i_Sex,c_i_Sex,i_Urbanity,c_i_Urbanity,i_FamilySize,c_i_FamilySize,i_Age,c_i_Age,i_Education,e_Lighting,c_e_Lighting,e_TV,c_e_TV,e_Cooking,c_e_Cooking,e_Refrigeration,c_e_Refrigeration,e_AC,c_e_AC,e_Urban,c_e_Urban,c_e_Income,c_w_Sex,c_w_Urbanity,c_w_Total_Family_Income,c_w_FamilySize,c_w_Age,w_Education,i_Intercept,c_i_Education,Income__0,e_Intercept,Electricity__0,w_Intercept,c_w_Education,Water__0
0,919.012059036,0,7105.22445663,4,1666.84639522,53.4435194488,116.575897706,2,1,0.825661590942,1,18.7899086369,0,28.8862421461,1,59.2432357338,0,203.322615455,1,24.5934998764,0.00142606675157,98.495046208,1000.97890777,0.0531870120086,49.7393515183,6.08894188165,3,1147.66399223,11959.091528,184373.465265,3.2999838733,67.1040362394,-601.591950028,260.327274277,127.861846919
0,919.012059036,1,7105.22445663,4,1666.84639522,53.4435194488,116.575897706,2,1,0.825661590942,1,18.7899086369,0,28.8862421461,0,59.2432357338,0,203.322615455,1,24.5934998764,0.00142606675157,98.495046208,1000.97890777,0.0531870120086,49.7393515183,6.08894188165,2,1147.66399223,11959.091528,234750.189934,3.2999838733,74.335981983,-601.591950028,260.327274277,173.773245756
1,919.012059036,0,7105.22445663,4,1666.84639522,53.4435194488,116.575897706,3,1,0.825661590942,1,18.7899086369,0,28.8862421461,1,59.2432357338,1,203.322615455,1,24.5934998764,0.00142606675157,98.495046208,1000.97890777,0.0531870120086,49.7393515183,6.08894188165,0,1147.66399223,18727.4606703,238877.737237,3.2999838733,121.755499432,-601.591950028,101.70283943,162.564769433
0,919.012059036,1,7105.22445663,5,1666.84639522,53.4435194488,116.575897706,2,1,0.825661590942,1,18.7899086369,0,28.8862421461,0,59.2432357338,0,203.322615455,1,24.5934998764,0.00142606675157,98.495046208,1000.97890777,0.0531870120086,49.7393515183,6.08894188165,0,1147.66399223,11959.091528,246568.291167,3.2999838733,77.6132108824,-601.591950028,260.327274277,182.23493265
0,918.94889729,0,7105.34280873,5,1667.00737691,53.4462303233,116.580984498,0,1,0.825614985183,1,18.7904212465,0,28.8830497462,1,59.2442167063,0,203.325815463,1,24.5938675586,0.00146112613476,98.4901470755,1000.93798265,0.0531368783367,49.7388787092,6.08886111898,2,1147.66399223,1.0,111417.422712,3.2999838733,47.6327637963,-601.591950028,1.0,73.5120908931
0,917.663829154,1,7114.19976627,4,1668.65178033,53.4657778922,116.71490376,0,1,0.823700343481,1,18.7714431492,0,28.8715790376,0,59.2121063954,1,203.149265959,1,24.5609662489,0.0014809979316,98.6533860523,1003.34321447,0.0526207605825,49.7134763301,6.08394081197,1,1147.66399223,1.0,150152.099715,3.2999838733,91.9734073079,-601.591950028,1.0,110.114083492
0,917.779964751,0,7113.35490208,3,1669.18322686,53.4905400655,116.820378301,1,1,0.821724078016,1,18.7613002906,0,28.8722608684,1,59.2507776216,0,202.978726287,1,24.5539248548,0.00148409339329,98.6359846505,1003.73560806,0.0528774146848,49.685838802,6.08360158881,3,1147.66399223,6023.86254599,130655.309043,3.2999838733,53.6770725441,-601.591950028,214.401145313,87.2728330297
0,917.257366363,1,7115.38500495,3,1667.83860886,53.499175107,116.88390328,0,1,0.822190261057,1,18.7662391485,0,28.8692415508,0,59.2578600937,0,202.959219565,1,24.5814148909,0.00148612114595,98.50244725,1003.45714715,0.0530228535396,49.7350144529,6.08426283798,1,1147.66399223,1.0,138404.045985,3.2999838733,49.2272684478,-601.591950028,1.0,102.481390325
1,915.094074478,0,7090.81788987,4,1672.85336558,53.5208306525,116.986149392,0,1,0.823611935415,1,18.7978314848,0,28.7781846499,1,59.3231121538,0,202.524755221,1,24.5933339992,0.00147050213382,98.9721688394,1001.66113266,0.0530278393221,49.6171192809,6.058761365,3,1147.66399223,1.0,106467.489047,3.2999838733,46.4368777659,-601.591950028,1.0,70.6797940925
0,914.187719031,1,7120.33118347,4,1664.26488294,53.4161778918,117.187924458,0,1,0.814391865182,1,18.7735685237,0,28.7853386435,0,59.4940330336,0,202.718669231,1,24.7025704119,0.0013852220433,99.3003331082,1002.67902756,0.0526834491872,49.6551803792,6.06058942935,0,1147.66399223,1.0,150209.258128,3.2999838733,49.7150944253,-601.591950028,1.0,110.238551527
0,907.464857987,0,7122.69486349,4,1653.57768107,52.8863697206,117.988177817,3,1,0.811131577046,1,18.6890361032,0,29.3181536993,1,59.0472365443,0,202.350427728,1,24.6132587888,0.00139629959885,99.5309798506,1000.6192845,0.0538917501412,50.590052039,6.14652023517,1,1147.66399223,18727.4606703,232054.606042,3.2999838733,78.9225244258,-601.591950028,101.70283943,158.887185658
0,907.464857987,1,7122.69486349,5,1653.57768107,52.8863697206,117.988177817,0,1,0.811131577046,1,18.6890361032,0,29.3181536993,0,59.0472365443,0,202.350427728,1,24.6132587888,0.00139629959885,99.5309798506,1000.6192845,0.0538917501412,50.590052039,6.14652023517,3,1147.66399223,1.0,161506.815374,3.2999838733,53.0717038573,-601.591950028,1.0,120.766515908
1,906.408795716,0,7134.42950013,4,1654.3670893,52.9071635269,117.960081429,0,1,0.811320343884,1,18.6914520203,0,29.3351554173,1,59.0493268022,0,202.123961732,1,24.6072385061,0.00142423510574,99.5577504797,1000.5790053,0.0532199819641,50.5516347457,6.14598021646,3,1147.66399223,1.0,105737.968091,3.2999838733,45.2006492482,-601.591950028,1.0,70.5157761722
0,907.464790753,1,7136.05166501,4,1653.67698663,52.8680218067,118.025199097,2,1,0.807758579866,1,18.6535465805,0,29.3455539719,0,59.1693545819,1,202.010453878,1,24.6907286162,0.00146220818559,99.7634872473,998.283699835,0.0523518811763,50.3814693754,6.14121443568,3,1147.66399223,11959.091528,234662.854961,3.2999838733,115.23180779,-601.591950028,260.327274277,171.259764146
