i_Sex,c_i_Sex,i_Urbanity,c_i_Urbanity,i_FamilySize,c_i_FamilySize,i_Age,c_i_Age,i_Education,e_Lighting,c_e_Lighting,e_TV,c_e_TV,e_Cooking,c_e_Cooking,e_Refrigeration,c_e_Refrigeration,e_AC,c_e_AC,e_Urban,c_e_Urban,c_e_Income,c_w_Sex,c_w_Urbanity,c_w_Total_Family_Income,c_w_FamilySize,c_w_Age,w_Education,i_Intercept,c_i_Education,Income__0,e_Intercept,Electricity__0,w_Intercept,c_w_Education,Water__0
0,919.012059036,1,7105.22445663,3,1666.84639522,51.7209286031,116.575897706,1,1,0.825661590942,1,18.7899086369,1,28.8862421461,1,59.2432357338,1,203.322615455,1,24.5934998764,0.00142606675157,98.495046208,1000.97890777,0.0531870120086,49.7393515183,6.08894188165,3,1147.66399223,6023.86254599,179426.963996,3.2999838733,115.668856412,-601.591950028,214.401145313,132.49504068
0,919.012059036,1,7105.22445663,3,1666.84639522,51.7209286031,116.575897706,3,1,0.825661590942,1,18.7899086369,0,28.8862421461,1,59.2432357338,1,203.322615455,1,24.5934998764,0.00142606675157,98.495046208,1000.97890777,0.0531870120086,49.7393515183,6.08894188165,2,1147.66399223,18727.4606703,269496.696334,3.2999838733,135.028646795,-601.591950028,101.70283943,193.387046967
1,919.012059036,0,7105.22445663,3,1666.84639522,51.7209286031,116.575897706,2,1,0.825661590942,1,18.7899086369,1,28.8862421461,1,59.2432357338,1,203.322615455,1,24.5934998764,0.00142606675157,98.495046208,1000.97890777,0.0531870120086,49.7393515183,6.08894188165,0,1147.66399223,11959.091528,177647.467444,3.2999838733,110.393061434,-601.591950028,260.327274277,123.876575491
0,919.012059036,1,7105.22445663,4,1666.84639522,51.7209286031,116.575897706,3,1,0.825661590942,1,18.7899086369,0,28.8862421461,1,59.2432357338,1,203.322615455,1,24.5934998764,0.00142606675157,98.495046208,1000.97890777,0.0531870120086,49.7393515183,6.08894188165,0,1147.66399223,18727.4606703,281314.797568,3.2999838733,138.305875695,-601.591950028,101.70283943,201.848733861
0,918.94889729,1,7105.34280873,4,1667.00737691,51.7235522094,116.580984498,0,1,0.825614985183,1,18.7904212465,0,28.8830497462,1,59.2442167063,1,203.325815463,1,24.5938675586,0.00146112613476,98.4901470755,1000.93798265,0.0531368783367,49.7388787092,6.08886111898,2,1147.66399223,1.0,148551.829177,3.2999838733,102.503647976,-601.591950028,1.0,109.862270305
1,917.663829154,0,7114.19976627,3,1668.65178033,51.7424703262,116.71490376,3,1,0.823700343481,1,18.7714431492,0,28.8715790376,1,59.2121063954,1,203.149265959,1,24.5609662489,0.0014809979316,98.6533860523,1003.34321447,0.0526207605825,49.7134763301,6.08394081197,1,1147.66399223,18727.4606703,225733.498131,3.2999838733,120.477995801,-601.591950028,101.70283943,151.497235448
0,917.779964751,1,7113.35490208,2,1669.18322686,51.7664350958,116.820378301,0,1,0.821724078016,1,18.7613002906,0,28.8722608684,1,59.2507776216,1,202.978726287,1,24.5539248548,0.00148409339329,98.6359846505,1003.73560806,0.0528774146848,49.685838802,6.08360158881,3,1147.66399223,1.0,125124.314634,3.2999838733,96.3257578862,-601.591950028,1.0,92.7204662741
0,917.257366363,0,7115.38500495,2,1667.83860886,51.7747919686,116.88390328,1,1,0.822190261057,1,18.7662391485,0,28.8692415508,1,59.2578600937,1,202.959219565,1,24.5814148909,0.00148612114595,98.50244725,1003.45714715,0.0530228535396,49.7350144529,6.08426283798,3,1147.66399223,6023.86254599,117403.793022,3.2999838733,89.3679904347,-601.591950028,214.401145313,77.996385129
1,915.094074478,1,7090.81788987,3,1672.85336558,51.7957485661,116.986149392,3,1,0.823611935415,1,18.7978314848,1,28.7781846499,1,59.3231121538,1,202.524755221,1,24.5933339992,0.00147050213382,98.9721688394,1001.66113266,0.0530278393221,49.6171192809,6.058761365,2,1147.66399223,18727.4606703,276222.928171,3.2999838733,144.738182945,-601.591950028,101.70283943,198.526130258
0,914.187719031,1,7120.33118347,3,1664.26488294,51.6944646497,117.187924458,3,1,0.814391865182,1,18.7735685237,0,28.7853386435,1,59.4940330336,1,202.718669231,1,24.7025704119,0.0013852220433,99.3003331082,1002.67902756,0.0526834491872,49.6551803792,6.06058942935,0,1147.66399223,18727.4606703,269751.340869,3.2999838733,132.903940949,-601.591950028,101.70283943,191.859245755
0,907.464857987,1,7122.69486349,3,1653.57768107,51.1818185048,117.988177817,2,1,0.811131577046,1,18.6890361032,1,29.3181536993,1,59.0472365443,1,202.350427728,1,24.6132587888,0.00139629959886,99.5309798506,1000.6192845,0.0538917501412,50.590052039,6.14652023517,1,1147.66399223,11959.091528,221416.8466,3.2999838733,125.869483386,-601.591950028,260.327274277,166.145089306
0,907.464857987,1,7122.69486349,4,1653.57768107,51.1818185048,117.988177817,0,1,0.811131577046,1,18.6890361032,0,29.3181536993,1,59.0472365443,1,202.350427728,1,24.6132587888,0.00139629959886,99.5309798506,1000.6192845,0.0538917501412,50.590052039,6.14652023517,3,1147.66399223,1.0,148356.852496,3.2999838733,100.331353414,-601.591950028,1.0,111.164234182
1,906.408795716,1,7134.42950013,3,1654.3670893,51.2019436168,117.960081429,0,1,0.811320343884,1,18.6914520203,1,29.3351554173,1,59.0493268022,1,202.123961732,1,24.6072385061,0.00142423510574,99.5577504797,1000.5790053,0.0532199819641,50.5516347457,6.14598021646,3,1147.66399223,1.0,143165.979764,3.2999838733,105.359720689,-601.591950028,1.0,107.084871706
0,907.464790753,1,7136.05166501,3,1653.67698663,51.1640684213,118.025199097,2,1,0.807758579866,1,18.6535465805,0,29.3455539719,1,59.1693545819,1,202.010453878,1,24.6907286162,0.00146220818558,99.7634872473,998.283699835,0.0523518811763,50.3814693754,6.14121443568,3,1147.66399223,11959.091528,221512.240848,3.2999838733,122.998423768,-601.591950028,260.327274277,161.91242031
1,904.91918731,0,7130.89627736,3,1666.29283953,51.3069774325,116.890205281,2,1,0.795022069061,1,18.6948832188,1,29.3597666676,1,58.7875346537,1,201.043760726,1,24.8567675487,0.00138908475458,100.033868734,995.314763654,0.0525766011408,50.1703526941,6.11016724009,2,1147.66399223,11959.091528,177307.964595,3.2999838733,108.559729046,-601.591950028,260.327274277,122.318643183
0,906.614680897,1,7142.71669586,2,1658.94923125,51.3800105577,116.980651639,2,1,0.787958187437,1,18.7576978363,0,29.4236105128,1,58.8349567637,1,200.879036097,1,24.7650615656,0.00139659475914,100.557966789,997.533396988,0.0531279493026,50.0265547903,6.11190092267,3,1147.66399223,11959.091528,209709.714308,3.2999838733,116.712731399,-601.591950028,260.327274277,155.58579787
1,906.614680897,1,7142.71669586,1,1658.94923125,51.3800105577,116.980651639,3,1,0.787958187437,1,18.7576978363,1,29.4236105128,1,58.8349567637,1,200.879036097,1,24.7650615656,0.00139659475914,100.557966789,997.533396988,0.0531279493026,50.0265547903,6.11190092267,3,1147.66399223,18727.4606703,252363.978094,3.2999838733,134.018128207,-601.591950028,101.70283943,181.796587852
0,905.642381236,0,7150.29228687,1,1658.2240656,51.2776186477,116.806386287,0,1,0.783908578776,1,18.7208565084,0,29.4222737194,1,58.8286567817,1,200.244143276,1,24.748418975,0.00145655917436,100.839477341,999.390901855,0.0532843961562,50.1032194,6.1284993376,3,1147.66399223,1.0,62367.6153581,3.2999838733,72.4772205438,-601.591950028,1.0,38.4967035091
1,902.706412726,1,7119.50007927,2,1660.02260727,51.2276084147,116.702334811,0,1,0.783229457389,1,18.7481237253,0,29.4041104974,1,58.6457245474,1,200.214453604,1,24.794539132,0.00142071993656,100.846946594,1001.56134209,0.0529994843162,50.2600071426,6.13502868509,3,1147.66399223,1.0,130949.093295,3.2999838733,95.7745626473,-601.591950028,1.0,97.9992730479
0,902.413206781,1,7112.6570149,2,1670.82946143,51.2033275386,115.922926928,2,1,0.789476133031,1,18.7994056356,1,29.3041627597,1,58.9877491476,1,199.856292978,1,24.6821092399,0.00140576517602,99.9913857378,1001.03943396,0.0529894798872,50.3893813517,6.10580073734,1,1147.66399223,11959.091528,209134.517919,3.2999838733,122.450909196,-601.591950028,260.327274277,154.878754521
0,902.392370613,1,7113.6728545,3,1671.04662851,51.2037173544,115.919696285,2,1,0.789640077874,1,18.7988306055,0,29.304671105,1,58.9919830079,1,199.837151485,1,24.6818088488,0.00140746604683,99.9863028871,1001.07215493,0.053067465504,50.3903591399,6.10575276637,2,1147.66399223,11959.091528,220991.828623,3.2999838733,120.063913459,-601.591950028,260.327274277,163.560782054
0,901.668246825,1,7129.49845851,3,1667.35759332,51.1234396074,116.192600786,2,1,0.787408350993,1,18.79674906,0,29.2699942351,1,59.2861881479,1,199.832116498,1,24.7508624174,0.00139368868027,99.8203486858,1000.23912607,0.0534720221228,50.3222658687,6.11057734313,1,1147.66399223,11959.091528,221058.507738,3.2999838733,119.558749382,-601.591950028,260.327274277,164.704565136
0,901.145104538,0,7118.41837679,3,1665.25051776,51.1297273907,116.241388866,0,1,0.787506891539,1,18.8035373129,1,29.2398214296,1,59.2751159185,1,199.71286525,1,24.738997778,0.00138170947299,99.7933766761,999.259628841,0.0531385959442,50.3575029143,6.11331225713,2,1147.66399223,1.0,85703.707454,3.2999838733,83.5255308032,-601.591950028,1.0,55.0910288316
1,899.902131662,1,7153.24979192,4,1656.3888202,51.1791814347,115.247600355,4,1,0.789616338108,1,18.6480229661,0,29.3115909901,1,59.8254738042,1,201.577812186,1,25.2351876241,0.00146570681493,98.8962152123,991.100350468,0.0534120623171,49.9841495578,6.10175434801,0,1147.66399223,16788.0394185,273058.664766,3.2999838733,137.985308368,-601.591950028,40.1878510155,196.426360273
0,899.774385459,1,7153.78503429,4,1656.19076353,51.1755180639,115.247394185,0,1,0.789483949024,1,18.6473118602,1,29.3133562738,1,59.8283320971,1,201.558483555,1,25.2371417523,0.00146398599416,98.8986371298,990.975062406,0.0533267114354,49.9853792822,6.10111286642,0,1147.66399223,1.0,147651.658066,3.2999838733,107.890280819,-601.591950028,1.0,109.469443288
0,900.546784426,0,7183.15691869,4,1659.05896861,51.2021658425,115.311714615,3,1,0.789793507462,1,18.6006564564,0,29.321654272,1,59.8923299311,1,201.819093004,1,25.2353492979,0.00141794094796,98.9537834995,991.511825167,0.0524060891796,49.9937931419,6.1032450409,3,1147.66399223,18727.4606703,229829.509044,3.2999838733,118.673294529,-601.591950028,101.70283943,152.945296269
0,904.895659552,1,7182.53657773,2,1660.56871835,51.1736807587,115.141567732,2,1,0.792031973815,1,18.5652976559,1,29.4391517152,1,59.8823915992,1,201.497449523,1,25.2479706707,0.00139938855557,98.6236910585,992.631159044,0.0539049646204,49.9716588223,6.12982438817,3,1147.66399223,11959.091528,209176.606921,3.2999838733,122.787399004,-601.591950028,260.327274277,157.19321846
0,893.122979805,1,7229.07279121,2,1654.66063842,50.8485251949,113.768039367,2,1,0.808251014977,1,18.7843841709,0,29.3106927409,1,59.2925646372,1,201.709869187,1,25.1023943723,0.00145593995276,98.4550740557,997.896405161,0.0533550850533,49.8601659634,6.14110275784,3,1147.66399223,11959.091528,208662.144159,3.2999838733,119.161468256,-601.591950028,260.327274277,155.461127072
1,893.273617141,0,7229.4067267,3,1654.78718043,50.838145613,113.745959539,2,1,0.808030555789,1,18.7867264436,1,29.3065987388,1,59.2954825336,1,201.694549673,1,25.1009025489,0.00146698845146,98.4576765171,997.739230296,0.0535005385722,49.8633425005,6.14074962937,4,1147.66399223,11959.091528,175458.782307,3.2999838733,110.953594613,-601.591950028,260.327274277,123.080623003
0,889.686562407,1,7206.85342722,3,1659.26281206,50.942644982,114.063558371,0,1,0.816201321717,1,18.8035550496,0,29.3748132495,1,59.4177034625,1,201.508617867,1,25.1123363124,0.00144430807372,98.51839656,997.341045932,0.0529671094484,49.9279158182,6.16443595821,1,1147.66399223,1.0,135732.837951,3.2999838733,98.1994928502,-601.591950028,1.0,100.407984169
1,890.255113412,1,7161.50198898,4,1671.4928449,51.1697777612,113.655539227,2,1,0.809441048854,1,18.8489607026,1,29.4329810482,1,59.8844002134,1,201.976230488,1,24.9932793573,0.00141521254766,97.8409909747,1003.83279659,0.0536764749438,49.8790148628,6.13321540814,2,1147.66399223,11959.091528,238654.144864,3.2999838733,131.64443551,-601.591950028,260.327274277,178.939340448
0,884.981361132,1,7139.79345294,4,1668.75680511,51.2905129321,113.892722846,3,1,0.80336688565,1,18.8243076916,0,29.1240457512,1,59.7542297351,1,202.771316771,1,24.8813349717,0.00139610100022,97.5806059138,1007.07864773,0.0546969236422,50.0049812475,6.13578305329,2,1147.66399223,18727.4606703,280282.572644,3.2999838733,136.436916771,-601.591950028,101.70283943,206.529795137
