,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
0,39.88998043939698,141335.99340846116,93.2935419450083,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_19_25,sex_male,0.0,51.0,1,18.9368054515312
1,41.23316170880486,122947.24635146519,77.70643910084469,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,1.0,51.0,1,82.31169495889219
2,65.20880336482675,90879.9625877265,57.45227362612139,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_26_35,sex_female,2.0,31.0,1,61.687132125364116
3,35.78873444321192,112618.682023715,74.08611500165145,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_2,age_56_65,sex_male,3.0,1.0,1,57.84168715376407
4,66.02134879280301,224743.45576891192,157.983220051006,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,4.0,81.0,1,82.70000232454441
5,52.792023467434646,188175.04121452165,136.39671886045255,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_56_65,sex_female,5.0,51.0,1,28.590034788000768
6,35.52256267261375,101402.73549486118,77.49937418779562,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,6.0,31.0,1,95.08532492335995
7,45.17620724643275,143820.0898897976,106.42310264795437,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_2,age_36_45,sex_male,7.0,1.0,1,93.03633391267373
8,41.45365911929992,127387.62467639578,94.82148333775709,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_46_55,sex_male,8.0,1.0,1,60.145635959340495
9,69.1656169612139,123313.90494190414,82.91233392461581,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_2,age_66_75,sex_female,9.0,1.0,1,68.85483505600014
10,75.4201314481328,147840.5749085393,96.92066008442457,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,10.0,51.0,1,75.33964214682402
11,37.1107722197191,102456.47790716322,76.12855860181583,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,11.0,31.0,1,105.08808238003868
12,42.27608807949274,125770.31387271875,95.01514020681763,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_56_65,sex_male,12.0,31.0,1,42.54771796032686
13,47.29849220722992,142967.23730533436,95.32744749305712,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,13.0,51.0,1,81.67276335977456
14,35.89277501667386,112872.67579745446,83.53487927297746,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,14.0,31.0,1,77.74236471923652
15,75.12279367580206,160861.50118336894,115.47835964525144,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_male,15.0,31.0,1,49.29351569442718
16,47.157075377396936,141893.9233268136,97.79959080615043,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_56_65,sex_male,16.0,31.0,1,23.835602397467913
17,70.95258684295982,122036.41717269443,80.06065106198565,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_male,17.0,31.0,1,45.995260767463066
18,45.59728444365647,139626.00532901665,92.23393888234057,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,18.0,51.0,1,81.67276335977456
19,49.00817316478078,165382.96462443098,121.08237618358969,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,19.0,31.0,1,42.18943243696612
20,76.56278185751755,177913.05645759267,129.66642853887151,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_2,age_86_100,sex_male,20.0,1.0,1,82.34248078147101
21,32.27049394739788,100620.069697268,75.00422421973173,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_26_35,sex_male,21.0,1.0,1,49.34487317022643
22,68.90562800403384,235561.84062706213,167.0649558198433,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_26_35,sex_female,22.0,81.0,1,46.20257139473674
23,64.50192466211216,236464.5821510609,166.69672047280625,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,23.0,81.0,1,81.26306539299145
24,46.784269495529955,147840.4009931786,96.185844363228,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_76_85,sex_male,24.0,51.0,1,20.796466383244773
25,88.5000743110383,230659.3920822853,167.8462754326314,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_56_65,sex_male,25.0,51.0,1,48.68568496196521
26,90.49920070473809,189528.11735591613,136.82626662084542,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,26.0,81.0,1,68.63777497086008
27,50.06157611576413,168694.76409779905,122.2490643768164,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_male,27.0,31.0,1,59.03024915637757
28,23.872958168527393,99590.88504172645,74.53060759227441,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_26_35,sex_female,28.0,31.0,1,80.40211321873652
29,85.77575132296812,224216.72686274227,164.88837145630933,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_76_85,sex_female,29.0,51.0,1,35.67188318447125
30,39.92484612125094,134414.50587800253,102.3090660420779,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_5,age_26_35,sex_female,30.0,1.0,1,37.69291030669217
31,68.71078051500795,180358.2359100279,128.80820358503638,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,Education_High_School,Size_5,age_46_55,sex_male,31.0,31.0,1,33.720239188664195
32,40.54896113332272,189237.13119699733,137.35097671383446,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_male,32.0,51.0,1,85.30376505354619
33,47.481526886693295,159120.26988234068,117.71803143033823,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_3,age_46_55,sex_male,33.0,1.0,1,59.78735043597979
34,59.450122297765596,200680.64978102053,146.2812247004775,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_66_75,sex_female,34.0,51.0,1,86.57216596649535
35,97.0633618308446,238656.22147068122,170.64739808122206,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,35.0,51.0,1,50.63134824418093
36,43.595621100668076,155922.87891987865,118.52765485419565,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_2,age_56_65,sex_male,36.0,1.0,1,57.84168715376407
37,43.606835031381905,146998.04919631936,96.2989707236594,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_56_65,sex_male,37.0,21.0,1,62.13037131766284
38,64.17779450342121,132576.06811463006,96.5703096943963,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,38.0,31.0,1,39.067485126314565
39,77.12398922507343,172433.80984049232,129.2901325993452,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_male,39.0,31.0,1,38.70919960295383
40,55.723703586777525,235862.55764297768,171.9991661331247,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,Education_College,Size_2,age_46_55,sex_female,40.0,51.0,1,93.03287119427998
41,74.40151521816193,196838.89233168864,133.741464858871,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,41.0,51.0,1,55.953055425278066
42,50.400126694578574,220239.27969407992,153.58547200832277,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,Education_College,Size_2,age_26_35,sex_female,42.0,51.0,1,82.23210840516592
43,47.25780824903592,168708.37664193858,127.80675300749745,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_5,age_26_35,sex_male,43.0,1.0,1,30.632757607367488
