i_Sex,c_i_Sex,i_Urbanity,c_i_Urbanity,i_FamilySize,c_i_FamilySize,i_Age,c_i_Age,i_Education,e_Lighting,c_e_Lighting,e_TV,c_e_TV,e_Cooking,c_e_Cooking,e_Refrigeration,c_e_Refrigeration,e_AC,c_e_AC,e_Urban,c_e_Urban,c_e_Income,c_w_Sex,c_w_Urbanity,c_w_Total_Family_Income,c_w_FamilySize,c_w_Age,w_Education,i_Intercept,c_i_Education,Income__0,e_Intercept,Electricity__0,w_Intercept,c_w_Education,Water__0
1,919.012059036333,0,7105.2244566329355,3,1666.846395220964,53.821891018993156,116.57589770606201,0,0,0.8256615909418198,1,18.78990863686842,0,28.886242146142248,1,59.24323573381378,0,203.32261545521197,1,24.593499876383408,0.0014260667515660983,98.49504620801835,1000.9789077676428,0.05318701200857999,49.73935151831777,6.088941881654669,2,1147.6639922287982,1.0,64494.339467896476,3.2999838733037463,33.607469898040975,-601.5919500275481,1.0,42.4618103357299
0,919.012059036333,1,7105.2244566329355,4,1666.846395220964,53.821891018993156,116.57589770606201,0,1,0.8256615909418198,1,18.78990863686842,0,28.886242146142248,0,59.24323573381378,0,203.32261545521197,1,24.593499876383408,0.0014260667515660983,98.49504620801835,1000.9789077676428,0.05318701200857999,49.73935151831777,6.088941881654669,2,1147.6639922287982,1.0,102456.78166638663,3.2999838733037463,37.546536237172134,-601.5919500275481,1.0,79.52538439373396
0,919.012059036333,0,7105.2244566329355,5,1666.846395220964,53.821891018993156,116.57589770606201,0,1,0.8256615909418198,1,18.78990863686842,0,28.886242146142248,1,59.24323573381378,0,203.32261545521197,1,24.593499876383408,0.0014260667515660983,98.49504620801835,1000.9789077676428,0.05318701200857999,49.73935151831777,6.088941881654669,4,1147.6639922287982,1.0,76167.1385786878,3.2999838733037463,36.99560144399949,-601.5919500275481,1.0,50.2182828340502
0,919.012059036333,1,7105.2244566329355,5,1666.846395220964,53.821891018993156,116.57589770606201,4,1,0.8256615909418198,1,18.78990863686842,0,28.886242146142248,0,59.24323573381378,0,203.32261545521197,1,24.593499876383408,0.0014260667515660983,98.49504620801835,1000.9789077676428,0.05318701200857999,49.73935151831777,6.088941881654669,3,1147.6639922287982,16788.0394185,435134.4723676067,3.2999838733037463,129.54590481618317,-601.5919500275481,40.18785101549648,302.8626975496972
0,919.012059036333,0,7105.2244566329355,5,1666.846395220964,53.821891018993156,116.57589770606201,0,1,0.8256615909418198,1,18.78990863686842,0,28.886242146142248,1,59.24323573381378,0,203.32261545521197,1,24.593499876383408,0.0014260667515660983,98.49504620801835,1000.9789077676428,0.05318701200857999,49.73935151831777,6.088941881654669,2,1147.6639922287982,1.0,76167.1385786878,3.2999838733037463,36.99560144399949,-601.5919500275481,1.0,50.2182828340502
0,918.7617445828237,1,7106.169473169949,5,1666.5884544296694,53.82187283314027,116.51830657227372,0,1,0.8258240277023822,1,18.793553960376986,0,28.892146988413188,0,59.23323205500846,0,203.3353647150909,1,24.596462265572008,0.0014118540295601776,98.44174107775137,1000.8673472430548,0.05271921535133836,49.739408705256544,6.086754992899864,3,1147.6639922287982,1.0,110497.81703555615,3.2999838733037463,39.46698789641575,-601.5919500275481,1.0,84.83293366407915
0,917.2363773024571,0,7111.920999762874,5,1668.5379873558584,53.90570484985421,116.61748525075312,4,0,0.8276098790493448,1,18.758330614701624,0,28.88099849321729,1,59.194203803530286,0,203.4178312808946,1,24.574501597625844,0.0014301855574362125,98.43236776986394,1002.3146423359062,0.05275359718462878,49.74339291993434,6.096094064652173,0,1147.6639922287982,16788.0394185,400886.0894158651,3.2999838733037463,126.9384944971373,-601.5919500275481,40.18785101549648,265.49913210940434
1,917.243140271547,1,7098.515899887349,5,1671.4922508834413,53.88332541800859,116.7265522319973,3,1,0.8262742104980181,1,18.768453456598042,0,28.894131214683874,0,59.18525931173952,1,203.90562300656737,1,24.5910168755083,0.0014373627753131333,98.47890415131589,1002.3258428195586,0.05376718033006608,49.789754190509974,6.1065160490229,1,1147.6639922287982,18727.4606703,386693.2879320396,3.2999838733037463,156.5336772510815,-601.5919500275481,101.7028394300736,276.5888119146815
0,916.3279437314691,0,7105.5792571210195,5,1670.028303375837,53.94543088548899,116.77971084747492,3,1,0.8250584920504178,1,18.729776333453753,0,28.893522961502125,1,59.220967641972194,0,203.64342990143453,1,24.629643134702828,0.001429452178074338,98.59701250612032,1002.0327065452198,0.0517671177075702,49.83434326925442,6.108281115812325,1,1147.6639922287982,18727.4606703,347957.85941517475,3.2999838733037463,112.3695012549891,-601.5919500275481,101.7028394300736,228.20648741906052
0,920.1841662167507,1,7135.845618658775,4,1659.475927089496,54.000595823221744,116.9001423648138,2,1,0.8244664117882304,1,18.602887308701998,0,28.773207183254332,0,59.27991803148608,0,204.59835471818124,1,24.369457596861093,0.001424107004233349,98.836122840095,995.0300969884851,0.05262000902750668,49.9889121329948,6.085084112420363,1,1147.6639922287982,11959.091528,218270.43783180168,3.2999838733037463,69.41098646353976,-601.5919500275481,260.32727427717964,161.26077958292169
