,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
0,163.37798123410872,374342.6957478397,262.4365061256144,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_76_85,Education_College,Size_2,sex_male,Urbanity_Urban,0.0,81.0,1,15.519086371538513
1,53.07008018797594,110338.308488332,86.24477629491541,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,1.0,31.0,1,34.927119948741954
2,74.71647413704011,247046.7373323941,185.7844541817527,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_76_85,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,2.0,81.0,1,0.5541955383533785
4,158.64568810362925,363928.9896005013,255.41630613058032,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,4.0,81.0,1,57.02729430770022
5,36.970132138078384,95364.22238391383,74.13261489375539,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,5.0,31.0,1,54.35003277720345
6,106.10695296966715,348892.2314168372,246.208174487892,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_0_18,Education_College,Size_3,sex_female,Urbanity_Urban,6.0,81.0,1,0.0007640080129309783
7,75.19927441464839,212086.0126682249,160.1275851819685,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,7.0,81.0,1,53.967987279063166
8,51.180009183627384,168886.27798357367,114.47281101085224,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,8.0,21.0,1,70.60242287075239
9,119.5840869358353,361742.22455527505,249.68095871890608,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,9.0,81.0,1,49.69070910969593
10,42.396291703331535,113742.1799148996,87.68592069754204,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_66_75,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,10.0,31.0,1,10.852422102152193
11,120.43954865404665,252375.8188700913,192.4601443545569,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_66_75,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,11.0,81.0,1,26.286898546227693
12,51.120473748951,113683.42021126473,89.18487665850962,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,12.0,31.0,1,38.84028439042825
13,151.27611045456968,347583.56130125554,247.54620187977173,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,13.0,81.0,1,17.2551356886514
14,125.99122460742008,239319.3618099281,180.8084504502472,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_76_85,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,14.0,81.0,1,6.984663391116447
15,44.08805938959279,144454.19697529793,115.50350666302565,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_56_65,Education_High_School,Size_5,sex_male,Urbanity_Urban,15.0,31.0,1,11.492531962297091
16,48.060444745500185,104696.37127587064,67.06247358654494,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Rural,16.0,1.0,1,45.4225198933165
17,31.90014862494319,55030.45735861318,35.00807999006268,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,17.0,1.0,1,36.68285765285647
18,78.44946010352889,87476.77268139714,58.396045546814,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Elementary_School,Size_5,sex_male,Urbanity_Rural,18.0,1.0,1,27.112801825842837
19,77.67267602752105,85216.11202140676,58.78633730464421,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_5,sex_female,Urbanity_Rural,19.0,1.0,1,32.12090614275777
20,23.98423222087827,88841.9863613365,61.163362064721056,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_56_65,Education_Elementary_School,Size_6,sex_male,Urbanity_Rural,20.0,1.0,1,5.748747553364956
21,72.38214200736235,195397.83954268106,133.5745066738585,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_4,sex_female,Urbanity_Rural,21.0,51.0,1,18.907388846684228
22,166.0928686305739,368006.16665748064,253.28895774111754,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,22.0,81.0,1,31.081259946732523
23,71.11071748159641,200887.90683581305,153.26414317935325,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,23.0,81.0,1,58.25929328283885
24,79.13258523521377,202224.5820825187,149.78638321886194,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,24.0,81.0,1,59.25929328283885
25,126.92226989183423,371370.83993687294,257.18549730795604,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,25.0,81.0,1,28.197733421348854
26,129.64575310271715,234105.58107215445,173.3370791250089,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,26.0,81.0,1,19.48691023935559
27,35.17290908527225,110032.77011703752,85.47855432703923,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_36_45,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,27.0,31.0,1,31.00918144450172
28,66.855615684477,162904.5596923399,123.73609111818504,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_7,sex_female,Urbanity_Urban,28.0,31.0,1,54.35193232259364
29,80.81963104423579,220072.7165480248,152.7722375565582,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_8,sex_male,Urbanity_Rural,29.0,51.0,1,33.16678907935633
30,28.844154356511606,73270.88293127656,49.34662587873026,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_female,Urbanity_Rural,30.0,1.0,1,61.387884423803776
31,103.38040723283363,351940.31159277953,241.2206301771366,AC_no,Cooking_no,Lighting_no,Refrigeration_no,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Rural,31.0,51.0,1,27.52022814626387
32,36.837165217751945,114752.70166530012,79.78977123380962,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_56_65,Education_High_School,Size_5,sex_male,Urbanity_Rural,32.0,1.0,1,21.38260287759002
33,102.10730566601679,340103.5211875511,227.20279461702648,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Rural,33.0,51.0,1,37.445923134033755
34,112.7987213793182,216469.3129529724,160.77280365480274,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,34.0,81.0,1,32.99231500179284
35,120.89055425422741,372074.6219683551,266.0138831713745,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,35.0,81.0,1,41.37838407193762
36,114.9117631441302,218478.92006202106,161.0382327063273,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,36.0,81.0,1,32.57559557866439
37,123.15612368197294,229133.05207977703,173.32907333639224,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,37.0,81.0,1,11.987680015088674
38,165.8809418187388,405307.0895568209,271.2575170591155,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_36_45,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,38.0,81.0,1,56.07445976909071
39,47.335755043842546,106285.87504329748,71.4476247776427,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Rural,39.0,1.0,1,45.4225198933165
40,60.614213192525405,190237.59191633848,142.57799558965309,AC_no,Cooking_no,Lighting_no,Refrigeration_no,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,40.0,81.0,1,12.767434117766769
41,51.48046530169504,97376.11749439474,78.6204388974521,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,41.0,31.0,1,34.317162857922064
42,160.26105294756468,358265.5410265799,252.8299215903357,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,42.0,81.0,1,61.23176475316221
43,73.09241203427251,203705.5498786476,151.8870456937403,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,43.0,81.0,1,21.982346697175693
44,75.34264830121303,194647.57713176266,144.95960551038593,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,44.0,81.0,1,11.829605545707429
45,41.57185908863981,80284.15591416144,55.01091849197125,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_High_School,Size_1,sex_male,Urbanity_Rural,45.0,1.0,1,3.0322998665328615
46,105.76890986081708,308003.7319983809,201.80202515225886,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Rural,46.0,51.0,1,35.466150524022616
47,143.81514612841787,345629.13684669486,248.1620527170496,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,47.0,81.0,1,33.82582924842029
48,83.15781877239985,84997.29964148099,65.78585722863788,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,48.0,31.0,1,66.5037938084875
49,90.14761324087938,105511.06004271453,83.15610515195783,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,49.0,31.0,1,18.377829830143884
50,58.51470256081908,107505.50821649408,84.30716587267368,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,50.0,31.0,1,22.143149122049774
51,80.77321696697973,232631.62446450265,172.20170597713437,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,51.0,81.0,1,13.60338371397192
52,98.73942413296874,352457.00872010365,238.1170734102111,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_76_85,Education_College,Size_4,sex_male,Urbanity_Rural,52.0,51.0,1,7.680206001265029
53,34.70934108572079,101036.59445703778,78.69118688295491,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,53.0,31.0,1,35.44033766572791
54,80.13295997760416,224993.6515602736,171.00606454622587,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,54.0,81.0,1,5.199093364933621
55,139.22937587637057,410631.6490228392,290.5003637448147,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_76_85,Education_College,Size_7,sex_male,Urbanity_Urban,55.0,81.0,1,13.183236271869895
56,35.225044101489075,63170.965817383214,39.6097114151434,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,56.0,1.0,1,57.53487902648283
57,107.78714683680496,333608.6380664177,224.0900010034,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,57.0,51.0,1,53.328614031595926
58,68.86290071377509,207248.92201124845,154.51161308262397,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,58.0,81.0,1,44.05482283737688
59,56.93550549158944,125302.6052919133,96.29618741696558,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,59.0,31.0,1,55.50230313386449
60,130.4997752682452,372539.90811639954,264.32914313484724,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,60.0,81.0,1,27.197733421348854
62,59.625920434966936,118927.53338738439,95.55237995022871,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,62.0,31.0,1,25.398115766845173
63,125.732843977127,358542.5152936223,253.19559877175288,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,63.0,81.0,1,43.07949743102373
64,114.13593040846548,353921.9958609422,251.13565553771247,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,64.0,81.0,1,44.07949743102373
65,105.12508508141251,171879.3248962845,116.343267225628,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,65.0,21.0,1,37.27117423841357
66,61.43348048383515,71676.39864015937,46.47404870827752,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Rural,66.0,1.0,1,62.81130518012176
67,107.68368052829399,335592.8638880853,222.0328907514791,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,67.0,51.0,1,52.81338393103464
68,33.143698059898526,73729.31663865165,48.55074945301988,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,68.0,1.0,1,22.38437422005314
69,173.19900877962752,412385.408742273,290.9354443836024,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,69.0,81.0,1,58.2326127751423
70,104.57545204573437,324120.3425988605,221.3835582396262,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Rural,70.0,51.0,1,70.54026190608553
71,59.28833553177017,208861.56979686575,156.32030163291915,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,71.0,81.0,1,21.863799912043863
72,61.22404301304449,149832.6003414092,114.41843219928715,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_High_School,Size_5,sex_male,Urbanity_Urban,72.0,31.0,1,9.944533414447863
73,169.01321489141057,385971.48936107283,275.0728822629519,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,73.0,81.0,1,40.51754592092501
74,53.31493945289653,126524.27699184752,97.47497260153094,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,74.0,31.0,1,34.59260802238893
75,76.27606095521257,204861.22784061925,152.31780867971062,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,75.0,81.0,1,18.49757679773695
76,125.47941108874771,365071.50481979677,257.5536973272747,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,76.0,81.0,1,23.071291642115355
77,41.447736256422466,111988.92169332682,86.329127555328,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_66_75,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,77.0,31.0,1,10.852422102152193
78,68.63570103422809,145656.78096207112,115.57071076849962,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_9,sex_male,Urbanity_Urban,78.0,31.0,1,62.71184037554141
79,128.689052273939,373641.34825429396,271.4401983269952,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,79.0,81.0,1,40.37838407193762
80,59.74156233141264,140911.56096797547,109.72945212314256,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_High_School,Size_4,sex_female,Urbanity_Urban,80.0,31.0,1,14.91785690049951
81,100.68879328004836,152550.6921943055,116.11733490179621,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_6,sex_female,Urbanity_Urban,81.0,31.0,1,5.807637961803025
82,20.895664799708733,69566.17174723165,45.325592768679854,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_56_65,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,82.0,1.0,1,21.837432892673746
83,51.929817576120996,173176.18273898165,120.48163773684419,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,83.0,21.0,1,59.94489375266979
84,41.12035393647625,114192.58393577127,88.90295175279829,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_56_65,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,84.0,31.0,1,11.887202933015462
85,51.1890894193248,112688.93500936727,88.58483163780615,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,85.0,31.0,1,30.556122771881107
86,38.78921387865898,96922.8701026012,75.87296252221371,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,86.0,31.0,1,31.857057088856358
87,45.717416582921324,113635.67592510468,85.9227395699263,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,87.0,31.0,1,48.89109145519227
88,61.372687102246964,131926.12955033782,102.51140158139108,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,88.0,31.0,1,32.59260802238893
89,56.65552948083602,129396.1567869086,102.35294063119079,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_female,Urbanity_Urban,89.0,31.0,1,50.16330158215783
90,77.08046161579409,81891.24282566362,51.68603995026248,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,90.0,1.0,1,65.66468889586888
