,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
0,132.7442920877877,230902.7384028165,168.43120068235027,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,0.0,81.0,1,3.3573442653295804
1,161.82308828179066,366372.840087899,250.8866658582693,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Urban,1.0,81.0,1,32.169737035330364
2,153.773563504159,368576.44040246244,263.76092659858074,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,2.0,81.0,1,28.649529298878676
4,142.5009011652947,437152.5841967608,300.79900887535047,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Post_Graduate,Size_6,sex_female,Urbanity_Urban,4.0,81.0,1,28.781277005746773
5,135.2692406607035,428892.80684464745,288.97317270109687,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_26_35,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,5.0,81.0,1,13.298245975786301
6,143.11174923671032,417016.99953285756,302.82899005676035,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_66_75,Education_College,Size_8,sex_female,Urbanity_Urban,6.0,81.0,1,32.471562908928064
7,115.43456001681876,223191.8968179524,151.9863431966363,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_10,sex_male,Urbanity_Rural,7.0,51.0,1,30.89036475751685
8,74.28310082469366,213084.95987701844,144.11904362630906,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_9,sex_male,Urbanity_Rural,8.0,51.0,1,36.15701808027456
9,37.100886181231395,72074.61571177481,49.49973238286962,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_66_75,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,9.0,1.0,1,46.60992409712715
10,47.268710297444784,103100.14468235194,78.52182649452574,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,10.0,31.0,1,50.37387325995068
11,79.81308559521929,214719.8557947128,159.2674064650283,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,11.0,81.0,1,38.9994441590738
12,117.90772512024616,348973.4838409158,251.31191868875297,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_26_35,Education_College,Size_2,sex_female,Urbanity_Urban,12.0,81.0,1,52.28708968884695
13,44.83250564887186,91708.7393762895,61.23032555026801,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Rural,13.0,1.0,1,30.07187736721653
14,107.87022369507822,327487.85768853425,217.31094685624004,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,14.0,51.0,1,65.05259103085938
15,30.852841992098302,65403.372075529864,42.05017485900692,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_26_35,Education_High_School,Size_2,sex_male,Urbanity_Rural,15.0,1.0,1,63.94224031241024
16,93.58038848255276,121812.09228036414,95.2719892961776,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,16.0,31.0,1,41.02843607467153
17,91.71929875682709,109494.01685425833,84.91167825416449,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,17.0,31.0,1,25.671881930550477
18,111.44428558483364,172614.6248379229,116.11922876493999,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,18.0,21.0,1,63.21154943714967
19,90.18319729273978,121349.68017643006,91.49944380474622,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,19.0,31.0,1,54.66779215111409
20,49.30998678414782,135229.10524140665,106.75803271060629,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Urban,20.0,31.0,1,26.57513112804288
21,92.36152628113597,122088.45620741912,93.48811464680266,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,21.0,31.0,1,49.66779215111409
22,90.50445858079695,107751.84469597727,82.95911405893222,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,22.0,31.0,1,29.87089141423892
23,47.0996698572788,103005.21467385793,81.59102433221548,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_26_35,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,23.0,31.0,1,23.807409809455926
24,79.95848854985276,219007.1487522999,159.29814565332097,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,24.0,81.0,1,35.198453642762225
26,68.33595512640238,42253.7093408823,24.101541489199647,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,26.0,1.0,1,93.4787849940389
27,88.53281987379513,84408.62428038419,57.86214956866,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,27.0,1.0,1,62.96400570692611
28,165.4848704284289,362389.6326953749,253.4477186102073,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,28.0,81.0,1,32.2114532455975
29,109.26952865910135,192078.9459620912,136.03384961075494,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_76_85,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,29.0,51.0,1,16.9555816086515
30,89.093353258451,84216.6889454676,56.91435655716607,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,30.0,1.0,1,41.872189767225315
31,159.76093272217233,364216.03402032366,260.4092566934466,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,31.0,81.0,1,51.50938776672447
32,82.5225531470798,212738.49830194475,159.4249163569286,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,32.0,81.0,1,28.62635175885758
33,172.11185156460618,376106.08511498343,264.23762962375673,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,33.0,81.0,1,22.204590667003263
35,179.95397228238565,420266.2714106856,293.5458330624652,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,35.0,81.0,1,37.400682989714696
36,122.52421703336763,215298.97428865114,164.31422427305841,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,36.0,81.0,1,20.538178523629192
37,116.15908485030417,227950.91154176503,173.57544403221397,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,age_56_65,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,37.0,81.0,1,2.4316392169587386
38,87.36563405048193,105779.14818753432,81.95892647323902,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,38.0,31.0,1,6.574480092785151
39,187.602399900044,437311.48547441326,300.14884191191175,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,39.0,81.0,1,0.004049604620176339
40,88.23605177889691,112817.72918104625,87.03651512447566,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,40.0,31.0,1,1.731773366206451
41,91.39968471296929,135275.7345006215,102.78084114131781,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,41.0,31.0,1,21.770920737609487
42,57.7037835142,133770.872422792,101.83995792032768,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,42.0,31.0,1,48.19450018830523
43,26.512092836594373,86060.58717262304,55.90049907408308,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Rural,43.0,1.0,1,48.571639338806456
46,86.21438739911548,93378.28404501596,72.89943954458299,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,46.0,31.0,1,49.12840675130097
47,106.60441728078217,330864.02193828014,224.5680395829075,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,47.0,51.0,1,62.052591030859375
49,148.85004594495345,323012.6494141113,216.80729142660272,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Rural,49.0,51.0,1,33.666483274504
50,144.52455017974845,318644.9773567454,210.90854073610578,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,50.0,51.0,1,63.80560132253649
51,164.88956954461815,385754.1758635104,255.27405922008708,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,51.0,51.0,1,51.49506909506377
52,178.60587747543258,436735.66443113337,310.21502629056516,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,52.0,81.0,1,1.0040496046201763
53,45.371912751323684,74521.07908490195,57.31115788817986,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,53.0,31.0,1,34.905135202414456
54,47.04312355322254,104999.0744070969,82.7572719241012,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Urban,54.0,31.0,1,11.390355915301663
56,37.00596603159056,84144.3614430063,66.04758455941658,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_19_25,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,56.0,31.0,1,30.767675158856797
57,109.45038640453554,350027.05795826874,242.0345632834789,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,57.0,81.0,1,42.48762237220859
58,118.4470856903993,231419.08203880128,173.74177392140354,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,58.0,81.0,1,13.872315514700006
59,149.74771949486686,324489.05360910244,216.44503515125047,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Rural,59.0,51.0,1,68.37922640611431
60,82.08177430008139,216922.47955774365,162.2269039604846,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,60.0,81.0,1,24.62635175885758
61,62.96188687525939,138455.53097422374,107.39774684008087,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,61.0,31.0,1,27.859093972837876
62,73.658814309617,215022.73090476613,160.49847513411237,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,62.0,81.0,1,30.541398397751024
64,114.39630701127848,357145.45324004185,242.68719636470425,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_College,Size_6,sex_female,Urbanity_Rural,64.0,51.0,1,22.290847124737137
65,149.2267214716823,343449.1434414065,233.3746861459157,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,65.0,51.0,1,42.48235499260973
66,76.16446622793495,87857.16095548711,60.18660820217482,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_High_School,Size_2,sex_female,Urbanity_Rural,66.0,1.0,1,28.7831714486265
67,130.10657673672273,408172.5643843954,286.4094438835458,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,67.0,81.0,1,46.96939582829114
