,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_TV,e_Cooking,e_Refrigeration,e_AC,Income,Electricity,Water,w,wf
0,0,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,22748.313174396168,72.88166057145062,2206.900908488489,36.99485596707819,29.530388392019063
1,1,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,40142.77953446057,294.1569519895877,3344.1288006895234,36.99485596707819,70.72487086695764
2,2,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,41901.53786062123,81.42727203942107,3522.620232783524,36.99485596707819,45.215816097931715
3,3,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,24946.989377037396,337.2424764165833,2360.7116646273817,36.99485596707819,45.734684213469706
4,4,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,22531.233132772584,325.1218467662349,2107.3526369561573,36.99485596707819,26.6260938577976
5,5,sex_male,Urbanity_Rural,Size_5,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,13503.891331098403,80.1255943654506,651.5500331291678,36.99485596707819,42.38578664433356
6,6,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_College,Lighting_yes,TV_no,Cooking_no,Refrigeration_yes,AC_no,66199.46876805936,150.1197786803777,3408.777846218275,36.99485596707819,52.63993726590057
7,7,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,69254.63367203674,196.96713774773383,3790.643783297426,36.99485596707819,30.79019547670711
8,8,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,15543.615503441863,18.81156554132896,836.4266697438843,36.99485596707819,26.56711454413489
9,9,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,11241.07618748392,66.63143456804629,551.312644681576,36.99485596707819,47.67163547875359
10,10,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,20654.63037992241,174.31035935795651,2128.5125899646087,36.99485596707819,46.23629078063299
11,11,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,44145.689336200696,147.35315464511137,3876.403983725397,36.99485596707819,36.66732531855398
12,12,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,43918.490756202096,404.64574473936835,3976.1049612231373,36.99485596707819,35.90969384381602
13,13,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,29196.397186101727,122.93230174401688,2798.2792603934167,36.99485596707819,31.867325788823663
14,14,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_College,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,75663.77427473987,101.39983293083422,5238.359444779715,36.99485596707819,34.79432769855723
15,15,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,17257.758974233922,125.65033602217258,1662.753680561685,36.99485596707819,57.82738733211825
16,16,sex_female,Urbanity_Rural,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,66460.72460895966,202.50972674712364,3572.4224487468628,36.99485596707819,76.31247908379686
17,17,sex_female,Urbanity_Rural,Size_6,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,23738.51249316995,142.6117317971114,1555.5168779802502,36.99485596707819,49.04778490445349
18,18,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,19912.4547805991,118.49120504891731,1254.260606571555,36.99485596707819,33.19715723624829
19,19,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,38996.365970507126,76.02030398834127,2444.7164205512177,36.99485596707819,12.665060282646476
20,20,sex_male,Urbanity_Urban,Size_10,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,32506.906052824994,358.64446100831293,2726.861061434697,36.99485596707819,40.044636589771955
21,21,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,89324.73182075258,255.10673789473458,5826.813180964373,36.99485596707819,32.16661769218245
22,22,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_no,79955.2141596178,222.74274033509442,5630.919272117834,36.99485596707819,13.77436588589228
23,23,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,21436.84268845395,320.29618984009477,2102.3258074926543,36.99485596707819,50.64082461504023
24,24,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,90781.12864362431,173.6008140241463,6066.981884847127,36.99485596707819,19.84046880102701
25,25,sex_female,Urbanity_Urban,Size_6,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,30371.752736264025,80.43561302733579,2960.6245869382988,36.99485596707819,47.783483203624264
26,26,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,50377.026478506064,148.51362482243385,4318.479699015539,36.99485596707819,67.81971513979994
27,27,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,80456.27392949558,218.28092089682167,5590.6692289643215,36.99485596707819,16.98181636572377
28,28,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,21252.911717636107,125.3532957798886,2056.800681543342,36.99485596707819,12.35548269426494
29,29,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,38583.79952029022,152.1052046576939,2584.6757131935988,36.99485596707819,31.92065764597232
30,30,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,69979.57491478247,334.11872228180863,3995.6856074823468,36.99485596707819,50.288501695980344
31,31,sex_female,Urbanity_Rural,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,23003.88527381254,114.0775123470295,1501.0141242679467,36.99485596707819,35.27829054913641
32,32,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,36438.524920404714,122.68257732287914,2336.5317876446898,36.99485596707819,31.452095984148528
33,33,sex_female,Urbanity_Rural,Size_3,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,71369.52543851704,171.5578725963035,4040.23600139909,36.99485596707819,31.38357248428894
34,34,sex_female,Urbanity_Rural,Size_8,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,22299.526931067754,95.25609844883951,1488.7654447711625,36.99485596707819,40.32056990093941
35,35,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,71679.06121318198,330.1004759532925,4103.202076482133,36.99485596707819,7.61132975933551
