,index,n_BuildingSqm,n_BuildingKwh,c_n_BuildingSqm,c_n_BuildingKwh,NonRElectricity,w
0,0,1,4,312.5947515174914,631.0,65632.75811061822,0.118
1,1,1,4,312.5947515174914,631.0,65632.75811061822,0.118
2,2,6,4,637.2298598861562,296.0,65341.759927087274,0.118
3,3,8,4,406.72633871362433,243.0,29710.895069066504,0.118
4,4,8,8,406.72633871362433,243.0,29710.895069066504,0.118
5,5,1,8,312.5947515174914,631.0,65632.75811061822,0.118
6,6,3,6,703.625461563575,316.0,78745.14961067829,0.118
7,7,1,6,312.5947515174914,631.0,65632.75811061822,0.118
8,8,4,6,837.2166583606537,293.0,104135.99305079236,0.118
9,9,5,4,497.4279044195864,233.0,39935.241259193266,0.118
10,10,8,4,406.72633871362433,243.0,29710.895069066504,0.118
11,11,7,4,296.28054076293597,137.0,14102.799255324951,0.118
12,12,4,4,837.2166583606537,293.0,104135.99305079236,0.118
13,13,4,1,837.2166583606537,293.0,104135.99305079236,0.118
14,14,4,6,837.2166583606537,293.0,104135.99305079236,0.118
15,15,3,7,703.625461563575,316.0,78745.14961067829,0.118
16,16,8,6,406.72633871362433,243.0,29710.895069066504,0.118
17,17,1,4,312.5947515174914,631.0,65632.75811061822,0.118
18,18,0,4,719.5871280224214,262.0,77620.75573468984,0.118
19,19,4,6,837.2166583606537,293.0,104135.99305079236,0.118
20,20,7,4,296.28054076293597,137.0,14102.799255324951,0.118
21,21,8,4,406.72633871362433,243.0,29710.895069066504,0.118
22,22,4,0,837.2166583606537,293.0,104135.99305079236,0.118
23,23,4,0,837.2166583606537,293.0,104135.99305079236,0.118
24,24,3,3,703.625461563575,316.0,78745.14961067829,0.118
25,25,1,6,312.5947515174914,631.0,65632.75811061822,0.118
26,26,1,6,312.5947515174914,631.0,65632.75811061822,0.118
27,27,6,8,637.2298598861562,296.0,65341.759927087274,0.118
28,28,6,4,637.2298598861562,296.0,65341.759927087274,0.118
29,29,4,8,837.2166583606537,293.0,104135.99305079236,0.118
30,30,4,4,837.2166583606537,293.0,104135.99305079236,0.118
31,31,4,4,837.2166583606537,293.0,104135.99305079236,0.118
32,32,4,7,837.2166583606537,293.0,104135.99305079236,0.118
33,33,1,8,312.5947515174914,631.0,65632.75811061822,0.118
34,34,0,0,719.5871280224214,262.0,77620.75573468984,0.118
35,35,0,8,719.5871280224214,262.0,77620.75573468984,0.118
36,36,8,8,406.72633871362433,243.0,29710.895069066504,0.118
37,37,3,1,703.625461563575,316.0,78745.14961067829,0.118
38,38,3,6,703.625461563575,316.0,78745.14961067829,0.118
39,39,3,5,703.625461563575,316.0,78745.14961067829,0.118
40,40,0,1,719.5871280224214,262.0,77620.75573468984,0.118
41,41,1,8,312.5947515174914,631.0,65632.75811061822,0.118
42,42,0,8,719.5871280224214,262.0,77620.75573468984,0.118
43,43,6,8,637.2298598861562,296.0,65341.759927087274,0.118
44,44,4,8,837.2166583606537,293.0,104135.99305079236,0.118
45,45,6,8,637.2298598861562,296.0,65341.759927087274,0.118
46,46,0,5,719.5871280224214,262.0,77620.75573468984,0.118
47,47,4,7,837.2166583606537,293.0,104135.99305079236,0.118
48,48,8,6,406.72633871362433,243.0,29710.895069066504,0.118
49,49,8,8,406.72633871362433,243.0,29710.895069066504,0.118
50,50,8,6,406.72633871362433,243.0,29710.895069066504,0.118
51,51,6,8,637.2298598861562,296.0,65341.759927087274,0.118
52,52,8,8,406.72633871362433,243.0,29710.895069066504,0.118
53,53,6,8,637.2298598861562,296.0,65341.759927087274,0.118
54,54,4,4,837.2166583606537,293.0,104135.99305079236,0.118
55,55,4,8,837.2166583606537,293.0,104135.99305079236,0.118
56,56,4,8,837.2166583606537,293.0,104135.99305079236,0.118
57,57,4,6,837.2166583606537,293.0,104135.99305079236,0.118
58,58,4,6,837.2166583606537,293.0,104135.99305079236,0.118
59,59,6,6,637.2298598861562,296.0,65341.759927087274,0.118
60,60,5,1,497.4279044195864,233.0,39935.241259193266,0.118
61,61,8,8,406.72633871362433,243.0,29710.895069066504,0.118
62,62,8,3,406.72633871362433,243.0,29710.895069066504,0.118
63,63,8,3,406.72633871362433,243.0,29710.895069066504,0.118
64,64,8,8,406.72633871362433,243.0,29710.895069066504,0.118
65,65,8,6,406.72633871362433,243.0,29710.895069066504,0.118
66,66,6,8,637.2298598861562,296.0,65341.759927087274,0.118
67,67,4,6,837.2166583606537,293.0,104135.99305079236,0.118
68,68,4,4,837.2166583606537,293.0,104135.99305079236,0.118
69,69,5,4,497.4279044195864,233.0,39935.241259193266,0.118
70,70,6,1,637.2298598861562,296.0,65341.759927087274,0.118
71,71,6,6,637.2298598861562,296.0,65341.759927087274,0.118
72,72,3,4,703.625461563575,316.0,78745.14961067829,0.118
73,73,6,8,637.2298598861562,296.0,65341.759927087274,0.118
74,74,5,8,497.4279044195864,233.0,39935.241259193266,0.118
75,75,8,8,406.72633871362433,243.0,29710.895069066504,0.118
76,76,6,3,637.2298598861562,296.0,65341.759927087274,0.118
77,77,6,1,637.2298598861562,296.0,65341.759927087274,0.118
78,78,5,4,497.4279044195864,233.0,39935.241259193266,0.118
79,79,8,4,406.72633871362433,243.0,29710.895069066504,0.118
80,80,8,6,406.72633871362433,243.0,29710.895069066504,0.118
81,81,1,6,312.5947515174914,631.0,65632.75811061822,0.118
82,82,4,8,837.2166583606537,293.0,104135.99305079236,0.118
83,83,1,0,312.5947515174914,631.0,65632.75811061822,0.118
84,84,1,6,312.5947515174914,631.0,65632.75811061822,0.118
85,85,0,3,719.5871280224214,262.0,77620.75573468984,0.118
86,86,6,4,637.2298598861562,296.0,65341.759927087274,0.118
87,87,0,4,719.5871280224214,262.0,77620.75573468984,0.118
88,88,1,4,312.5947515174914,631.0,65632.75811061822,0.118
89,89,4,4,837.2166583606537,293.0,104135.99305079236,0.118
90,90,0,1,719.5871280224214,262.0,77620.75573468984,0.118
91,91,4,1,837.2166583606537,293.0,104135.99305079236,0.118
92,92,4,7,837.2166583606537,293.0,104135.99305079236,0.118
93,93,4,3,837.2166583606537,293.0,104135.99305079236,0.118
94,94,4,5,837.2166583606537,293.0,104135.99305079236,0.118
95,95,8,6,406.72633871362433,243.0,29710.895069066504,0.118
96,96,8,1,406.72633871362433,243.0,29710.895069066504,0.118
97,97,6,3,637.2298598861562,296.0,65341.759927087274,0.118
98,98,0,8,719.5871280224214,262.0,77620.75573468984,0.118
99,99,1,8,312.5947515174914,631.0,65632.75811061822,0.118
100,100,0,4,719.5871280224214,262.0,77620.75573468984,0.118
101,101,4,4,837.2166583606537,293.0,104135.99305079236,0.118
102,102,4,4,837.2166583606537,293.0,104135.99305079236,0.118
103,103,8,4,406.72633871362433,243.0,29710.895069066504,0.118
104,104,8,4,406.72633871362433,243.0,29710.895069066504,0.118
105,105,6,4,637.2298598861562,296.0,65341.759927087274,0.118
106,106,8,4,406.72633871362433,243.0,29710.895069066504,0.118
107,107,1,4,312.5947515174914,631.0,65632.75811061822,0.118
108,108,4,4,837.2166583606537,293.0,104135.99305079236,0.118
109,109,4,4,837.2166583606537,293.0,104135.99305079236,0.118
110,110,4,4,837.2166583606537,293.0,104135.99305079236,0.118
111,111,8,4,406.72633871362433,243.0,29710.895069066504,0.118
112,112,6,1,637.2298598861562,296.0,65341.759927087274,0.118
113,113,6,1,637.2298598861562,296.0,65341.759927087274,0.118
114,114,6,6,637.2298598861562,296.0,65341.759927087274,0.118
115,115,4,1,837.2166583606537,293.0,104135.99305079236,0.118
