,index,i_Sex,c_i_Sex,i_Urbanity,c_i_Urbanity,i_FamilySize,c_i_FamilySize,i_Age,c_i_Age,i_Education,e_Lighting,c_e_Lighting,e_TV,c_e_TV,e_Cooking,c_e_Cooking,e_Refrigeration,c_e_Refrigeration,e_AC,c_e_AC,e_Urban,c_e_Urban,c_e_Income,c_w_Sex,c_w_Urbanity,c_w_Total_Family_Income,c_w_FamilySize,c_w_Age,w_Education,i_Intercept,c_i_Education,Income,e_Intercept,Electricity,w_Intercept,c_w_Education,Water,w
0,0,0,752.1539525413469,0,7068.932228358295,2,1651.8851077451206,61.493310994128464,125.54502470931108,0,1,18.387050407101878,1,21.987551044941462,0,30.977669736819983,1,56.56676454338744,1,202.6167797303412,1,24.022945197939094,0.0014234614554704266,107.02289927693424,958.2071988960444,0.05163007059809376,46.007422402459,4.966909346143859,2,1147.6639922287982,1.0,58838.75117627723,3.2999838733037463,74.97173639565851,-601.5919500275481,1.0,35.346832877056336,43.52570828961175
1,1,0,1011.9210727854013,1,7164.113285495087,2,1646.5298846101507,57.403159210009406,115.3977064259138,2,1,-36.84599953406411,1,19.918070531648077,0,24.9432862918115,1,57.687433990162155,1,199.17816195260232,1,27.909886273232413,0.0014552493883496016,110.88781192743528,991.7273992905828,0.05381925176027995,48.46825143784953,5.169847148858531,3,1147.6639922287982,11959.091528,203743.68513109148,3.2999838733037463,110.07747137030285,-601.5919500275481,260.32727427717964,153.05039810904415,43.52570828961175
2,2,0,1077.4257492534907,1,7316.190343247213,3,1661.2046561523966,51.6654654258985,117.15883425073868,2,1,38.81817649106871,1,19.558134097547466,0,28.930735002312762,1,61.68967503591835,1,205.88489493891723,1,25.672291434655207,0.0014065786311656294,112.91385738252431,1017.1897408865098,0.0551057991581265,54.69711403150768,6.874979510908068,0,1147.6639922287982,11959.091528,209890.2580787995,3.2999838733037463,126.07677362961596,-601.5919500275481,260.32727427717964,162.42924542635262,43.52570828961175
3,3,0,1013.0678201497,1,7168.327151629099,3,1632.4982967726614,65.81680736829513,121.78122104562992,1,1,-36.78425462087014,1,19.125721929569174,0,29.350968244678022,1,59.38137403636505,1,198.70138149089024,1,24.655116247643253,0.0013856483602579142,104.98754712363831,1001.3879675269324,0.05347389779783311,46.81842868863942,6.66828570588377,2,1147.6639922287982,6023.86254599,131741.69071455052,3.2999838733037463,87.44350065815256,-601.5919500275481,214.4011453125436,102.76201760952213,43.52570828961175
4,4,1,829.1958285519287,1,7044.043923603439,1,1691.9096369807912,59.492816668980105,109.29431074987848,2,1,16.32757264825598,1,19.0290608544884,1,29.818893819449862,1,60.062386032932366,1,204.4885971110501,1,25.433903453338186,0.0014802695005549267,75.78800131929717,960.3928841755773,0.05268731924378104,52.4810618163164,6.410005340993062,0,1147.6639922287982,11959.091528,198841.95894992264,3.2999838733037463,126.59061691565071,-601.5919500275481,260.32727427717964,148.00725738676738,43.52570828961175
5,5,1,891.0059767321164,1,7080.706018912793,1,1664.2951686657427,33.46921671435081,108.83349256975245,2,1,-13.126114688251347,1,17.630799293855603,0,29.630409935531183,1,58.833007755741434,1,202.24123774717083,1,26.21264891341961,0.0014258050021248164,98.8439000269676,1002.4431055533439,0.05263151161218629,55.18578884413736,5.214466873934955,3,1147.6639922287982,11959.091528,185360.6464165604,3.2999838733037463,108.47458954551176,-601.5919500275481,260.32727427717964,137.28418303610306,43.52570828961175
6,6,0,1153.143102421543,1,7014.6259960319785,2,1603.8975527226846,66.0386597918398,126.40084329519344,3,1,-8.329860444228919,1,18.165224370973423,0,28.923358870127355,1,58.562561511617616,1,197.5400613161215,1,23.610753473343987,0.0014228048361354536,106.49027572881916,998.5102064015463,0.05320030145017838,54.79519535958529,5.245890611323301,2,1147.6639922287982,18727.4606703,366906.9852844977,3.2999838733037463,158.02217719940438,-601.5919500275481,101.70283943007358,257.92679660637594,43.52570828961175
7,7,0,948.9977201023863,1,7005.5041709826355,6,1609.4426183606488,62.922287453969936,120.7545799802812,2,1,-38.69804440183562,1,18.15693312911722,0,28.94353323532057,1,58.606867983835706,1,206.61650276495223,1,23.523870690480585,0.00142575786198985,73.09624764409972,975.0504615761057,0.05290873305739733,56.6363502321884,5.843576791659566,3,1147.6639922287982,11959.091528,238447.41233607105,3.2999838733037463,118.57676129529804,-601.5919500275481,260.32727427717964,177.34606914810718,43.52570828961175
8,8,0,903.7556624483733,0,7221.038919359645,6,1721.4669126566216,48.40917567189082,111.54989952628252,3,1,-0.7740689254201071,1,20.08715871538412,0,25.291348514153594,1,59.5723909164952,1,204.59263316294445,1,24.90843445709948,0.0014361144121302716,108.58198355174144,1013.1914883080244,0.05289071202053701,45.323305081276516,7.728313485663585,2,1147.6639922287982,18727.4606703,353173.6888975737,3.2999838733037463,153.96735406086432,-601.5919500275481,101.70283943007358,237.3647941862713,43.52570828961175
9,9,0,868.1272731616841,1,7255.5569816602365,1,1680.3998749817663,69.44598682945515,121.94076131740287,3,1,2.0398784068784392,1,16.479735740955185,1,30.57954255370508,1,59.415002192412274,1,204.8349010194627,1,23.66587179937974,0.0013935387039265587,153.431436132717,960.1651394879477,0.05270488153758763,54.591563590895106,6.082224720729908,3,1147.6639922287982,18727.4606703,361272.79760755756,3.2999838733037463,163.62194664595998,-601.5919500275481,101.70283943007358,251.7384377821652,43.52570828961175
