,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_TV,e_Cooking,e_Refrigeration,e_AC,Income,Electricity,Water,w,wf
0,0,sex_male,Urbanity_Urban,Size_2,age_76_85,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,374342.6957478397,163.37798123410872,262.4365061256144,38.46424870466321,19.51908637153851
1,1,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,110338.308488332,53.07008018797594,86.24477629491541,38.46424870466321,35.92711994874195
2,2,sex_female,Urbanity_Urban,Size_5,age_76_85,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,247046.7373323941,74.71647413704011,185.7844541817527,38.46424870466321,0.5541955383533785
3,3,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,113313.77444486752,80.77670625811758,88.47448795011269,38.46424870466321,0.0
4,4,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,363928.9896005013,158.64568810362925,255.41630613058032,38.46424870466321,58.027294307700224
5,5,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,95364.22238391383,36.970132138078384,74.13261489375539,38.46424870466321,55.35003277720345
6,6,sex_female,Urbanity_Urban,Size_3,age_0_18,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,348892.2314168372,106.10695296966715,246.208174487892,38.46424870466321,0.0007640080129309783
7,7,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,212086.0126682249,75.19927441464839,160.1275851819685,38.46424870466321,53.967987279063166
8,8,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,168886.27798357367,51.180009183627384,114.47281101085224,38.46424870466321,71.60242287075239
9,9,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,361742.22455527505,119.5840869358353,249.68095871890608,38.46424870466321,52.69070910969593
10,10,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,113742.1799148996,42.396291703331535,87.68592069754204,38.46424870466321,10.852422102152191
11,11,sex_male,Urbanity_Urban,Size_7,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,252375.81887009126,120.43954865404665,192.46014435455686,38.46424870466321,28.286898546227686
12,12,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,113683.42021126473,51.120473748951,89.18487665850962,38.46424870466321,39.840284390428245
13,13,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,347583.56130125554,151.27611045456968,247.54620187977173,38.46424870466321,20.255135688651396
14,14,sex_female,Urbanity_Urban,Size_5,age_76_85,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,239319.36180992806,125.99122460742008,180.8084504502472,38.46424870466321,6.984663391116447
15,15,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,144454.19697529793,44.08805938959279,115.50350666302565,38.46424870466321,11.492531962297093
16,16,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,104696.37127587064,48.060444745500185,67.06247358654494,38.46424870466321,45.422519893316505
17,17,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,55030.45735861318,31.90014862494319,35.00807999006268,38.46424870466321,36.68285765285647
18,18,sex_male,Urbanity_Rural,Size_5,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,87476.77268139714,78.44946010352889,58.396045546813994,38.46424870466321,27.11280182584284
19,19,sex_female,Urbanity_Rural,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,85216.11202140676,77.67267602752105,58.78633730464421,38.46424870466321,32.12090614275777
20,20,sex_male,Urbanity_Rural,Size_6,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,88841.9863613365,23.98423222087827,61.163362064721056,38.46424870466321,5.7487475533649555
21,21,sex_female,Urbanity_Rural,Size_4,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,195397.83954268106,72.38214200736235,133.5745066738585,38.46424870466321,19.907388846684228
22,22,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,368006.16665748064,166.0928686305739,253.28895774111754,38.46424870466321,35.08125994673252
23,23,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,200887.90683581305,71.11071748159641,153.26414317935325,38.46424870466321,62.259293282838854
24,24,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,202224.5820825187,79.13258523521377,149.78638321886194,38.46424870466321,62.259293282838854
25,25,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,371370.83993687294,126.92226989183423,257.18549730795604,38.46424870466321,29.19773342134885
26,26,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,234105.58107215445,129.64575310271715,173.3370791250089,38.46424870466321,20.486910239355595
27,27,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,110032.77011703752,35.17290908527225,85.47855432703923,38.46424870466321,31.009181444501717
28,28,sex_female,Urbanity_Urban,Size_7,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,162904.5596923399,66.855615684477,123.73609111818504,38.46424870466321,56.35193232259364
29,29,sex_male,Urbanity_Rural,Size_8,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,220072.71654802476,80.81963104423579,152.7722375565582,38.46424870466321,35.16678907935633
