,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
0,59.1340071696548,199568.38034119,150.29320021131045,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,0.0,81.0,1,47.3652690871295
1,57.856708278412405,127056.21507269455,96.51798585313088,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,1.0,31.0,1,42.96206898759575
2,157.92135248870477,356521.6923570131,246.0326994087156,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,2.0,81.0,1,59.06166301336109
3,73.42697376580345,199888.72484240113,145.26608101498655,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,3.0,81.0,1,57.95488426137844
4,46.67753755562689,133506.14814323292,103.27782894518609,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Urban,4.0,31.0,1,23.98122764132303
5,46.232965759499606,125665.96995139663,95.33349114439905,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,age_56_65,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,5.0,31.0,1,2.3421702204475485
6,166.2641443994965,376120.5423732201,273.0522545031276,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_26_35,Education_College,Size_6,sex_male,Urbanity_Urban,6.0,81.0,1,28.807644447162104
7,119.6370554813957,220352.25818774625,166.01453314259197,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,7.0,81.0,1,26.486879470128468
8,98.91535234807432,140314.11504280122,108.36413391494408,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_66_75,Education_High_School,Size_4,sex_male,Urbanity_Urban,8.0,31.0,1,5.341864202128819
9,49.50594184975151,96155.90460608328,74.50888018267901,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,9.0,31.0,1,28.06422666590609
10,74.46176727837832,190279.6557804805,140.82845390498258,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,10.0,81.0,1,69.90415161849589
11,81.17177066788761,193626.3458874055,143.26575937296371,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,11.0,81.0,1,70.90415161849589
12,27.54502048107399,44301.48917994619,25.93508847926104,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,12.0,1.0,1,82.51869313003495
13,65.49807419060653,210235.18330575665,148.56510452679623,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,age_56_65,Education_Post_Secondary,Size_7,sex_male,Urbanity_Rural,13.0,51.0,1,42.70750602101986
14,111.41923783183394,198087.11843891465,139.4412864514552,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Rural,14.0,51.0,1,14.525469822825256
15,45.40574565180854,82781.25916243595,63.21293879391462,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_26_35,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,15.0,31.0,1,65.57794448332429
