,index,n_BuildingSqm,n_BuildingKwh,c_n_BuildingSqm,c_n_BuildingKwh,NonRElectricity,w
0,0,1,4,312.5947515174914,631.0,65632.75811061822,0.137
1,1,1,4,312.5947515174914,631.0,65632.75811061822,0.137
2,2,6,4,637.2298598861562,296.0,65341.759927087274,0.137
3,3,8,4,406.72633871362433,243.0,29710.895069066504,0.137
4,4,8,8,406.72633871362433,243.0,29710.895069066504,0.137
5,5,1,8,312.5947515174914,631.0,65632.75811061822,0.137
6,6,3,6,703.625461563575,316.0,78745.14961067829,0.137
7,7,1,6,312.5947515174914,631.0,65632.75811061822,0.137
8,8,4,6,837.2166583606537,293.0,104135.99305079236,0.137
9,9,5,4,497.4279044195864,233.0,39935.241259193266,0.137
10,10,8,4,406.72633871362433,243.0,29710.895069066504,0.137
11,11,7,4,296.28054076293597,137.0,14102.799255324951,0.137
12,12,4,4,837.2166583606537,293.0,104135.99305079236,0.137
13,13,4,1,837.2166583606537,293.0,104135.99305079236,0.137
14,14,4,6,837.2166583606537,293.0,104135.99305079236,0.137
15,15,3,7,703.625461563575,316.0,78745.14961067829,0.137
16,16,8,6,406.72633871362433,243.0,29710.895069066504,0.137
17,17,1,4,312.5947515174914,631.0,65632.75811061822,0.137
18,18,0,4,719.5871280224214,262.0,77620.75573468984,0.137
19,19,4,6,837.2166583606537,293.0,104135.99305079236,0.137
20,20,7,4,296.28054076293597,137.0,14102.799255324951,0.137
21,21,8,4,406.72633871362433,243.0,29710.895069066504,0.137
22,22,4,0,837.2166583606537,293.0,104135.99305079236,0.137
23,23,4,0,837.2166583606537,293.0,104135.99305079236,0.137
24,24,3,3,703.625461563575,316.0,78745.14961067829,0.137
25,25,1,6,312.5947515174914,631.0,65632.75811061822,0.137
26,26,1,6,312.5947515174914,631.0,65632.75811061822,0.137
27,27,6,8,637.2298598861562,296.0,65341.759927087274,0.137
28,28,6,4,637.2298598861562,296.0,65341.759927087274,0.137
29,29,4,8,837.2166583606537,293.0,104135.99305079236,0.137
30,30,4,4,837.2166583606537,293.0,104135.99305079236,0.137
31,31,4,4,837.2166583606537,293.0,104135.99305079236,0.137
32,32,4,7,837.2166583606537,293.0,104135.99305079236,0.137
33,33,1,8,312.5947515174914,631.0,65632.75811061822,0.137
