,index,n_BuildingSqm,n_BuildingKwh,c_n_BuildingSqm,c_n_BuildingKwh,NonRElectricity,w
0,0,1,4,312.5947515174914,631.0,65632.75811061822,0.149
1,1,1,4,312.5947515174914,631.0,65632.75811061822,0.149
2,2,6,4,637.2298598861562,296.0,65341.759927087274,0.149
3,3,8,4,406.72633871362433,243.0,29710.895069066504,0.149
4,4,8,8,406.72633871362433,243.0,29710.895069066504,0.149
5,5,1,8,312.5947515174914,631.0,65632.75811061822,0.149
6,6,3,6,703.625461563575,316.0,78745.14961067829,0.149
7,7,1,6,312.5947515174914,631.0,65632.75811061822,0.149
8,8,4,6,837.2166583606537,293.0,104135.99305079236,0.149
9,9,5,4,497.4279044195864,233.0,39935.241259193266,0.149
10,10,8,4,406.72633871362433,243.0,29710.895069066504,0.149
11,11,7,4,296.28054076293597,137.0,14102.799255324951,0.149
12,12,4,4,837.2166583606537,293.0,104135.99305079236,0.149
13,13,4,1,837.2166583606537,293.0,104135.99305079236,0.149
14,14,4,6,837.2166583606537,293.0,104135.99305079236,0.149
15,15,3,7,703.625461563575,316.0,78745.14961067829,0.149
16,16,8,6,406.72633871362433,243.0,29710.895069066504,0.149
17,17,1,4,312.5947515174914,631.0,65632.75811061822,0.149
18,18,0,4,719.5871280224214,262.0,77620.75573468984,0.149
19,19,4,6,837.2166583606537,293.0,104135.99305079236,0.149
20,20,7,4,296.28054076293597,137.0,14102.799255324951,0.149
21,21,8,4,406.72633871362433,243.0,29710.895069066504,0.149
22,22,4,0,837.2166583606537,293.0,104135.99305079236,0.149
23,23,4,0,837.2166583606537,293.0,104135.99305079236,0.149
24,24,3,3,703.625461563575,316.0,78745.14961067829,0.149
25,25,1,6,312.5947515174914,631.0,65632.75811061822,0.149
26,26,1,6,312.5947515174914,631.0,65632.75811061822,0.149
27,27,6,8,637.2298598861562,296.0,65341.759927087274,0.149
28,28,6,4,637.2298598861562,296.0,65341.759927087274,0.149
29,29,4,8,837.2166583606537,293.0,104135.99305079236,0.149
30,30,4,4,837.2166583606537,293.0,104135.99305079236,0.149
31,31,4,4,837.2166583606537,293.0,104135.99305079236,0.149
32,32,4,7,837.2166583606537,293.0,104135.99305079236,0.149
33,33,1,8,312.5947515174914,631.0,65632.75811061822,0.149
34,34,0,0,719.5871280224214,262.0,77620.75573468984,0.149
35,35,0,8,719.5871280224214,262.0,77620.75573468984,0.149
36,36,8,8,406.72633871362433,243.0,29710.895069066504,0.149
37,37,3,1,703.625461563575,316.0,78745.14961067829,0.149
38,38,3,6,703.625461563575,316.0,78745.14961067829,0.149
39,39,3,5,703.625461563575,316.0,78745.14961067829,0.149
40,40,0,1,719.5871280224214,262.0,77620.75573468984,0.149
41,41,1,8,312.5947515174914,631.0,65632.75811061822,0.149
42,42,0,8,719.5871280224214,262.0,77620.75573468984,0.149
43,43,6,8,637.2298598861562,296.0,65341.759927087274,0.149
44,44,4,8,837.2166583606537,293.0,104135.99305079236,0.149
45,45,6,8,637.2298598861562,296.0,65341.759927087274,0.149
46,46,0,5,719.5871280224214,262.0,77620.75573468984,0.149
47,47,4,7,837.2166583606537,293.0,104135.99305079236,0.149
48,48,8,6,406.72633871362433,243.0,29710.895069066504,0.149
49,49,8,8,406.72633871362433,243.0,29710.895069066504,0.149
50,50,8,6,406.72633871362433,243.0,29710.895069066504,0.149
51,51,6,8,637.2298598861562,296.0,65341.759927087274,0.149
52,52,8,8,406.72633871362433,243.0,29710.895069066504,0.149
53,53,6,8,637.2298598861562,296.0,65341.759927087274,0.149
54,54,4,4,837.2166583606537,293.0,104135.99305079236,0.149
55,55,4,8,837.2166583606537,293.0,104135.99305079236,0.149
56,56,4,8,837.2166583606537,293.0,104135.99305079236,0.149
57,57,4,6,837.2166583606537,293.0,104135.99305079236,0.149
58,58,4,6,837.2166583606537,293.0,104135.99305079236,0.149
59,59,6,6,637.2298598861562,296.0,65341.759927087274,0.149
60,60,5,1,497.4279044195864,233.0,39935.241259193266,0.149
61,61,8,8,406.72633871362433,243.0,29710.895069066504,0.149
62,62,8,3,406.72633871362433,243.0,29710.895069066504,0.149
63,63,8,3,406.72633871362433,243.0,29710.895069066504,0.149
64,64,8,8,406.72633871362433,243.0,29710.895069066504,0.149
65,65,8,6,406.72633871362433,243.0,29710.895069066504,0.149
66,66,6,8,637.2298598861562,296.0,65341.759927087274,0.149
67,67,4,6,837.2166583606537,293.0,104135.99305079236,0.149
68,68,4,4,837.2166583606537,293.0,104135.99305079236,0.149
69,69,5,4,497.4279044195864,233.0,39935.241259193266,0.149
70,70,6,1,637.2298598861562,296.0,65341.759927087274,0.149
71,71,6,6,637.2298598861562,296.0,65341.759927087274,0.149
72,72,3,4,703.625461563575,316.0,78745.14961067829,0.149
73,73,6,8,637.2298598861562,296.0,65341.759927087274,0.149
74,74,5,8,497.4279044195864,233.0,39935.241259193266,0.149
75,75,8,8,406.72633871362433,243.0,29710.895069066504,0.149
76,76,6,3,637.2298598861562,296.0,65341.759927087274,0.149
77,77,6,1,637.2298598861562,296.0,65341.759927087274,0.149
78,78,5,4,497.4279044195864,233.0,39935.241259193266,0.149
79,79,8,4,406.72633871362433,243.0,29710.895069066504,0.149
80,80,8,6,406.72633871362433,243.0,29710.895069066504,0.149
81,81,1,6,312.5947515174914,631.0,65632.75811061822,0.149
82,82,4,8,837.2166583606537,293.0,104135.99305079236,0.149
83,83,1,0,312.5947515174914,631.0,65632.75811061822,0.149
84,84,1,6,312.5947515174914,631.0,65632.75811061822,0.149
85,85,0,3,719.5871280224214,262.0,77620.75573468984,0.149
86,86,6,4,637.2298598861562,296.0,65341.759927087274,0.149
87,87,0,4,719.5871280224214,262.0,77620.75573468984,0.149
88,88,1,4,312.5947515174914,631.0,65632.75811061822,0.149
89,89,4,4,837.2166583606537,293.0,104135.99305079236,0.149
90,90,0,1,719.5871280224214,262.0,77620.75573468984,0.149
91,91,4,1,837.2166583606537,293.0,104135.99305079236,0.149
92,92,4,7,837.2166583606537,293.0,104135.99305079236,0.149
93,93,4,3,837.2166583606537,293.0,104135.99305079236,0.149
94,94,4,5,837.2166583606537,293.0,104135.99305079236,0.149
95,95,8,6,406.72633871362433,243.0,29710.895069066504,0.149
96,96,8,1,406.72633871362433,243.0,29710.895069066504,0.149
97,97,6,3,637.2298598861562,296.0,65341.759927087274,0.149
98,98,0,8,719.5871280224214,262.0,77620.75573468984,0.149
99,99,1,8,312.5947515174914,631.0,65632.75811061822,0.149
100,100,0,4,719.5871280224214,262.0,77620.75573468984,0.149
101,101,4,4,837.2166583606537,293.0,104135.99305079236,0.149
102,102,4,4,837.2166583606537,293.0,104135.99305079236,0.149
103,103,8,4,406.72633871362433,243.0,29710.895069066504,0.149
104,104,8,4,406.72633871362433,243.0,29710.895069066504,0.149
105,105,6,4,637.2298598861562,296.0,65341.759927087274,0.149
106,106,8,4,406.72633871362433,243.0,29710.895069066504,0.149
107,107,1,4,312.5947515174914,631.0,65632.75811061822,0.149
108,108,4,4,837.2166583606537,293.0,104135.99305079236,0.149
109,109,4,4,837.2166583606537,293.0,104135.99305079236,0.149
110,110,4,4,837.2166583606537,293.0,104135.99305079236,0.149
111,111,8,4,406.72633871362433,243.0,29710.895069066504,0.149
112,112,6,1,637.2298598861562,296.0,65341.759927087274,0.149
113,113,6,1,637.2298598861562,296.0,65341.759927087274,0.149
114,114,6,6,637.2298598861562,296.0,65341.759927087274,0.149
115,115,4,1,837.2166583606537,293.0,104135.99305079236,0.149
116,116,5,4,497.4279044195864,233.0,39935.241259193266,0.149
117,117,1,8,312.5947515174914,631.0,65632.75811061822,0.149
118,118,8,4,406.72633871362433,243.0,29710.895069066504,0.149
119,119,1,4,312.5947515174914,631.0,65632.75811061822,0.149
120,120,1,4,312.5947515174914,631.0,65632.75811061822,0.149
121,121,8,4,406.72633871362433,243.0,29710.895069066504,0.149
122,122,4,4,837.2166583606537,293.0,104135.99305079236,0.149
123,123,7,8,296.28054076293597,137.0,14102.799255324951,0.149
124,124,8,4,406.72633871362433,243.0,29710.895069066504,0.149
125,125,8,4,406.72633871362433,243.0,29710.895069066504,0.149
126,126,8,1,406.72633871362433,243.0,29710.895069066504,0.149
127,127,8,4,406.72633871362433,243.0,29710.895069066504,0.149
128,128,4,4,837.2166583606537,293.0,104135.99305079236,0.149
129,129,4,4,837.2166583606537,293.0,104135.99305079236,0.149
130,130,4,4,837.2166583606537,293.0,104135.99305079236,0.149
131,131,4,4,837.2166583606537,293.0,104135.99305079236,0.149
132,132,4,4,837.2166583606537,293.0,104135.99305079236,0.149
133,133,3,6,703.625461563575,316.0,78745.14961067829,0.149
134,134,8,8,406.72633871362433,243.0,29710.895069066504,0.149
135,135,8,8,406.72633871362433,243.0,29710.895069066504,0.149
136,136,1,4,312.5947515174914,631.0,65632.75811061822,0.149
137,137,1,4,312.5947515174914,631.0,65632.75811061822,0.149
138,138,8,6,406.72633871362433,243.0,29710.895069066504,0.149
139,139,8,4,406.72633871362433,243.0,29710.895069066504,0.149
140,140,7,7,296.28054076293597,137.0,14102.799255324951,0.149
141,141,8,8,406.72633871362433,243.0,29710.895069066504,0.149
142,142,0,8,719.5871280224214,262.0,77620.75573468984,0.149
143,143,3,8,703.625461563575,316.0,78745.14961067829,0.149
144,144,5,4,497.4279044195864,233.0,39935.241259193266,0.149
145,145,8,6,406.72633871362433,243.0,29710.895069066504,0.149
146,146,8,6,406.72633871362433,243.0,29710.895069066504,0.149
147,147,8,4,406.72633871362433,243.0,29710.895069066504,0.149
148,148,8,4,406.72633871362433,243.0,29710.895069066504,0.149
149,149,4,3,837.2166583606537,293.0,104135.99305079236,0.149
150,150,6,4,637.2298598861562,296.0,65341.759927087274,0.149
151,151,4,4,837.2166583606537,293.0,104135.99305079236,0.149
152,152,8,4,406.72633871362433,243.0,29710.895069066504,0.149
153,153,4,1,837.2166583606537,293.0,104135.99305079236,0.149
154,154,4,8,837.2166583606537,293.0,104135.99305079236,0.149
155,155,8,6,406.72633871362433,243.0,29710.895069066504,0.149
156,156,6,6,637.2298598861562,296.0,65341.759927087274,0.149
157,157,3,6,703.625461563575,316.0,78745.14961067829,0.149
158,158,4,5,837.2166583606537,293.0,104135.99305079236,0.149
159,159,4,3,837.2166583606537,293.0,104135.99305079236,0.149
160,160,4,6,837.2166583606537,293.0,104135.99305079236,0.149
161,161,4,6,837.2166583606537,293.0,104135.99305079236,0.149
162,162,4,6,837.2166583606537,293.0,104135.99305079236,0.149
163,163,8,1,406.72633871362433,243.0,29710.895069066504,0.149
164,164,8,5,406.72633871362433,243.0,29710.895069066504,0.149
165,165,4,4,837.2166583606537,293.0,104135.99305079236,0.149
166,166,4,4,837.2166583606537,293.0,104135.99305079236,0.149
167,167,4,8,837.2166583606537,293.0,104135.99305079236,0.149
168,168,0,4,719.5871280224214,262.0,77620.75573468984,0.149
169,169,0,4,719.5871280224214,262.0,77620.75573468984,0.149
170,170,8,1,406.72633871362433,243.0,29710.895069066504,0.149
171,171,3,6,703.625461563575,316.0,78745.14961067829,0.149
172,172,1,1,312.5947515174914,631.0,65632.75811061822,0.149
173,173,2,8,1165.9945839264515,592.0,226331.56621080512,0.149
174,174,8,5,406.72633871362433,243.0,29710.895069066504,0.149
175,175,8,0,406.72633871362433,243.0,29710.895069066504,0.149
176,176,2,0,1165.9945839264515,592.0,226331.56621080512,0.149
177,177,8,4,406.72633871362433,243.0,29710.895069066504,0.149
178,178,1,4,312.5947515174914,631.0,65632.75811061822,0.149
179,179,3,4,703.625461563575,316.0,78745.14961067829,0.149
180,180,8,4,406.72633871362433,243.0,29710.895069066504,0.149
181,181,8,8,406.72633871362433,243.0,29710.895069066504,0.149
182,182,4,8,837.2166583606537,293.0,104135.99305079236,0.149
183,183,4,8,837.2166583606537,293.0,104135.99305079236,0.149
184,184,4,5,837.2166583606537,293.0,104135.99305079236,0.149
185,185,4,6,837.2166583606537,293.0,104135.99305079236,0.149
186,186,6,8,637.2298598861562,296.0,65341.759927087274,0.149
187,187,6,8,637.2298598861562,296.0,65341.759927087274,0.149
188,188,8,7,406.72633871362433,243.0,29710.895069066504,0.149
189,189,8,5,406.72633871362433,243.0,29710.895069066504,0.149
190,190,4,4,837.2166583606537,293.0,104135.99305079236,0.149
191,191,4,3,837.2166583606537,293.0,104135.99305079236,0.149
192,192,2,6,1165.9945839264515,592.0,226331.56621080512,0.149
193,193,7,6,296.28054076293597,137.0,14102.799255324951,0.149
194,194,5,6,497.4279044195864,233.0,39935.241259193266,0.149
195,195,6,1,637.2298598861562,296.0,65341.759927087274,0.149
196,196,7,8,296.28054076293597,137.0,14102.799255324951,0.149
197,197,4,8,837.2166583606537,293.0,104135.99305079236,0.149
198,198,4,6,837.2166583606537,293.0,104135.99305079236,0.149
199,199,4,6,837.2166583606537,293.0,104135.99305079236,0.149
200,200,4,8,837.2166583606537,293.0,104135.99305079236,0.149
201,201,3,1,703.625461563575,316.0,78745.14961067829,0.149
202,202,4,1,837.2166583606537,293.0,104135.99305079236,0.149
203,203,4,7,837.2166583606537,293.0,104135.99305079236,0.149
204,204,4,4,837.2166583606537,293.0,104135.99305079236,0.149
205,205,4,4,837.2166583606537,293.0,104135.99305079236,0.149
206,206,0,5,719.5871280224214,262.0,77620.75573468984,0.149
207,207,8,7,406.72633871362433,243.0,29710.895069066504,0.149
208,208,4,1,837.2166583606537,293.0,104135.99305079236,0.149
209,209,8,1,406.72633871362433,243.0,29710.895069066504,0.149
210,210,8,6,406.72633871362433,243.0,29710.895069066504,0.149
211,211,6,8,637.2298598861562,296.0,65341.759927087274,0.149
212,212,4,6,837.2166583606537,293.0,104135.99305079236,0.149
213,213,6,4,637.2298598861562,296.0,65341.759927087274,0.149
214,214,4,4,837.2166583606537,293.0,104135.99305079236,0.149
215,215,4,5,837.2166583606537,293.0,104135.99305079236,0.149
216,216,4,8,837.2166583606537,293.0,104135.99305079236,0.149
217,217,4,4,837.2166583606537,293.0,104135.99305079236,0.149
218,218,4,4,837.2166583606537,293.0,104135.99305079236,0.149
219,219,8,4,406.72633871362433,243.0,29710.895069066504,0.149
220,220,8,4,406.72633871362433,243.0,29710.895069066504,0.149
221,221,3,8,703.625461563575,316.0,78745.14961067829,0.149
222,222,7,1,296.28054076293597,137.0,14102.799255324951,0.149
223,223,8,5,406.72633871362433,243.0,29710.895069066504,0.149
224,224,8,3,406.72633871362433,243.0,29710.895069066504,0.149
225,225,6,3,637.2298598861562,296.0,65341.759927087274,0.149
226,226,6,5,637.2298598861562,296.0,65341.759927087274,0.149
227,227,0,5,719.5871280224214,262.0,77620.75573468984,0.149
228,228,8,1,406.72633871362433,243.0,29710.895069066504,0.149
229,229,8,8,406.72633871362433,243.0,29710.895069066504,0.149
230,230,8,6,406.72633871362433,243.0,29710.895069066504,0.149
231,231,4,3,837.2166583606537,293.0,104135.99305079236,0.149
232,232,4,8,837.2166583606537,293.0,104135.99305079236,0.149
233,233,0,6,719.5871280224214,262.0,77620.75573468984,0.149
234,234,6,8,637.2298598861562,296.0,65341.759927087274,0.149
235,235,8,8,406.72633871362433,243.0,29710.895069066504,0.149
236,236,1,3,312.5947515174914,631.0,65632.75811061822,0.149
237,237,1,5,312.5947515174914,631.0,65632.75811061822,0.149
238,238,4,0,837.2166583606537,293.0,104135.99305079236,0.149
239,239,4,8,837.2166583606537,293.0,104135.99305079236,0.149
240,240,4,8,837.2166583606537,293.0,104135.99305079236,0.149
241,241,4,0,837.2166583606537,293.0,104135.99305079236,0.149
242,242,1,3,312.5947515174914,631.0,65632.75811061822,0.149
243,243,7,3,296.28054076293597,137.0,14102.799255324951,0.149
244,244,3,8,703.625461563575,316.0,78745.14961067829,0.149
245,245,0,8,719.5871280224214,262.0,77620.75573468984,0.149
246,246,1,8,312.5947515174914,631.0,65632.75811061822,0.149
247,247,1,4,312.5947515174914,631.0,65632.75811061822,0.149
248,248,5,4,497.4279044195864,233.0,39935.241259193266,0.149
249,249,4,8,837.2166583606537,293.0,104135.99305079236,0.149
250,250,8,1,406.72633871362433,243.0,29710.895069066504,0.149
251,251,4,0,837.2166583606537,293.0,104135.99305079236,0.149
252,252,4,8,837.2166583606537,293.0,104135.99305079236,0.149
253,253,4,0,837.2166583606537,293.0,104135.99305079236,0.149
254,254,4,0,837.2166583606537,293.0,104135.99305079236,0.149
255,255,4,8,837.2166583606537,293.0,104135.99305079236,0.149
256,256,4,3,837.2166583606537,293.0,104135.99305079236,0.149
257,257,4,8,837.2166583606537,293.0,104135.99305079236,0.149
258,258,4,3,837.2166583606537,293.0,104135.99305079236,0.149
259,259,4,4,837.2166583606537,293.0,104135.99305079236,0.149
260,260,7,8,296.28054076293597,137.0,14102.799255324951,0.149
261,261,6,8,637.2298598861562,296.0,65341.759927087274,0.149
262,262,6,8,637.2298598861562,296.0,65341.759927087274,0.149
263,263,4,4,837.2166583606537,293.0,104135.99305079236,0.149
264,264,4,4,837.2166583606537,293.0,104135.99305079236,0.149
265,265,1,4,312.5947515174914,631.0,65632.75811061822,0.149
266,266,4,6,837.2166583606537,293.0,104135.99305079236,0.149
267,267,6,6,637.2298598861562,296.0,65341.759927087274,0.149
268,268,4,8,837.2166583606537,293.0,104135.99305079236,0.149
269,269,6,8,637.2298598861562,296.0,65341.759927087274,0.149
270,270,6,8,637.2298598861562,296.0,65341.759927087274,0.149
271,271,0,8,719.5871280224214,262.0,77620.75573468984,0.149
272,272,6,8,637.2298598861562,296.0,65341.759927087274,0.149
273,273,0,8,719.5871280224214,262.0,77620.75573468984,0.149
274,274,0,6,719.5871280224214,262.0,77620.75573468984,0.149
275,275,4,0,837.2166583606537,293.0,104135.99305079236,0.149
276,276,4,1,837.2166583606537,293.0,104135.99305079236,0.149
277,277,8,4,406.72633871362433,243.0,29710.895069066504,0.149
278,278,3,4,703.625461563575,316.0,78745.14961067829,0.149
279,279,8,4,406.72633871362433,243.0,29710.895069066504,0.149
280,280,8,4,406.72633871362433,243.0,29710.895069066504,0.149
281,281,5,4,497.4279044195864,233.0,39935.241259193266,0.149
282,282,3,4,703.625461563575,316.0,78745.14961067829,0.149
283,283,1,3,312.5947515174914,631.0,65632.75811061822,0.149
284,284,4,6,837.2166583606537,293.0,104135.99305079236,0.149
285,285,1,3,312.5947515174914,631.0,65632.75811061822,0.149
286,286,4,4,837.2166583606537,293.0,104135.99305079236,0.149
287,287,6,4,637.2298598861562,296.0,65341.759927087274,0.149
288,288,8,4,406.72633871362433,243.0,29710.895069066504,0.149
289,289,8,4,406.72633871362433,243.0,29710.895069066504,0.149
290,290,1,4,312.5947515174914,631.0,65632.75811061822,0.149
291,291,0,4,719.5871280224214,262.0,77620.75573468984,0.149
292,292,4,4,837.2166583606537,293.0,104135.99305079236,0.149
293,293,4,1,837.2166583606537,293.0,104135.99305079236,0.149
294,294,4,1,837.2166583606537,293.0,104135.99305079236,0.149
295,295,4,6,837.2166583606537,293.0,104135.99305079236,0.149
296,296,4,4,837.2166583606537,293.0,104135.99305079236,0.149
297,297,4,4,837.2166583606537,293.0,104135.99305079236,0.149
298,298,8,4,406.72633871362433,243.0,29710.895069066504,0.149
299,299,4,8,837.2166583606537,293.0,104135.99305079236,0.149
300,300,8,5,406.72633871362433,243.0,29710.895069066504,0.149
301,301,0,0,719.5871280224214,262.0,77620.75573468984,0.149
302,302,3,1,703.625461563575,316.0,78745.14961067829,0.149
303,303,4,5,837.2166583606537,293.0,104135.99305079236,0.149
304,304,8,3,406.72633871362433,243.0,29710.895069066504,0.149
305,305,4,3,837.2166583606537,293.0,104135.99305079236,0.149
306,306,4,8,837.2166583606537,293.0,104135.99305079236,0.149
307,307,4,6,837.2166583606537,293.0,104135.99305079236,0.149
308,308,4,6,837.2166583606537,293.0,104135.99305079236,0.149
309,309,4,4,837.2166583606537,293.0,104135.99305079236,0.149
310,310,4,4,837.2166583606537,293.0,104135.99305079236,0.149
311,311,4,4,837.2166583606537,293.0,104135.99305079236,0.149
312,312,4,4,837.2166583606537,293.0,104135.99305079236,0.149
313,313,4,8,837.2166583606537,293.0,104135.99305079236,0.149
314,314,4,3,837.2166583606537,293.0,104135.99305079236,0.149
315,315,4,6,837.2166583606537,293.0,104135.99305079236,0.149
316,316,6,3,637.2298598861562,296.0,65341.759927087274,0.149
317,317,6,8,637.2298598861562,296.0,65341.759927087274,0.149
318,318,8,8,406.72633871362433,243.0,29710.895069066504,0.149
319,319,8,6,406.72633871362433,243.0,29710.895069066504,0.149
320,320,8,0,406.72633871362433,243.0,29710.895069066504,0.149
321,321,8,4,406.72633871362433,243.0,29710.895069066504,0.149
322,322,8,4,406.72633871362433,243.0,29710.895069066504,0.149
323,323,8,4,406.72633871362433,243.0,29710.895069066504,0.149
324,324,4,5,837.2166583606537,293.0,104135.99305079236,0.149
325,325,4,7,837.2166583606537,293.0,104135.99305079236,0.149
326,326,3,8,703.625461563575,316.0,78745.14961067829,0.149
327,327,1,8,312.5947515174914,631.0,65632.75811061822,0.149
328,328,4,6,837.2166583606537,293.0,104135.99305079236,0.149
329,329,4,3,837.2166583606537,293.0,104135.99305079236,0.149
330,330,4,8,837.2166583606537,293.0,104135.99305079236,0.149
331,331,4,6,837.2166583606537,293.0,104135.99305079236,0.149
332,332,4,5,837.2166583606537,293.0,104135.99305079236,0.149
333,333,4,4,837.2166583606537,293.0,104135.99305079236,0.149
334,334,4,6,837.2166583606537,293.0,104135.99305079236,0.149
335,335,4,6,837.2166583606537,293.0,104135.99305079236,0.149
336,336,8,6,406.72633871362433,243.0,29710.895069066504,0.149
337,337,6,6,637.2298598861562,296.0,65341.759927087274,0.149
338,338,6,3,637.2298598861562,296.0,65341.759927087274,0.149
339,339,4,4,837.2166583606537,293.0,104135.99305079236,0.149
340,340,4,4,837.2166583606537,293.0,104135.99305079236,0.149
341,341,4,4,837.2166583606537,293.0,104135.99305079236,0.149
342,342,5,4,497.4279044195864,233.0,39935.241259193266,0.149
343,343,4,4,837.2166583606537,293.0,104135.99305079236,0.149
344,344,6,4,637.2298598861562,296.0,65341.759927087274,0.149
345,345,6,8,637.2298598861562,296.0,65341.759927087274,0.149
346,346,1,8,312.5947515174914,631.0,65632.75811061822,0.149
347,347,6,8,637.2298598861562,296.0,65341.759927087274,0.149
348,348,6,8,637.2298598861562,296.0,65341.759927087274,0.149
349,349,1,8,312.5947515174914,631.0,65632.75811061822,0.149
