,index,i_Sex,c_i_Sex,i_Urbanity,c_i_Urbanity,i_FamilySize,c_i_FamilySize,i_Age,c_i_Age,i_Education,e_Lighting,c_e_Lighting,e_TV,c_e_TV,e_Cooking,c_e_Cooking,e_Refrigeration,c_e_Refrigeration,e_AC,c_e_AC,e_Urban,c_e_Urban,c_e_Income,c_w_Sex,c_w_Urbanity,c_w_Total_Family_Income,c_w_FamilySize,c_w_Age,w_Education,i_Intercept,c_i_Education,Income,e_Intercept,Electricity,w_Intercept,c_w_Education,Water,w
0,1,1,831.8816987239336,1,7097.196119337074,4,1669.0782892944867,61.84204841958957,130.88509909213076,2,1,27.453318087941327,1,17.823934562538206,0,28.65037248765537,1,59.49428629292664,1,205.4705981427071,1,26.49754345233446,0.0014919423567195493,102.63180672177825,1009.991617192733,0.0521451838279341,33.41240239969928,4.803845326153034,1,1147.6639922287982,11959.091528,230902.7384028165,3.2999838733037463,132.7442920877877,-601.5919500275481,260.32727427717964,168.43120068235027,40.80503144654088
1,2,1,862.9830682793829,1,7073.270520448726,2,1705.8853521308356,61.8862558001346,114.9082885455246,3,1,-1.2441721685895883,1,21.553346191208945,0,28.083786601995254,1,59.54792025156858,1,202.75786423663143,1,25.145628508069034,0.0014286693634804602,137.72178862841716,968.3395230214605,0.05133722231556378,60.028095784974134,6.0597632275080935,4,1147.6639922287982,18727.4606703,366372.840087899,3.2999838733037463,161.82308828179066,-601.5919500275481,101.70283943007358,250.8866658582693,40.80503144654088
2,3,0,978.9607240334548,1,7299.929254900796,2,1657.7155619760726,66.06908967693532,125.62233027863485,3,1,-33.91972676200606,1,22.11562890963224,0,30.696135465399042,1,57.19094531973868,1,206.0700482182383,1,22.32814450879041,0.0013996867576955038,81.3512607058192,1013.7960493080873,0.054170011636266766,45.915432001431924,5.606116656689445,1,1147.6639922287982,18727.4606703,368576.44040246244,3.2999838733037463,153.773563504159,-601.5919500275481,101.70283943007358,263.76092659858074,40.80503144654088
3,4,1,1169.6038751511442,1,7308.886510906171,4,1672.6616650279095,61.27101291532678,125.90312383101477,1,1,-8.9753740034354,1,22.849504774622854,0,27.752832280478327,1,59.06383418172971,0,211.07017806507056,1,25.58527151067778,0.001405202433907324,91.82234545711376,1013.3034166832302,0.05445952900906493,47.30851917418788,5.821984515278759,1,1147.6639922287982,6023.86254599,145288.1615252856,3.2999838733037463,59.33595007259036,-601.5919500275481,214.4011453125436,114.46153851580765,40.80503144654088
4,5,1,1034.6727487212802,1,7001.364669126364,6,1692.4798105202774,36.36943668016717,108.34234054673786,4,1,-18.76107313610999,1,20.388021499493266,0,29.022313903870693,1,60.72473651454795,0,201.18272029818473,1,24.59504082283761,0.0014745405836029141,147.43247410077083,1000.516612709061,0.052315808610816535,45.3197680681874,7.302695923767972,2,1147.6639922287982,16788.0394185,437152.5841967608,3.2999838733037463,142.5009011652947,-601.5919500275481,40.18785101549648,300.79900887535047,40.80503144654088
5,6,0,742.2187694125356,1,7061.144239925167,6,1698.7714570430405,26.348589935560693,120.26614920821785,4,1,-19.02664920844737,1,20.137185287242936,0,26.81538531406127,1,60.84098679518639,0,206.99105027092426,1,24.819558429928676,0.001416397691944946,90.9104552473054,968.651038399135,0.051703906896243934,50.70179866533101,6.038202737156068,1,1147.6639922287982,16788.0394185,428892.80684464745,3.2999838733037463,135.2692406607035,-601.5919500275481,40.18785101549648,288.97317270109687,40.80503144654088
6,7,1,1014.50163286246,1,7148.377871220645,8,1627.0089660155884,67.41370055856356,115.06214609366351,3,1,27.89808355740605,1,19.74186591511395,0,31.432079145102147,1,57.058775450891524,0,200.91252450969796,1,25.81558258389996,0.0014488178064904016,130.4249690571593,1021.9945760890802,0.0544104350481408,40.80266763658648,6.006491084381372,3,1147.6639922287982,18727.4606703,417016.99953285756,3.2999838733037463,143.11174923671032,-601.5919500275481,101.70283943007358,302.82899005676035,40.80503144654088
7,8,0,954.3403687931772,0,7138.318585550987,10,1677.6986725812976,38.36264663324784,112.80535919938171,2,1,-13.101418206644794,1,18.47602924201828,0,28.42495414238079,1,60.94410446262267,1,206.70964989715918,1,26.641079818934386,0.001429005256696441,62.639693962638376,1005.6482666235587,0.05173751928976007,48.73474590708316,6.0140768856532505,3,1147.6639922287982,11959.091528,223191.8968179524,3.2999838733037463,115.43456001681876,-601.5919500275481,260.32727427717964,151.9863431966363,40.80503144654088
8,9,0,959.8183186241839,0,7118.39753165737,9,1698.2191190617605,33.429034951519476,111.57266174927177,2,1,-3.6186215088482734,1,18.981953651142884,0,28.548118211721626,1,60.471377886547785,0,205.76505025473682,1,26.103898576906452,0.001426318344795446,70.67146749721337,994.9362809994396,0.05163497026307895,47.15088463820649,6.214809908173714,0,1147.6639922287982,11959.091528,213084.95987701844,3.2999838733037463,74.28310082469366,-601.5919500275481,260.32727427717964,144.11904362630906,40.80503144654088
9,10,0,1070.1748926562705,0,7091.951393315393,3,1638.5366556129495,73.02270986380384,121.14535399005173,0,1,8.269519077095925,1,20.591500436479173,0,27.633872016035408,1,57.2893863940725,0,200.27796625676856,1,22.64343704089228,0.0014134068321692613,136.42162284398637,983.2745380721136,0.055215346388003496,51.74520972179892,5.957763103794688,1,1147.6639922287982,1.0,72074.61571177481,3.2999838733037463,37.100886181231395,-601.5919500275481,1.0,49.49973238286962,40.80503144654088
