,index,i_Sex,c_i_Sex,i_Urbanity,c_i_Urbanity,i_FamilySize,c_i_FamilySize,i_Age,c_i_Age,i_Education,e_Lighting,c_e_Lighting,e_TV,c_e_TV,e_Cooking,c_e_Cooking,e_Refrigeration,c_e_Refrigeration,e_AC,c_e_AC,e_Urban,c_e_Urban,c_e_Income,c_w_Sex,c_w_Urbanity,c_w_Total_Family_Income,c_w_FamilySize,c_w_Age,w_Education,i_Intercept,c_i_Education,Income,e_Intercept,Electricity,w_Intercept,c_w_Education,Water,w
0,0,0,708.683483636039,1,6973.699375773212,3,1651.4074537455426,63.22942707601147,110.253603637136,0,1,-37.967364149907226,1,21.267238660313662,0,26.717000851846862,1,57.027748081611826,1,202.7402126584121,1,22.760555232415122,0.0014353448167189382,71.7003958130312,982.0436672991693,0.052843671559285404,59.49134208162069,7.9488839016558215,3,1147.6639922287982,1.0,96908.44104669476,3.2999838733037463,79.16283526580506,-601.5919500275481,1.0,77.11913010230106,40.85847107438016
1,1,0,987.9515569394632,1,7276.50169443631,1,1706.4441476824315,56.04853339403265,110.4758621387684,0,1,8.368073199392093,1,20.15241204221272,0,33.53726922737493,1,57.57233631983058,1,203.65784683777053,1,24.821467336742554,0.0013824531022746205,136.37090498254895,977.4630959782075,0.05351436060287823,42.8792133063824,7.142549879209202,2,1147.6639922287982,1.0,78905.11584994079,3.2999838733037463,82.79481788819953,-601.5919500275481,1.0,62.88797998899354,40.85847107438016
2,2,0,763.3284176866181,1,7121.7894000864135,1,1671.0577640780546,54.88357080098731,110.41786588670557,2,1,6.80407445980202,1,19.14868799485292,0,26.914599326960897,1,58.599896416024656,0,199.27086075247317,1,23.65987019676181,0.0013434417956763472,84.8590617189733,1002.9915969062438,0.05346182499036745,38.28416930753919,6.064586463507954,0,1147.6639922287982,11959.091528,192971.42346440343,3.2999838733037463,71.8972534059459,-601.5919500275481,260.32727427717964,144.81729483731223,40.85847107438016
3,3,1,978.9942793516921,1,7214.420462547362,1,1717.4695235769104,43.16172645070657,117.24978385738692,0,1,5.641056952685643,1,18.021517671492216,0,30.02508837410525,1,60.208041348532184,1,207.75147834097015,1,24.593560218183335,0.0014761316092393134,97.3458790870188,1017.4259629596986,0.05348167788411425,61.53213760604347,6.885411484494617,3,1147.6639922287982,1.0,77922.01280924317,3.2999838733037463,84.26551109823205,-601.5919500275481,1.0,62.85881190955031,40.85847107438016
4,4,0,919.307283786008,1,7068.961355098443,4,1618.9107099269256,50.505882054664184,115.09060006819728,3,1,-30.46447703187181,1,17.673488208697567,0,29.052256510049194,1,59.396128759164114,1,198.5158622326067,1,23.718473711517593,0.0013766937565728033,119.24400883991235,999.2339596059171,0.053164466996803265,40.81595088394911,7.098998019211703,1,1147.6639922287982,18727.4606703,370714.28604410397,3.2999838733037463,151.7418533881873,-601.5919500275481,101.70283943007358,261.11722501968217,40.85847107438016
5,5,0,841.3402554771776,0,7172.732715934088,4,1651.3323356036747,48.803274283286,118.36036214225956,2,1,-14.87028507094871,1,16.48618786157532,0,28.999379311291786,1,60.74752910410971,1,203.8832627999083,1,23.673710612989627,0.0014713974861753592,81.38306108466752,1031.907835209803,0.05305935141322647,46.49972866009408,6.465249243288416,1,1147.6639922287982,11959.091528,181025.05978810962,3.2999838733037463,103.92267947076448,-601.5919500275481,260.32727427717964,125.05729703870294,40.85847107438016
6,6,0,884.3101335092115,0,7059.253160327059,4,1660.4103305551016,61.50740476200725,118.82174338033545,2,1,-24.80166529505871,1,15.936014022234136,0,28.950893573329118,1,60.83777697042286,1,204.6491890454521,1,23.265789294087405,0.0014544901923177215,70.64164145355468,1048.5628333545135,0.05366335349259512,42.30742828810143,6.523757592446496,2,1147.6639922287982,11959.091528,188606.64283518287,3.2999838733037463,103.60102810404527,-601.5919500275481,260.32727427717964,132.35639035649157,40.85847107438016
7,7,0,915.559304120573,0,7053.703681600085,4,1650.0324968084494,58.77861054860313,117.78200862372073,3,1,-19.948165501859574,1,16.700539922752256,0,27.078739732193604,1,60.268572480135354,0,206.24729346530532,1,23.870421351036878,0.001445698950604482,56.115089580638426,1024.3112489569858,0.052997979169064235,44.377508678077774,7.472610424753008,0,1147.6639922287982,18727.4606703,342511.3772440445,3.2999838733037463,107.72015953481564,-601.5919500275481,101.70283943007358,230.42293694399655,40.85847107438016
8,8,0,800.3814117795242,1,7093.316645505477,4,1667.7703033512942,81.02656497195917,116.0831737517572,3,1,-5.4828000309870495,1,18.75946969443191,0,27.844074357052513,1,59.55285717575488,0,205.5600078474284,1,24.209424907952556,0.0013632251986372636,120.44170899923542,989.5736409397678,0.053353521259284366,44.21357845500325,5.18103205716969,3,1147.6639922287982,18727.4606703,389146.02902956924,3.2999838733037463,122.33069646996596,-601.5919500275481,101.70283943007358,275.0712520605068,40.85847107438016
9,9,0,916.0666312544687,1,7034.541942341666,3,1666.159740020014,38.78218432805391,118.58586520034395,0,1,-29.272000103351747,1,17.863472051727157,1,30.38388271547548,1,58.825768049546966,0,200.52549256015442,1,23.669241888545603,0.001466868177232432,100.67526097628715,1006.2896831137308,0.05385762880607592,56.64813696425165,5.249030637653678,1,1147.6639922287982,1.0,85948.80092434707,3.2999838733037463,44.7655059415202,-601.5919500275481,1.0,67.44803649789591,40.85847107438016
