,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
0,132.7442920877877,230902.7384028165,168.43120068235027,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,0.0,81.0,1,3.3573442653295804
1,161.82308828179066,366372.840087899,250.8866658582693,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Urban,1.0,81.0,1,37.169737035330364
2,153.773563504159,368576.44040246244,263.76092659858074,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,2.0,81.0,1,40.649529298878676
4,142.5009011652947,437152.5841967608,300.79900887535047,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Post_Graduate,Size_6,sex_female,Urbanity_Urban,4.0,81.0,1,36.78127700574677
5,135.2692406607035,428892.80684464745,288.97317270109687,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_26_35,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,5.0,81.0,1,21.2982459757863
6,143.11174923671032,417016.99953285756,302.82899005676035,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_66_75,Education_College,Size_8,sex_female,Urbanity_Urban,6.0,81.0,1,47.471562908928064
7,115.43456001681876,223191.8968179524,151.9863431966363,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_10,sex_male,Urbanity_Rural,7.0,51.0,1,35.89036475751685
8,74.28310082469366,213084.95987701844,144.11904362630906,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_9,sex_male,Urbanity_Rural,8.0,51.0,1,38.15701808027456
9,37.100886181231395,72074.61571177481,49.49973238286962,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_66_75,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,9.0,1.0,1,46.60992409712715
10,47.268710297444784,103100.14468235194,78.52182649452574,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,10.0,31.0,1,55.37387325995068
11,79.81308559521929,214719.8557947128,159.2674064650283,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,11.0,81.0,1,42.9994441590738
12,117.90772512024616,348973.4838409158,251.31191868875297,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_26_35,Education_College,Size_2,sex_female,Urbanity_Urban,12.0,81.0,1,67.28708968884695
13,44.83250564887186,91708.7393762895,61.23032555026801,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Rural,13.0,1.0,1,30.07187736721653
14,107.87022369507822,327487.85768853425,217.31094685624004,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,14.0,51.0,1,71.05259103085938
15,30.852841992098302,65403.372075529864,42.05017485900692,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_26_35,Education_High_School,Size_2,sex_male,Urbanity_Rural,15.0,1.0,1,63.94224031241024
16,93.58038848255276,121812.09228036414,95.2719892961776,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,16.0,31.0,1,41.02843607467153
17,91.71929875682709,109494.01685425833,84.91167825416449,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,17.0,31.0,1,34.67188193055048
18,111.44428558483364,172614.6248379229,116.11922876493999,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,18.0,21.0,1,66.21154943714967
19,90.18319729273978,121349.68017643006,91.49944380474622,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,19.0,31.0,1,57.66779215111409
20,49.30998678414782,135229.10524140665,106.75803271060629,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Urban,20.0,31.0,1,29.57513112804288
21,92.36152628113597,122088.45620741912,93.48811464680266,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,21.0,31.0,1,52.66779215111409
22,90.50445858079695,107751.84469597727,82.95911405893222,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,22.0,31.0,1,32.87089141423892
23,47.0996698572788,103005.21467385793,81.59102433221548,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_26_35,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,23.0,31.0,1,28.807409809455926
