,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
0,39.251775814789426,66933.38994780825,40.95829972366836,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,0.0,1.0,1,26.21057516747691
2,47.86603213413533,103122.23196032886,82.1625394898589,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,2.0,31.0,1,13.286659048198205
3,122.69857815117088,360725.6778777279,249.36167071616464,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,3.0,81.0,1,58.419716675106756
4,64.52332760319021,177421.1207769482,123.43704626214344,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,4.0,21.0,1,59.80362408665483
5,84.42055564114735,217122.0457642764,160.36480943798097,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,5.0,81.0,1,42.3983850741474
6,32.88786890677141,82003.18033657147,67.11769848787924,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,6.0,31.0,1,62.70215331355301
7,84.62497653814431,214325.0419277871,154.4285596395749,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,7.0,81.0,1,61.25357629559616
8,123.9193710556739,211012.9099774749,152.47633726136894,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,8.0,81.0,1,62.17736123460911
9,169.00807748809774,376542.6334479126,266.50674588290235,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_4,sex_male,Urbanity_Urban,9.0,81.0,1,18.779564990974922
10,53.66332049618747,127627.85969218994,96.92177870447479,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,10.0,31.0,1,20.824322286728933
