,index,i_Sex,c_i_Sex,i_Urbanity,c_i_Urbanity,i_FamilySize,c_i_FamilySize,i_Age,c_i_Age,i_Education,e_Lighting,c_e_Lighting,e_TV,c_e_TV,e_Cooking,c_e_Cooking,e_Refrigeration,c_e_Refrigeration,e_AC,c_e_AC,e_Urban,c_e_Urban,c_e_Income,c_w_Sex,c_w_Urbanity,c_w_Total_Family_Income,c_w_FamilySize,c_w_Age,w_Education,i_Intercept,c_i_Education,Income,e_Intercept,Electricity,w_Intercept,c_w_Education,Water,w
0,0,0,764.7100503002333,1,6925.804510528412,4,1625.0665731079964,52.3507053529945,121.7106456777633,3,1,-12.710544572837115,1,19.235966893979423,0,27.45071153630836,1,56.766096357627106,1,202.62356624138008,1,23.105050512220544,0.0013922581826947356,77.3031505539323,978.3507350904266,0.05510265099423357,54.885831884748605,7.310793640219356,2,1147.6639922287982,18727.4606703,372842.9923516343,3.2999838733037463,157.34890235521527,-601.5919500275481,101.70283943007358,272.28607462124967,45.64818763326226
1,1,0,844.8113145104445,1,7031.757396958396,3,1646.890589683634,45.33051508397871,117.03274860620216,3,1,25.059454087861514,1,20.49465326810254,0,25.52711424395513,1,58.390594672285204,1,203.18859711027355,1,25.09456209876664,0.0014131118347694652,105.76437164067892,990.901486243573,0.05228648496838141,51.56296210059983,7.035639354021042,2,1147.6639922287982,18727.4606703,360660.4654417663,3.2999838733037463,163.8970941533589,-601.5919500275481,101.70283943007358,249.79509072434877,45.64818763326226
2,2,1,849.8011579022949,1,7009.273661457342,3,1651.2572360045135,56.46015413906093,117.36927922891458,2,1,28.192284980743562,1,20.42524870360255,0,24.74660706843475,1,58.811332284088486,1,201.2305273317852,1,24.74942470182432,0.0013979891920249366,113.68288292344282,979.1423293738803,0.052319364581185884,54.867647967915936,6.898102615250049,3,1147.6639922287982,11959.091528,215143.29700565047,3.2999838733037463,123.61913542316644,-601.5919500275481,260.32727427717964,159.93956735725217,45.64818763326226
3,3,1,779.7815248097353,1,6820.300717552411,2,1666.230256064306,55.599029696520084,116.36055548036795,3,1,-9.333236325182188,1,20.65541712767697,0,24.457201552572823,1,60.22600921931495,1,205.2976229800172,1,24.570858629126025,0.0014009851318233769,113.2027018718263,972.4417052678392,0.05309261505852035,58.066026086248044,6.766913649537624,2,1147.6639922287982,18727.4606703,361262.27558350354,3.2999838733037463,157.23757438048276,-601.5919500275481,101.70283943007358,255.23590042893173,45.64818763326226
4,4,0,1006.1339907938252,1,7071.284630081453,3,1651.453208931621,61.710753227437614,114.78987033733293,3,1,4.280953890614367,1,18.45806167620324,0,30.345275621967755,1,58.42661946316761,1,208.6684998012757,1,22.97182605895588,0.0014059974263723346,99.61806439424278,1019.4307601489396,0.052979352799442866,53.64139808870711,7.0000716149901425,3,1147.6639922287982,18727.4606703,369515.7064423496,3.2999838733037463,162.04761864169882,-601.5919500275481,101.70283943007358,260.6079388351374,45.64818763326226
5,5,0,1259.830818412702,0,6932.161607627612,4,1703.6671405099505,59.65731203497526,117.20702963389614,3,1,-8.184731600788007,1,18.459556193637273,0,32.19611818965484,1,57.85949099005107,1,200.73528300605926,1,22.89765382819634,0.0014514097314282976,149.9649694777341,1024.9350451661612,0.05337822579176168,57.73032376062933,5.104672160510788,3,1147.6639922287982,18727.4606703,343882.96552884905,3.2999838733037463,149.567078509923,-601.5919500275481,101.70283943007358,231.9467814344761,45.64818763326226
6,6,0,1020.2342079303733,1,7282.985436917447,4,1672.9749728130164,51.03446641894922,107.44707545751943,1,1,-8.117072288915098,1,16.192180457450455,0,30.95554381930469,1,60.559445346275126,1,198.60675027289486,1,25.15000121324574,0.0014104954583025187,80.00521893161118,1028.996269108586,0.054328843419347406,51.4460046742992,5.067370470537759,2,1147.6639922287982,6023.86254599,128731.57768644234,3.2999838733037463,92.55126342533428,-601.5919500275481,214.4011453125436,101.03762926237478,45.64818763326226
7,7,0,616.1004236503725,1,7048.733919632947,7,1648.0179234614386,51.67065558470623,111.8880642299356,0,1,36.59008875250479,1,17.987069749480487,0,26.32662839129872,1,59.46912738194776,1,202.78872359804504,1,24.418864540346604,0.0014171381445628633,76.12413615633899,997.222315166947,0.053240820653727663,44.498519549109325,6.021799256022928,3,1147.6639922287982,1.0,123336.42158940775,3.2999838733037463,100.7098435934989,-601.5919500275481,1.0,94.61072873058954,45.64818763326226
8,8,0,707.6280394623077,1,6975.856957662605,6,1643.085414669426,53.872677618542006,110.79595969409624,2,1,34.53418000594524,1,18.38468687174322,0,27.913372459495672,1,59.13293076512755,1,202.10836457510888,1,23.817590899347504,0.0014125270934212321,73.99661855231612,972.535426018946,0.05323729923399357,52.681336519003146,6.642106672824642,3,1147.6639922287982,11959.091528,231403.79660451398,3.2999838733037463,129.5656868729088,-601.5919500275481,260.32727427717964,173.19549276302018,45.64818763326226
9,9,1,837.0803889011349,1,7205.838149192643,4,1646.747000067458,55.88371784111008,115.56074114811443,0,1,10.44503179029485,1,19.272965370721703,0,29.133839217431646,1,61.55858851954035,1,202.5977290973281,1,24.073177038882516,0.001404779790979832,104.14309003607826,1010.5857014011096,0.051640012231153734,47.90515242624746,7.56928459910432,2,1147.6639922287982,1.0,107488.71376301312,3.2999838733037463,91.57756568217778,-601.5919500275481,1.0,83.30545768803394,45.64818763326226
10,10,0,1011.7427809238428,0,7075.612774533582,4,1689.2281266462378,42.50992593471117,113.49970738714256,2,1,2.140505760067457,1,20.267889231749955,0,25.758198739307012,1,57.74009607738115,1,203.2953065845295,1,22.991416020233693,0.0014549480088407658,116.71734197981358,1003.5307700374414,0.052993554529993776,46.632011266350794,5.409174111916616,2,1147.6639922287982,11959.091528,177158.14098508173,3.2999838733037463,105.58906196174135,-601.5919500275481,260.32727427717964,121.29166375417688,45.64818763326226
11,11,1,851.5214790849823,0,7125.085812950461,3,1712.1038346795056,67.96355549092956,111.51123049820187,2,1,-6.044732131581769,1,20.298558896727,0,29.68666159401453,1,60.18866797388621,1,203.29729254560203,1,25.50889850222208,0.001407110606095871,152.4266310613661,1007.7646935220188,0.05407262741166583,46.653715451312706,5.084111039600738,2,1147.6639922287982,11959.091528,186752.64267119157,3.2999838733037463,105.45753211214036,-601.5919500275481,260.32727427717964,132.90989995049912,45.64818763326226
12,12,0,873.1795557350507,0,7275.216862280835,7,1739.5481732116045,54.387114192809975,116.41166233618642,0,1,-18.98881838891927,1,18.061184926492643,0,31.89015986647613,1,59.965260442586825,1,199.8707459673724,1,25.014851135633076,0.0014187355922182954,121.49107543571787,976.6044262702344,0.05422223824151738,39.71977967561542,4.8433935617335315,2,1147.6639922287982,1.0,95018.00803542127,3.2999838733037463,76.98868510535902,-601.5919500275481,1.0,63.515622163434,45.64818763326226
13,13,0,932.6142332186624,0,7159.113611045636,3,1711.8432610491147,42.432958279900205,122.70554608968679,2,1,-22.57432737341972,1,20.09414821414064,0,31.66855685390417,1,56.4106856741431,1,202.22537920680776,1,23.498959353088424,0.0013965547921557535,63.83716440690241,1051.3276136636675,0.05412094809118078,46.42004057444045,8.220244737108814,4,1147.6639922287982,11959.091528,171166.33879704613,3.2999838733037463,96.66864709069836,-601.5919500275481,260.32727427717964,120.63108930021531,45.64818763326226
14,14,1,1025.6140774828764,1,6967.022412158206,1,1698.7445450228631,41.3554008588695,121.18021674223844,2,1,12.049851285065115,1,15.39122335458096,1,24.094506464660782,1,62.09339761009115,1,203.38337009005767,1,24.516016662183905,0.001524686635974266,154.0723652164849,994.8736488465663,0.05458691483381185,43.381778105674435,6.156061636708651,0,1147.6639922287982,11959.091528,192245.64941161947,3.2999838733037463,123.70948558508712,-601.5919500275481,260.32727427717964,147.9392767215437,45.64818763326226
15,15,1,1088.1680767663972,1,6962.109145539322,6,1718.6778696085714,61.711870474912644,106.785017049229,0,1,-16.555429061886198,1,20.064387112353185,1,29.33330659743505,1,57.05148338019782,1,205.44846913991418,1,25.511700293018478,0.0013745385797301658,54.19082154176054,997.9255778464607,0.05303013539866398,42.185412914853096,6.129850153928862,4,1147.6639922287982,1.0,126169.4851159798,3.2999838733037463,96.49018031247401,-601.5919500275481,1.0,96.95458754577062,45.64818763326226
16,16,1,1043.7599590837574,1,7088.002883778651,3,1722.2275647779725,49.24619310768032,105.86095407961919,3,1,17.85391151560339,1,20.27222500031905,0,30.23119697809997,1,57.770495839918034,1,204.49324175898903,1,26.425178901070968,0.0013761817396258779,45.269110389861815,1010.5268848333313,0.05342405984355054,45.61869392792914,6.384537613202262,4,1147.6639922287982,18727.4606703,366626.274801498,3.2999838733037463,161.85667481606276,-601.5919500275481,101.70283943007358,259.41910159579066,45.64818763326226
17,17,1,1128.0866167119937,0,7129.7161020367,2,1697.1237347935225,48.98784313526825,118.93280745608793,2,1,20.130919221174928,1,20.24794683127105,0,28.75302977234087,1,60.049192391725825,1,207.2383358994279,1,24.567668674755392,0.0013685756893363186,142.38382734390962,1005.1059131895636,0.053637815708881965,53.19923897600192,6.025995197391333,0,1147.6639922287982,11959.091528,171196.82599444894,3.2999838733037463,105.73693063500471,-601.5919500275481,260.32727427717964,120.31740827462171,45.64818763326226
18,18,0,913.975065603241,1,7339.527107659925,7,1657.9544742022465,48.99209717276214,112.19261135885904,2,1,9.455917370983123,1,18.93191724690831,0,27.79393471033083,1,57.79439866764331,1,209.11702210868745,1,25.126657914070396,0.0013938317697860627,172.99055168789874,1014.6501541229727,0.053682651164501605,42.2492905550725,4.884743196209183,3,1147.6639922287982,11959.091528,239324.53720914302,3.2999838733037463,127.46402135089458,-601.5919500275481,260.32727427717964,178.57815340678368,45.64818763326226
19,19,0,908.3349749226346,0,7355.627797900442,1,1612.746921728669,59.54978309020152,108.85938567465288,0,1,9.306980637564088,1,18.778530513713875,0,27.569266392448768,1,59.35803499191807,1,208.37625006446385,1,25.17120208091424,0.0014472680239428512,155.61786770619742,1019.9168344801367,0.05385564867494939,41.25592113816496,4.882930598372278,0,1147.6639922287982,1.0,44681.376410478886,3.2999838733037463,70.5451150853997,-601.5919500275481,1.0,26.653676438630683,45.64818763326226
