,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_TV,e_Cooking,e_Refrigeration,e_AC,Income,Electricity,Water,w,wf
0,0,sex_male,Urbanity_Rural,Size_5,age_19_25,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,60354.80733360715,17.356258685220546,36.414496468839005,33.73993808049536,37.15019500072615
1,1,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_College,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,324476.0090110701,88.24161700591577,217.6079753522817,33.73993808049536,36.12791500980319
2,2,sex_male,Urbanity_Rural,Size_7,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,80395.58238285022,24.303868894552068,52.37499647496255,33.73993808049536,51.49457525058297
3,3,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_College,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,359650.3420760717,112.70713348855092,247.00503003671506,33.73993808049536,46.85213985223696
4,4,sex_male,Urbanity_Rural,Size_2,age_66_75,Education_Post_Secondary,Lighting_yes,TV_no,Cooking_no,Refrigeration_yes,AC_no,178130.51409990605,58.126488908106225,126.87987189473192,33.73993808049536,27.914081530103076
5,5,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_College,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_no,347640.09855242755,113.1601072057431,238.49005357782326,33.73993808049536,30.78439495552156
6,6,sex_male,Urbanity_Rural,Size_5,age_66_75,Education_High_School,Lighting_no,TV_yes,Cooking_no,Refrigeration_no,AC_no,116911.36873695249,36.255100323428394,80.95927066438388,33.73993808049536,27.852358987398173
7,7,sex_male,Urbanity_Rural,Size_8,age_36_45,Education_Post_Secondary,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,211373.7565554993,64.39402511516987,148.60325827054618,33.73993808049536,64.07385121343941
8,8,sex_male,Urbanity_Rural,Size_7,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,207469.29218941613,81.69781679994206,144.208805132743,33.73993808049536,40.74633685313745
9,9,sex_female,Urbanity_Rural,Size_10,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,152022.81648371034,65.5673131977031,106.13953342132136,33.73993808049536,53.86110825097455
10,10,sex_male,Urbanity_Rural,Size_10,age_46_55,Education_Elementary_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,115292.27550869285,34.48745284139306,77.92514692824484,33.73993808049536,67.43382268949627
11,11,sex_male,Urbanity_Rural,Size_4,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,328603.0555353363,102.85086789987959,222.54088850928002,33.73993808049536,47.06597385458768
12,12,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_High_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,139267.43505741697,42.203824992426725,105.69478408652704,33.73993808049536,17.236327637399565
13,13,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_Post_Secondary,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,232884.4358392519,70.5770761463295,171.76491071479074,33.73993808049536,20.816431882478714
14,14,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,94591.47098616195,32.920874980642644,73.88094577764494,33.73993808049536,60.78951275888733
15,15,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,Lighting_no,TV_no,Cooking_no,Refrigeration_no,AC_no,110589.85590933557,35.21034916939372,83.61983060698776,33.73993808049536,70.58839896109963
16,16,sex_male,Urbanity_Urban,Size_4,age_86_100,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,150625.96300385654,68.20558114763733,117.01920179986864,33.73993808049536,45.214286491360376
17,17,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,383514.6905178043,127.3791059523592,276.58962290784274,33.73993808049536,37.47017464309073
18,18,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,137598.35286969846,88.33072587393877,106.0911258027537,33.73993808049536,35.594491948954555
19,19,sex_female,Urbanity_Urban,Size_4,age_66_75,Education_High_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_yes,AC_no,146487.23866961675,52.82498794468218,112.605647813393,33.73993808049536,18.05704117692386
20,20,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,140254.9056056398,45.224551488891755,108.83672903282604,33.73993808049536,16.985075816293318
21,21,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_yes,AC_no,134110.17655737617,56.07632462178795,101.58956765503622,33.73993808049536,29.535975068876777
22,22,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,102277.56111283335,39.234494988540895,78.43452975330692,33.73993808049536,36.77185003847974
23,23,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_yes,102895.28582126374,72.20162971062436,82.70630071838968,33.73993808049536,41.34734098340603
24,24,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,379884.9560489015,103.35312641064371,267.2539500870992,33.73993808049536,35.936566549515625
25,25,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,94295.93829019826,29.399295296309557,75.51791790717326,33.73993808049536,35.47704252095824
26,26,sex_male,Urbanity_Urban,Size_8,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,137861.37926345805,42.27334059740036,107.02672816316992,33.73993808049536,23.24027585728316
27,27,sex_male,Urbanity_Urban,Size_8,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,260162.68358540395,86.94679738932345,194.55296093903343,33.73993808049536,19.748542274676296
28,28,sex_male,Urbanity_Urban,Size_8,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,144811.64220121552,54.514099805720555,111.85470111330069,33.73993808049536,17.846929613142745
29,29,sex_male,Urbanity_Urban,Size_8,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,257161.8868517493,84.90909219886355,193.125889797318,33.73993808049536,21.496057947659168
30,30,sex_male,Urbanity_Urban,Size_8,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,136503.68781648856,43.23072612050209,105.8067971724604,33.73993808049536,23.24027585728316
31,31,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,89098.01978391012,46.93416574623001,69.96664152467234,33.73993808049536,27.04364689698917
32,32,sex_female,Urbanity_Rural,Size_1,age_46_55,Education_Post_Secondary,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_no,160538.47603990033,60.25235501285504,112.85342346147591,33.73993808049536,33.2769145018328
33,33,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,168585.0993436514,54.251334557045574,117.94593656642095,33.73993808049536,65.25598247640765
34,34,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,96493.80615907244,34.92172869008768,65.03257170738964,33.73993808049536,37.04147021354259
35,35,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,69337.90646200013,37.118128357821156,43.83771868229761,33.73993808049536,36.985684040830456
36,36,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,87229.10981390998,42.632750879864695,60.281524636295394,33.73993808049536,32.10083212486356
37,37,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,89297.87976710557,41.81838344220953,61.09632114635042,33.73993808049536,32.10083212486356
38,38,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,327781.3703493656,105.14737824684849,222.2689300361509,33.73993808049536,32.23083261753939
39,39,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,TV_no,Cooking_no,Refrigeration_yes,AC_no,163500.77124980435,58.15928201247573,111.85872320139148,33.73993808049536,67.8772222531454
40,40,sex_male,Urbanity_Rural,Size_6,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,117925.7865127134,40.32130933276821,84.85804837223702,33.73993808049536,2.344982834422201
41,41,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,94969.40479812038,44.17708762493578,63.17507148951196,33.73993808049536,16.1553541222288
42,42,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,389134.73527128296,123.22366426369413,256.74749410933424,33.73993808049536,35.65549566996649
