,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
0,74.97173639565851,58838.75117627723,35.346832877056336,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,0.0,1.0,1,53.065853001900464
1,110.07747137030285,203743.68513109148,153.05039810904415,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,1.0,81.0,1,16.532860027227542
2,126.07677362961596,209890.2580787995,162.42924542635262,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,2.0,81.0,1,7.304102686509385
4,126.59061691565071,198841.95894992264,148.00725738676738,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,4.0,81.0,1,17.577508281481364
5,108.47458954551176,185360.6464165604,137.28418303610306,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,5.0,81.0,1,32.97728170194843
6,158.02217719940438,366906.9852844977,257.92679660637594,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,6.0,81.0,1,28.461599856812562
8,153.96735406086432,353173.6888975737,237.36479418627133,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Rural,8.0,51.0,1,15.909807092027783
9,163.62194664595998,361272.79760755756,251.7384377821652,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,9.0,81.0,1,34.909872946916806
10,157.54418028946498,347020.49446809915,245.2930847069665,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,10.0,81.0,1,47.2921475586421
11,113.92994654174005,194849.8048969737,145.38491144819088,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,11.0,81.0,1,49.59736069584784
12,94.56253661157913,96408.22729778234,74.98227569779407,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_High_School,Size_2,sex_male,Urbanity_Urban,12.0,31.0,1,76.02768928268739
13,80.86830847307647,77500.2169928778,52.248731891227685,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_6,sex_female,Urbanity_Rural,13.0,1.0,1,2.2172940173655222
15,122.53731013142908,191442.7590437364,151.06117946796527,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,15.0,81.0,1,42.59736069584784
16,109.56633750940064,181047.11866247864,123.1413513443021,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,16.0,51.0,1,9.855848899410912
17,87.85351378988527,105217.26287920363,81.91147335515858,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,17.0,31.0,1,15.035134101669332
18,152.6238903308834,333884.8186786232,229.33184977890664,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,18.0,51.0,1,33.187624171605975
