,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_TV,e_Cooking,e_Refrigeration,e_AC,Income,Electricity,Water,w,wf
0,0,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,109967.53580732146,199.31708988223969,6859.683757111533,36.99485596707819,29.52942245847966
1,1,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,194054.06071293808,523.0072963769576,11497.323866525838,36.99485596707819,70.7279775397452
2,2,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,202556.06777279265,315.4336871581015,12072.875873037825,36.99485596707819,45.214386243917666
3,3,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,120596.14823185885,472.98588094959814,7565.527356539334,36.99485596707819,45.73961457010296
4,4,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,108918.1499883692,450.66556886646487,6886.7040368038815,36.99485596707819,26.631444570245733
5,5,sex_male,Urbanity_Rural,Size_5,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,65279.11067982558,154.7831288314258,3484.558125737808,36.99485596707819,42.38503461870554
6,6,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_College,Lighting_yes,TV_no,Cooking_no,Refrigeration_yes,AC_no,320014.60487939947,492.096479826648,16248.50784684584,36.99485596707819,52.637661913054586
7,7,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,334783.5661381861,579.0164367704106,17532.966277371073,36.99485596707819,30.789624051484545
8,8,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,75139.33368799559,104.13054605000572,3971.8003539132496,36.99485596707819,26.56541896492525
9,9,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,54340.44444013063,127.47276780905355,2862.286936872017,36.99485596707819,47.670206782307126
10,10,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,99846.4716253142,285.7106978853543,6308.693833573191,36.99485596707819,46.23594273282663
11,11,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,213404.5120445024,379.32235343835885,12719.466208617228,36.99485596707819,36.66656275720252
12,12,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,212306.21223695934,640.3485337227287,12837.74619401286,36.99485596707819,35.915561982912656
13,13,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,141138.19466056494,285.13823628945704,8950.838664152956,36.99485596707819,31.86564425286921
14,14,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_College,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,365765.9688033289,493.49470409294037,20771.605264374422,36.99485596707819,34.791534119551834
15,15,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,83425.66824203955,218.45971482821224,5197.277195183211,36.99485596707819,57.8270320898395
16,16,sex_female,Urbanity_Rural,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,321277.54076474725,574.0600729701757,16811.910088806708,36.99485596707819,76.31038263094278
17,17,sex_female,Urbanity_Rural,Size_6,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,114754.25463824556,267.6685263134334,6404.77469723925,36.99485596707819,49.04535695283596
18,18,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,96258.7233308267,230.19503166753654,5389.047478855369,36.99485596707819,33.19121581831976
19,19,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,188512.18718246726,292.77100298683644,10097.619164221924,36.99485596707819,12.65882020850378
20,20,sex_male,Urbanity_Urban,Size_10,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,157141.5132165796,538.3646847884379,9130.277988017318,36.99485596707819,40.049201259299366
21,21,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,431804.3526864155,733.4848348218184,24408.75407448001,36.99485596707819,32.164721313718964
22,22,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_no,386511.2023328391,668.3316632558709,21507.30127624107,36.99485596707819,13.773905877941766
23,23,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,103627.76122634644,439.5392184307151,6418.174223311802,36.99485596707819,50.644746211272285
24,24,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,438844.71513179794,667.7725266540928,24594.78478219517,36.99485596707819,19.838083272678727
25,25,sex_female,Urbanity_Urban,Size_6,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,146819.97653854097,244.7086490227999,9172.430010663657,36.99485596707819,47.780834149622954
26,26,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,243527.3956653952,428.0676801419985,14482.431231363218,36.99485596707819,67.84186957339587
27,27,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,388933.3734961788,642.3202415334183,21885.092620109906,36.99485596707819,16.98167933957127
28,28,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,102738.62120684594,239.93165066045404,6322.397293484348,36.99485596707819,12.350425963079015
29,29,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,186517.80124539507,360.9322599287897,10425.535594153698,36.99485596707819,31.914986717844606
30,30,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,338288.00189386995,735.615750834306,18373.57460278768,36.99485596707819,50.29149567362433
31,31,sex_female,Urbanity_Rural,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,111202.99593917665,238.8143503920286,6252.9219110206095,36.99485596707819,35.27714417002629
32,32,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,176147.33730941548,320.60038252237644,9748.831565439532,36.99485596707819,31.451268834557272
33,33,sex_female,Urbanity_Rural,Size_3,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,345007.1565326069,553.3475319563735,18609.207109766277,36.99485596707819,31.382636387712274
34,34,sex_female,Urbanity_Rural,Size_8,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,107798.05990356092,216.2786540323326,6139.827145942138,36.99485596707819,40.319698715926904
