,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
0,46.352299879643965,90787.53576116859,69.89168529039878,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,0.0,31.0,1,60.6988821876361
1,42.39683308970945,86161.13125204656,67.93356374530117,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,1.0,31.0,1,61.31057239096275
2,36.97509968502131,98754.94624593254,79.00016519091821,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_66_75,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,2.0,31.0,1,36.06601430013817
3,49.72077094862047,117633.74605920658,91.29990897073259,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,3.0,31.0,1,36.79532849983993
4,58.151155746604566,135956.16074915446,105.01390938344528,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_High_School,Size_4,sex_male,Urbanity_Urban,4.0,31.0,1,9.615181900594829
5,117.65586217780735,373564.5421893239,256.10196456762657,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,5.0,81.0,1,50.2811121270686
7,119.83015035544511,369550.55292894755,247.7947898914582,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_2,sex_male,Urbanity_Rural,7.0,51.0,1,78.2594131007416
8,35.20605555177833,80974.5176759661,53.64264143943405,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,8.0,1.0,1,66.1063139312551
9,35.44521174109524,67502.44694327233,44.331564840687285,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,9.0,1.0,1,47.81141689070837
10,129.6823382593868,395492.6778741178,282.75049490390023,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_5,sex_male,Urbanity_Urban,10.0,81.0,1,10.116155874799972
11,85.06694055290384,233876.03774881852,180.30828258494915,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,11.0,81.0,1,1.0250286421050694
12,119.94127665144785,365885.6301284813,263.6233226319281,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_76_85,Education_College,Size_2,sex_male,Urbanity_Urban,12.0,81.0,1,36.98937214305685
13,126.76817933052692,369165.23577477416,263.0201197235132,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,13.0,81.0,1,33.64968396609671
14,42.63073700765963,83604.34148834027,65.83954227629324,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,14.0,31.0,1,65.31057239096275
15,125.16296880951315,363079.5193823189,252.35336238785217,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,15.0,81.0,1,49.70323086335051
18,132.6911122064329,380501.54246727255,285.50170258323504,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_3,sex_female,Urbanity_Urban,18.0,81.0,1,27.897425072132293
19,58.77890387172207,123954.3563282986,97.49553915643247,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,19.0,31.0,1,32.18363829651328
20,80.17243672952934,207720.75569279946,156.69265322712818,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,20.0,81.0,1,52.97125409170603
21,89.9890623291082,108241.59200702113,84.90274958559425,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,21.0,31.0,1,8.988952917141535
22,121.29366516954624,214046.7218383201,161.39228903160833,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,22.0,81.0,1,28.497589128708803
23,65.1520463250188,33170.13212491241,18.086380486236216,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_1,sex_male,Urbanity_Rural,23.0,1.0,1,31.048319975611573
25,83.0667290083462,100886.04490013623,71.56174543556075,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Rural,25.0,1.0,1,31.36129901803703
26,121.12594376449124,214318.69856567925,161.12844066591228,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,26.0,81.0,1,28.603005232116644
27,88.44458467839482,92271.15745200703,72.19423004136817,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,27.0,31.0,1,59.48739536571475
28,76.35899351714312,114033.48310348221,88.19747433851576,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_66_75,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,28.0,31.0,1,10.54200640293458
29,118.5222803466548,350105.11532288865,242.2683877488845,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Rural,29.0,51.0,1,34.67133259828173
31,128.42604718284292,404112.367231816,288.9243353612146,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_7,sex_male,Urbanity_Urban,31.0,81.0,1,35.23053395310996
32,81.78900011421929,222797.98284331075,165.91828767277417,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,32.0,81.0,1,17.690265742685533
33,66.4203652657584,143042.17466996706,110.33631018467106,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_6,sex_female,Urbanity_Urban,33.0,31.0,1,31.29540906262679
34,32.3915838783643,88461.87758701915,60.89092964585742,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Rural,34.0,1.0,1,53.29351200766103
35,53.206548142269966,116264.49804868436,90.2983291219273,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,35.0,31.0,1,33.79532849983993
36,120.29735958172279,373229.5466174932,266.5281485427114,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,36.0,81.0,1,32.00239999139491
38,114.25996069834991,383537.2032122574,263.1254101771,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_76_85,Education_College,Size_4,sex_male,Urbanity_Urban,38.0,81.0,1,15.097530077530514
40,46.96522414918115,104895.25580580012,83.05518786733417,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,40.0,31.0,1,45.13619476071646
41,54.1447607964149,113727.21468850055,88.6261900560593,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,41.0,31.0,1,2.979432723048408
42,41.888717433387725,79336.0613434772,61.54317782291387,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,42.0,31.0,1,85.81029154265093
43,170.62193758473362,409387.7292645543,283.6756710823612,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,43.0,81.0,1,68.92286222069606
44,109.34047851641621,199661.1742748597,149.34901837581208,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,44.0,81.0,1,42.012307012060916
45,74.47729252999034,55201.809705781234,35.16769978653378,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,45.0,1.0,1,65.00076922051232
46,145.93974988507844,343790.7401638467,232.38726061729054,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,46.0,51.0,1,33.08328000825665
47,78.80085001118742,97210.62521310463,64.84191148966535,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Rural,47.0,1.0,1,49.78646879452915
48,114.93657423658873,359768.5813374276,243.8523735842918,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Rural,48.0,51.0,1,54.54151938452516
49,108.47774678572121,333846.0489460709,223.6406168762889,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,49.0,51.0,1,39.71898486176077
50,141.37850317411983,422071.0484435585,293.8154814797248,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,50.0,81.0,1,33.933799018973616
51,65.71117120509578,187955.69602867003,127.82875679843872,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,51.0,51.0,1,25.424646613497554
52,58.22065711178494,129973.21112931527,99.30209880410986,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_76_85,Education_High_School,Size_2,sex_male,Urbanity_Urban,52.0,31.0,1,45.26739115283723
53,54.819305948914796,133096.35848607193,102.91785662478763,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Urban,53.0,31.0,1,37.31601277255043
54,125.59385770126042,415912.2473810467,276.8199134421144,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Graduate,Size_5,sex_female,Urbanity_Rural,54.0,51.0,1,5.420360066538477
55,35.49137545812321,102942.00974188674,80.53990912622794,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,55.0,31.0,1,51.69744246111009
56,109.99097099485772,337398.20969325927,225.72805346573844,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Rural,56.0,51.0,1,34.313577038122595
59,22.85247989714243,42268.47194318791,24.520706683016005,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,59.0,1.0,1,86.32366539744847
