i_Sex,c_i_Sex,i_Urbanity,c_i_Urbanity,i_FamilySize,c_i_FamilySize,i_Age,c_i_Age,i_Education,e_Lighting,c_e_Lighting,e_TV,c_e_TV,e_Cooking,c_e_Cooking,e_Refrigeration,c_e_Refrigeration,e_AC,c_e_AC,e_Urban,c_e_Urban,c_e_Income,c_w_Sex,c_w_Urbanity,c_w_Total_Family_Income,c_w_FamilySize,c_w_Age,w_Education,i_Intercept,c_i_Education,Income__0,e_Intercept,Electricity__0,w_Intercept,c_w_Education,Water__0
1,919.012059036333,0,7105.2244566329355,5,1666.846395220964,53.09666833528005,116.57589770606201,2,1,0.8256615909418198,1,18.78990863686842,0,28.886242146142248,0,59.24323573381378,1,203.32261545521197,1,24.593499876383408,0.0014260667515660983,98.49504620801835,1000.9789077676428,0.05318701200857999,49.73935151831777,6.088941881654669,1,1147.6639922287982,11959.091528,40508.88285975626,3.2999838733037463,284.0065405457102,-601.5919500275481,260.32727427717964,2744.1033690454487
0,919.012059036333,1,7105.2244566329355,5,1666.846395220964,53.09666833528005,116.57589770606201,3,1,0.8256615909418198,0,18.78990863686842,0,28.886242146142248,1,59.24323573381378,0,203.32261545521197,1,24.593499876383408,0.0014260667515660983,98.49504620801835,1000.9789077676428,0.05318701200857999,49.73935151831777,6.088941881654669,0,1147.6639922287982,18727.4606703,78959.29421225286,3.2999838733037463,200.56360527766202,-601.5919500275481,101.7028394300736,5476.103690681011
0,919.012059036333,0,7105.2244566329355,5,1666.846395220964,53.09666833528005,116.57589770606201,4,1,0.8256615909418198,1,18.78990863686842,0,28.886242146142248,1,59.24323573381378,0,203.32261545521197,1,24.593499876383408,0.0014260667515660983,98.49504620801835,1000.9789077676428,0.05318701200857999,49.73935151831777,6.088941881654669,4,1147.6639922287982,16788.0394185,82823.84541871992,3.2999838733037463,200.27112202341436,-601.5919500275481,40.18785101549648,4536.31160011127
1,919.012059036333,1,7105.2244566329355,5,1666.846395220964,53.09666833528005,116.57589770606201,2,1,0.8256615909418198,1,18.78990863686842,0,28.886242146142248,0,59.24323573381378,1,203.32261545521197,1,24.593499876383408,0.0014260667515660983,98.49504620801835,1000.9789077676428,0.05318701200857999,49.73935151831777,6.088941881654669,2,1147.6639922287982,11959.091528,47614.1073163892,3.2999838733037463,318.73256478211215,-601.5919500275481,260.32727427717964,4122.987935311684
0,919.012059036333,0,7105.2244566329355,5,1666.846395220964,53.09666833528005,116.57589770606201,2,1,0.8256615909418198,1,18.78990863686842,0,28.886242146142248,1,59.24323573381378,0,203.32261545521197,1,24.593499876383408,0.0014260667515660983,98.49504620801835,1000.9789077676428,0.05318701200857999,49.73935151831777,6.088941881654669,0,1147.6639922287982,11959.091528,39589.87080071993,3.2999838733037463,138.61658828263197,-601.5919500275481,260.32727427717964,2596.728817417435
0,919.8623692875406,1,7107.941279737166,5,1666.8230893895557,53.0710682646188,116.61800382751525,0,1,0.8247584550958069,1,18.790920589947625,0,28.897865563333585,0,59.19274560700196,0,203.32574459133522,1,24.591783288966734,0.001458682121082676,98.4238054531512,1001.1567302821422,0.05191397835069322,49.848400189385536,6.086433865796968,0,1147.6639922287982,1.0,22778.76276092738,3.2999838733037463,80.73442018706254,-601.5919500275481,1.0,2154.3565252076814
0,920.097647121377,1,7100.554778466431,5,1666.9270177309982,53.0961952478116,116.5596764629948,0,1,0.8241596342157859,1,18.786411535781117,0,28.900016660429333,1,59.27908463301258,0,203.46582630707977,1,24.615033804703106,0.0014124223570571653,98.4817734985571,1002.135163740423,0.05400207836323039,49.92578181657486,6.083961738162762,1,1147.6639922287982,1.0,22771.729198851142,3.2999838733037463,138.96797291032513,-601.5919500275481,1.0,2202.928047788075
0,918.695855428439,0,7115.116368901357,6,1667.8377434420954,53.193724100497796,116.46604138532852,1,1,0.8242630856215344,1,18.790474669440172,0,28.856216682123947,0,59.29120899863375,1,203.5877095576253,1,24.640921956476486,0.0014272013765057703,98.4459913988193,1002.6071688297937,0.05348946920744179,49.943814623938856,6.093547057132528,3,1147.6639922287982,6023.86254599,23373.815471399692,3.2999838733037463,259.8615728009642,-601.5919500275481,214.4011453125436,1486.863526896997
0,913.0536840912837,1,7116.523781711346,5,1663.0998067884675,53.51034595074733,118.16653325614661,2,0,0.8241326499722632,1,18.703982719809588,0,28.965509403944502,1,59.355394040069335,0,203.43098030917812,1,24.708739132501382,0.001414662312410403,98.99672080248953,1009.856652440907,0.05575797050917072,50.13720496653705,6.1466527393863695,4,1147.6639922287982,11959.091528,46821.00193821937,3.2999838733037463,172.30400663697742,-601.5919500275481,260.32727427717964,4119.158835605138
1,909.2146487691617,0,7126.749491081998,5,1655.4899536590808,53.65054285336576,118.49155975455446,0,1,0.8028543850732381,1,19.065709452206814,0,28.72856377034398,0,58.907508638699326,0,202.47971520685775,1,24.918490457044346,0.0014010356774309563,98.88261869521745,1002.8855332399978,0.05277401395470194,50.19520339987512,6.08692356537049,0,1147.6639922287982,1.0,16691.464913667238,3.2999838733037463,46.553885563218614,-601.5919500275481,1.0,955.7090415344088
