,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
1,76.9568767446,217559.670284,145.563002786,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,1.0,51.0,1,38.25251271273861
2,68.1315751739,197155.201969,136.812810162,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Rural,2.0,51.0,1,15.614806153233609
3,112.01777989600001,325563.950158,233.397144605,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_7,sex_male,Urbanity_Urban,3.0,81.0,1,42.19630526947518
4,98.3222509759,271346.566695,206.94387263599998,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,4.0,81.0,1,42.55628803081899
5,95.3984018863,283708.49503600004,208.86035341299998,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,5.0,81.0,1,72.31946710021296
6,94.4714420791,283578.993143,211.53628902900002,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,6.0,81.0,1,10.20972906744466
7,75.3629077694,186216.987694,135.542313543,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,7.0,61.0,1,41.56609402159789
8,105.748021524,186942.545299,135.652006495,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,8.0,61.0,1,30.646467962612917
9,61.7170536997,198247.400332,143.177576045,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,9.0,51.0,1,20.653352622371894
10,42.646314613099996,137533.666271,100.341507061,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,10.0,31.0,1,41.734039040224225
