,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
0,49.6278100962,154945.726276,105.287571104,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Rural,0.0,1.0,1,31.015624511638414
2,66.8365493187,183167.579158,132.579060995,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,2.0,51.0,1,37.243144896316565
3,51.816977742700004,105999.83559,66.0083956499,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Elementary_School,Size_6,sex_male,Urbanity_Rural,3.0,1.0,1,37.78916019886458
4,60.9397579487,156191.8859,116.298680419,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_86_100,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,4.0,31.0,1,73.5318008847085
5,118.05832328,228263.202399,162.394348892,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_no,age_26_35,Education_College,Size_1,sex_male,Urbanity_Urban,5.0,81.0,1,31.315819559240303
6,50.3428599781,101932.900595,77.3228564104,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,6.0,31.0,1,60.12913445078858
7,121.24458862600001,231283.286114,156.814228013,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,7.0,51.0,1,47.9163735117519
8,64.3674315921,197296.867309,137.937429654,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_6,sex_female,Urbanity_Rural,8.0,51.0,1,43.24110358133593
9,57.619444885200004,156733.706114,108.58883473200001,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_High_School,Size_4,sex_male,Urbanity_Rural,9.0,1.0,1,30.760212315306273
10,97.2289260364,168110.01805699998,110.58692261700001,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_6,sex_male,Urbanity_Rural,10.0,1.0,1,19.008839101057404
11,67.7324416862,180261.351857,113.677413464,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_1,sex_female,Urbanity_Rural,11.0,51.0,1,52.42129562876115
