i_Sex,c_i_Sex,i_Urbanity,c_i_Urbanity,i_FamilySize,c_i_FamilySize,i_Age,c_i_Age,i_Education,e_Lighting,c_e_Lighting,e_TV,c_e_TV,e_Cooking,c_e_Cooking,e_Refrigeration,c_e_Refrigeration,e_AC,c_e_AC,e_Urban,c_e_Urban,c_e_Income,c_w_Sex,c_w_Urbanity,c_w_Total_Family_Income,c_w_FamilySize,c_w_Age,w_Education,i_Intercept,c_i_Education,Income__0,e_Intercept,Electricity__0,w_Intercept,c_w_Education,Water__0
0,919.012059036,1,7105.22445663,5,1666.84639522,53.997380938,116.575897706,2,1,0.825661590942,1,18.7899086369,0,28.8862421461,1,59.2432357338,0,203.322615455,1,24.5934998764,0.00142606675157,98.495046208,1000.97890777,0.0531870120086,49.7393515183,6.08894188165,3,1147.66399223,11959.091528,247026.0767,3.2999838733,89.2603035829,-601.591950028,260.327274277,182.580739247
0,919.012059036,0,7105.22445663,5,1666.84639522,53.997380938,116.575897706,2,1,0.825661590942,1,18.7899086369,0,28.8862421461,0,59.2432357338,0,203.322615455,1,24.5934998764,0.00142606675157,98.495046208,1000.97890777,0.0531870120086,49.7393515183,6.08894188165,2,1147.66399223,11959.091528,196649.352031,3.2999838733,58.9880656731,-601.591950028,260.327274277,136.66934041
1,919.012059036,1,7105.22445663,5,1666.84639522,53.997380938,116.575897706,3,1,0.825661590942,1,18.7899086369,0,28.8862421461,0,59.2432357338,1,203.322615455,1,24.5934998764,0.00142606675157,98.495046208,1000.97890777,0.0531870120086,49.7393515183,6.08894188165,0,1147.66399223,18727.4606703,301530.348671,3.2999838733,132.391620692,-601.591950028,101.70283943,217.283661761
0,919.012059036,0,7105.22445663,6,1666.84639522,53.997380938,116.575897706,2,1,0.825661590942,0,18.7899086369,0,28.8862421461,0,59.2432357338,0,203.322615455,1,24.5934998764,0.00142606675157,98.495046208,1000.97890777,0.0531870120086,49.7393515183,6.08894188165,0,1147.66399223,11959.091528,208467.453265,3.2999838733,58.6115020389,-601.591950028,260.327274277,145.131027304
0,918.94889729,1,7105.34280873,6,1667.00737691,54.0001198724,116.580984498,0,1,0.825614985183,1,18.7904212465,0,28.8830497462,1,59.2442167063,0,203.325815463,1,24.5938675586,0.00146112613476,98.4901470755,1000.93798265,0.0531368783367,49.7388787092,6.08886111898,2,1147.66399223,1.0,174072.057819,3.2999838733,70.2168101559,-601.591950028,1.0,128.192626748
0,917.663829154,0,7114.19976627,5,1668.65178033,54.0198698181,116.71490376,0,1,0.823700343481,0,18.7714431492,0,28.8715790376,0,59.2121063954,0,203.149265959,1,24.5609662489,0.0014809979316,98.6533860523,1003.34321447,0.0526207605825,49.7134763301,6.08394081197,1,1147.66399223,1.0,112001.162916,3.2999838733,33.0568083177,-601.591950028,1.0,73.2165949814
0,917.779964751,1,7113.35490208,4,1669.18322686,54.0448883787,116.820378301,1,1,0.821724078016,1,18.7613002906,0,28.8722608684,0,59.2507776216,0,202.978726287,1,24.5539248548,0.00148409339329,98.6359846505,1003.73560806,0.0528774146848,49.685838802,6.08360158881,3,1147.66399223,6023.86254599,193383.497758,3.2999838733,65.0327878191,-601.591950028,214.401145313,141.833327361
0,917.257366363,0,7115.38500495,4,1667.83860886,54.0536128428,116.88390328,0,1,0.822190261057,1,18.7662391485,0,28.8692415508,1,59.2578600937,0,202.959219565,1,24.5814148909,0.00148612114595,98.50244725,1003.45714715,0.0530228535396,49.7350144529,6.08426283798,1,1147.66399223,1.0,100239.890771,3.2999838733,44.9414573015,-601.591950028,1.0,65.3826700646
1,915.094074478,1,7090.81788987,5,1672.85336558,54.0754928005,116.986149392,0,1,0.823611935415,1,18.7978314848,0,28.7781846499,0,59.3231121538,0,202.524755221,1,24.5933339992,0.00147050213382,98.9721688394,1001.66113266,0.0530278393221,49.6171192809,6.058761365,3,1147.66399223,1.0,169062.821666,3.2999838733,57.5824171514,-601.591950028,1.0,125.243229077
0,914.187719031,0,7120.33118347,5,1664.26488294,53.9697564597,117.187924458,0,1,0.814391865182,1,18.7735685237,0,28.7853386435,1,59.4940330336,0,202.718669231,1,24.7025704119,0.0013852220433,99.3003331082,1002.67902756,0.0526834491872,49.6551803792,6.06058942935,0,1147.66399223,1.0,111985.177224,3.2999838733,46.1843008927,-601.591950028,1.0,73.2705153006
