,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
0,49.900936687299996,144416.585046,109.85646381299999,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,0.0,31.0,1,34.8096079049272
1,53.94338189649999,149065.884053,110.825208906,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,1.0,31.0,1,34.8096079049272
2,70.3709645279,235812.788972,174.26765173,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_76_85,Education_High_School,Size_5,sex_female,Urbanity_Urban,2.0,61.0,1,14.590743286164859
3,139.661156611,315333.791674,229.716272292,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,3.0,81.0,1,43.57346205909985
4,48.341796478,158086.95807,117.086888851,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_56_65,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,4.0,31.0,1,25.55598171869457
5,46.9276337877,167774.677591,124.19617049,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_no,age_56_65,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,5.0,31.0,1,24.510256780735432
6,76.7204804069,190693.689622,141.641883396,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_no,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,6.0,61.0,1,33.041065180383036
7,101.23946641100001,278513.257693,201.249637225,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_no,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,7.0,81.0,1,33.088904353974854
8,68.3869078369,209338.709878,152.261470389,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_66_75,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,8.0,61.0,1,22.378280343452158
9,83.0691170863,248212.809612,182.452208771,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_no,age_46_55,Education_High_School,Size_9,sex_male,Urbanity_Urban,9.0,61.0,1,26.685712185448068
10,85.2802311403,242200.130702,177.226476343,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_9,sex_male,Urbanity_Urban,10.0,61.0,1,52.4553833847665
11,63.57118562189999,196419.46711,139.365134057,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_26_35,Education_High_School,Size_6,sex_male,Urbanity_Urban,11.0,61.0,1,28.79110214121365
12,72.0613548269,235726.059067,171.52790924200002,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_26_35,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,12.0,81.0,1,26.104843880385946
13,74.9676646428,251879.159741,180.7584778,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_High_School,Size_9,sex_female,Urbanity_Urban,13.0,61.0,1,30.64883109431303
14,79.1199816103,287633.400964,206.194825822,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_no,age_66_75,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,14.0,81.0,1,30.248600827751233
15,86.5376827783,246581.700654,174.17790046599998,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_High_School,Size_7,sex_female,Urbanity_Urban,15.0,61.0,1,30.70127680598625
16,108.77256527700001,317585.977308,219.953701175,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_7,sex_female,Urbanity_Urban,16.0,81.0,1,31.23321330496828
18,47.94736326140001,156269.18689100002,118.046395013,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_no,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Urban,18.0,31.0,1,8.451370094711939
19,72.3425269387,222748.56008400003,168.67432492700001,AC_no,Cooking_no,Lighting_no,Refrigeration_no,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,19.0,81.0,1,27.91597393826861
20,70.8213346692,208257.150723,152.34329228299998,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_no,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,20.0,61.0,1,36.356621704940494
21,73.8509503779,189966.0001,138.931957262,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,21.0,61.0,1,53.24777702655111
22,108.192294976,329950.380589,233.48257326700002,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_8,sex_male,Urbanity_Urban,22.0,81.0,1,30.766246123104448
23,76.6605461188,194272.365142,140.237448479,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,23.0,61.0,1,28.40319301530982
24,87.0009437052,241986.896052,177.03099463700005,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,24.0,81.0,1,19.14637421641261
25,86.3573098242,210912.269589,160.52312887,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,25.0,61.0,1,19.1495668290772
26,89.8082500727,278588.70897800004,208.961331605,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_no,age_46_55,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,26.0,81.0,1,27.107061500607802
27,36.2900920783,128610.149859,83.1469697411,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_no,age_36_45,Education_Elementary_School,Size_8,sex_male,Urbanity_Rural,27.0,1.0,1,57.24612457587713
28,54.050775355,165931.598903,116.164679812,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,28.0,21.0,1,58.325123409546755
