,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
3,102.812481513,132355.24907,97.88578814030001,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,3.0,101.0,1,0.1357306566949994
4,135.255178968,265427.422495,184.839501206,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,4.0,1.0,1,34.386392867519234
5,65.2302822834,163616.88453900002,119.607749613,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,5.0,1.0,1,111.10047166555948
6,65.08398605890001,165121.326666,120.143654015,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,6.0,1.0,1,114.10047166555948
7,103.089119525,145768.876992,108.70535760799999,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,7.0,101.0,1,0.8054582426049706
8,110.871088265,184034.280808,135.95402637,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_9,sex_male,Urbanity_Urban,8.0,101.0,1,0.24157301641053408
9,110.106347677,326924.46339,236.125907194,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_9,sex_male,Urbanity_Urban,9.0,1.0,1,28.57449759385281
10,107.530985355,311075.36656999995,220.971886407,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_9,sex_male,Urbanity_Urban,10.0,1.0,1,52.60478830391892
11,107.30703872299999,310686.613574,216.329009626,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_8,sex_male,Urbanity_Urban,11.0,1.0,1,48.23272764415261
12,77.9252339777,209746.616545,134.917563884,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,12.0,1.0,1,33.79094523030778
14,77.0435306645,91134.6801412,60.5343275688,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Rural,14.0,101.0,1,0.0969055783247299
15,124.247404547,264396.497669,177.676465045,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_8,sex_female,Urbanity_Rural,15.0,1.0,1,45.00852091166846
18,90.98062360709999,265240.71925900003,190.587517797,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,18.0,1.0,1,42.08634800271189
19,58.954582442299994,138788.466026,102.76533136100001,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,19.0,101.0,1,0.08979640412201562
21,90.3209631765,248186.76005300003,184.439047037,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,21.0,1.0,1,11.50061962111816
23,64.7669191299,190189.499149,142.032441458,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,23.0,1.0,1,19.014855154257614
25,137.08256635799998,259566.279874,184.20060900200002,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,25.0,1.0,1,103.90881850938132
27,88.55957317629999,109630.318449,80.76744462229999,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,27.0,101.0,1,0.8480430453338386
28,105.677260442,189595.848853,122.59436383799999,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,28.0,1.0,1,127.13160004776407
34,123.386648897,234504.767838,169.678427357,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,34.0,1.0,1,154.0258766787284
35,118.667233574,199483.497997,152.913116323,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,35.0,1.0,1,131.68512009304408
36,107.889818948,193910.972923,142.546609114,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,36.0,1.0,1,16.598157593456932
37,126.692823074,253447.313882,183.297535299,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,37.0,1.0,1,103.90881850938132
38,91.280304238,122695.364446,91.7933908991,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,38.0,101.0,1,0.761275586052875
39,99.2794043826,164678.105546,114.808153381,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,39.0,1.0,1,48.782991301296384
42,124.346738521,224233.306488,162.595018565,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,42.0,1.0,1,38.77233445816921
43,95.04952642149999,139207.873692,94.37855640389999,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Rural,43.0,1.0,1,22.02196432846029
45,86.63825340129999,112841.194267,73.3984544462,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_7,sex_male,Urbanity_Rural,45.0,101.0,1,0.2456078049627095
46,104.97993528,271961.272691,197.784468849,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,46.0,1.0,1,32.26818198790121
52,90.9830461579,223814.081229,163.416330819,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,52.0,1.0,1,96.39188969273172
53,87.9935042304,250056.548645,185.92350616099998,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,53.0,1.0,1,11.50061962111816
54,99.3190118913,141322.64303399998,101.862645587,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,54.0,101.0,1,1.038376697954682
55,71.12502629869998,193993.968202,126.224364443,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,55.0,1.0,1,122.37345845109269
58,73.6253716983,197814.029478,144.255850503,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,58.0,1.0,1,13.7835392475708
59,66.7485022525,167485.29105,124.874409076,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_female,Urbanity_Urban,59.0,1.0,1,105.86915575887264
60,105.54872731799999,162025.21324100002,119.376634451,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,60.0,1.0,1,102.7852908435917
61,75.7967692025,81542.2745101,50.946580022700005,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,61.0,101.0,1,0.9459142535861105
63,102.068625504,164264.707723,122.086291485,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_female,Urbanity_Urban,63.0,1.0,1,107.6837741047588
64,113.463004203,208076.919575,156.613735029,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,64.0,1.0,1,114.4968358949303
65,78.6486701961,73649.5292475,46.0724726551,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,65.0,101.0,1,1.9537664143694258
66,115.762531965,203691.191974,138.923932918,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Rural,66.0,1.0,1,92.12798800290652
69,91.8583473226,111283.730205,83.8694209107,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,69.0,101.0,1,0.8480430453338386
70,131.514199737,259510.997303,190.423250492,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,70.0,1.0,1,109.80730177054846
71,64.7982673823,154230.50908599998,116.151214167,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_High_School,Size_3,sex_male,Urbanity_Urban,71.0,1.0,1,99.60302999243277
72,108.13937027799999,164139.626636,113.314585604,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,72.0,1.0,1,70.73075466800742
75,79.4131800346,87810.8840611,57.2756003121,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,75.0,101.0,1,0.32822148501155013
76,91.2936292668,130296.797225,98.6576700412,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,76.0,101.0,1,0.1357306566949994
77,120.214647198,216106.085941,159.971767115,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Urban,77.0,1.0,1,36.94733306633098
78,137.370554284,290060.412123,211.05186867,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_7,sex_male,Urbanity_Urban,78.0,1.0,1,50.200659899974575
79,90.3322182943,124385.231638,83.8449606138,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Rural,79.0,1.0,1,22.35223674255032
80,132.861389175,252185.547562,183.04311315799998,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,80.0,1.0,1,130.99558596866228
81,100.27623271600001,263740.475077,191.205356432,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,81.0,1.0,1,33.598454401991226
