,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_TV,e_Cooking,e_Refrigeration,e_AC,Income,Electricity,Water,w,wf
0,0,sex_female,Urbanity_Rural,Size_8,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,226376.096795,108.695491546,157.684320861,40.900723888314374,0.0
1,1,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,239926.68398000003,117.81656902700001,175.74518912599999,40.900723888314374,0.0
2,2,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,149783.276157,105.68146459799999,110.16652916,40.900723888314374,23.805458242604974
3,3,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,132355.24907,102.812481513,97.88578814030001,40.900723888314374,25.135730656695
4,4,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,265427.422495,135.255178968,184.839501206,40.900723888314374,34.38639286751923
5,5,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,163616.88453900002,65.2302822834,119.607749613,40.900723888314374,118.10047166555947
6,6,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,165121.326666,65.08398605890001,120.143654015,40.900723888314374,118.10047166555947
7,7,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,145768.876992,103.089119525,108.70535760799999,40.900723888314374,23.805458242604974
8,8,sex_male,Urbanity_Urban,Size_9,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,184034.28080799998,110.871088265,135.95402637,40.900723888314374,35.24157301641053
9,9,sex_male,Urbanity_Urban,Size_9,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,326924.46339,110.106347677,236.125907194,40.900723888314374,30.57449759385281
10,10,sex_male,Urbanity_Urban,Size_9,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,311075.36656999995,107.530985355,220.971886407,40.900723888314374,57.604788303918916
11,11,sex_male,Urbanity_Urban,Size_8,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,310686.61357399996,107.30703872299999,216.329009626,40.900723888314374,50.232727644152604
12,12,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,209746.616545,77.9252339777,134.917563884,40.900723888314374,34.79094523030778
13,13,sex_male,Urbanity_Rural,Size_6,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,116497.39958699999,87.8525490475,75.65301870340001,40.900723888314374,0.0
14,14,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,91134.68014119999,77.0435306645,60.5343275688,40.900723888314374,20.09690557832473
15,15,sex_female,Urbanity_Rural,Size_8,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,264396.497669,124.247404547,177.676465045,40.900723888314374,48.00852091166846
16,16,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,175448.946291,69.01904278149999,118.687657914,40.900723888314374,0.0
17,17,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,124792.851104,90.16753606309999,92.717027984,40.900723888314374,85.65298353088342
18,18,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,265240.71925900003,90.98062360709999,190.587517797,40.900723888314374,46.08634800271188
19,19,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,138788.466026,58.954582442299994,102.76533136100001,40.900723888314374,17.089796404122016
20,20,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,282753.64404,98.92681304530001,204.981396899,40.900723888314374,0.0
21,21,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,248186.76005300003,90.3209631765,184.439047037,40.900723888314374,12.50061962111816
22,22,sex_male,Urbanity_Urban,Size_6,age_76_85,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,267557.871497,99.8786702337,201.13808789700002,40.900723888314374,0.0
23,23,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,190189.499149,64.7669191299,142.032441458,40.900723888314374,19.014855154257617
24,24,sex_female,Urbanity_Urban,Size_7,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,180857.70899100002,109.78857129100001,133.90332283799998,40.900723888314374,34.69200190210538
25,25,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,259566.27987399997,137.08256635799998,184.20060900200002,40.900723888314374,106.90881850938133
26,26,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,135014.54628399998,99.6104000882,102.459023731,40.900723888314374,85.65298353088342
27,27,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,109630.318449,88.55957317629999,80.76744462229999,40.900723888314374,133.84804304533384
28,28,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,189595.848853,105.677260442,122.59436383799999,40.900723888314374,134.13160004776404
29,29,sex_female,Urbanity_Urban,Size_6,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,306408.725718,108.313874666,224.852187848,40.900723888314374,0.0
30,30,sex_male,Urbanity_Rural,Size_7,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,266743.865902,89.5111321882,184.90085776799998,40.900723888314374,0.0
31,31,sex_male,Urbanity_Rural,Size_8,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,145748.96651,96.0753097,97.26452514530001,40.900723888314374,0.0
32,32,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,150007.38593800002,99.3647531635,112.10520601299999,40.900723888314374,18.574142335918157
33,33,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,145522.000259,103.820513835,106.57899312299999,40.900723888314374,23.805458242604974
34,34,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,234504.767838,123.386648897,169.678427357,40.900723888314374,159.0258766787284
35,35,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,199483.497997,118.667233574,152.913116323,40.900723888314374,135.6851200930441
