,index,i_Sex,c_i_Sex,i_Urbanity,c_i_Urbanity,i_FamilySize,c_i_FamilySize,i_Age,c_i_Age,i_Education,e_Lighting,c_e_Lighting,e_TV,c_e_TV,e_Cooking,c_e_Cooking,e_Refrigeration,c_e_Refrigeration,e_AC,c_e_AC,e_Urban,c_e_Urban,c_e_Income,c_w_Sex,c_w_Urbanity,c_w_Total_Family_Income,c_w_FamilySize,c_w_Age,w_Education,i_Intercept,c_i_Education,Income,e_Intercept,Electricity,w_Intercept,c_w_Education,Water,w
0,0,0,624.387547193,0,7126.72997309,4,1659.63313391,78.73433507930001,125.994707193,2,1,9.09418276365,1,15.112999488800002,0,30.834374615399998,1,59.617095013900006,0,200.142461759,1,24.5190043883,0.00145377738201,124.33173621600001,972.061168093,0.052964887879099996,53.2366960274,5.6914156148899995,0,1147.66399223,11959.091528,210330.521393,3.2999838733,76.4010014429,-601.591950028,260.327274277,146.206408831,37.72154471544715
1,1,0,737.5580845430001,0,7087.11687232,3,1668.88075432,47.5811085536,121.96527254899999,3,1,17.0186404647,1,15.5505555121,0,28.056101256999998,1,58.8405216477,0,197.85563202,1,24.341407651199997,0.00138374426389,121.30273961600001,950.9730225530001,0.053079614979300006,47.1510070368,5.79477074362,1,1147.66399223,18727.4606703,217559.67028400002,3.2999838733,76.9568767446,-601.591950028,101.70283943,145.563002786,37.72154471544715
2,2,0,813.520608782,0,7097.65826671,6,1689.14413009,39.6861209296,115.04037775399999,2,1,-11.2886189525,1,19.0001629198,0,29.8801771832,1,58.340626703699996,0,202.439804983,1,25.724837897600004,0.00142537300073,118.549204805,985.711578516,0.053538615914400005,40.306914695500005,6.32255979881,2,1147.66399223,11959.091528,197155.20196900002,3.2999838733,68.1315751739,-601.591950028,260.327274277,136.812810162,37.72154471544715
3,3,0,1036.79378403,1,7093.56713054,7,1629.98252929,66.7723775858,112.914348013,3,1,2.52541122361,1,18.91339861,0,28.7202288537,1,59.3490391262,0,202.52268818299999,1,23.389168277800003,0.0014392964342400001,78.7105559706,1023.38001483,0.0528311656141,54.1907631088,6.04310500602,0,1147.66399223,18727.4606703,325563.950158,3.2999838733,112.01777989600001,-601.591950028,101.70283943,233.397144605,37.72154471544715
4,4,1,1245.83799928,1,7177.92096736,7,1640.03877894,47.6943414368,110.294532935,2,1,11.3822043078,1,16.5577026196,0,26.1856229725,1,59.642185006700004,0,205.497699678,1,24.6918529478,0.0014374819651900002,61.7730247433,1021.8695523,0.0548003982885,57.613679584799996,6.5670189826,1,1147.66399223,11959.091528,271346.566695,3.2999838733,98.3222509759,-601.591950028,260.327274277,206.94387263599998,37.72154471544715
5,5,0,1053.91450859,1,7261.0422957,8,1665.61540547,50.449771519799995,125.313525844,2,1,-6.81644740964,1,16.1529007341,0,25.283542329099998,1,59.640769161499996,0,206.96865001400002,1,23.8918921309,0.00139024567355,105.138251126,1052.21414155,0.0529368029908,49.0160220151,7.149973244310001,1,1147.66399223,11959.091528,283708.49503600004,3.2999838733,95.3984018863,-601.591950028,260.327274277,208.86035341299998,37.72154471544715
6,6,0,795.1378787589999,1,6897.66349559,5,1688.62775618,58.3404641102,115.185729849,4,1,-30.8896488353,1,19.8513939768,0,30.0520860252,1,60.033928867200004,0,202.318343796,1,22.0079880847,0.00145117589197,110.320638858,986.665389829,0.05581752147459999,54.1818962962,5.345151294,2,1147.66399223,16788.0394185,283578.993143,3.2999838733,94.4714420791,-601.591950028,40.1878510155,211.53628902900002,37.72154471544715
7,7,0,1032.67128011,1,7360.31578544,4,1645.00164137,44.816124367,114.97049962,1,1,13.0141724572,1,18.8506040281,0,28.3853025282,1,59.5039999509,0,204.710990917,1,26.8892822086,0.0014284491454999999,78.7159058779,995.6408660389999,0.0524484437376,52.6354876901,6.23903489418,3,1147.66399223,6023.86254599,186216.987694,3.2999838733,75.3629077694,-601.591950028,214.401145313,135.542313543,37.72154471544715
8,8,0,920.456510322,1,7010.0257435,3,1655.86542307,60.4455154631,119.406153636,1,1,-31.6977109054,1,17.737019879200002,0,29.7522586119,1,60.5114505878,1,200.852493426,1,23.905972887199997,0.0014400580119600002,124.555744742,1005.0807533,0.0522046821893,46.635607900299995,5.9080129348699995,1,1147.66399223,6023.86254599,186942.545299,3.2999838733,105.748021524,-601.591950028,214.401145313,135.652006495,37.72154471544715
9,9,0,1141.37624233,0,6946.14599405,5,1711.60144805,53.7537553891,117.134318757,2,1,14.1677667833,1,17.733302233,0,30.9781032317,0,59.6414577516,0,202.098415763,1,24.2697263833,0.0014233913475899997,91.55979196610001,1031.25707743,0.0554328822843,47.6588439624,6.15160113728,2,1147.66399223,11959.091528,198247.400332,3.2999838733,61.7170536997,-601.591950028,260.327274277,143.177576045,37.72154471544715
10,10,0,640.009984638,1,7214.26045091,4,1643.0473451,38.748771441399995,115.17483812399999,0,1,-20.5466740914,1,18.035370581,0,29.362460729200002,0,58.6517602556,0,209.198390653,1,24.219011233099998,0.0014127759471400001,80.7337293471,999.982071008,0.05261991521380001,41.5965789287,6.2408776634,0,1147.66399223,1.0,137533.666271,3.2999838733,42.646314613099996,-601.591950028,1.0,100.341507061,37.72154471544715
