,index,i_Sex,c_i_Sex,i_Urbanity,c_i_Urbanity,i_FamilySize,c_i_FamilySize,i_Age,c_i_Age,i_Education,e_Lighting,c_e_Lighting,e_TV,c_e_TV,e_Cooking,c_e_Cooking,e_Refrigeration,c_e_Refrigeration,e_AC,c_e_AC,e_Urban,c_e_Urban,c_e_Income,c_w_Sex,c_w_Urbanity,c_w_Total_Family_Income,c_w_FamilySize,c_w_Age,w_Education,i_Intercept,c_i_Education,Income,e_Intercept,Electricity,w_Intercept,c_w_Education,Water,w
0,0,0,865.1284099860001,0,6592.34669136,2,1674.30273182,38.0646699555,112.927898526,0,1,20.5697469063,1,15.848718350599999,0,27.1824699037,1,59.8485976371,1,205.632828692,1,25.5420412687,0.0014230412753499999,111.229331248,1060.11506102,0.05272149127669999,45.357669370299995,6.5221142353,1,1147.66399223,1.0,62363.299279900006,3.2999838733,76.6046753128,-601.591950028,1.0,37.7393008183,38.7584789311408
1,1,0,1013.28742927,0,7090.25476404,2,1619.0241335,56.26367256020001,115.40638318799999,3,1,-48.536080633699996,1,18.9360299632,0,29.19606748,1,60.1032879315,0,200.335443829,1,27.3867631244,0.00141581352267,118.57514661200001,1009.31865927,0.0537374032871,47.941284501999995,7.392565221849999,2,1147.66399223,18727.4606703,209911.938666,3.2999838733,64.3644998826,-601.591950028,101.70283943,143.402135563,38.7584789311408
2,2,0,893.02791286,0,7066.20286012,4,1689.31949716,56.2934317675,120.774942276,0,1,33.882907818,1,20.2286245446,0,29.8243684764,1,57.9511180249,0,197.824474215,1,24.7366715073,0.0014585545924900001,121.623299086,972.39377646,0.053978007247800004,48.727653822,6.85917666323,0,1147.66399223,1.0,104258.289767,3.2999838733,52.002926376400005,-601.591950028,1.0,69.946787291,38.7584789311408
3,3,0,993.9879895810001,1,7143.98536636,1,1697.81510715,38.3526924569,114.60750348399999,1,1,16.8580031524,1,19.766368572,0,30.055451641999998,1,58.033255644899995,0,199.87637085,1,23.149761134499997,0.0014565504932,123.034859175,956.635551385,0.052609719194,43.962759866400006,7.879617154510001,2,1147.66399223,6023.86254599,144700.591032,3.2999838733,64.5340077348,-601.591950028,214.401145313,106.38744715799999,38.7584789311408
4,5,0,952.420227452,1,6906.90432219,4,1651.59373841,56.2760271372,120.373258974,2,1,0.37273571875,1,20.5971454019,0,29.0258761741,1,59.7866007616,1,196.57601529299998,1,25.2824369928,0.0014115157582800001,120.040361366,1020.95215544,0.0521885333311,44.314439762,7.67285490165,3,1147.66399223,11959.091528,236767.831153,3.2999838733,124.473871819,-601.591950028,260.327274277,173.468384299,38.7584789311408
5,6,1,832.993718291,1,7149.41585279,5,1618.77933538,39.2968504635,115.302356898,0,1,5.985277837409999,1,19.6504182806,0,27.2286927098,0,60.571620052200004,1,199.629280543,1,25.7150931434,0.00143512363606,93.0816045024,1008.97544326,0.052232003127499996,48.0309892366,5.759292960619999,0,1147.66399223,1.0,154252.05925299998,3.2999838733,92.4927036178,-601.591950028,1.0,112.56948346,38.7584789311408
6,7,0,889.5793048830001,0,7132.05139931,7,1694.54561634,53.60541318,115.352094533,2,1,-2.5195864535,1,20.9061719464,0,27.181944328,1,59.2285429548,0,207.295954885,1,27.443104465300003,0.00148200558028,114.859754037,1028.286568,0.0540547284866,42.1980532324,4.90735888028,3,1147.66399223,11959.091528,220871.182827,3.2999838733,79.3857739736,-601.591950028,260.327274277,154.89365364,38.7584789311408
7,8,0,994.255256642,0,7051.24643066,8,1639.28178713,33.7547700789,116.171454883,3,1,1.51154848393,1,19.9344548653,0,28.106379236,1,58.4074945392,0,200.474911865,1,25.8093686362,0.0013735860816500001,116.88303015299999,983.487305136,0.0535803485998,46.5116842376,7.705452810630001,4,1147.66399223,18727.4606703,261700.552242,3.2999838733,86.070026162,-601.591950028,101.70283943,179.10789468,38.7584789311408
8,9,0,827.1529015880001,1,7109.45788816,6,1673.18462634,56.5735778061,113.28630705,0,1,23.652859812,1,19.6828476863,0,28.502410596500003,1,60.463502896099996,0,203.54971668599998,1,23.8491528359,0.0014348752526199997,122.666729584,1023.22555944,0.0549050769945,51.4218898679,5.72703544498,2,1147.66399223,1.0,175169.627001,3.2999838733,74.3391739881,-601.591950028,1.0,133.128127242,38.7584789311408
9,10,1,627.914549631,1,7068.36433249,7,1678.63055228,72.68241704,122.55262922200001,1,1,8.54947552413,1,21.3913373296,0,27.236962891799998,1,58.0442103501,0,200.926531671,1,25.1475131715,0.00140751269622,110.082496079,1035.11314489,0.052471267757099996,41.102310659299995,4.702422063359999,2,1147.66399223,6023.86254599,251880.208113,3.2999838733,91.5799863304,-601.591950028,214.401145313,182.17997973099997,38.7584789311408
10,11,1,909.6761898589999,1,7065.11412311,4,1688.12859309,35.189480343,117.086112372,0,1,-11.253997876600002,1,18.2713695494,0,30.237722936799997,1,57.17294765689999,0,207.64423937599997,1,24.486565653499998,0.0015059396101600002,66.7360460044,1020.51854708,0.052713092012300004,47.229791373000005,8.129676256669999,3,1147.66399223,1.0,141774.754947,3.2999838733,59.4023387882,-601.591950028,1.0,105.21204638200001,38.7584789311408
11,12,0,871.5359844469999,1,6978.28690717,4,1649.99664551,70.9140277378,121.330660326,4,1,-12.1024409604,1,15.3495816026,0,27.191568652399997,1,59.86525372609999,0,202.60805834599998,1,24.795295843,0.00141056325854,131.127834465,986.97473611,0.051188532152000005,47.7628651679,5.2366904837699995,0,1147.66399223,16788.0394185,284440.638961,3.2999838733,95.75534014,-601.591950028,40.1878510155,195.46128682,38.7584789311408
12,13,0,970.254957989,1,6973.34357381,3,1705.90734147,54.2189989043,120.557120709,1,1,1.3132263231899999,1,19.422153217400002,0,29.1890147481,0,59.150121140500005,0,195.00602759999998,1,24.5745698007,0.00137008816905,71.9261735434,1019.01492281,0.053116569691500005,59.368951678500004,8.26876653979,1,1147.66399223,6023.86254599,182917.947752,3.2999838733,58.18554826,-601.591950028,214.401145313,136.900014967,38.7584789311408
13,14,0,934.193822989,1,7270.26428755,3,1698.72244146,61.1678784609,121.189922635,0,1,1.3212876123200001,1,18.8344397896,0,28.6986335308,1,61.861302448800004,0,200.528063256,1,23.1732228209,0.00147679401905,91.0402867776,1004.0505895,0.051886562011900006,54.6136749342,5.68492564835,3,1147.66399223,1.0,148381.71732,3.2999838733,63.707258699099995,-601.591950028,1.0,107.445077879,38.7584789311408
14,15,1,1034.5975581,0,7266.93387525,3,1652.78372697,55.5732399475,117.964493621,3,1,4.96639776275,1,21.855725070300004,0,30.663852702600003,1,61.3681555819,0,204.865899713,1,23.05086749,0.0014591836186099998,141.762909024,1008.01514203,0.0525493110491,47.6886875258,5.82097082287,3,1147.66399223,18727.4606703,229887.452419,3.2999838733,83.0203000084,-601.591950028,101.70283943,154.589535893,38.7584789311408
15,16,0,1002.29211819,0,7271.80995389,4,1642.16624185,60.8637472629,124.715108275,0,1,-2.77231846973,1,17.5427491948,0,25.884465569899998,1,59.532006834099995,1,199.174410075,1,22.6247309308,0.00140564573657,36.7949437707,961.783945985,0.052611541557099996,55.657057550699996,7.396895871389999,0,1147.66399223,1.0,108534.89281199999,3.2999838733,83.48702592810001,-601.591950028,1.0,72.1214626825,38.7584789311408
16,17,0,742.2238642860001,0,7223.03119348,4,1699.07349619,70.87656995479999,114.836511025,2,1,25.646819872600002,1,18.7332492348,0,28.6281155844,1,57.4488358281,0,197.961860298,1,21.859238036399997,0.0014566699897399999,107.57696640700001,959.879708525,0.051957959627,45.6549312901,6.40725396545,2,1147.66399223,11959.091528,198822.37333499998,3.2999838733,76.7606377744,-601.591950028,260.327274277,135.802021151,38.7584789311408
17,18,0,944.6785759060001,0,7176.92118517,3,1664.59839891,40.9158194779,117.61925725,3,1,2.3565223669599997,1,18.3972394592,0,28.0474532362,1,60.52733514,1,207.89080934900002,1,23.5984629738,0.0014326725068,129.086838499,1039.32275014,0.05284873002280001,55.9018514136,6.433809222840001,0,1147.66399223,18727.4606703,210444.038128,3.2999838733,115.500322776,-601.591950028,101.70283943,140.417098253,38.7584789311408
18,19,0,651.209100185,1,6987.82820389,4,1625.55257849,48.9651552583,112.623787905,1,1,-24.7938303482,1,21.5092842357,0,32.5546678139,1,59.4689518368,1,198.524439003,1,25.110243543499998,0.0014481638067700001,25.2760278308,1011.72928801,0.0525730813475,38.5870214768,5.63996982566,1,1147.66399223,6023.86254599,185591.82001,3.2999838733,107.317100447,-601.591950028,214.401145313,134.87853374,38.7584789311408
19,20,1,827.809880047,0,7363.62752725,4,1681.3153811999998,38.8084137612,113.392851082,0,1,2.92633452507,1,19.6210464606,0,28.357318021999998,1,58.1789244112,1,201.462413645,1,24.4867403875,0.00136438179931,87.4743501298,1037.81579186,0.0533296146586,41.2924639381,4.8824249355300005,1,1147.66399223,1.0,92896.7944242,3.2999838733,80.16125304170001,-601.591950028,1.0,59.81212753649999,38.7584789311408
20,21,0,922.249666086,0,6802.19108319,3,1633.60169834,58.295193455699994,120.107401528,1,1,6.70777321972,1,20.9784295033,0,27.8035733779,1,58.543214321,1,204.492248065,1,25.971992898899998,0.0014890112120399999,55.2813472262,963.87158002,0.053670155436599996,48.2429685875,6.5387063457000005,3,1147.66399223,6023.86254599,135236.606557,3.2999838733,96.3311767125,-601.591950028,214.401145313,92.2737600564,38.7584789311408
21,22,1,837.72634961,0,6899.30069912,1,1623.70735004,60.9086387778,122.053809786,1,1,-0.783239954713,1,20.9346779937,0,27.719061695900002,1,59.073218472600004,1,203.81514964599998,1,26.018241198800002,0.00149782756073,57.3781955135,958.86863502,0.053890178257300005,50.313749559099996,6.59791946117,0,1147.66399223,6023.86254599,121007.321046,3.2999838733,90.92482439620001,-601.591950028,214.401145313,82.8752673799,38.7584789311408
22,23,0,829.08721728,1,7101.81173342,2,1653.35750988,72.0686503889,109.03698728299999,0,1,-29.555577791399998,1,15.8404582951,0,29.6971660906,1,61.069472444300004,1,204.82255438099997,1,24.770655318200003,0.0014326063165,112.98206029100001,1000.5059122000001,0.0523881173185,57.2573621634,5.24765500463,3,1147.66399223,1.0,137656.622432,3.2999838733,92.8435906499,-601.591950028,1.0,101.084732988,38.7584789311408
23,24,0,1048.20770448,1,6937.23886119,1,1649.63056261,72.3676118934,115.506633903,3,1,-4.585353067340001,1,16.6899761311,0,31.2200672134,1,60.6681549825,0,207.572312065,1,23.939310365700003,0.0014310576869200002,78.3011433412,967.558018447,0.0532567070119,54.7547066883,5.701284826980001,1,1147.66399223,18727.4606703,261063.95825,3.2999838733,92.09578717059999,-601.591950028,101.70283943,187.64197096900003,38.7584789311408
24,25,0,1010.84826679,1,7361.74770964,3,1680.77987376,64.6266730823,117.119696461,0,1,12.8570569227,1,15.484199963499998,0,31.8180268548,1,59.135264828400004,0,208.603956915,1,23.8625185319,0.00150518931743,50.3807282742,955.954221835,0.0532364187756,59.813603111400006,6.156826538200001,3,1147.66399223,1.0,149755.64746500002,3.2999838733,66.1243651857,-601.591950028,1.0,111.076469898,38.7584789311408
25,26,0,927.90596509,1,6944.65838963,5,1698.00822407,37.4977577612,109.06703614899999,2,1,5.49913465686,1,19.892242594000002,0,31.5620408,1,60.4176439052,0,201.76190834599998,1,24.2845369107,0.00139398071457,110.472417083,992.0255491910001,0.052825455630900006,41.411461604,5.51986480776,4,1147.66399223,11959.091528,231358.51848000003,3.2999838733,84.763509348,-601.591950028,260.327274277,168.991358402,38.7584789311408
26,27,0,1076.78394424,1,6944.62196213,2,1634.43367151,52.5681179328,112.66936293100001,2,1,19.4146174672,1,17.6118910599,0,27.106458566300002,1,59.769846657399995,0,201.56875300099998,1,25.150330471900002,0.00142059124901,133.638076589,996.8915394630001,0.053391125760000005,50.9978978446,4.7779711844,1,1147.66399223,11959.091528,207336.115939,3.2999838733,81.6296108938,-601.591950028,260.327274277,153.92544042,38.7584789311408
27,28,0,1142.32143045,1,6929.27482891,5,1658.00534083,35.1020709017,108.475657002,1,1,30.0191918285,1,15.8226805956,0,30.7883425791,1,58.577822939499995,0,208.47875162,1,23.8625374207,0.0014144771922,93.7464688383,964.287999777,0.054078783044300006,38.129450445,7.36185210648,2,1147.66399223,6023.86254599,185750.22664,3.2999838733,76.6778392732,-601.591950028,214.401145313,138.11102927,38.7584789311408
