,index,i_Sex,c_i_Sex,i_Urbanity,c_i_Urbanity,i_FamilySize,c_i_FamilySize,i_Age,c_i_Age,i_Education,e_Lighting,c_e_Lighting,e_TV,c_e_TV,e_Cooking,c_e_Cooking,e_Refrigeration,c_e_Refrigeration,e_AC,c_e_AC,e_Urban,c_e_Urban,c_e_Income,c_w_Sex,c_w_Urbanity,c_w_Total_Family_Income,c_w_FamilySize,c_w_Age,w_Education,i_Intercept,c_i_Education,Income,e_Intercept,Electricity,w_Intercept,c_w_Education,Water,w
0,0,0,1093.98005521,1,7117.75027734,1,1740.01169406,52.5820378979,116.074855139,2,1,16.9937755552,1,20.6818422236,1,29.3506978589,1,60.5772154212,1,202.604008904,1,24.1502000792,0.0013775249311400002,76.51347874689999,983.910066002,0.0541909332584,57.950402884300004,8.32054630156,3,1147.66399223,11959.091528,199004.605904,3.2999838733,122.85505052299999,-601.591950028,260.327274277,151.97505061200002,43.96098562628337
1,1,0,955.720329243,1,6959.60955085,3,1672.21488967,60.1266085244,119.619941474,1,1,11.525594564,1,20.9811767472,0,28.722289158400002,1,60.0921330131,1,198.746135698,1,25.607031718600002,0.0013796134738800001,109.57258455700001,1021.01790677,0.0523040131398,49.501877889300005,7.94095365979,2,1147.66399223,6023.86254599,186753.999038,3.2999838733,112.375646268,-601.591950028,214.401145313,137.568032057,43.96098562628337
2,2,0,856.9928242860001,0,7060.46317106,4,1632.28992125,41.5981833588,115.456923755,4,1,5.19728140742,1,18.6962215682,0,27.4948308225,1,60.756611147,1,201.420513854,1,26.2868408384,0.00140136963941,73.1899969321,1006.22598462,0.0525808637287,51.866784462700004,5.88464485084,0,1147.66399223,16788.0394185,207510.533699,3.2999838733,112.816900671,-601.591950028,40.1878510155,136.254713225,43.96098562628337
3,3,0,851.4055322510001,1,7195.50988848,5,1697.63508221,51.6903560591,115.944538542,2,1,-26.876131443000002,1,18.2708777222,1,27.010262100000006,1,59.662188434499996,1,204.26412556900002,1,25.9674796094,0.0014816753508099998,93.2820986695,1030.36312487,0.053826421062199994,40.106179168400004,5.29294713701,3,1147.66399223,11959.091528,246619.461035,3.2999838733,131.647769484,-601.591950028,260.327274277,183.355289825,43.96098562628337
4,4,0,719.20553686,1,7164.00237788,6,1692.84337789,62.2472690313,117.50547740299999,0,1,-17.6795648578,1,15.388370229200001,1,29.6679076499,1,60.4542255838,1,204.85329152900002,1,22.4342148569,0.0014707399699499999,58.6495577682,1005.12907462,0.052685167805,54.2550946512,4.7479960498,2,1147.66399223,1.0,182811.90238800002,3.2999838733,114.200959162,-601.591950028,1.0,132.931370856,43.96098562628337
5,5,0,926.641350843,1,7167.87203486,2,1669.2727108,46.93423335479999,116.00319491100001,3,1,-7.535230025800001,1,17.5303328145,0,24.910352328800002,1,59.6715574866,1,201.804847482,1,24.4129282098,0.00143421273904,88.9215582807,993.8499591589999,0.052088043616,54.8687919058,4.997234779719999,2,1147.66399223,18727.4606703,254010.232855,3.2999838733,129.018809092,-601.591950028,101.70283943,178.045412749,43.96098562628337
6,6,0,567.551278649,1,6960.63004379,3,1663.32343274,55.4208872675,123.966616089,1,1,-10.5629688672,1,16.6264130846,0,26.151343213,1,58.0980304453,1,201.36628367900002,1,23.1613154802,0.0013946305114,90.839963849,1013.83416367,0.0534280883509,49.3082117602,6.448550513759999,3,1147.66399223,6023.86254599,184289.088711,3.2999838733,106.756645035,-601.591950028,214.401145313,136.94912731899998,43.96098562628337
7,7,0,966.553659538,1,7095.54152665,2,1692.9100164000001,44.1340404482,118.173754677,4,1,-25.4977753669,1,20.1753131245,0,28.7001699824,1,55.927744698199994,1,207.884668055,1,24.6746469869,0.00150711030796,61.1482676674,1031.50051629,0.0513297273529,40.9572730294,7.48090663401,3,1147.66399223,16788.0394185,238458.01545700003,3.2999838733,125.588229846,-601.591950028,40.1878510155,165.198742174,43.96098562628337
8,8,0,852.8692482289999,0,6941.10781028,2,1649.68979188,66.8698606322,121.50969621,4,1,-2.92976652251,1,15.2905412715,0,27.079134260900002,1,59.9173257329,1,202.509191418,1,24.7877811225,0.0014251420532,136.45305947399999,991.08345425,0.051459435165800003,48.998179573,5.31754648086,0,1147.66399223,16788.0394185,208168.197303,3.2999838733,111.764306616,-601.591950028,40.1878510155,133.79042763200002,43.96098562628337
9,9,0,963.850049337,0,7174.84433698,2,1646.55286496,58.880833395500005,120.00865330200001,1,1,-22.1458125518,1,17.6005274368,0,24.9403595243,1,59.51196361229999,1,202.073949123,1,25.458735952199998,0.0014414547580799998,129.774632091,1013.10033662,0.054214707527400006,49.1420212507,7.859114313819999,3,1147.66399223,6023.86254599,124295.354132,3.2999838733,85.4643032143,-601.591950028,214.401145313,86.23099634809999,43.96098562628337
