,index,i_Sex,c_i_Sex,i_Urbanity,c_i_Urbanity,i_FamilySize,c_i_FamilySize,i_Age,c_i_Age,i_Education,e_Lighting,c_e_Lighting,e_TV,c_e_TV,e_Cooking,c_e_Cooking,e_Refrigeration,c_e_Refrigeration,e_AC,c_e_AC,e_Urban,c_e_Urban,c_e_Income,c_w_Sex,c_w_Urbanity,c_w_Total_Family_Income,c_w_FamilySize,c_w_Age,w_Education,i_Intercept,c_i_Education,Income,e_Intercept,Electricity,w_Intercept,c_w_Education,Water,w
0,0,0,840.0657262310001,1,6942.2048902,4,1664.78584399,55.0251039241,118.627749334,2,1,-17.6419655795,1,20.2952854755,0,29.1185949074,1,57.917189164300005,1,200.25914549,1,24.0300822479,0.0014149172607599999,73.8326340598,996.242236366,0.05169117795940001,44.634035537799996,7.395262992939999,0,1147.66399223,11959.091528,235643.656965,3.2999838733,120.868588852,-601.591950028,260.327274277,170.6719118,42.326530612244895
1,1,1,928.131390797,1,7238.99714978,4,1720.93427698,37.5082835539,125.692567023,1,1,-18.5676186334,1,20.818751718599998,0,28.644625635900002,1,57.9294082631,1,204.303461139,1,25.8753394728,0.0014284036624200001,106.85477805,1052.28567394,0.0541111953744,57.999661432399996,4.9383135633999995,2,1147.66399223,6023.86254599,190985.244213,3.2999838733,110.15165597200001,-601.591950028,214.401145313,143.753438971,42.326530612244895
2,2,0,895.7038057,1,6900.42501466,5,1683.46453048,54.6572583347,120.46902948,2,1,-1.4061650821899998,1,14.3455338445,1,29.243556682199998,1,57.176080785500005,1,202.614791568,1,25.618663779699997,0.0014585812969900001,73.0116959675,976.845429391,0.053054950209599994,57.6119078588,7.238865648889999,1,1147.66399223,11959.091528,248217.247904,3.2999838733,134.745189164,-601.591950028,260.327274277,183.986308531,42.326530612244895
3,3,1,945.3806697189999,1,7227.1406615,6,1675.08007787,53.304011374,106.696277844,4,1,14.837845512000001,1,17.714479388599997,0,28.7636083216,1,56.838186365,1,198.679952012,1,22.9907922994,0.0013865393619199998,95.58945255799999,1046.7152977,0.051888881987100004,45.917835878199995,5.60330021405,2,1147.66399223,16788.0394185,296692.481862,3.2999838733,141.123229691,-601.591950028,40.1878510155,207.961560514,42.326530612244895
4,4,0,947.206887821,1,6881.64903918,4,1671.28606542,71.4754646073,129.744592358,2,1,-2.3011334460099997,1,18.5377338221,0,29.469360496100002,1,61.32527345,1,208.025192643,1,25.6535674545,0.0015049604636400002,105.786885842,966.431828445,0.053439520084800005,51.7021642571,6.492091470349999,1,1147.66399223,11959.091528,254868.423067,3.2999838733,135.75052896399998,-601.591950028,260.327274277,189.32044131599997,42.326530612244895
5,5,1,1132.56371785,1,7111.53952401,1,1719.54991427,63.4982170395,123.28257848700001,0,1,-11.9151901049,1,17.6756157797,0,27.905754641999998,1,58.603004622200004,1,205.123974699,1,24.809361401999997,0.00146628044893,54.208307554499996,1011.36922431,0.0537952413614,55.6011102856,5.6551614180400005,2,1147.66399223,1.0,134290.25762699998,3.2999838733,96.1587839702,-601.591950028,1.0,101.080551409,42.326530612244895
6,6,0,816.4214177910001,1,6971.20405987,5,1709.48171423,72.4357645558,115.735915027,3,1,-41.0217250387,1,17.3257579981,0,28.1729428349,1,60.472682072299996,1,201.40239713,1,22.944109596100002,0.00148181049897,106.08301864799999,963.7650860189999,0.05290243445330001,52.9459572764,5.64600782765,2,1147.66399223,18727.4606703,310384.251421,3.2999838733,140.854260282,-601.591950028,101.70283943,221.563654939,42.326530612244895
7,7,0,792.20130158,1,6964.34871317,5,1697.05879354,46.526720456899994,117.205951541,1,1,51.4412447292,1,18.818562935899998,0,28.7105106631,1,58.0271905886,1,204.555041423,1,22.0777039594,0.0014680785967,61.9471026059,995.931383661,0.05276284793319999,51.4360388845,4.7246374946300005,3,1147.66399223,6023.86254599,199050.038097,3.2999838733,126.48150063799999,-601.591950028,214.401145313,144.558975708,42.326530612244895
8,8,0,919.96577932,1,7014.66934394,3,1628.93871638,38.129062728600005,119.09536433299999,3,1,28.5910310303,1,17.5513490333,0,27.9984340548,1,56.0587784196,1,206.67754604400002,1,24.9441012754,0.0014473455769400002,67.1908665779,1017.06116131,0.0541886532241,57.56726864229999,6.27681739147,2,1147.66399223,18727.4606703,257495.31030900002,3.2999838733,138.025647196,-601.591950028,101.70283943,188.192208965,42.326530612244895
9,9,0,846.766681504,0,6878.25708458,3,1652.76616276,38.0559856699,126.065078447,1,1,-15.2036922804,1,20.0154060094,0,30.805381705,1,59.5760384766,1,199.171383464,1,23.859966313,0.0014610549884000001,70.0067692594,957.0150157510001,0.0519513036608,43.690890314200004,6.58629855132,3,1147.66399223,6023.86254599,120016.58075699999,3.2999838733,85.98995456549999,-601.591950028,214.401145313,77.7116254634,42.326530612244895
