,index,i_Sex,c_i_Sex,i_Urbanity,c_i_Urbanity,i_FamilySize,c_i_FamilySize,i_Age,c_i_Age,i_Education,e_Lighting,c_e_Lighting,e_TV,c_e_TV,e_Cooking,c_e_Cooking,e_Refrigeration,c_e_Refrigeration,e_AC,c_e_AC,e_Urban,c_e_Urban,c_e_Income,c_w_Sex,c_w_Urbanity,c_w_Total_Family_Income,c_w_FamilySize,c_w_Age,w_Education,i_Intercept,c_i_Education,Income,e_Intercept,Electricity,w_Intercept,c_w_Education,Water,w
0,0,1,1108.55153293,0,7033.61948386,2,1670.76127289,61.3718460936,118.15152686200001,2,1,-32.5841967999,1,17.9547528835,0,30.222725055700003,0,61.4807731268,0,198.99795038599999,1,23.3235266654,0.00142677293355,91.7683594644,1002.55054222,0.0529812735384,53.3474650333,5.457745388609999,0,1147.66399223,11959.091528,175891.154724,3.2999838733,46.596733326899994,-601.591950028,260.327274277,121.89529375299999,34.542476970317296
1,1,0,1055.74562428,0,6910.60342831,5,1655.67111231,48.852057037,116.936885116,0,0,29.108848195100002,0,19.2945045267,0,28.6928509767,0,60.0254462553,0,201.885983517,1,25.6095045392,0.00140256155232,85.8400141414,977.5181407910001,0.05304685570619999,53.865762357399994,6.408123237000001,1,1147.66399223,1.0,107341.410867,3.2999838733,29.9174764616,-601.591950028,1.0,70.792710646,34.542476970317296
2,2,1,1124.17406529,0,7004.66466949,3,1687.33276562,71.4050290453,117.720197349,3,1,26.3507312747,1,19.090211756800002,0,28.3584226931,0,59.1081538578,1,198.38001649900002,1,25.242872241399997,0.00148070315302,106.527156382,1025.69480444,0.0534723089432,57.073725577,6.1857004054799996,1,1147.66399223,18727.4606703,244375.132469,3.2999838733,118.41689463899999,-601.591950028,101.70283943,168.286669098,34.542476970317296
3,3,0,638.335111168,0,6957.19599386,3,1637.05982893,35.1438393109,116.69774961200001,1,1,-9.74913086711,1,16.5615335347,0,27.6548199104,1,60.5626550457,0,205.40019601400002,1,25.560747451599998,0.0014407812081400002,110.932579475,1027.17105002,0.054181324134300005,40.0133885139,6.242993371830001,0,1147.66399223,6023.86254599,114745.499386,3.2999838733,45.8910408105,-601.591950028,214.401145313,76.9602433414,34.542476970317296
4,4,0,900.4626319939999,0,7077.9700078000005,5,1663.24875859,56.8386197574,110.429132598,1,1,-17.5415574584,1,18.4988212952,0,30.9341284457,1,58.5585145262,0,202.09937916599998,1,23.9320415218,0.00149067213176,100.56789621899999,1010.44722392,0.0534693686814,53.037516087700006,5.7231247645500005,0,1147.66399223,6023.86254599,154311.758513,3.2999838733,56.9449933093,-601.591950028,214.401145313,105.46399755200001,34.542476970317296
5,5,0,695.21511167,0,7318.21140225,4,1614.70707509,72.500000396,113.10206794700001,1,1,-29.3025908925,1,18.648701052,0,26.6997396587,1,55.6663719587,0,204.318522057,1,24.9068828004,0.00144009473247,132.72914447600002,1014.56973921,0.052220036997300004,49.6904721713,5.5064058205299995,1,1147.66399223,6023.86254599,154778.605898,3.2999838733,52.73782633020001,-601.591950028,214.401145313,103.456652099,34.542476970317296
6,6,0,923.751835475,0,7224.16334438,4,1686.09833211,43.435683292200004,111.75507749200001,3,1,16.897662489400002,1,18.723172988199998,0,27.6783008951,1,57.095087668000005,0,201.808295745,1,24.4822544325,0.0014001125770699999,116.117177984,1015.5133998,0.0534389329763,42.1689047366,7.564806486319999,0,1147.66399223,18727.4606703,223151.39051,3.2999838733,79.4257418104,-601.591950028,101.70283943,151.264832829,34.542476970317296
7,7,0,875.47983579,0,7125.40517762,4,1687.88250641,36.548963921100004,110.51957638100001,3,1,-5.74807915827,1,19.8749525817,0,34.3177804646,1,56.863814587600004,0,207.432659722,1,25.5608259153,0.00144674049692,70.7513757707,979.135903866,0.0543226682107,43.8672376221,5.50435179485,2,1147.66399223,18727.4606703,217425.106636,3.2999838733,75.6135290609,-601.591950028,101.70283943,148.339880191,34.542476970317296
8,8,0,1047.33165166,0,6973.34485795,4,1683.25624343,64.5804346887,120.550274714,1,1,6.060945169069999,1,16.4603699627,0,25.5436971156,1,61.20124374939999,0,203.123522821,1,24.515738465100004,0.00145210785826,101.4715135,1012.53503505,0.051938448019199994,53.719793404399994,5.51267839017,1,1147.66399223,6023.86254599,153782.347029,3.2999838733,60.3454475631,-601.591950028,214.401145313,101.92957565200001,34.542476970317296
9,9,0,749.999630708,0,6982.6502673,6,1717.60335109,43.7468663355,111.966643955,1,1,-6.24125294623,1,19.5322187651,0,31.974987150500002,1,59.2440323947,1,206.27803922299998,1,22.954250597199998,0.0014574802887300001,121.32940214700001,999.9075017839999,0.0547538421528,48.5824320009,6.9432220965399996,0,1147.66399223,6023.86254599,158643.28715999998,3.2999838733,99.8200916345,-601.591950028,214.401145313,110.954527896,34.542476970317296
10,10,0,1150.4361603,0,7086.27941093,6,1644.87847605,49.4056075414,114.48170068399999,1,1,24.039471461999998,0,21.9432061157,0,32.2174763753,1,62.7030781004,0,201.53041923700002,1,24.853941438200003,0.0014549015121800002,103.47050692799999,971.1443482939999,0.053937312553199994,49.114659789300006,5.392427304759999,3,1147.66399223,6023.86254599,160922.745401,3.2999838733,63.036351816499995,-601.591950028,214.401145313,110.446511663,34.542476970317296
11,11,0,889.884902508,0,7100.46255825,6,1679.86192913,52.1345575729,118.293587171,1,1,1.337544175,1,17.167441193800002,0,31.6067909273,1,60.1619603963,1,198.53969308900002,1,27.043747486199997,0.0014526047041099998,107.140068634,1016.78649025,0.05411011315690001,59.4895255002,7.122219386639999,0,1147.66399223,6023.86254599,166035.034954,3.2999838733,101.445232225,-601.591950028,214.401145313,116.32933348799999,34.542476970317296
12,12,1,1240.78044182,0,6962.446540000001,5,1651.33630063,73.7305340485,110.62969116200001,0,1,2.7484946552499996,1,18.709165156199997,0,26.6991347337,1,56.799840725799996,0,208.374147817,1,23.8499844265,0.0014275724937100002,91.1183137719,1024.72500488,0.0536881662739,42.6042794133,5.8571708313499995,0,1147.66399223,1.0,133314.455306,3.2999838733,52.867180310600006,-601.591950028,1.0,90.96299274,34.542476970317296
13,13,0,1201.90253814,0,6965.48135137,6,1667.27358862,64.08609528699999,108.58089515299999,2,1,5.03782856765,0,19.0708071092,0,27.9955428328,1,57.9372407329,1,206.33058052200002,1,23.900090236300002,0.00138025325388,102.38604858,981.6708713610001,0.0538643859505,52.528203516800005,4.90285194376,2,1147.66399223,11959.091528,213191.553121,3.2999838733,110.229558641,-601.591950028,260.327274277,150.093730026,34.542476970317296
14,14,0,1039.8769674,0,7010.32831371,3,1672.96274923,74.4376570283,110.234933577,2,1,4.75325001888,1,19.3453712827,0,30.7755352327,1,58.2728084082,0,207.04980703900003,1,23.7346034557,0.00144379533412,90.8817531064,1020.30784448,0.0541521905566,47.851977321999996,6.0201661651,1,1147.66399223,11959.091528,186691.264415,3.2999838733,69.0734247351,-601.591950028,260.327274277,132.487188441,34.542476970317296
15,15,0,1207.7976320999999,0,7151.30759075,3,1663.09253737,66.48738695979999,112.090946642,0,0,14.3012048075,0,20.0142472125,0,31.793152580799998,1,59.105916639499995,0,204.561481171,1,23.6659517712,0.00146731536612,75.33463818050001,1025.00678151,0.054261028536400004,50.2060945522,6.035845384809999,2,1147.66399223,1.0,96358.4889891,3.2999838733,39.6288088313,-601.591950028,1.0,64.6044382879,34.542476970317296
