,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
0,74.26738067550001,190966.572271,135.957833287,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,0.0,101.0,1,43.85800189652869
1,91.2777307393,240486.936349,179.528240152,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_8,sex_female,Urbanity_Urban,1.0,1.0,1,68.87207257378212
3,73.0065908719,199569.100968,147.17292374,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,3.0,101.0,1,48.85800189652869
4,73.8133037515,198288.619951,145.436975722,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,4.0,101.0,1,50.93289749455364
5,103.16608140299999,284907.696584,210.130905128,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,5.0,1.0,1,54.52516544310489
6,73.7609354206,154927.445102,114.812762193,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,6.0,101.0,1,32.58898590294222
7,94.50827093870001,295035.817218,214.80185740099998,AC_no,Cooking_no,Lighting_no,Refrigeration_no,TV_yes,age_66_75,Education_College,Size_3,sex_female,Urbanity_Urban,7.0,1.0,1,22.34587835726382
8,70.4284323282,159728.86083,120.19553410700001,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,8.0,101.0,1,23.749210193100808
9,64.5083884923,81589.74204610001,53.6263299633,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_female,Urbanity_Rural,9.0,101.0,1,24.159184178560796
10,37.930815336500004,140714.639733,93.4723372397,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Rural,10.0,1.0,1,30.42470747569425
11,80.0954762657,254229.863408,181.773877393,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,11.0,1.0,1,49.59627761147722
12,124.84511522,274685.24981,199.228133526,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,12.0,1.0,1,44.54807341548617
14,99.4319724467,140126.098898,106.458005411,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,14.0,101.0,1,51.448915245926784
15,41.5958375415,107496.072884,71.0099826918,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_56_65,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,15.0,101.0,1,12.465141411074441
16,68.9229227305,200740.392076,131.593006417,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Rural,16.0,1.0,1,56.297156878585746
17,77.92104928090001,203733.272544,146.979071731,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_4,sex_female,Urbanity_Urban,17.0,1.0,1,12.332821586901007
18,136.806599868,279413.571315,201.695022198,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,18.0,1.0,1,46.22032696493268
19,108.36004443600001,191931.628654,140.769291944,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Urban,19.0,1.0,1,29.234783912227076
20,98.77166354399999,266816.017125,188.599966545,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_76_85,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,20.0,1.0,1,11.221467504350679
21,80.816021146,210879.039352,143.72603701399998,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,21.0,1.0,1,15.148973085236948
22,109.254845195,161121.893125,116.69363903700001,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,22.0,101.0,1,31.733706925862414
24,121.321059815,254540.067999,190.892253865,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,24.0,1.0,1,30.272059863045467
25,86.31137457879998,162144.853264,124.28696206,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,25.0,101.0,1,34.050732828234764
26,90.9054478286,170988.141278,131.169029815,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_66_75,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,26.0,101.0,1,12.531949249053659
27,86.4967264365,295757.424588,222.939133537,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_56_65,Education_Post_Secondary,Size_9,sex_male,Urbanity_Urban,27.0,1.0,1,40.22840705258579
28,80.3228240782,197034.146173,142.835150642,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,28.0,101.0,1,48.85800189652869
29,89.8431999824,244749.55122,185.843429339,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_High_School,Size_7,sex_female,Urbanity_Urban,29.0,1.0,1,47.725471147938435
30,58.424513131000005,149384.84053,103.34109327700001,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_8,sex_male,Urbanity_Rural,30.0,101.0,1,33.46988503281121
