,index,i_Sex,c_i_Sex,i_Urbanity,c_i_Urbanity,i_FamilySize,c_i_FamilySize,i_Age,c_i_Age,i_Education,c_i_Education,e_Lighting,c_e_Lighting,e_TV,c_e_TV,e_Cooking,c_e_Cooking,e_Refrigeration,c_e_Refrigeration,e_AC,c_e_AC,e_Urban,c_e_Urban,c_e_Income,c_w_Sex,c_w_Urbanity,c_w_Total_Family_Income,c_w_FamilySize,c_w_Age,w_Education,c_w_Education,i_Intercept,Income,e_Intercept,Electricity,w_Intercept,Water,w
0,0,0,919.0120590360001,1,7105.22445663,4,1666.84639522,54.181818181800004,116.575897706,0,1.0,1,0.825661590942,1,18.7899086369,0,28.886242146100003,1,59.2432357338,0,203.322615455,1,24.5934998764,0.00142606675157,98.49504620799999,1000.97890777,0.0531870120086,49.7393515183,6.088941881649999,0,1.0,1147.66399223,318168.73828499997,3.2999838733,113.585481387,-601.591950028,238.81362641099997,2724.5
1,1,0,905.768319865,1,7130.86420329,5,1664.83403607,69.8606461798,113.77665573600001,0,0.999999999997,1,1.58032452375,0,18.4581879478,0,29.293553418400002,1,58.863783811400005,0,203.020132135,1,24.5328196867,0.0014100896037000002,89.0167054593,1011.25816869,0.052352129791099995,47.6248838838,5.787162546269999,2,1.0,1147.66399223,367826.736804,3.2999838733,123.001606439,-601.591950028,271.696370837,2724.5
2,2,0,781.924594133,1,7061.24201427,4,1650.96670138,52.2500121146,115.22830460600001,0,0.999999999947,1,-13.3868776066,0,19.926346713,0,29.356927693400003,0,58.679172808500006,0,206.914679505,1,24.7496473171,0.0014257693923800001,86.06570424520001,1021.68703688,0.0549796639774,58.351595154799995,4.58531991601,2,1.0000000000799998,1147.66399223,312129.506759,3.2999838733,93.1587571508,-601.591950028,241.53159472599998,2724.5
3,3,0,919.0120590360001,1,7105.22445663,4,1666.84639522,54.181818181800004,116.575897706,0,1.0,1,0.825661590942,1,18.7899086369,0,28.886242146100003,1,59.2432357338,0,203.322615455,1,24.5934998764,0.00142606675157,98.49504620799999,1000.97890777,0.0531870120086,49.7393515183,6.088941881649999,0,1.0,1147.66399223,318168.73828499997,3.2999838733,113.585481387,-601.591950028,238.81362641099997,2724.5
4,4,0,905.768319865,1,7130.86420329,5,1664.83403607,69.8606461798,113.77665573600001,0,0.999999999997,1,1.58032452375,0,18.4581879478,0,29.293553418400002,1,58.863783811400005,0,203.020132135,1,24.5328196867,0.0014100896037000002,89.0167054593,1011.25816869,0.052352129791099995,47.6248838838,5.787162546269999,2,1.0,1147.66399223,367826.736804,3.2999838733,123.001606439,-601.591950028,271.696370837,2724.5
5,5,0,781.924594133,1,7061.24201427,4,1650.96670138,52.2500121146,115.22830460600001,0,0.999999999947,1,-13.3868776066,0,19.926346713,0,29.356927693400003,0,58.679172808500006,0,206.914679505,1,24.7496473171,0.0014257693923800001,86.06570424520001,1021.68703688,0.0549796639774,58.351595154799995,4.58531991601,2,1.0000000000799998,1147.66399223,312129.506759,3.2999838733,93.1587571508,-601.591950028,241.53159472599998,2724.5
6,6,0,919.0120590360001,1,7105.22445663,4,1666.84639522,54.181818181800004,116.575897706,0,1.0,1,0.825661590942,1,18.7899086369,0,28.886242146100003,1,59.2432357338,0,203.322615455,1,24.5934998764,0.00142606675157,98.49504620799999,1000.97890777,0.0531870120086,49.7393515183,6.088941881649999,0,1.0,1147.66399223,318168.73828499997,3.2999838733,113.585481387,-601.591950028,238.81362641099997,2724.5
7,7,0,905.768319865,1,7130.86420329,5,1664.83403607,69.8606461798,113.77665573600001,0,0.999999999997,1,1.58032452375,0,18.4581879478,0,29.293553418400002,1,58.863783811400005,0,203.020132135,1,24.5328196867,0.0014100896037000002,89.0167054593,1011.25816869,0.052352129791099995,47.6248838838,5.787162546269999,2,1.0,1147.66399223,367826.736804,3.2999838733,123.001606439,-601.591950028,271.696370837,2724.5
8,8,0,781.924594133,1,7061.24201427,4,1650.96670138,52.2500121146,115.22830460600001,0,0.999999999947,1,-13.3868776066,0,19.926346713,0,29.356927693400003,0,58.679172808500006,0,206.914679505,1,24.7496473171,0.0014257693923800001,86.06570424520001,1021.68703688,0.0549796639774,58.351595154799995,4.58531991601,2,1.0000000000799998,1147.66399223,312129.506759,3.2999838733,93.1587571508,-601.591950028,241.53159472599998,2724.5
9,9,0,919.0120590360001,1,7105.22445663,4,1666.84639522,54.181818181800004,116.575897706,0,1.0,1,0.825661590942,1,18.7899086369,0,28.886242146100003,1,59.2432357338,0,203.322615455,1,24.5934998764,0.00142606675157,98.49504620799999,1000.97890777,0.0531870120086,49.7393515183,6.088941881649999,0,1.0,1147.66399223,318168.73828499997,3.2999838733,113.585481387,-601.591950028,238.81362641099997,2724.5
10,10,0,905.768319865,1,7130.86420329,5,1664.83403607,69.8606461798,113.77665573600001,0,0.999999999997,1,1.58032452375,0,18.4581879478,0,29.293553418400002,1,58.863783811400005,0,203.020132135,1,24.5328196867,0.0014100896037000002,89.0167054593,1011.25816869,0.052352129791099995,47.6248838838,5.787162546269999,2,1.0,1147.66399223,367826.736804,3.2999838733,123.001606439,-601.591950028,271.696370837,2724.5
11,11,0,781.924594133,1,7061.24201427,4,1650.96670138,52.2500121146,115.22830460600001,0,0.999999999947,1,-13.3868776066,0,19.926346713,0,29.356927693400003,0,58.679172808500006,0,206.914679505,1,24.7496473171,0.0014257693923800001,86.06570424520001,1021.68703688,0.0549796639774,58.351595154799995,4.58531991601,2,1.0000000000799998,1147.66399223,312129.506759,3.2999838733,93.1587571508,-601.591950028,241.53159472599998,2724.5
