,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
1,76.9568767446,217559.670284,145.563002786,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,1.0,51.0,1,43.25251271273861
2,68.1315751739,197155.201969,136.812810162,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Rural,2.0,51.0,1,15.614806153233609
3,112.01777989600001,325563.950158,233.397144605,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_7,sex_male,Urbanity_Urban,3.0,81.0,1,31.196305269475182
4,98.3222509759,271346.566695,206.94387263599998,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,4.0,81.0,1,44.55628803081899
5,95.3984018863,283708.49503600004,208.86035341299998,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,5.0,81.0,1,63.31946710021296
6,94.4714420791,283578.993143,211.53628902900002,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,6.0,81.0,1,11.20972906744466
7,75.3629077694,186216.987694,135.542313543,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,7.0,61.0,1,44.56609402159789
8,105.748021524,186942.545299,135.652006495,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,8.0,61.0,1,27.646467962612917
9,61.7170536997,198247.400332,143.177576045,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,9.0,51.0,1,11.653352622371894
10,42.646314613099996,137533.666271,100.341507061,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,10.0,31.0,1,39.734039040224225
11,70.3919103579,202984.683576,152.481023699,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,11.0,81.0,1,54.089090395186204
12,144.13232764,283145.27500300005,203.563603485,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,12.0,81.0,1,33.691045030159906
13,79.5956417017,211054.355781,155.129662691,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_86_100,Education_Elementary_School,Size_6,sex_female,Urbanity_Urban,13.0,61.0,1,64.24748787765591
14,114.450855283,321870.561117,231.08842452099998,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Graduate,Size_7,sex_male,Urbanity_Urban,14.0,81.0,1,31.419443361215613
15,93.584405374,297158.336837,209.028060993,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,15.0,81.0,1,21.14753008060925
16,83.22049465970001,259751.939116,182.420331896,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,16.0,81.0,1,54.54459659865633
17,82.0350390604,264360.159143,189.127452147,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,17.0,81.0,1,42.54459659865633
18,57.5480706868,149220.31811300002,101.76583997,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Rural,18.0,1.0,1,41.19720174633395
20,44.863098667799996,103744.637603,67.43764535380001,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Elementary_School,Size_6,sex_male,Urbanity_Rural,20.0,1.0,1,5.280328306831763
21,60.1970745209,166932.37398499998,111.742514988,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_6,sex_male,Urbanity_Rural,21.0,1.0,1,10.319515330090097
22,122.590673144,262924.564763,184.67529154099998,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,22.0,81.0,1,21.017588670779304
23,63.443941824899994,189920.585619,141.749129249,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Urban,23.0,61.0,1,33.4361616120804
24,76.00350690260001,230899.246245,177.430034019,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,24.0,81.0,1,20.117037977752663
25,127.653828795,223582.690297,162.305886217,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,25.0,81.0,1,53.39456079815268
26,89.0916514734,138794.015175,101.361391934,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_66_75,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,26.0,31.0,1,41.93178128304854
27,95.7681043448,148257.578138,98.59544059129999,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Rural,27.0,1.0,1,32.217066192807216
28,32.8733120998,43771.0039871,23.3759708067,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Elementary_School,Size_1,sex_male,Urbanity_Rural,28.0,1.0,1,36.46437478891423
