,index,i_Sex,c_i_Sex,i_Urbanity,c_i_Urbanity,i_FamilySize,c_i_FamilySize,i_Age,c_i_Age,i_Education,e_Lighting,c_e_Lighting,e_TV,c_e_TV,e_Cooking,c_e_Cooking,e_Refrigeration,c_e_Refrigeration,e_AC,c_e_AC,e_Urban,c_e_Urban,c_e_Income,c_w_Sex,c_w_Urbanity,c_w_Total_Family_Income,c_w_FamilySize,c_w_Age,w_Education,i_Intercept,c_i_Education,Income,e_Intercept,Electricity,w_Intercept,c_w_Education,Water,w
0,0,0,1030.21125266,1,7132.58586276,4,1644.57639019,60.0806457225,120.22920869100001,1,1,-11.4077289013,1,15.4379344089,0,29.1286765511,1,59.7931608221,1,203.843768912,1,24.383153713400002,0.0013911315369,124.11321306299999,1017.24160858,0.051791345544499996,46.5491512834,6.918312278089999,1,1147.66399223,6023.86254599,199273.295953,3.2999838733,111.338277275,-601.591950028,214.401145313,144.114211566,43.71784232365145
1,1,1,1028.01586673,1,7087.58373609,6,1694.83670189,55.4738922701,114.396111998,2,1,6.21582410979,1,18.5268269804,0,31.2639791654,1,59.7531427278,1,201.907430066,1,23.5902578634,0.0014393295245700001,76.0113351154,1030.24264473,0.0559591751819,49.9804544433,6.214034400880001,2,1147.66399223,11959.091528,267561.60305700003,3.2999838733,135.807944266,-601.591950028,260.327274277,207.60917348099997,43.71784232365145
2,2,1,624.833964375,0,7263.51132029,3,1637.71025766,37.1287975762,115.179349754,2,1,-13.4697494254,1,17.9641172051,0,29.3245684203,1,58.5669950655,1,209.345175948,1,23.9452320659,0.00137875297645,87.548049391,994.187301423,0.053090586009,41.7102296914,6.263158902330001,3,1147.66399223,11959.091528,162513.448537,3.2999838733,97.1832692169,-601.591950028,260.327274277,112.175070873,43.71784232365145
3,3,0,608.354250259,0,7238.52059581,2,1617.27795071,35.472750518000005,113.693169225,2,1,-40.4776814925,1,18.4769094748,0,29.3486958667,1,58.2529875151,1,206.801960856,1,23.956943450500003,0.0013609033208299998,84.3874757559,988.743386198,0.053061287871400006,41.7017978464,6.1952993336699995,2,1147.66399223,11959.091528,144455.89411,3.2999838733,86.13282509860001,-601.591950028,260.327274277,98.3908865827,43.71784232365145
4,5,0,832.562234826,1,7006.40853708,4,1702.80190434,69.2295151679,115.562976151,2,1,-42.5082384949,1,17.0433733996,0,28.2990658654,1,60.3176343359,1,200.89513500099997,1,22.9880188833,0.0014830977801400002,112.340651688,969.0566538539999,0.052853422012199995,52.9823912776,5.62439175358,3,1147.66399223,11959.091528,247619.768564,3.2999838733,122.366716757,-601.591950028,260.327274277,181.84312095200002,43.71784232365145
5,6,0,1041.1161207,0,7269.8998979,4,1710.21525245,55.164465855699994,116.40786753299999,2,1,-23.8866653928,1,20.7062757653,0,29.2315336515,1,58.3890858949,1,198.008123997,1,25.3781680326,0.00145677146939,150.509550733,987.367373404,0.0548850752245,44.2062166761,6.56578295143,0,1147.66399223,11959.091528,186960.123824,3.2999838733,102.84240784299999,-601.591950028,260.327274277,133.721175395,43.71784232365145
6,7,0,799.04447209,1,7210.49291571,4,1656.22510641,49.080362870900004,122.199566123,2,1,38.7061769089,1,19.8985636763,0,29.7012857806,1,59.8267025595,1,199.073928558,1,26.1408675738,0.0014016205859699999,125.060287324,962.628014181,0.0542887801803,50.126121562399995,7.91947933912,2,1147.66399223,11959.091528,233545.980318,3.2999838733,131.118912941,-601.591950028,260.327274277,176.514405345,43.71784232365145
7,8,0,810.129082253,1,7213.71604643,1,1684.96645109,62.2507249209,121.80668343299999,2,1,14.5160011244,1,19.7334016275,0,29.7455719615,1,59.685451433900006,1,201.81082610099998,1,26.009513387600002,0.00139859759719,117.807605561,972.101979145,0.0541698192167,50.086163026099996,7.844263775519999,0,1147.66399223,11959.091528,209781.711163,3.2999838733,120.261767851,-601.591950028,260.327274277,159.593582594,43.71784232365145
8,9,0,953.8796672130001,1,6948.00710494,3,1688.44341477,67.4336850392,118.87928333100001,0,1,17.8971883875,1,19.9418535584,1,28.30758142,1,59.2145616694,1,203.294821776,1,25.165894007800002,0.00143799749526,113.454699789,983.2971577339999,0.0534538720823,54.92384117100001,7.786214337760001,2,1147.66399223,1.0,150157.385313,3.2999838733,111.432041432,-601.591950028,1.0,113.49494720700001,43.71784232365145
9,10,1,873.930137655,1,7020.84690762,4,1653.39653412,56.727087391000005,118.93721503399999,2,1,-8.71822909987,1,17.468367821300003,0,29.2293402354,1,62.7617849581,1,197.34242451,1,24.2362608325,0.00145838895301,50.005934574499996,961.853064153,0.053314788257800005,40.6730582815,6.82224753668,3,1147.66399223,11959.091528,243630.45511399998,3.2999838733,126.726072414,-601.591950028,260.327274277,180.50522796,43.71784232365145
10,11,0,727.6543226389999,1,7044.33976582,4,1653.31391292,55.801288336099994,117.150226015,4,1,-37.845184646,1,21.405089024000002,0,30.7082323071,1,58.451735155600005,1,200.75162460200002,1,22.3359769733,0.00135849220855,74.9295537787,1002.51895485,0.052658151091099996,40.4888850297,4.7270947334699995,1,1147.66399223,16788.0394185,270348.432293,3.2999838733,123.60835651200001,-601.591950028,40.1878510155,189.90782378400002,43.71784232365145
11,12,0,780.750029603,1,6926.88994163,5,1665.61320771,50.7343583116,122.699037318,0,1,1.20253202251,1,21.0608036511,0,28.179063745900002,1,58.511364757399996,1,202.87844423200002,1,22.4731139756,0.00144486562397,136.44170487,1004.44616019,0.0514218518345,49.227080523400005,3.9789080414999995,3,1147.66399223,1.0,160439.495273,3.2999838733,105.246800826,-601.591950028,1.0,113.531490416,43.71784232365145
12,13,0,801.963646652,1,6985.42757587,1,1634.28612607,41.5999960149,114.06108345,2,1,1.34960541159,1,21.482690058299998,0,28.5985213323,1,62.7122836971,1,204.708640513,1,25.6162933747,0.0013634021037,154.606337659,1031.27431156,0.0536220977596,55.884742358400004,4.63798021965,3,1147.66399223,11959.091528,187684.841373,3.2999838733,111.82320249899999,-601.591950028,260.327274277,140.50504061799998,43.71784232365145
13,14,0,843.200864485,1,7232.17941164,1,1647.40147369,41.6650597187,109.495961325,2,1,16.7127127678,1,18.307773173599998,0,28.817105917600003,1,59.0815490335,1,204.367452627,1,23.798277314899998,0.0013991136760100002,75.80414625899999,1010.43509488,0.0541562537196,46.6463605816,6.95726872438,2,1147.66399223,11959.091528,188231.36253399999,3.2999838733,114.51940295899999,-601.591950028,260.327274277,142.958909987,43.71784232365145
14,15,0,853.4232412639999,1,7292.4494718999995,1,1646.72445668,47.6602963618,112.87006556200001,3,1,-4.35423361232,1,18.7569682761,0,29.1523053278,1,57.0425628832,1,203.235852616,1,23.250006715700003,0.00136604092173,78.009496398,1001.01433645,0.052541372700800004,55.1817838765,5.30117408939,2,1147.66399223,18727.4606703,242436.758533,3.2999838733,122.975251719,-601.591950028,101.70283943,171.53096833200001,43.71784232365145
15,16,1,883.845591808,1,7184.24271626,1,1676.26991722,46.8025800622,114.554913635,0,1,-4.29880267201,1,19.7531529592,0,28.986586252800002,1,57.1486627699,1,204.20674944700002,1,23.3396634469,0.00137449299024,61.234225973,986.19441508,0.05245447528680001,55.1657595081,6.40569520737,2,1147.66399223,1.0,115245.881144,3.2999838733,89.80985320959999,-601.591950028,1.0,85.4012681968,43.71784232365145
16,17,0,963.77777402,1,7086.97077442,2,1648.57637858,61.683208802799996,117.875444059,0,1,-14.444653595999998,1,19.0210053246,0,29.1869614517,1,57.6360726564,1,203.92072622599997,1,23.208650237199997,0.00133944049404,80.9869913016,1039.5867499,0.0522627008777,56.0386379399,6.812471779889999,2,1147.66399223,1.0,133320.205404,3.2999838733,91.6303804093,-601.591950028,1.0,99.02353915290001,43.71784232365145
17,18,1,828.6998017589999,1,7178.90834698,2,1685.66392342,48.5550307241,112.911670996,2,1,-4.06743345439,1,19.0658310504,1,29.661884511100002,1,60.6142429504,1,203.414603385,1,25.8455316879,0.0014662339522899998,74.0840129291,963.922968859,0.0532604239331,41.683627942600005,6.14796555531,1,1147.66399223,11959.091528,212476.86097,3.2999838733,126.274328918,-601.591950028,260.327274277,157.874072074,43.71784232365145
