,index,i_Sex,c_i_Sex,i_Urbanity,c_i_Urbanity,i_FamilySize,c_i_FamilySize,i_Age,c_i_Age,i_Education,e_Lighting,c_e_Lighting,e_TV,c_e_TV,e_Cooking,c_e_Cooking,e_Refrigeration,c_e_Refrigeration,e_AC,c_e_AC,e_Urban,c_e_Urban,c_e_Income,c_w_Sex,c_w_Urbanity,c_w_Total_Family_Income,c_w_FamilySize,c_w_Age,w_Education,i_Intercept,c_i_Education,Income,e_Intercept,Electricity,w_Intercept,c_w_Education,Water,w
0,0,0,1065.95884094,1,7065.96009095,4,1610.43601784,61.13289613479999,106.192408084,1,1,6.49233539635,1,20.0548739659,0,31.7410017504,0,58.0643917679,0,204.258952579,1,24.0410235113,0.00138603425562,120.45712806799999,1010.59815507,0.051795415260699994,51.549366918400004,5.67182635039,3,1147.66399223,6023.86254599,192645.571191,3.2999838733,62.400930782799996,-601.591950028,214.401145313,139.148803507,39.057084607543324
1,1,0,1069.9786139,0,7115.34828192,3,1615.89798279,42.9372449957,109.727770851,3,1,8.58792940464,1,19.706230746,0,31.2594332039,0,57.702682108400005,0,201.111740105,1,24.834711336399998,0.00141912046188,102.196940096,1006.88450664,0.054796379023000004,49.58860990149999,5.4503595248800005,0,1147.66399223,18727.4606703,208691.498478,3.2999838733,63.7331310432,-601.591950028,101.70283943,143.731339425,39.057084607543324
2,2,0,892.820146915,1,7262.68261547,3,1633.03705763,60.035148733999996,124.601265344,3,1,12.0447995558,1,18.339790876800002,0,29.114116921500003,1,56.857017748100006,0,203.571423286,1,25.7913916784,0.0014261292221400001,50.1009123827,1004.20321232,0.053303277641,50.2328113236,6.63676448982,3,1147.66399223,18727.4606703,280181.98146700003,3.2999838733,100.321048615,-601.591950028,101.70283943,201.983500082,39.057084607543324
3,3,1,958.3524354,1,6881.64643098,5,1666.31574567,35.4014034665,117.00219640899999,3,1,-19.9415331282,1,15.4105959728,0,29.8106059951,1,61.5324517496,1,201.64257448900003,1,24.228099842600002,0.0013508153352,110.705702185,1010.25926302,0.052582778386000006,76.0471974824,6.9873032539899995,2,1147.66399223,18727.4606703,284942.061248,3.2999838733,130.49416813,-601.591950028,101.70283943,205.022929024,39.057084607543324
4,4,0,1225.07449547,1,6808.179423899999,3,1673.85437229,67.9773830651,116.58642668799999,2,1,31.040925812199998,1,19.3716432859,0,29.8970742867,1,56.3140099003,1,202.589984458,1,23.182511484299997,0.0013767181203100001,104.322911713,937.0294327930001,0.053530887612800004,31.8322900233,7.15773265367,1,1147.66399223,11959.091528,232992.88431700002,3.2999838733,127.672295974,-601.591950028,260.327274277,173.528669312,39.057084607543324
5,5,0,735.220006712,0,7193.27932541,5,1712.1308987999998,47.283988551899995,115.94116705299999,2,1,-23.2333963055,1,17.1586253633,0,27.521192240999998,1,57.299663010100005,1,206.31610208900003,1,22.9101674387,0.0014124375842999998,123.72367846700001,1016.50493981,0.051331547341999996,51.3014330146,5.73650691839,1,1147.66399223,11959.091528,192493.06801199997,3.2999838733,103.591146022,-601.591950028,260.327274277,128.835789291,39.057084607543324
6,6,0,731.410251415,0,6913.87525021,2,1704.44598454,52.6638579013,108.500851235,2,1,25.399366112800003,1,19.5764325665,0,28.9730740537,1,58.7679906858,1,203.03495914299998,1,25.5124859331,0.0014603213834,118.042414366,996.991938471,0.052396022473,46.7858016351,6.72578327409,0,1147.66399223,11959.091528,157610.858901,3.2999838733,105.05263472799999,-601.591950028,260.327274277,107.59440379600001,39.057084607543324
7,7,0,805.4160283860001,0,7052.66025839,2,1689.06471776,48.599778997600005,116.03860414399999,2,1,35.715824472899996,1,19.231049301,0,29.356256416399997,1,59.2465760642,1,203.485221938,1,25.729659007600002,0.00145196566049,93.82524735049999,957.0460267860001,0.0514838004543,49.4426578779,6.39770287946,0,1147.66399223,11959.091528,156863.666077,3.2999838733,106.70512775799999,-601.591950028,260.327274277,104.847360906,39.057084607543324
8,8,0,819.254772513,0,7031.70122129,2,1671.90299294,51.1074194566,117.83669999799999,0,1,-19.1968083868,1,18.4601231847,0,27.379942826,1,59.3494264981,1,202.425074975,1,24.941621049699997,0.00133802477732,92.73562233690001,1035.51626143,0.053987107330099995,46.312403753699996,4.55057181033,1,1147.66399223,1.0,74550.9405448,3.2999838733,70.7989051862,-601.591950028,1.0,46.759977839899996,39.057084607543324
9,9,0,636.140179227,0,7422.33104678,1,1656.09234813,34.1696664296,119.01565343,2,1,12.9741786879,1,17.7262510591,0,30.6217535169,1,59.0041347324,1,204.885625953,1,28.0800695698,0.00142684639165,84.4273828634,1029.51548414,0.051776710225,52.107260627200006,6.89424467704,1,1147.66399223,11959.091528,133503.48363499998,3.2999838733,94.96778739959998,-601.591950028,260.327274277,88.80869441680001,39.057084607543324
