i_Sex,c_i_Sex,i_Urbanity,c_i_Urbanity,i_FamilySize,c_i_FamilySize,i_Age,c_i_Age,i_Education,e_Lighting,c_e_Lighting,e_TV,c_e_TV,e_Cooking,c_e_Cooking,e_Refrigeration,c_e_Refrigeration,e_AC,c_e_AC,e_Urban,c_e_Urban,c_e_Income,c_w_Sex,c_w_Urbanity,c_w_Total_Family_Income,c_w_FamilySize,c_w_Age,w_Education,i_Intercept,c_i_Education,Income__0,e_Intercept,Electricity__0,w_Intercept,c_w_Education,Water__0
0,919.012059036,0,7105.22445663,4,1666.84639522,53.821891019,116.575897706,2,1,0.825661590942,1,18.7899086369,0,28.8862421461,1,59.2432357338,0,203.322615455,1,24.5934998764,0.00142606675157,98.495046208,1000.97890777,0.0531870120086,49.7393515183,6.08894188165,3,1147.66399223,11959.091528,184686.202355,3.2999838733,67.1907600718,-601.591950028,260.327274277,128.098085378
0,919.012059036,1,7105.22445663,4,1666.84639522,53.821891019,116.575897706,2,1,0.825661590942,1,18.7899086369,0,28.8862421461,0,59.2432357338,0,203.322615455,1,24.5934998764,0.00142606675157,98.495046208,1000.97890777,0.0531870120086,49.7393515183,6.08894188165,2,1147.66399223,11959.091528,235062.927024,3.2999838733,74.4227058154,-601.591950028,260.327274277,174.009484215
1,919.012059036,0,7105.22445663,4,1666.84639522,53.821891019,116.575897706,3,1,0.825661590942,1,18.7899086369,0,28.8862421461,0,59.2432357338,1,203.322615455,1,24.5934998764,0.00142606675157,98.495046208,1000.97890777,0.0531870120086,49.7393515183,6.08894188165,0,1147.66399223,18727.4606703,239190.474327,3.2999838733,110.322077181,-601.591950028,101.70283943,162.801007892
0,919.012059036,1,7105.22445663,5,1666.84639522,53.821891019,116.575897706,2,1,0.825661590942,1,18.7899086369,0,28.8862421461,1,59.2432357338,0,203.322615455,1,24.5934998764,0.00142606675157,98.495046208,1000.97890777,0.0531870120086,49.7393515183,6.08894188165,0,1147.66399223,11959.091528,246881.028258,3.2999838733,89.2200807978,-601.591950028,260.327274277,182.471171109
0,918.94889729,0,7105.34280873,5,1667.00737691,53.8246210626,116.580984498,0,1,0.825614985183,1,18.7904212465,0,28.8830497462,0,59.2442167063,0,203.325815463,1,24.5938675586,0.00146112613476,98.4901470755,1000.93798265,0.0531368783367,49.7388787092,6.08886111898,2,1147.66399223,1.0,111730.189293,3.2999838733,36.2012912466,-601.591950028,1.0,73.7481543894
0,917.663829154,1,7114.19976627,4,1668.65178033,53.8443068855,116.71490376,0,1,0.823700343481,1,18.7714431492,0,28.8715790376,0,59.2121063954,1,203.149265959,1,24.5609662489,0.0014809979316,98.6533860523,1003.34321447,0.0526207605825,49.7134763301,6.08394081197,1,1147.66399223,1.0,150465.339986,3.2999838733,92.0636165968,-601.591950028,1.0,110.348431481
0,917.779964751,0,7113.35490208,3,1669.18322686,53.8692442101,116.820378301,1,1,0.821724078016,0,18.7613002906,0,28.8722608684,0,59.2507776216,0,202.978726287,1,24.5539248548,0.00148409339329,98.6359846505,1003.73560806,0.0528774146848,49.685838802,6.08360158881,3,1147.66399223,6023.86254599,130968.97746,3.2999838733,38.5977518019,-601.591950028,214.401145313,87.508478021
0,917.257366363,1,7115.38500495,3,1667.83860886,53.877940341,116.88390328,0,1,0.822190261057,1,18.7662391485,0,28.8692415508,1,59.2578600937,0,202.959219565,1,24.5814148909,0.00148612114595,98.50244725,1003.45714715,0.0530228535396,49.7350144529,6.08426283798,1,1147.66399223,1.0,138717.935596,3.2999838733,60.8409673096,-601.591950028,1.0,102.717758474
1,915.094074478,0,7090.81788987,4,1672.85336558,53.8997491977,116.986149392,0,1,0.823611935415,1,18.7978314848,0,28.7781846499,0,59.3231121538,0,202.524755221,1,24.5933339992,0.00147050213382,98.9721688394,1001.66113266,0.0530278393221,49.6171192809,6.058761365,3,1147.66399223,1.0,106781.7804,3.2999838733,34.9910698409,-601.591950028,1.0,70.9163386124
0,914.187719031,1,7120.33118347,4,1664.26488294,53.7943561924,117.187924458,0,1,0.814391865182,1,18.7735685237,0,28.7853386435,1,59.4940330336,0,202.718669231,1,24.7025704119,0.0013852220433,99.3003331082,1002.67902756,0.0526834491872,49.6551803792,6.06058942935,0,1147.66399223,1.0,150523.476515,3.2999838733,61.3686482463,-601.591950028,1.0,110.473650523
0,907.464857987,0,7122.69486349,4,1653.57768107,53.2607923266,117.988177817,0,1,0.811131577046,0,18.6890361032,0,29.3181536993,0,59.0472365443,0,202.350427728,1,24.6132587888,0.00139629959886,99.5309798506,1000.6192845,0.0538917501412,50.590052039,6.14652023517,1,1147.66399223,1.0,99595.4213715,3.2999838733,27.8413271248,-601.591950028,1.0,66.0597810257
0,907.464857987,1,7122.69486349,5,1653.57768107,53.2607923266,117.988177817,1,1,0.811131577046,1,18.6890361032,0,29.3181536993,0,59.0472365443,0,202.350427728,1,24.6132587888,0.00139629959886,99.5309798506,1000.6192845,0.0538917501412,50.590052039,6.14652023517,3,1147.66399223,6023.86254599,204522.712317,3.2999838733,64.7512727255,-601.591950028,214.401145313,152.388642734
1,906.408795716,0,7134.42950013,4,1654.3670893,53.281733173,117.960081429,0,1,0.811320343884,1,18.6914520203,0,29.3351554173,1,59.0493268022,0,202.123961732,1,24.6072385061,0.00142423510574,99.5577504797,1000.5790053,0.0532199819641,50.5516347457,6.14598021646,3,1147.66399223,1.0,106051.238786,3.2999838733,45.2874094737,-601.591950028,1.0,70.7524752523
0,907.464790753,1,7136.05166501,4,1653.67698663,53.2423140762,118.025199097,2,1,0.807758579866,1,18.6535465805,0,29.3455539719,0,59.1693545819,1,202.010453878,1,24.6907286162,0.00146220818559,99.7634872473,998.283699835,0.0523518811763,50.3814693754,6.14121443568,3,1147.66399223,11959.091528,234976.066479,3.2999838733,115.320864398,-601.591950028,260.327274277,171.492988565
1,904.91918731,0,7130.89627736,4,1666.29283953,53.3909719169,116.890205281,2,1,0.795022069061,1,18.6948832188,0,29.3597666676,1,58.7875346537,0,201.043760726,1,24.8567675487,0.00138908475457,100.033868734,995.314763654,0.0525766011408,50.1703526941,6.11016724009,2,1147.66399223,11959.091528,190849.278162,3.2999838733,67.4143063782,-601.591950028,260.327274277,131.984776885
0,906.614680897,1,7142.71669586,3,1658.94923125,53.4669524409,116.980651639,2,1,0.787958187437,1,18.7576978363,0,29.4236105128,0,58.8349567637,0,200.879036097,1,24.7650615656,0.00139659475913,100.557966789,997.533396988,0.0531279493025,50.0265547903,6.11190092267,3,1147.66399223,11959.091528,223202.74198,3.2999838733,69.8744027752,-601.591950028,260.327274277,165.311541552
0,906.614680897,0,7142.71669586,2,1658.94923125,53.4669524409,116.980651639,3,1,0.787958187437,1,18.7576978363,0,29.4236105128,0,58.8349567637,0,200.879036097,1,24.7650615656,0.00139659475913,100.557966789,997.533396988,0.0531279493025,50.0265547903,6.11190092267,3,1147.66399223,18727.4606703,208786.472245,3.2999838733,61.1436146398,-601.591950028,101.70283943,140.000252414
1,905.642381236,1,7150.29228687,2,1658.2240656,53.3603961914,116.806386287,0,1,0.783908578776,0,18.7208565084,0,29.4222737194,1,58.8286567817,0,200.244143276,1,24.748418975,0.00145655917438,100.839477341,999.390901855,0.0532843961562,50.1032194,6.1284993376,0,1147.66399223,1.0,132966.825717,3.2999838733,54.707013663,-601.591950028,1.0,99.9336897667
0,902.706412726,0,7119.50007927,3,1660.02260727,53.3083421539,116.702334811,0,1,0.783229457389,1,18.7481237253,0,29.4041104974,0,58.6457245474,0,200.214453604,1,24.794539132,0.00142071993656,100.846946594,1001.56134209,0.0529994843162,50.2600071426,6.13502868509,0,1147.66399223,1.0,87562.2608686,3.2999838733,28.6301582064,-601.591950028,1.0,56.3480241875
0,902.413206781,1,7112.6570149,3,1670.82946143,53.2830011683,115.922926928,2,1,0.789476133031,1,18.7994056356,0,29.3041627597,1,58.9877491476,1,199.856292978,1,24.6821092399,0.00140576517602,99.9913857378,1001.03943396,0.0529894798872,50.3893813517,6.10580073734,2,1147.66399223,11959.091528,222690.153005,3.2999838733,120.458109972,-601.591950028,260.327274277,164.626389773
0,902.392370613,0,7113.6728545,4,1671.04662851,53.283406797,115.919696285,2,1,0.789640077874,0,18.7988306055,0,29.304671105,0,58.9919830079,0,199.837151485,1,24.6818088488,0.00140746604683,99.9863028871,1001.07215493,0.0530674655039,50.3903591399,6.10575276637,1,1147.66399223,11959.091528,184112.344183,3.2999838733,51.1847481369,-601.591950028,260.327274277,127.445524599
