i_Sex,c_i_Sex,i_Urbanity,c_i_Urbanity,i_FamilySize,c_i_FamilySize,i_Age,c_i_Age,i_Education,e_Lighting,c_e_Lighting,e_TV,c_e_TV,e_Cooking,c_e_Cooking,e_Refrigeration,c_e_Refrigeration,e_AC,c_e_AC,e_Urban,c_e_Urban,c_e_Income,c_w_Sex,c_w_Urbanity,c_w_Total_Family_Income,c_w_FamilySize,c_w_Age,w_Education,i_Intercept,c_i_Education,Income__0,e_Intercept,Electricity__0,w_Intercept,c_w_Education,Water__0
0,919.012059036333,0,7105.2244566329355,4,1666.846395220964,53.260955556183426,116.57589770606201,4,1,0.8256615909418198,1,18.78990863686842,0,28.886242146142248,0,59.24323573381378,1,203.32261545521197,1,24.593499876383408,0.0014260667515660983,98.49504620801835,1000.9789077676428,0.05318701200857999,49.73935151831777,6.088941881654669,0,1147.6639922287982,16788.0394185,392413.32833219186,3.2999838733037463,152.3907595866699,-601.5919500275481,40.18785101549648,261.37080602980564
0,919.012059036333,1,7105.2244566329355,5,1666.846395220964,53.260955556183426,116.57589770606201,3,1,0.8256615909418198,1,18.78990863686842,0,28.886242146142248,1,59.24323573381378,0,203.32261545521197,1,24.593499876383408,0.0014260667515660983,98.49504620801835,1000.9789077676428,0.05318701200857999,49.73935151831777,6.088941881654669,1,1147.6639922287982,18727.4606703,381789.4117071719,3.2999838733037463,126.28216689276204,-601.5919500275481,101.7028394300736,269.22951352673033
0,919.012059036333,1,7105.2244566329355,5,1666.846395220964,53.260955556183426,116.57589770606201,3,1,0.8256615909418198,0,18.78990863686842,0,28.886242146142248,0,59.24323573381378,0,203.32261545521197,1,24.593499876383408,0.0014260667515660983,98.49504620801835,1000.9789077676428,0.05318701200857999,49.73935151831777,6.088941881654669,1,1147.6639922287982,18727.4606703,381789.4117071719,3.2999838733037463,111.15002443158205,-601.5919500275481,101.7028394300736,269.22951352673033
0,919.012059036333,0,7105.2244566329355,5,1666.846395220964,53.260955556183426,116.57589770606201,3,1,0.8256615909418198,1,18.78990863686842,0,28.886242146142248,1,59.24323573381378,1,203.32261545521197,1,24.593499876383408,0.0014260667515660983,98.49504620801835,1000.9789077676428,0.05318701200857999,49.73935151831777,6.088941881654669,0,1147.6639922287982,18727.4606703,347442.0726819091,3.2999838733037463,151.44273081679592,-601.5919500275481,101.7028394300736,233.95617872151882
0,919.0411677572927,1,7105.423360211611,4,1666.7348113887672,53.265413906398145,116.5773855472114,0,1,0.8254261776795947,1,18.789031881459632,0,28.88593650080936,1,59.241664767637225,0,203.33132624187294,1,24.592920909580368,0.0014378901712945671,98.50457298533254,1000.9782629207991,0.05323305163780094,49.74239420248488,6.088714779445645,2,1147.6639922287982,1.0,102142.37204404363,3.2999838733037463,49.181561447428585,-601.5919500275481,1.0,79.3331788002556
0,920.0438495562696,1,7085.871479241725,5,1667.8127551939442,53.47240302390796,116.55514831957282,0,1,0.8307017839960719,1,18.732344496856143,0,28.924452219312347,0,59.310386591216705,0,202.6974190081029,1,24.603015417721533,0.0013662375847722315,98.55781627665255,999.1402514299547,0.052961727599248686,49.77042160786418,6.081056448071261,1,1147.6639922287982,1.0,110241.96715512643,3.2999838733037463,38.41209573150967,-601.5919500275481,1.0,84.94822752753329
1,920.295333268118,0,7093.222442878878,6,1669.586413683096,53.48975838310052,116.60866938187341,3,0,0.8303090288511907,1,18.733346475381865,0,28.903681191109815,1,59.27656052247512,0,202.4872128983419,1,24.604664776083286,0.0014776702898452352,98.57608766056423,1000.0075267087902,0.05479316020301118,49.78233579355486,6.078611263975275,2,1147.6639922287982,18727.4606703,360165.451199325,3.2999838733037463,118.97260721108258,-601.5919500275481,101.7028394300736,251.47691389776662
0,922.9880899819071,1,7086.652239732703,4,1666.0410534986422,53.55721640634243,116.05623597146432,4,1,0.8368419233014538,1,18.69070794249246,0,28.8189226047917,0,59.08983748484567,1,202.4683731900814,1,24.666455603256136,0.0014159687399508208,98.40154926737297,1000.8471115672369,0.05091506076121497,49.70409756191746,6.063394398453725,2,1147.6639922287982,16788.0394185,426687.7288442171,3.2999838733037463,165.6341140458547,-601.5919500275481,40.18785101549648,284.5055834367087
1,921.4100706663504,0,7109.582739501375,5,1674.6889737293495,53.51600299834379,115.62350197458349,3,1,0.8236057064947242,0,18.71144339278731,0,28.76543755141883,1,59.302477938768725,0,203.69516323804942,1,24.695296734123296,0.0013596151886156429,98.3790917900964,1001.9159825109472,0.05180757007493255,49.60794379198816,6.057654720534601,0,1147.6639922287982,18727.4606703,351983.15955767763,3.2999838733037463,105.10194633190058,-601.5919500275481,101.7028394300736,232.1298656053198
0,925.0814825311686,1,7094.291942763738,5,1673.9641471602604,53.63196498373783,115.7627519341027,2,1,0.827523817994221,1,18.729871101100784,0,28.76196600895871,0,59.1793886780618,0,203.4365648702555,1,24.72301308437319,0.0014058936267405254,98.27298482499434,1000.3841799938535,0.054475609011784276,49.6781766892787,6.056464413592514,3,1147.6639922287982,11959.091528,225938.61909041955,3.2999838733037463,70.8244267473907,-601.5919500275481,260.32727427717964,172.14737999324814
