w_ConstructionType,c_w_ConstructionType,w_Age,c_w_Age,w_ConstructionYear,c_w_ConstructionYear,w_HHSize,c_w_HHSize,w_Income_log__,c_w_Income,c_e_ConstructionType,e_sqm,c_e_sqm,c_e_Income,c_e_HHSize,c_e_ConstructionYear,w_Intercept,w_Income,Water__0,e_Intercept,e_CDD,e_HDD,Electricity__0
1,1.1517498469045513,56.05187304980436,0.0005159223216794767,1975,0.01567612963588693,2,10.360613540902667,9.521380673414217,0.0009566649482306623,2752.5036651541072,73.00450508468349,16.748579618204253,0.03228984994020526,1037.7338893177318,12.972898089158578,-5.28240917773532,13648.442252627538,31.836801741172323,-29960.626895641995,833.3,3006.5,1221.328851317331
1,1.1517498469045513,56.05187304980436,0.0005159223216794767,1973,0.01567612963588693,1,10.360613540902667,9.521380673414217,0.0009566649482306623,2752.5036651541072,73.00450508468349,16.748579618204253,0.03228984994020526,1037.7338893177318,12.972898089158578,-5.28240917773532,13648.442252627538,26.817827515137132,-29960.626895641995,833.3,3006.5,1185.1951628631907
1,1.1517498469045513,56.05187304980436,0.0005159223216794767,1972,0.01567612963588693,2,10.360613540902667,9.521380673414217,0.0009566649482306623,2752.5036651541072,73.00450508468349,16.748579618204253,0.03228984994020526,1037.7338893177318,12.972898089158578,-5.28240917773532,13648.442252627538,31.814088591768428,-29960.626895641995,833.3,3006.5,1220.0067653614947
0,1.1517498469045513,56.05187304980436,0.0005159223216794767,1972,0.01567612963588693,2,10.360613540902667,9.521380673414217,0.0009566649482306623,2752.5036651541072,73.00450508468349,16.748579618204253,0.03228984994020526,1037.7338893177318,12.972898089158578,-5.28240917773532,13648.442252627538,31.25783168064995,-29960.626895641995,833.3,3006.5,1126.502949070056
1,1.1517498469045513,56.05187304980436,0.0005159223216794767,1971,0.01567612963588693,2,10.360613540902667,9.521380673414217,0.0009566649482306623,2752.5036651541072,73.00450508468349,16.748579618204253,0.03228984994020526,1037.7338893177318,12.972898089158578,-5.28240917773532,13648.442252627538,31.80651754196713,-29960.626895641995,833.3,3006.5,1219.5660700428825
0,1.1545622568787581,56.119451008157334,-0.0017621805278329801,1970,0.013558476758949412,2,10.35537542146813,9.517805151540722,0.0009695540664427299,2752.745062106082,72.95866552985645,16.76838350033333,0.03404128940877594,1037.2227806514902,12.967858843116403,-5.28240917773532,13599.729088203789,29.22322336875482,-29960.626895641995,833.3,3006.5,1126.0283121243763
1,1.1551844751474019,56.09616041940833,-0.0013663735819034286,1970,0.014206342118822284,2,10.34919888748911,9.527747169933193,0.0009658326353635614,2754.6138219950267,72.96768683496842,16.761325892541226,0.03425682920655255,1037.9367949855045,12.965360947537535,-5.28240917773532,13735.612201874692,30.441265748413233,-29960.626895641995,833.3,3006.5,1219.7305102672422
1,1.1540887940054043,56.06977708469683,0.0012172634788837333,1968,0.014708991963141722,3,10.344178903400364,9.515878015318117,0.0009501168146814148,2756.6764988172363,72.97316156348916,16.761448129181634,0.03513439964425948,1038.4561286554797,12.95428804902873,-5.28240917773532,13573.545795149941,35.7871752688383,-29960.626895641995,833.3,3006.5,1253.7110200357165
1,1.1576943812538192,55.98429900906063,0.00013218398080626473,1969,0.016211674417276164,3,10.351085606766796,9.522754351593123,0.0009541260122950127,2756.948116254861,72.97922980400992,16.77172715422378,0.033322393820823824,1041.311250799987,12.958310045529673,-5.28240917773532,13667.203703073346,37.275072968985434,-29960.626895641995,833.3,3006.5,1254.0197440038305
0,1.1576698240011545,55.98550173456223,0.00011689550886483457,1969,0.016219615454395743,3,10.351183537829657,9.522896048918062,0.0009415484688184699,2756.953142831168,72.98094104505296,16.77175143992838,0.033336328582888916,1041.299450428965,12.958187165041641,-5.28240917773532,13669.1404464899,36.641084040839324,-29960.626895641995,833.3,3006.5,1160.365223952052
1,1.1569606429490105,55.98595228020766,0.00012450896449388014,1968,0.01641898853396979,3,10.3482560490846,9.527052960954673,0.0009439950056549235,2756.939458871727,73.0120660039571,16.774899640116388,0.03335057432870807,1041.042391200039,12.960698541694672,-5.28240917773532,13726.080125567985,37.419599394970476,-29960.626895641995,833.3,3006.5,1253.8178940771368
1,1.1581540595531261,55.988370177806146,-0.002334235109136057,1968,0.016972263038526003,2,10.351987028061307,9.525354307826841,0.0009475547474879059,2756.4172826319123,72.98466283056477,16.7826930001026,0.03239883332754599,1041.718995893881,12.969411490141047,-5.28240917773532,13702.78406819176,32.898243027828215,-29960.626895641995,833.3,3006.5,1218.5982176092573
1,1.1595136984473668,55.991064718507275,-0.002339623186091365,1967,0.016065142422258847,2,10.353120946878468,9.525948179649433,0.0009742375622119844,2750.9939624825365,72.9801929559822,16.778885051307103,0.03337169121389185,1042.5745735726505,12.973741172742878,-5.28240917773532,13710.924182393901,32.21030526747348,-29960.626895641995,833.3,3006.5,1218.7709403785736
1,1.1578900692189793,55.93353960024927,-0.0014857489210956258,1966,0.015798322241526948,3,10.36665057610185,9.518917874678218,0.0009392818834957308,2750.1377012572248,72.97043949893309,16.78332808245698,0.03162135277647878,1041.2265063234422,13.002713518117805,-5.28240917773532,13614.870243818741,36.71631333185772,-29960.626895641995,833.3,3006.5,1254.6024534242622
1,1.157664103398564,55.87268309124619,-0.000925357027297563,1966,0.015276178634403993,3,10.366693786978459,9.514605153081384,0.0009635262718397649,2746.0942499844778,72.9087446242175,16.773193908413184,0.03145260748497923,1041.4516761115588,12.978020348405677,-5.28240917773532,13556.279532406828,36.367804922643685,-29960.626895641995,833.3,3006.5,1252.6379653291508
1,1.1614838991866285,55.874182088797916,0.002269025343932688,1967,0.015604840330389462,5,10.356232736951332,9.527782358229256,0.0009536753238463308,2742.69220827855,73.22191235687806,16.71517856001496,0.031679434153561184,1039.4991199557799,12.995393018465188,-5.28240917773532,13736.095543167396,46.782057062752784,-29960.626895641995,833.3,3006.5,1324.8817478725032
1,1.1614838991866285,55.874182088797916,0.002269025343932688,1967,0.015604840330389462,5,10.356232736951332,9.527782358229256,0.0009536753238463308,2742.69220827855,73.22191235687806,16.71517856001496,0.031679434153561184,1039.4991199557799,12.995393018465188,-5.28240917773532,13736.095543167396,46.782057062752784,-29960.626895641995,833.3,3006.5,1324.8817478725032
1,1.1629041278032313,55.84512820285825,0.0017506192022045486,1968,0.014655941196219964,5,10.35986237795664,9.528484334949987,0.00095643831664069,2743.1998282130457,73.26824260969781,16.711225720667297,0.031335230061620374,1039.1717717109627,12.995674734394283,-5.28240917773532,13745.741347641426,45.905907876642466,-29960.626895641995,833.3,3006.5,1325.1698079566995
0,1.1627116382044107,55.82050816718225,0.0019468144079826982,1968,0.015288515438486467,4,10.352485478817151,9.529825113813487,0.0009487511661142287,2742.983312035744,73.27587114678573,16.71640584328747,0.03144782533845196,1038.973607215268,12.995396277695354,-5.28240917773532,13764.183707904107,40.890477685148646,-29960.626895641995,833.3,3006.5,1196.7248643395972
1,1.1614619034967277,55.808544857390885,0.0015360632642585927,1968,0.016291770458858157,5,10.358779211956078,9.52434647062092,0.0009435750594605243,2747.3556609635934,73.37531008217816,16.7357186995144,0.0297259438200885,1038.8879053314806,12.983012030620873,-5.28240917773532,13688.980849450196,47.34033999023262,-29960.626895641995,833.3,3006.5,1323.7292775675028
0,1.1625632309489908,55.78271498426248,0.00019952344665815462,1967,0.014739206666724038,3,10.373809097434556,9.523381916177303,0.0009877100640300126,2746.150530496264,73.4011858544993,16.761897166660667,0.03147222127786327,1038.6912490008033,12.957276827647984,-5.28240917773532,13675.783447972604,35.56194769022218,-29960.626895641995,833.3,3006.5,1158.514568967467
1,1.1631045395243833,55.73268853585577,0.0006228676531146142,1967,0.01486549999898854,2,10.352735390972473,9.511141683021453,0.0009602531776771674,2742.4875297267977,73.37777135339711,16.78858143858831,0.03060023201182958,1037.9235094244777,12.95027314153666,-5.28240917773532,13509.408978356068,30.965985179026813,-29960.626895641995,833.3,3006.5,1215.3482997909648
1,1.1610887799167378,55.85095930881424,0.00164750949357538,1968,0.017061956846476625,3,10.348659341921463,9.510080871871152,0.0009660139412257838,2748.0559536349706,73.2715112922659,16.772414048659506,0.03233904140539449,1037.6027565112574,12.979155695758589,-5.28240917773532,13495.085645196803,38.11257638900376,-29960.626895641995,833.3,3006.5,1253.8157469234282
1,1.1610632589829029,55.850419194370424,0.0016767694482987682,1968,0.017044227234531063,3,10.348495447373056,9.509930053334578,0.0009387921250708144,2748.0252145944605,73.2697083310024,16.771874808226066,0.03235721380773232,1037.5777719049279,12.97911758596614,-5.28240917773532,13493.050489602316,37.91791802134048,-29960.626895641995,833.3,3006.5,1253.8133330921837
1,1.1609170893268803,55.83711901937674,0.0019949384673578576,1967,0.015168373036170897,2,10.340919654934263,9.506768839804188,0.0009632106922748875,2748.2194339575544,73.26222282465856,16.77062750158624,0.034123027554023,1036.37036766884,12.984534115231261,-5.28240917773532,13450.46342469658,31.270151451911392,-29960.626895641995,833.3,3006.5,1219.1645820487627
1,1.161544650518529,55.94881695712464,0.0023011401687801805,1968,0.013415277715170667,1,10.349222117758352,9.508325074936206,0.0009678905077441838,2750.849584547511,73.358048089167,16.761922559686038,0.03312877368514246,1038.036698872258,12.970347507664385,-5.28240917773532,13471.411804494463,24.66976473561104,-29960.626895641995,833.3,3006.5,1183.1994000251773
1,1.162426253169307,55.94952949770323,0.00035662296697430376,1968,0.01423542645055607,1,10.351052288729008,9.509236688297245,0.0009817176780155816,2752.06099017111,73.29645229509741,16.75433021514953,0.03348261133866386,1039.8394380106738,12.94968881680346,-5.28240917773532,13483.6981228226,25.493853121336283,-29960.626895641995,833.3,3006.5,1182.0426024503631
1,1.1626324683461122,55.95378551684979,-0.00015249962429780893,1966,0.014080751249131933,2,10.349279556190343,9.519254994955597,0.0009645425915745007,2750.0812271590266,73.30862248192825,16.732833062675585,0.03300917451785711,1041.0656598270186,12.923153591064889,-5.28240917773532,13619.46086640432,30.26847725611258,-29960.626895641995,833.3,3006.5,1214.6192615193336
0,1.1625836467796526,55.95378975420808,-0.00011420683987494143,1966,0.014149037509941712,2,10.34917624877086,9.519113924651545,0.0009491299340716103,2750.035468161702,73.30978027377243,16.733231605675872,0.033027402380893196,1041.05174950151,12.923227915242542,-5.28240917773532,13617.539700431798,29.67047687756693,-29960.626895641995,833.3,3006.5,1121.209683750346
1,1.1624850989093922,55.87716741679725,-0.00038286093487891886,1966,0.012408764200231364,2,10.329484097559845,9.523821469482742,0.0009457142482076519,2752.4535998433194,73.33108419761622,16.74154376511913,0.03275577995653622,1040.1867477979554,12.927067134770738,-5.28240917773532,13681.796005114504,28.560124403799396,-29960.626895641995,833.3,3006.5,1214.8881012862319
1,1.1627248072918475,55.80853150771817,-0.0002991484936692873,1966,0.0157197198147351,2,10.328220363346471,9.511728087599325,0.0009602860226547876,2749.4911929917635,73.21961333459365,16.76302036429234,0.03134293264238287,1041.1494839417076,12.95422989966822,-5.28240917773532,13517.333280821862,31.725095482020052,-29960.626895641995,833.3,3006.5,1215.8252220319876
1,1.166891703162368,56.10934663473506,0.0030504803166603736,1966,0.01738826434001635,1,10.318822895243326,9.515588939474236,0.0009739169613210526,2755.6471104729994,73.0426256430791,16.777692165377772,0.03050213530050059,1040.7531844910325,12.962843431893862,-5.28240917773532,13569.622578025723,28.522997967971566,-29960.626895641995,833.3,3006.5,1180.83152922464
1,1.1667621749671064,56.016630943192304,0.003021666332658004,1965,0.015703736267630983,2,10.32801814721807,9.51077976434723,0.0009730825050618615,2754.6947853125985,72.97896305097805,16.766854647202923,0.030566585849663534,1039.3904133592162,12.960699853520309,-5.28240917773532,13504.520555628185,31.8714202307495,-29960.626895641995,833.3,3006.5,1215.3769715283647
1,1.1723253450582045,55.897137956341325,0.00027736048853625094,1964,0.0165819520584264,4,10.326193285025655,9.525278091591995,0.0009624725907728467,2749.6961248595526,72.98452325171793,16.763667860730056,0.03501380009972771,1036.4268561530178,12.93943682241269,-5.28240917773532,13701.739733381302,42.6204198181425,-29960.626895641995,833.3,3006.5,1285.8327310914435
