w_ConstructionType,c_w_ConstructionType,w_Age,c_w_Age,w_ConstructionYear,c_w_ConstructionYear,w_HHSize,c_w_HHSize,w_Income_log__,c_w_Income,c_e_ConstructionType,e_sqm,c_e_sqm,c_e_Income,c_e_HHSize,c_e_ConstructionYear,w_Intercept,w_Income,Water__0,e_Intercept,e_CDD,e_HDD,Electricity__0
1,1.1517498469045513,56.05187304980433,0.0005159223216794767,1984,0.01567612963588693,2,10.360613540902667,9.52138067341422,0.0009566649482306623,2752.5036651541072,73.0045050846835,16.748579618204253,0.03228984994020526,1037.7338893177318,12.972898089158578,-5.28240917773532,13648.442252627561,31.90494118938401,-29960.626895641995,833.3,3006.5,1225.2951091848406
1,1.1517498469045513,56.05187304980433,0.0005159223216794767,1982,0.01567612963588693,1,10.360613540902667,9.52138067341422,0.0009566649482306623,2752.5036651541072,73.0045050846835,16.748579618204253,0.03228984994020526,1037.7338893177318,12.972898089158578,-5.28240917773532,13648.442252627561,26.885966963348825,-29960.626895641995,833.3,3006.5,1189.1614207307002
1,1.1517498469045513,56.05187304980433,0.0005159223216794767,1981,0.01567612963588693,2,10.360613540902667,9.52138067341422,0.0009566649482306623,2752.5036651541072,73.0045050846835,16.748579618204253,0.03228984994020526,1037.7338893177318,12.972898089158578,-5.28240917773532,13648.442252627561,31.882228039980117,-29960.626895641995,833.3,3006.5,1223.9730232290042
0,1.1517498469045513,56.05187304980433,0.0005159223216794767,1981,0.01567612963588693,2,10.360613540902667,9.52138067341422,0.0009566649482306623,2752.5036651541072,73.0045050846835,16.748579618204253,0.03228984994020526,1037.7338893177318,12.972898089158578,-5.28240917773532,13648.442252627561,31.325971128861635,-29960.626895641995,833.3,3006.5,1130.4692069375656
1,1.1517498469045513,56.05187304980433,0.0005159223216794767,1980,0.01567612963588693,2,10.360613540902667,9.52138067341422,0.0009566649482306623,2752.5036651541072,73.0045050846835,16.748579618204253,0.03228984994020526,1037.7338893177318,12.972898089158578,-5.28240917773532,13648.442252627561,31.874656990178824,-29960.626895641995,833.3,3006.5,1223.532327910392
0,1.1545622568787581,56.119451008157306,-0.0017621805278329801,1979,0.013558476758949412,2,10.35537542146813,9.517805151540724,0.0009695540664427299,2752.745062106082,72.95866552985646,16.76838350033333,0.03404128940877594,1037.2227806514902,12.967858843116403,-5.28240917773532,13599.729088203812,29.28215801310931,-29960.626895641995,833.3,3006.5,1129.9930293223204
1,1.155184475147407,56.096160419408086,-0.0013663735818961855,1979,0.014206342118835138,2,10.34919888748905,9.527747169933265,0.0009658326353477179,2754.6138219950435,72.96768683496855,16.761325892541205,0.03425682920655271,1037.9367949855114,12.965360947537507,-5.28240917773532,13735.612201875692,30.503016469676815,-29960.626895641995,833.3,3006.5,1223.6944637732247
1,1.1540887940054276,56.069777084696995,0.001217263478847527,1977,0.014708991963133513,3,10.34417890340039,9.515878015318359,0.0009501168146754335,2756.67649881722,72.97316156348919,16.761448129181613,0.03513439964424873,1038.456128655479,12.95428804902888,-5.28240917773532,13573.54579515322,35.85111085872367,-29960.626895641995,833.3,3006.5,1257.6715881785813
1,1.1576943812535043,55.98429900906884,0.0001321839808908969,1978,0.01621167441713348,3,10.351085606766164,9.522754351592496,0.0009541260124025194,2756.948116254818,72.97922980400928,16.771727154222788,0.033322393821024046,1041.311250799717,12.95831004552945,-5.28240917773532,13667.203703064775,37.345540270799304,-29960.626895641995,833.3,3006.5,1257.9815418083729
0,1.1576698240008416,55.98550173457034,0.00011689550895068983,1978,0.016219615454252465,3,10.351183537829018,9.522896048917422,0.0009415484686877161,2756.9531428311248,72.98094104505218,16.77175143992739,0.03333632858308801,1041.299450428696,12.958187165041426,-5.28240917773532,13669.140446481159,36.71158585839385,-29960.626895641995,833.3,3006.5,1164.326984187835
