,wf,Electricity,Water
0,241.93003929913374,2667.016459758782,66.93293928326156
1,2467.394623409467,2645.8998409950823,301.4906662026104
2,763.8525199395306,2038.3750346650068,189.23786601326083
3,906.1432351076932,4051.703480230215,291.08109814323865
4,207.87266659239333,3489.011098924942,281.9409099128736
5,105.789434438625,2946.6725850794874,218.3951087185627
6,556.8848026062028,2312.5277002249913,298.01585023881074
7,751.0561354289273,3086.7815785777693,293.1741847884596
9,353.5123763274936,2151.1493183522934,298.83741356566344
10,505.6446813384749,3030.5789905294077,286.73276401530137
11,60.22582807112356,2923.1028530729213,293.30084949004373
13,269.1582396579252,2719.0077504817473,298.0000057656989
14,92.3438323942419,3104.060868426146,286.3772925631104
15,338.28960791533063,2873.8882628932383,186.57880188540142
16,1162.7297803238507,2917.7003197595927,340.43424641289096
17,500.9567463896698,2537.6253000056963,-29.155758205244894
18,351.91838393560136,3114.781347990121,289.98739412478415
19,440.3604020591357,2854.3446002403552,288.331174494441
23,63.97684774990387,3184.0915503385468,323.9266043808155
25,46.744912419596204,3306.6874421888037,205.747485971249
26,567.4851998689779,2364.40611485233,306.01176333675295
28,270.35664851862435,2928.626724731333,289.9449279966923
29,606.6461859245314,2386.564024733385,302.68669936964216
30,294.0183881425525,2525.0440723022252,290.31674648004014
31,518.3925184168944,2682.9799998056224,294.62643981397326
32,671.204581365552,2491.696236544029,370.7311895621669
33,357.98267662250635,3564.159079115475,289.3513306948488
34,234.74171728494304,3040.380175580713,298.5763058918181
35,360.1078774735137,2988.7135255125872,297.71222993814234
36,196.50493358532594,2921.7740784372904,293.35217379606536
37,20.85398890616075,2990.61875559954,326.33262598418963
40,690.8843458225267,2381.0998312247,292.60287306946543
41,828.8796249451946,2689.4291220255927,294.46189359663487
42,395.87322327830907,2322.883331980095,186.97300619698024
43,194.3300321655762,2866.2435067719216,291.66168709407424
45,722.5987875269519,4021.573838081323,309.0832596518153
46,25.2538164466295,3749.65367539754,309.389456694438
48,926.1414939379132,3199.7077557627417,316.9924223745294
49,34.34170031790409,3242.8535162156304,311.93072407634037
50,437.6280776482157,2519.633060378213,298.4905140465036
51,157.20797778688498,3330.661945000269,283.31680852969237
53,261.13763521590806,3604.6780376819397,284.9438079871112
54,181.93150981216428,3136.606428749384,297.6123423867099
55,486.2496858934528,2978.958133834907,295.07808136750566
56,333.39488673424927,3416.280121472183,297.37154175548716
58,442.8496422960608,2491.0330514583793,366.9019963896525
61,465.18424309576085,2155.0288047668287,318.8598236170732
62,94.6143403949635,2964.395435968828,322.0492193522516
63,681.4485314213937,3244.231089756486,449.10078918067217
64,249.4493802981538,2945.0385006282927,285.5159090499997
65,185.52357358073203,2790.0820999781126,283.6662844851731
66,190.31695182517961,3104.6782520708784,295.7757498481778
67,243.19226133615769,3553.8451481839343,367.42039375089263
69,441.181547643063,2943.2955548627065,293.50236867843734
70,183.54440497702376,2966.061910137197,283.75785825662587
71,195.76193314407416,3232.412509097284,302.5661214720157
72,498.1108792235227,2277.400477018014,288.2501242602138
73,165.61335214925282,2764.688298995343,293.51924952120726
74,168.96457649018384,2833.465367806124,304.36842996972086
75,832.0986614697231,3020.464244856733,185.56532405770508
76,414.23284563629477,3267.6040084604106,173.97363191528993
77,148.66128086366044,3014.3823937114253,72.25799521731469
78,562.1026052155347,3359.387039374274,374.02055222508164
79,2286.8704465442474,3287.527293433004,296.1972553548172
80,2080.5149526408513,3095.4795667897424,188.14746614130073
81,220.85587402558474,3112.912402050652,292.2058142207224
83,367.8874213533922,2204.6899153838085,296.9583055180876
84,152.56833432521992,2544.6207864838047,287.5810059825825
86,526.9082613624031,2439.624464103429,289.81986043796013
87,550.8049472929762,3060.6006172477305,291.1544133000212
88,714.6050504339669,3151.8990069317515,298.8013362205781
89,938.1496855319568,2872.692305759785,69.26139792329704
91,113.54744525961749,3081.9413858832568,286.276214522444
92,584.7025394030956,2550.6965872032238,68.14988359245379
93,727.8514151820115,3768.172828062752,365.81794134697
94,414.25139665985375,2513.511175384256,371.1594367017264
