,wf,Electricity,Water
0,201.92998787826062,2667.016459758782,66.93293928326156
1,2273.3843662496083,2645.8998409950823,301.4906662026104
2,1018.2127463156905,2038.3750346650068,189.23786601326083
3,1419.5554900891882,4051.703480230215,291.08109814323865
4,379.98214990053253,3489.011098924942,281.9409099128736
5,182.08236507134757,2946.6725850794874,218.3951087185627
6,591.6105433859121,2312.5277002249913,298.01585023881074
7,815.0547272779833,3086.7815785777693,293.1741847884596
9,321.8750272422312,2151.1493183522934,298.83741356566344
10,561.9038964337053,3030.5789905294077,286.73276401530137
11,173.79588456809375,2923.1028530729213,293.30084949004373
13,310.18789953197904,2719.0077504817473,298.0000057656989
14,22.06783508659484,3104.060868426146,286.3772925631104
15,569.0311907668004,2873.8882628932383,186.57880188540142
16,1193.542549430152,2917.7003197595927,340.43424641289096
17,629.8508229085933,2537.6253000056963,-29.155758205244894
18,378.08079886663285,3114.781347990121,289.98739412478415
19,489.1544496752682,2854.3446002403552,288.331174494441
23,129.1295235062598,3184.0915503385468,323.9266043808155
26,555.1233735012493,2364.40611485233,306.01176333675295
28,264.1269558981252,2928.626724731333,289.9449279966923
29,712.6245317035862,2386.564024733385,302.68669936964216
30,268.5829827443503,2525.0440723022252,290.31674648004014
31,464.45050177995176,2682.9799998056224,294.62643981397326
32,551.3869746297885,2491.696236544029,370.7311895621669
33,358.74547086908234,3564.159079115475,289.3513306948488
34,225.10402893406433,3040.380175580713,298.5763058918181
35,324.26924196650083,2988.7135255125872,297.71222993814234
36,112.7676623528132,2921.7740784372904,293.35217379606536
37,98.87150513678672,2990.61875559954,326.33262598418963
40,890.975432885067,2381.0998312247,292.60287306946543
41,812.1886975560533,2689.4291220255927,294.46189359663487
42,462.2998245992793,2322.883331980095,186.97300619698024
43,110.09736434231888,2866.2435067719216,291.66168709407424
45,1228.7945215354673,4021.573838081323,309.0832596518153
46,75.44810575506428,3749.65367539754,309.389456694438
48,999.5617886935049,3199.7077557627417,316.9924223745294
49,96.59790912732201,3242.8535162156304,311.93072407634037
50,435.74715988245316,2519.633060378213,298.4905140465036
51,290.2232909284988,3330.661945000269,283.31680852969237
53,430.0168595418348,3604.6780376819397,284.9438079871112
54,111.12420062322226,3136.606428749384,297.6123423867099
55,535.7633322599635,2978.958133834907,295.07808136750566
56,358.9005224636308,3416.280121472183,297.37154175548716
57,10.753951127931561,3803.313656257059,318.59086183369635
58,485.3313711058448,2491.0330514583793,366.9019963896525
60,61.38474541221807,3300.6980166492745,317.56950951838553
61,509.6233426172597,2155.0288047668287,318.8598236170732
62,161.51781077622658,2964.395435968828,322.0492193522516
63,604.0492575616656,3244.231089756486,449.10078918067217
64,259.27968468997364,2945.0385006282927,285.5159090499997
65,175.03740322856171,2790.0820999781126,283.6662844851731
66,173.46705401688928,3104.6782520708784,295.7757498481778
67,383.0537200913739,3553.8451481839343,367.42039375089263
69,476.64593211832494,2943.2955548627065,293.50236867843734
70,157.41851763485042,2966.061910137197,283.75785825662587
71,183.0535443165921,3232.412509097284,302.5661214720157
72,495.51544031628544,2277.400477018014,288.2501242602138
73,173.0087371012325,2764.688298995343,293.51924952120726
74,60.29442059672763,2833.465367806124,304.36842996972086
75,941.3887990789414,3020.464244856733,185.56532405770508
76,744.8131315936715,3267.6040084604106,173.97363191528993
77,117.77036059358312,3014.3823937114253,72.25799521731469
78,503.06120849671913,3359.387039374274,374.02055222508164
79,2291.674059375947,3287.527293433004,296.1972553548172
80,2025.050412590845,3095.4795667897424,188.14746614130073
81,153.89371609015785,3112.912402050652,292.2058142207224
83,267.34339197021524,2204.6899153838085,296.9583055180876
84,55.909684568997285,2544.6207864838047,287.5810059825825
