,wf,Electricity,Water
0,221.0708177408769,2667.016459758782,66.93293928326156
1,1839.827427817044,2645.8998409950823,301.4906662026104
2,1057.3417305786136,2038.3750346650068,189.23786601326083
3,1580.3201288125265,4051.703480230215,291.08109814323865
4,481.66716307168883,3489.011098924942,281.9409099128736
5,272.32504719493147,2946.6725850794874,218.3951087185627
6,580.1614768129879,2312.5277002249913,298.01585023881074
7,721.0401959283583,3086.7815785777693,293.1741847884596
9,291.99895181231955,2151.1493183522934,298.83741356566344
10,552.8927335746529,3030.5789905294077,286.73276401530137
11,271.2726727554163,2923.1028530729213,293.30084949004373
12,64.41388958358564,2773.515605068225,294.90466641912195
13,306.46402641464823,2719.0077504817473,298.0000057656989
14,5.159177287324359,3104.060868426146,286.3772925631104
15,678.5413904503467,2873.8882628932383,186.57880188540142
16,1010.4173898305797,2917.7003197595927,340.43424641289096
17,714.0210426495346,2537.6253000056963,-29.155758205244894
18,361.2391307224056,3114.781347990121,289.98739412478415
19,458.7670238065815,2854.3446002403552,288.331174494441
20,50.61954991137446,2961.3492450898634,297.62117361590214
23,197.44400170260556,3184.0915503385468,323.9266043808155
26,515.0890746145185,2364.40611485233,306.01176333675295
27,11.160680032055485,3205.805130205768,294.8480669155975
28,241.1089542242868,2928.626724731333,289.9449279966923
29,726.3559672082225,2386.564024733385,302.68669936964216
30,252.9393031307171,2525.0440723022252,290.31674648004014
31,385.55527405388506,2682.9799998056224,294.62643981397326
32,435.0016024947768,2491.696236544029,370.7311895621669
33,310.01494662147235,3564.159079115475,289.3513306948488
34,205.34205306260884,3040.380175580713,298.5763058918181
35,290.2923684221567,2988.7135255125872,297.71222993814234
36,72.737543380258,2921.7740784372904,293.35217379606536
37,179.5088586872859,2990.61875559954,326.33262598418963
38,130.38438977473808,3497.907069242196,70.07152393219357
40,947.9445111510054,2381.0998312247,292.60287306946543
41,711.496331814572,2689.4291220255927,294.46189359663487
42,522.387824901634,2322.883331980095,186.97300619698024
43,70.18909093545713,2866.2435067719216,291.66168709407424
45,1372.1763356566155,4021.573838081323,309.0832596518153
46,134.2258566591663,3749.65367539754,309.389456694438
48,877.4336765194815,3199.7077557627417,316.9924223745294
49,178.33785652617152,3242.8535162156304,311.93072407634037
50,396.22568216306,2519.633060378213,298.4905140465036
51,408.99985828854216,3330.661945000269,283.31680852969237
52,22.268970714645967,3269.0261078071003,310.07442489157324
53,485.7576719411271,3604.6780376819397,284.9438079871112
54,86.40656464717325,3136.606428749384,297.6123423867099
55,507.9031910041389,2978.958133834907,295.07808136750566
56,331.55881034766486,3416.280121472183,297.37154175548716
57,116.9360122604388,3803.313656257059,318.59086183369635
58,453.9738398979183,2491.0330514583793,366.9019963896525
60,150.2728238505426,3300.6980166492745,317.56950951838553
61,476.24790523578514,2155.0288047668287,318.8598236170732
62,232.1718932307193,2964.395435968828,322.0492193522516
63,467.40954925897927,3244.231089756486,449.10078918067217
64,225.98479321461812,2945.0385006282927,285.5159090499997
65,173.81961271310462,2790.0820999781126,283.6662844851731
66,177.09276870612555,3104.6782520708784,295.7757498481778
67,442.0807693903168,3553.8451481839343,367.42039375089263
68,52.501631569029634,3545.8776495917186,293.1916252453164
69,421.0612779446277,2943.2955548627065,293.50236867843734
70,155.0959358951704,2966.061910137197,283.75785825662587
71,185.0012391496773,3232.412509097284,302.5661214720157
72,445.6223409291948,2277.400477018014,288.2501242602138
73,168.0660343218639,2764.688298995343,293.51924952120726
74,28.74484958791502,2833.465367806124,304.36842996972086
75,938.3645561330728,3020.464244856733,185.56532405770508
76,908.8493879114192,3267.6040084604106,173.97363191528993
77,144.413072843167,3014.3823937114253,72.25799521731469
78,408.92943505604734,3359.387039374274,374.02055222508164
79,1913.7766464235065,3287.527293433004,296.1972553548172
80,1724.613600834313,3095.4795667897424,188.14746614130073
81,129.56657786287784,3112.912402050652,292.2058142207224
83,215.30057331977963,2204.6899153838085,296.9583055180876
84,49.03148039936482,2544.6207864838047,287.5810059825825
86,661.1510633915701,2439.624464103429,289.81986043796013
87,552.2822239019765,3060.6006172477305,291.1544133000212
88,704.0763167293202,3151.8990069317515,298.8013362205781
89,790.9966610093995,2872.692305759785,69.26139792329704
90,188.46440832325825,3458.475218220341,285.9704043753948
91,63.808887827900705,3081.9413858832568,286.276214522444
92,536.7102986136184,2550.6965872032238,68.14988359245379
93,939.1781644523123,3768.172828062752,365.81794134697
94,354.181252751753,2513.511175384256,371.1594367017264
95,172.39352147426362,3571.32573033476,211.68617834973
96,707.1399063038506,2978.5497578025547,319.6298410156577
97,780.5686922167968,2536.7198921748927,316.58522104352494
98,163.30120413292948,2721.401873085853,214.7198685918133
101,486.03455768550316,2077.17530409965,349.73876403624934
102,1158.5924979864944,2535.6516154386977,-42.647411313090814
103,92.22110901171378,3325.6865413151427,194.51562154257527
104,93.64055366544977,3049.579020280874,292.7897608062271
105,1090.0305887199581,3557.559372818088,224.54711320518425
106,811.1133268157629,2420.6871028857768,329.2993806780903
107,150.25938382791568,3018.571447734983,317.04255918428896
