,wf,Electricity,Water
0,237.06869244716967,2667.016459758782,66.93293928326156
1,2756.2135930436393,2645.8998409950823,301.4906662026104
2,735.362614187552,2038.3750346650068,189.23786601326083
3,689.5797688793684,4051.703480230215,291.08109814323865
4,159.9973114690767,3489.011098924942,281.9409099128736
5,113.7753589832937,2946.6725850794874,218.3951087185627
6,555.6139111711673,2312.5277002249913,298.01585023881074
7,723.6462345959745,3086.7815785777693,293.1741847884596
9,382.1778156439268,2151.1493183522934,298.83741356566344
10,442.42151401933836,3030.5789905294077,286.73276401530137
11,18.243418295066565,2923.1028530729213,293.30084949004373
13,227.40928218112163,2719.0077504817473,298.0000057656989
14,86.93648337744895,3104.060868426146,286.3772925631104
15,292.36140684785863,2873.8882628932383,186.57880188540142
16,1238.6954334689826,2917.7003197595927,340.43424641289096
17,445.4846599105191,2537.6253000056963,-29.155758205244894
18,314.35131623018924,3114.781347990121,289.98739412478415
19,404.4756228274525,2854.3446002403552,288.331174494441
20,5.321834058429213,2961.3492450898634,297.62117361590214
23,47.6614015810475,3184.0915503385468,323.9266043808155
25,48.61813359376113,3306.6874421888037,205.747485971249
26,566.7305809116649,2364.40611485233,306.01176333675295
28,242.6566569341877,2928.626724731333,289.9449279966923
29,544.7612104943007,2386.564024733385,302.68669936964216
30,276.0335052979723,2525.0440723022252,290.31674648004014
31,550.1048175898267,2682.9799998056224,294.62643981397326
32,721.0141639339868,2491.696236544029,370.7311895621669
33,314.53339741532267,3564.159079115475,289.3513306948488
34,210.89286767890928,3040.380175580713,298.5763058918181
35,335.5740257326311,2988.7135255125872,297.71222993814234
36,177.8082292878209,2921.7740784372904,293.35217379606536
40,629.0476066605311,2381.0998312247,292.60287306946543
41,874.3419902252939,2689.4291220255927,294.46189359663487
42,366.83620024867855,2322.883331980095,186.97300619698024
43,166.6970166833117,2866.2435067719216,291.66168709407424
45,517.8797327985761,4021.573838081323,309.0832596518153
46,5.093436279916597,3749.65367539754,309.389456694438
48,900.4133397437603,3199.7077557627417,316.9924223745294
49,9.003057530972644,3242.8535162156304,311.93072407634037
50,438.1933599170346,2519.633060378213,298.4905140465036
51,92.03009699054442,3330.661945000269,283.31680852969237
53,193.07616880407562,3604.6780376819397,284.9438079871112
54,159.4352338772839,3136.606428749384,297.6123423867099
55,416.15086000370593,2978.958133834907,295.07808136750566
56,299.9915351129049,3416.280121472183,297.37154175548716
58,418.4319729126323,2491.0330514583793,366.9019963896525
61,431.6244855245533,2155.0288047668287,318.8598236170732
62,61.43100349040459,2964.395435968828,322.0492193522516
63,681.2030163993868,3244.231089756486,449.10078918067217
64,230.12735923389351,2945.0385006282927,285.5159090499997
65,150.40830723162355,2790.0820999781126,283.6662844851731
66,179.1198854692788,3104.6782520708784,295.7757498481778
67,169.94870544614685,3553.8451481839343,367.42039375089263
69,396.2390792191019,2943.2955548627065,293.50236867843734
70,160.8970652693984,2966.061910137197,283.75785825662587
71,163.45992286262126,3232.412509097284,302.5661214720157
72,515.1883547885782,2277.400477018014,288.2501242602138
73,161.6418744715296,2764.688298995343,293.51924952120726
74,171.47797804949403,2833.465367806124,304.36842996972086
75,821.3527843581578,3020.464244856733,185.56532405770508
76,300.29907805570133,3267.6040084604106,173.97363191528993
77,121.66950826464719,3014.3823937114253,72.25799521731469
78,546.5570568993725,3359.387039374274,374.02055222508164
79,2431.411682395503,3287.527293433004,296.1972553548172
80,2237.957095326415,3095.4795667897424,188.14746614130073
81,200.32369357195319,3112.912402050652,292.2058142207224
83,387.57881691563296,2204.6899153838085,296.9583055180876
84,127.65237687310594,2544.6207864838047,287.5810059825825
86,497.6101181197307,2439.624464103429,289.81986043796013
87,525.02057658799,3060.6006172477305,291.1544133000212
88,684.2034308417105,3151.8990069317515,298.8013362205781
89,978.3522709169971,2872.692305759785,69.26139792329704
91,102.13876111166547,3081.9413858832568,286.276214522444
92,562.3679678653967,2550.6965872032238,68.14988359245379
93,646.0821876492199,3768.172828062752,365.81794134697
94,348.6464127322022,2513.511175384256,371.1594367017264
95,285.069807690322,3571.32573033476,211.68617834973
96,763.294240865275,2978.5497578025547,319.6298410156577
97,573.2411105911673,2536.7198921748927,316.58522104352494
98,212.91421240928918,2721.401873085853,214.7198685918133
99,55.08442631570955,3014.025069525889,295.5310323101525
101,575.7890627527253,2077.17530409965,349.73876403624934
102,712.3128026303671,2535.6516154386977,-42.647411313090814
103,55.173757997264254,3325.6865413151427,194.51562154257527
104,143.03865248298146,3049.579020280874,292.7897608062271
105,216.32869418143935,3557.559372818088,224.54711320518425
106,574.4388443624875,2420.6871028857768,329.2993806780903
107,172.34790972094294,3018.571447734983,317.04255918428896
108,239.65502142477533,2626.170048878773,294.38892113015214
109,274.4865903607615,2976.9059756196557,70.7784224713865
111,801.1617476434787,2700.915912362741,321.04346900120544
113,861.8014925075031,2608.002303374336,370.9391053000245
114,515.3069941656403,2436.059314074987,320.78756680269083
115,520.3969598406231,3208.6544040280955,310.33010072692065
116,22.8005483237554,3189.076726719814,287.22954888737684
117,554.4353672719541,4109.530407240684,310.9517185217473
119,104.78229343286361,3175.321146964294,293.9287193439372
120,275.4356171465689,3187.410527673384,304.0514615295573
121,515.0123707813182,2818.5705645340636,67.36307140028376
123,28.962618801439127,4093.4850202842763,294.9682958222721
124,395.5590382266839,2559.988921595136,281.7467516663964
125,188.5751301338388,2926.7384129056513,296.27413086522444
127,509.89298797951403,2579.7483423465346,71.94641867826272
128,1221.043392983377,2690.842152559231,455.3147270575228
131,256.16509847877035,2221.5569927929428,295.7148350331296
132,260.3032447279525,2901.9335375820588,303.9107461903912
134,377.1537907360538,3213.31047880897,295.24550507791923
135,256.30708803707563,2513.52016208436,325.8164824217715
136,683.1030596830217,2536.333587605946,318.95392678403226
137,617.2011869390924,2950.1921823918397,373.9722960856193
138,231.8109591936364,2609.562806462685,377.03107706096085
139,380.57329470322543,3078.6897137070587,222.82797836476968
140,1151.4262021991826,2885.2642595919115,323.52426846642396
141,685.8143216371251,2976.65955948521,373.4531327972388
142,151.2849514753965,3588.209529519467,378.9402958445857
143,443.14532757704086,2970.604754525372,195.15137380522046
144,186.96606493594544,2515.897599653373,188.0498023357531
145,279.67206104583374,3092.4751636948426,59.16616952588573
146,293.19465617484383,2556.9709971841985,71.74186937357052
150,344.3089588547282,2732.005440006762,306.5266754565077
151,714.7396757408368,3258.2458438555077,295.0572581037175
152,550.9551617309925,2839.173984181756,61.22543305348283
154,205.84756947169922,2236.6372456390477,300.93792589016374
155,726.8318388734598,3154.1282412945397,293.0105173006983
156,217.82018077869589,3033.22142517909,299.2347434684052
157,57.672979664356305,3548.6536653467083,317.17339257607955
158,382.27369164931815,2862.115572282333,285.916625018082
160,569.8187719213325,2186.8816350512247,324.5255770395582
161,401.19762873432524,2625.852026964685,301.79106580839164
162,27.687307235245868,2924.9969246190776,291.88963654154514
163,665.0549084684574,3023.229467053889,295.79674470672836
164,502.1269534270996,2660.0557192603515,299.96752818191004
165,117.8189880533576,3526.653521859633,299.9660890785961
166,293.7523400081263,2670.7191345492397,303.50221064315963
167,123.28580379205619,3265.640317739897,280.3746460890254
168,2372.559087099081,2739.1395753372503,290.6474067688341
170,68.19097433567272,2994.223104407371,317.57029595564046
171,340.39463197759585,2360.223736195133,318.36121266187547
172,434.64981380787094,2939.417955181037,286.8070801321031
173,193.83943453141222,2976.0953387009217,296.89903766100764
175,278.790862258928,2786.132190009309,65.57528721832414
177,294.628368226979,2502.2800762572665,67.0295470041058
179,323.9224802217424,2119.411973331138,298.48140944896625
180,487.50710280138026,3098.555353868511,291.88419292820674
181,168.57721732053366,3394.018780647706,384.0705475590228
183,317.30964738816994,3318.4029884364727,309.3698412827146
184,299.5586925388682,3419.850561511286,204.6748231358464
185,170.10203085586534,3511.240929025348,311.79897404443227
186,185.93429383110526,3418.074691144643,298.9394636035538
188,414.41412716526304,3190.209621727797,293.44148842646337
189,218.93078737240393,3206.369719550716,288.77591933941534
190,154.92187123922415,3306.31008949361,301.38275694521457
191,570.5558981501007,2839.203410778341,225.680321152965
192,426.64822329252127,3469.7770786766027,320.1319907083604
194,286.6270900164331,2226.8685389571483,294.54282603233867
195,309.9460658250949,2865.644827911627,219.92930554367413
196,279.31448437180285,3215.064826067757,-34.78407973439553
197,549.5182639175831,3053.094164630163,363.2427269187357
198,490.7300480050941,2766.5357748310907,-39.235345855154
199,79.89264129982976,3745.5660818116858,309.5161872962052
200,38.45577716922128,3599.4421928745146,320.34071258409284
201,131.91508174547698,3491.1598922441412,296.26772227676133
202,401.00406071693476,2886.6279204158477,59.87020261658441
203,270.7005136120207,2703.685188741776,383.59738310978105
204,372.030431777663,2668.923000973504,372.6288699558394
205,539.8929344816788,3213.211871694775,375.72701554455705
206,468.8843967616665,3154.9596462236586,58.85160741989604
207,391.3230143533583,2722.119375472832,366.8364421093322
208,257.5336381752665,2545.805265511287,306.08575144649245
209,148.87581038268388,2508.122055757536,280.4153746565298
210,450.4136330701714,2166.7903848221804,187.73088146497886
211,619.1616481737796,2725.029394586239,300.4816858770758
212,278.57263182670465,3670.671890371378,326.40841192837775
213,181.86503297275533,2963.033449015016,317.26137190127406
214,871.7043840937215,2349.470236233581,368.5010980353562
215,118.04100736330719,2977.217336130163,69.69331889299546
216,98.80084967271947,2937.410330453374,193.53138051799718
217,231.8500836790007,3087.146446190983,195.06590172769032
218,600.5174533898469,2639.0342245099177,317.7566818005048
219,50.31169811601548,3225.464297615177,293.43380459763813
220,565.9739386297451,1948.882211143736,315.4105609204633
221,347.3229122417988,2872.503270419213,322.6579177049987
222,210.9030231910449,3347.8182515412336,294.3548002675891
223,154.28983460105388,2464.0759242137533,300.9461883904532
224,176.1858782756412,2746.507886893801,292.1979562500408
225,383.29814361385127,2577.324023273628,293.5368594390078
226,257.5730372829648,2397.1051677766877,296.1679233980188
227,28.438827672693385,3521.7223948268834,66.56455148952998
231,61.53143321044996,3678.5737859634332,278.0635530185571
232,204.60174385071218,3313.1651786996526,67.7943634138028
233,189.5606750193324,2736.077452650833,301.66765978550774
236,996.7305613954675,2610.931674919237,362.6759831532292
237,222.0209759945808,3941.6966431523188,293.8622350830669
238,161.5236468791793,2846.7211984261103,298.8262502034782
239,113.85144228871624,3496.858080931972,297.7346139492621
241,585.4942030772709,2297.31532558366,293.4362035633057
242,312.82452969037337,2031.335724327252,290.17422722786597
243,237.70696583074766,2692.061995703646,286.23531413450746
245,207.38820600353426,3255.2989338748107,295.013538845192
246,514.1531128116046,2208.487661378125,319.7222155857177
247,271.24926962786344,2393.1548445332496,297.5632761764003
248,474.3473716360098,2086.9756949300345,298.08958549520406
249,253.7757584717703,2777.9053903955346,295.4637954137077
250,285.856884824528,3291.256095405328,292.12271894016163
251,802.765354668099,3329.8611075407316,65.36791635239969
252,490.22786327783626,2134.101601931472,367.63618868808953
253,205.89858154293887,2993.084462680075,298.5900487317071
254,161.86456324140244,3097.4578194632427,300.29029945495193
255,670.1166571922306,2783.762783011848,184.96705539850842
256,106.62887455451641,2574.002554757711,191.54652016139855
257,232.90946828105217,2890.3821742982204,288.34580432207395
