,wf,Electricity,Water
0,223.5778591658065,2667.016459758782,66.93293928326156
1,1860.7727034997229,2645.8998409950823,301.4906662026104
2,1069.5453556255432,2038.3750346650068,189.23786601326083
3,1597.717557350336,4051.703480230215,291.08109814323865
4,486.6068419868026,3489.011098924942,281.9409099128736
5,275.5987154671016,2946.6725850794874,218.3951087185627
6,586.2961734943462,2312.5277002249913,298.01585023881074
7,728.5798197485042,3086.7815785777693,293.1741847884596
9,295.93213097799986,2151.1493183522934,298.83741356566344
10,558.6388226681512,3030.5789905294077,286.73276401530137
11,274.87513192242943,2923.1028530729213,293.30084949004373
12,64.9481381941281,2773.515605068225,294.90466641912195
13,310.46739729369216,2719.0077504817473,298.0000057656989
14,5.129647752860265,3104.060868426146,286.3772925631104
15,686.1932228882822,2873.8882628932383,186.57880188540142
16,1021.4945706883832,2917.7003197595927,340.43424641289096
17,721.6759351966655,2537.6253000056963,-29.155758205244894
18,365.4081111227529,3114.781347990121,289.98739412478415
19,463.25130142494413,2854.3446002403552,288.331174494441
20,52.766344274007594,2961.3492450898634,297.62117361590214
23,199.47595313653156,3184.0915503385468,323.9266043808155
26,520.6611702012739,2364.40611485233,306.01176333675295
27,11.425994698190546,3205.805130205768,294.8480669155975
28,244.3353023401885,2928.626724731333,289.9449279966923
29,734.115823996592,2386.564024733385,302.68669936964216
30,255.9087638282198,2525.0440723022252,290.31674648004014
31,390.3682155185023,2682.9799998056224,294.62643981397326
32,439.61264646092485,2491.696236544029,370.7311895621669
33,313.9306548236625,3564.159079115475,289.3513306948488
34,208.18242051460575,3040.380175580713,298.5763058918181
35,293.2190433471601,2988.7135255125872,297.71222993814234
36,73.27410393028,2921.7740784372904,293.35217379606536
37,181.5073574854106,2990.61875559954,326.33262598418963
38,132.0224850170385,3497.907069242196,70.07152393219357
40,956.6546199973891,2381.0998312247,292.60287306946543
41,719.0080406158098,2689.4291220255927,294.46189359663487
42,527.869357101899,2322.883331980095,186.97300619698024
43,70.69681657987826,2866.2435067719216,291.66168709407424
45,1387.288784050831,4021.573838081323,309.0832596518153
46,135.8397198452744,3749.65367539754,309.389456694438
48,886.8008931956945,3199.7077557627417,316.9924223745294
49,180.51522653315013,3242.8535162156304,311.93072407634037
50,400.8517532395978,2519.633060378213,298.4905140465036
51,413.20043452290224,3330.661945000269,283.31680852969237
52,22.554831246221212,3269.0261078071003,310.07442489157324
53,490.4752452062701,3604.6780376819397,284.9438079871112
54,87.44067393476946,3136.606428749384,297.6123423867099
55,513.1402381443041,2978.958133834907,295.07808136750566
56,335.7558318244515,3416.280121472183,297.37154175548716
57,118.18400060049713,3803.313656257059,318.59086183369635
58,459.75378600418594,2491.0330514583793,366.9019963896525
60,151.7752294437705,3300.6980166492745,317.56950951838553
61,481.76452998834264,2155.0288047668287,318.8598236170732
62,234.5967793941629,2964.395435968828,322.0492193522516
63,472.61151841405473,3244.231089756486,449.10078918067217
64,229.04001639747761,2945.0385006282927,285.5159090499997
65,175.50419567163968,2790.0820999781126,283.6662844851731
66,178.81438635370637,3104.6782520708784,295.7757498481778
67,447.6112302427491,3553.8451481839343,367.42039375089263
68,52.981355565064725,3545.8776495917186,293.1916252453164
69,425.11892738608947,2943.2955548627065,293.50236867843734
70,156.5686665770169,2966.061910137197,283.75785825662587
71,186.93511641459443,3232.412509097284,302.5661214720157
72,450.0379614425735,2277.400477018014,288.2501242602138
73,169.68551742351826,2764.688298995343,293.51924952120726
74,28.94900932318973,2833.465367806124,304.36842996972086
75,946.8493600954331,3020.464244856733,185.56532405770508
76,919.2787473957327,3267.6040084604106,173.97363191528993
77,146.02051038913902,3014.3823937114253,72.25799521731469
78,413.18425168422857,3359.387039374274,374.02055222508164
79,1935.976656172772,3287.527293433004,296.1972553548172
80,1744.2235486714096,3095.4795667897424,188.14746614130073
81,131.07031845814225,3112.912402050652,292.2058142207224
83,217.45189442174012,2204.6899153838085,296.9583055180876
84,49.586859822986405,2544.6207864838047,287.5810059825825
86,668.1918581482332,2439.624464103429,289.81986043796013
87,558.5600572257122,3060.6006172477305,291.1544133000212
88,711.4615513129214,3151.8990069317515,298.8013362205781
89,799.3941418279197,2872.692305759785,69.26139792329704
90,190.77979733432437,3458.475218220341,285.9704043753948
