,wf,Electricity,Water
0,213.20925799517573,2667.016459758782,66.93293928326156
1,2567.630090083191,2645.8998409950823,301.4906662026104
2,772.6322955343471,2038.3750346650068,189.23786601326083
3,828.8153690078798,4051.703480230215,291.08109814323865
4,194.10691384076353,3489.011098924942,281.9409099128736
5,100.46960716661332,2946.6725850794874,218.3951087185627
6,547.7565327880949,2312.5277002249913,298.01585023881074
7,755.1590583334958,3086.7815785777693,293.1741847884596
9,373.76381257737705,2151.1493183522934,298.83741356566344
10,472.6580205966318,3030.5789905294077,286.73276401530137
11,43.917199816561116,2923.1028530729213,293.30084949004373
13,262.45922154283585,2719.0077504817473,298.0000057656989
14,99.67130667204418,3104.060868426146,286.3772925631104
15,320.60065364698386,2873.8882628932383,186.57880188540142
16,1200.8857981459191,2917.7003197595927,340.43424641289096
17,508.00334871907376,2537.6253000056963,-29.155758205244894
18,360.17350025322094,3114.781347990121,289.98739412478415
19,449.42942257126253,2854.3446002403552,288.331174494441
23,61.25990376169865,3184.0915503385468,323.9266043808155
25,42.33020113754911,3306.6874421888037,205.747485971249
26,590.5625983035634,2364.40611485233,306.01176333675295
28,223.33688226190924,2928.626724731333,289.9449279966923
29,532.3886192807156,2386.564024733385,302.68669936964216
30,278.4930175827517,2525.0440723022252,290.31674648004014
31,530.463311884993,2682.9799998056224,294.62643981397326
32,697.8171962544666,2491.696236544029,370.7311895621669
33,348.59714146797864,3564.159079115475,289.3513306948488
34,212.66255052387817,3040.380175580713,298.5763058918181
35,349.70723501574054,2988.7135255125872,297.71222993814234
36,190.54219491517483,2921.7740784372904,293.35217379606536
37,10.0202278114724,2990.61875559954,326.33262598418963
40,644.7301095722632,2381.0998312247,292.60287306946543
41,850.1912614428778,2689.4291220255927,294.46189359663487
42,400.3173305921691,2322.883331980095,186.97300619698024
43,176.39154553100354,2866.2435067719216,291.66168709407424
45,650.6196203281824,4021.573838081323,309.0832596518153
46,17.121413559681805,3749.65367539754,309.389456694438
48,907.1985638025116,3199.7077557627417,316.9924223745294
49,26.179206152320965,3242.8535162156304,311.93072407634037
50,458.3256757921778,2519.633060378213,298.4905140465036
51,135.1236778683766,3330.661945000269,283.31680852969237
53,242.38309580324298,3604.6780376819397,284.9438079871112
54,179.61109194602744,3136.606428749384,297.6123423867099
55,441.6911626235561,2978.958133834907,295.07808136750566
56,323.74702372108305,3416.280121472183,297.37154175548716
58,439.2747453517004,2491.0330514583793,366.9019963896525
61,478.03353825527586,2155.0288047668287,318.8598236170732
62,82.56691268019928,2964.395435968828,322.0492193522516
63,673.1078687410479,3244.231089756486,449.10078918067217
64,247.57354126741166,2945.0385006282927,285.5159090499997
65,163.20894124510392,2790.0820999781126,283.6662844851731
66,194.9711709014112,3104.6782520708784,295.7757498481778
67,221.37301157884232,3553.8451481839343,367.42039375089263
69,439.6093902678151,2943.2955548627065,293.50236867843734
70,163.4079542187211,2966.061910137197,283.75785825662587
71,191.01039252632427,3232.412509097284,302.5661214720157
72,498.4228800795315,2277.400477018014,288.2501242602138
73,168.3534730377363,2764.688298995343,293.51924952120726
74,175.76884276961005,2833.465367806124,304.36842996972086
75,863.2855098561126,3020.464244856733,185.56532405770508
76,388.4137943819087,3267.6040084604106,173.97363191528993
77,132.6326314048557,3014.3823937114253,72.25799521731469
78,550.1879056345075,3359.387039374274,374.02055222508164
79,2356.600071753036,3287.527293433004,296.1972553548172
80,2144.832046642044,3095.4795667897424,188.14746614130073
81,210.52450101837968,3112.912402050652,292.2058142207224
83,378.2711225590457,2204.6899153838085,296.9583055180876
84,145.05859524251912,2544.6207864838047,287.5810059825825
86,508.8714373611948,2439.624464103429,289.81986043796013
87,542.4746836334789,3060.6006172477305,291.1544133000212
88,705.8120996993523,3151.8990069317515,298.8013362205781
89,958.7884524251967,2872.692305759785,69.26139792329704
91,106.87994467536933,3081.9413858832568,286.276214522444
