,wf,Electricity,Water
0,217.1403112978642,2667.016459758782,66.93293928326156
1,2062.133668147148,2645.8998409950823,301.4906662026104
2,1043.5192337239775,2038.3750346650068,189.23786601326083
3,1593.5681162521153,4051.703480230215,291.08109814323865
4,466.65886132671983,3489.011098924942,281.9409099128736
5,249.93849556646927,2946.6725850794874,218.3951087185627
6,594.3864810406054,2312.5277002249913,298.01585023881074
7,779.5895349379598,3086.7815785777693,293.1741847884596
9,302.9125280843134,2151.1493183522934,298.83741356566344
10,563.2313688273721,3030.5789905294077,286.73276401530137
11,250.91862466771343,2923.1028530729213,293.30084949004373
12,31.819415412224465,2773.515605068225,294.90466641912195
13,315.7256747616381,2719.0077504817473,298.0000057656989
14,12.276134340137085,3104.060868426146,286.3772925631104
15,674.0599662899763,2873.8882628932383,186.57880188540142
16,1118.558789522976,2917.7003197595927,340.43424641289096
17,688.0203857517854,2537.6253000056963,-29.155758205244894
18,378.62533034320586,3114.781347990121,289.98739412478415
19,485.7199368516816,2854.3446002403552,288.331174494441
20,28.364670438838843,2961.3492450898634,297.62117361590214
23,181.27096427320282,3184.0915503385468,323.9266043808155
26,545.4947436443744,2364.40611485233,306.01176333675295
28,251.6020656470846,2928.626724731333,289.9449279966923
29,714.2692841232927,2386.564024733385,302.68669936964216
30,269.3029542333532,2525.0440723022252,290.31674648004014
31,430.20716571364176,2682.9799998056224,294.62643981397326
32,495.58794818274566,2491.696236544029,370.7311895621669
33,341.5938587819349,3564.159079115475,289.3513306948488
34,223.5955732341391,3040.380175580713,298.5763058918181
35,314.15227122088595,2988.7135255125872,297.71222993814234
36,89.59437319114456,2921.7740784372904,293.35217379606536
37,161.90150087762387,2990.61875559954,326.33262598418963
38,89.1086886513768,3497.907069242196,70.07152393219357
40,952.6856274529418,2381.0998312247,292.60287306946543
41,775.6787207255402,2689.4291220255927,294.46189359663487
42,500.7770715484611,2322.883331980095,186.97300619698024
43,86.88992863072052,2866.2435067719216,291.66168709407424
45,1379.7258436194384,4021.573838081323,309.0832596518153
46,117.6257726153946,3749.65367539754,309.389456694438
48,954.6212073162824,3199.7077557627417,316.9924223745294
49,155.46471238789948,3242.8535162156304,311.93072407634037
50,419.15226290378854,2519.633060378213,298.4905140465036
51,374.52009333663966,3330.661945000269,283.31680852969237
53,491.19326269865417,3604.6780376819397,284.9438079871112
54,101.61975334369932,3136.606428749384,297.6123423867099
55,525.4879926743274,2978.958133834907,295.07808136750566
56,355.2245523007128,3416.280121472183,297.37154175548716
57,90.04942128965618,3803.313656257059,318.59086183369635
58,468.9711486796239,2491.0330514583793,366.9019963896525
60,130.7315695061318,3300.6980166492745,317.56950951838553
61,500.57753938286714,2155.0288047668287,318.8598236170732
62,217.1245683220044,2964.395435968828,322.0492193522516
63,536.9875164315623,3244.231089756486,449.10078918067217
64,243.55214678095473,2945.0385006282927,285.5159090499997
