,wf,Electricity,Water
0,210.34184000523513,2667.016459758782,66.93293928326156
1,2168.031859014907,2645.8998409950823,301.4906662026104
2,1052.1322132325672,2038.3750346650068,189.23786601326083
3,1512.5829956670382,4051.703480230215,291.08109814323865
4,415.60075596411787,3489.011098924942,281.9409099128736
5,212.0610048166554,2946.6725850794874,218.3951087185627
6,597.0503565089125,2312.5277002249913,298.01585023881074
7,798.9302703385582,3086.7815785777693,293.1741847884596
9,308.06138167677557,2151.1493183522934,298.83741356566344
10,571.9741996434402,3030.5789905294077,286.73276401530137
11,210.44059498348471,2923.1028530729213,293.30084949004373
13,314.1584508435089,2719.0077504817473,298.0000057656989
14,21.863267039188266,3104.060868426146,286.3772925631104
15,620.8710280259422,2873.8882628932383,186.57880188540142
16,1155.4892507030136,2917.7003197595927,340.43424641289096
17,658.7002634258681,2537.6253000056963,-29.155758205244894
18,386.3992334127752,3114.781347990121,289.98739412478415
19,489.09093775926783,2854.3446002403552,288.331174494441
20,2.733952644850819,2961.3492450898634,297.62117361590214
23,157.9253085038464,3184.0915503385468,323.9266043808155
26,543.5193838563916,2364.40611485233,306.01176333675295
28,264.28023898300444,2928.626724731333,289.9449279966923
29,720.4721003345637,2386.564024733385,302.68669936964216
30,252.88300248758537,2525.0440723022252,290.31674648004014
31,447.73853682008166,2682.9799998056224,294.62643981397326
32,524.5033281127475,2491.696236544029,370.7311895621669
33,348.6275122603453,3564.159079115475,289.3513306948488
34,222.65775674673085,3040.380175580713,298.5763058918181
35,323.2600337972102,2988.7135255125872,297.71222993814234
36,104.2557717589013,2921.7740784372904,293.35217379606536
37,130.06623151496083,2990.61875559954,326.33262598418963
38,39.477875630906574,3497.907069242196,70.07152393219357
40,933.899938877443,2381.0998312247,292.60287306946543
41,792.1571531472522,2689.4291220255927,294.46189359663487
42,486.5275566104872,2322.883331980095,186.97300619698024
43,100.56632554542941,2866.2435067719216,291.66168709407424
45,1308.663008063141,4021.573838081323,309.0832596518153
46,96.95938677660169,3749.65367539754,309.389456694438
48,975.7631344687691,3199.7077557627417,316.9924223745294
49,125.90333602134916,3242.8535162156304,311.93072407634037
50,429.83606585947314,2519.633060378213,298.4905140465036
51,334.4277880085937,3330.661945000269,283.31680852969237
53,461.1198208651427,3604.6780376819397,284.9438079871112
54,111.69902832323538,3136.606428749384,297.6123423867099
55,533.4955993832046,2978.958133834907,295.07808136750566
56,359.27064959578695,3416.280121472183,297.37154175548716
57,49.6401170890273,3803.313656257059,318.59086183369635
58,467.3411859708822,2491.0330514583793,366.9019963896525
60,92.57651048481293,3300.6980166492745,317.56950951838553
61,495.425729994791,2155.0288047668287,318.8598236170732
62,194.57452931251632,2964.395435968828,322.0492193522516
63,574.5911258756666,3244.231089756486,449.10078918067217
64,246.31932998467005,2945.0385006282927,285.5159090499997
65,179.02325950304572,2790.0820999781126,283.6662844851731
66,182.47750366967819,3104.6782520708784,295.7757498481778
67,413.91907562451615,3553.8451481839343,367.42039375089263
69,460.29911208134376,2943.2955548627065,293.50236867843734
70,161.26369058439232,2966.061910137197,283.75785825662587
71,191.06829784716126,3232.412509097284,302.5661214720157
72,472.5177856062668,2277.400477018014,288.2501242602138
73,173.9513629489983,2764.688298995343,293.51924952120726
74,52.74861039024192,2833.465367806124,304.36842996972086
75,968.3575021033298,3020.464244856733,185.56532405770508
76,814.3880139830056,3267.6040084604106,173.97363191528993
77,131.7893382042329,3014.3823937114253,72.25799521731469
78,484.47407019137177,3359.387039374274,374.02055222508164
79,2210.124031378446,3287.527293433004,296.1972553548172
80,1966.2373439966686,3095.4795667897424,188.14746614130073
81,160.12364838617668,3112.912402050652,292.2058142207224
83,258.6995402899554,2204.6899153838085,296.9583055180876
84,47.84704992803388,2544.6207864838047,287.5810059825825
86,645.7829505871097,2439.624464103429,289.81986043796013
87,590.5482270693975,3060.6006172477305,291.1544133000212
88,766.9352142448832,3151.8990069317515,298.8013362205781
89,883.2090690288207,2872.692305759785,69.26139792329704
90,106.4963109266794,3458.475218220341,285.9704043753948
91,65.0493954353573,3081.9413858832568,286.276214522444
92,566.0253106444886,2550.6965872032238,68.14988359245379
93,939.6357954502392,3768.172828062752,365.81794134697
94,371.8753567026908,2513.511175384256,371.1594367017264
95,207.99552624317582,3571.32573033476,211.68617834973
96,809.9456166658331,2978.5497578025547,319.6298410156577
97,804.03326274295,2536.7198921748927,316.58522104352494
98,167.91235949948813,2721.401873085853,214.7198685918133
101,524.901456695085,2077.17530409965,349.73876403624934
102,1133.8914999608535,2535.6516154386977,-42.647411313090814
103,74.81693921975997,3325.6865413151427,194.51562154257527
104,100.24059355522152,3049.579020280874,292.7897608062271
105,911.4044959679447,3557.559372818088,224.54711320518425
106,826.9214348899463,2420.6871028857768,329.2993806780903
107,170.77805390874963,3018.571447734983,317.04255918428896
108,237.22955781085847,2626.170048878773,294.38892113015214
109,345.90738147476793,2976.9059756196557,70.7784224713865
111,593.2286669259443,2700.915912362741,321.04346900120544
113,931.5933355332595,2608.002303374336,370.9391053000245
114,581.1931601512088,2436.059314074987,320.78756680269083
115,491.46237605046855,3208.6544040280955,310.33010072692065
117,1496.4150077445056,4109.530407240684,310.9517185217473
119,166.67040888096912,3175.321146964294,293.9287193439372
120,281.01752532296024,3187.410527673384,304.0514615295573
121,528.3150785725638,2818.5705645340636,67.36307140028376
122,114.39876882624472,3236.1164915394,60.95504992514406
123,311.8685320875283,4093.4850202842763,294.9682958222721
124,457.8938637410413,2559.988921595136,281.7467516663964
125,205.6924645087811,2926.7384129056513,296.27413086522444
127,729.5353196153128,2579.7483423465346,71.94641867826272
128,995.4648045019272,2690.842152559231,455.3147270575228
130,70.9465209223887,2934.7686024394043,69.87886556180139
131,55.22370529654396,2221.5569927929428,295.7148350331296
132,181.4029441004704,2901.9335375820588,303.9107461903912
134,573.7655745193017,3213.31047880897,295.24550507791923
135,228.13329350658609,2513.52016208436,325.8164824217715
136,704.1807264228464,2536.333587605946,318.95392678403226
137,573.5327966186206,2950.1921823918397,373.9722960856193
138,189.41818643231488,2609.562806462685,377.03107706096085
139,347.8291368988673,3078.6897137070587,222.82797836476968
140,1003.376659273842,2885.2642595919115,323.52426846642396
