,wf,Electricity,Water
0,191.1802192217689,2667.016459758782,66.93293928326156
1,2383.1354776877656,2645.8998409950823,301.4906662026104
2,995.8010711305985,2038.3750346650068,189.23786601326083
3,1352.3782392938547,4051.703480230215,291.08109814323865
4,348.5895311992023,3489.011098924942,281.9409099128736
5,143.70163370151514,2946.6725850794874,218.3951087185627
6,598.1134901663913,2312.5277002249913,298.01585023881074
7,814.7106174304394,3086.7815785777693,293.1741847884596
9,319.04931334940284,2151.1493183522934,298.83741356566344
10,559.4756763982613,3030.5789905294077,286.73276401530137
11,135.25210690870608,2923.1028530729213,293.30084949004373
13,307.15838570350707,2719.0077504817473,298.0000057656989
14,18.30672099584104,3104.060868426146,286.3772925631104
15,514.1850614897946,2873.8882628932383,186.57880188540142
16,1227.034850708338,2917.7003197595927,340.43424641289096
17,603.9362239932132,2537.6253000056963,-29.155758205244894
18,369.0500699911051,3114.781347990121,289.98739412478415
19,496.25776836098566,2854.3446002403552,288.331174494441
23,111.34611781990108,3184.0915503385468,323.9266043808155
26,546.7619243978354,2364.40611485233,306.01176333675295
28,263.5758914941317,2928.626724731333,289.9449279966923
29,693.0103233790843,2386.564024733385,302.68669936964216
30,271.05276602328036,2525.0440723022252,290.31674648004014
31,481.2465984002577,2682.9799998056224,294.62643981397326
32,581.3141614014445,2491.696236544029,370.7311895621669
33,361.92939694554514,3564.159079115475,289.3513306948488
34,221.75837257756336,3040.380175580713,298.5763058918181
35,321.80798023530633,2988.7135255125872,297.71222993814234
36,114.58881689284271,2921.7740784372904,293.35217379606536
37,64.47272309358716,2990.61875559954,326.33262598418963
40,871.6603883079556,2381.0998312247,292.60287306946543
41,835.0341098808512,2689.4291220255927,294.46189359663487
42,451.1436722797756,2322.883331980095,186.97300619698024
43,117.93640423162583,2866.2435067719216,291.66168709407424
45,1154.645678090524,4021.573838081323,309.0832596518153
46,59.576719786940316,3749.65367539754,309.389456694438
48,1020.4672707266138,3199.7077557627417,316.9924223745294
49,62.784893100226,3242.8535162156304,311.93072407634037
50,438.56760446810756,2519.633060378213,298.4905140465036
51,243.66300511810488,3330.661945000269,283.31680852969237
