,wf,Electricity,Water
0,223.36306329240801,2667.016459758782,66.93293928326156
1,2664.2628238297816,2645.8998409950823,301.4906662026104
2,752.3727881274249,2038.3750346650068,189.23786601326083
3,770.8546925572638,4051.703480230215,291.08109814323865
4,193.29216466108466,3489.011098924942,281.9409099128736
5,105.69393580778058,2946.6725850794874,218.3951087185627
6,575.8083410916499,2312.5277002249913,298.01585023881074
7,724.265169471696,3086.7815785777693,293.1741847884596
9,381.1990334514303,2151.1493183522934,298.83741356566344
10,442.459339820511,3030.5789905294077,286.73276401530137
11,29.85049687388024,2923.1028530729213,293.30084949004373
13,240.9204800868461,2719.0077504817473,298.0000057656989
14,87.52037451195406,3104.060868426146,286.3772925631104
15,305.4179945759329,2873.8882628932383,186.57880188540142
16,1221.746506597539,2917.7003197595927,340.43424641289096
17,492.4998844473837,2537.6253000056963,-29.155758205244894
18,325.4603871862397,3114.781347990121,289.98739412478415
19,413.8475601827595,2854.3446002403552,288.331174494441
23,52.409030702505575,3184.0915503385468,323.9266043808155
25,51.42922811880074,3306.6874421888037,205.747485971249
26,568.4654293212183,2364.40611485233,306.01176333675295
28,239.42164052057012,2928.626724731333,289.9449279966923
29,520.6303921491344,2386.564024733385,302.68669936964216
30,287.97909720316807,2525.0440723022252,290.31674648004014
31,541.273702983341,2682.9799998056224,294.62643981397326
32,704.2169388778591,2491.696236544029,370.7311895621669
33,339.47893294843306,3564.159079115475,289.3513306948488
34,208.71143307744836,3040.380175580713,298.5763058918181
35,334.2874523803408,2988.7135255125872,297.71222993814234
36,169.3084329762845,2921.7740784372904,293.35217379606536
37,1.4331308118209725,2990.61875559954,326.33262598418963
40,620.8890139533705,2381.0998312247,292.60287306946543
41,857.8541475416757,2689.4291220255927,294.46189359663487
42,403.5238980100671,2322.883331980095,186.97300619698024
43,168.1789870617451,2866.2435067719216,291.66168709407424
45,581.9660226340475,4021.573838081323,309.0832596518153
46,12.084321027612702,3749.65367539754,309.389456694438
48,906.8386664419974,3199.7077557627417,316.9924223745294
49,11.489291005932287,3242.8535162156304,311.93072407634037
50,458.54511408516055,2519.633060378213,298.4905140465036
51,112.29426454270995,3330.661945000269,283.31680852969237
53,207.40487201057897,3604.6780376819397,284.9438079871112
54,159.5990552632403,3136.606428749384,297.6123423867099
55,398.86680093727045,2978.958133834907,295.07808136750566
56,324.36983067730495,3416.280121472183,297.37154175548716
58,429.53296899134807,2491.0330514583793,366.9019963896525
61,439.5766031586743,2155.0288047668287,318.8598236170732
62,75.42709885819822,2964.395435968828,322.0492193522516
63,688.4679633404966,3244.231089756486,449.10078918067217
64,223.78413459485023,2945.0385006282927,285.5159090499997
65,168.0468098027078,2790.0820999781126,283.6662844851731
66,175.7818063576716,3104.6782520708784,295.7757498481778
67,193.3892790786361,3553.8451481839343,367.42039375089263
69,411.34124479364823,2943.2955548627065,293.50236867843734
70,164.40160630432723,2966.061910137197,283.75785825662587
71,177.98721496909303,3232.412509097284,302.5661214720157
72,478.4277519516153,2277.400477018014,288.2501242602138
73,176.23921214710901,2764.688298995343,293.51924952120726
74,164.21303676373668,2833.465367806124,304.36842996972086
75,846.1625966518469,3020.464244856733,185.56532405770508
76,361.74029195665605,3267.6040084604106,173.97363191528993
77,134.79427278483743,3014.3823937114253,72.25799521731469
78,548.5809280152283,3359.387039374274,374.02055222508164
79,2392.1109112188856,3287.527293433004,296.1972553548172
80,2191.4674828009784,3095.4795667897424,188.14746614130073
81,204.48682834669881,3112.912402050652,292.2058142207224
83,371.69350000489067,2204.6899153838085,296.9583055180876
84,153.75940848957669,2544.6207864838047,287.5810059825825
86,472.3222626951773,2439.624464103429,289.81986043796013
87,522.4626699023407,3060.6006172477305,291.1544133000212
88,694.9796159518847,3151.8990069317515,298.8013362205781
89,967.4205431503112,2872.692305759785,69.26139792329704
91,111.29965620058294,3081.9413858832568,286.276214522444
92,579.7315153284476,2550.6965872032238,68.14988359245379
93,678.1988125481446,3768.172828062752,365.81794134697
94,378.10975711613924,2513.511175384256,371.1594367017264
95,274.0382727985397,3571.32573033476,211.68617834973
96,763.9744958537399,2978.5497578025547,319.6298410156577
97,603.5953300886076,2536.7198921748927,316.58522104352494
98,202.0053743824306,2721.401873085853,214.7198685918133
99,51.686591281430594,3014.025069525889,295.5310323101525
101,555.9020238015339,2077.17530409965,349.73876403624934
102,763.883868050078,2535.6516154386977,-42.647411313090814
103,66.60573998077332,3325.6865413151427,194.51562154257527
104,151.53285161619687,3049.579020280874,292.7897608062271
105,238.9290786587124,3557.559372818088,224.54711320518425
106,625.6327465726113,2420.6871028857768,329.2993806780903
107,207.65739314511762,3018.571447734983,317.04255918428896
108,231.837097327018,2626.170048878773,294.38892113015214
109,280.5282961158329,2976.9059756196557,70.7784224713865
111,782.3623521922375,2700.915912362741,321.04346900120544
113,868.7120320328147,2608.002303374336,370.9391053000245
114,566.4076780146561,2436.059314074987,320.78756680269083
115,523.0430227440947,3208.6544040280955,310.33010072692065
116,29.106623461701716,3189.076726719814,287.22954888737684
117,632.0135232749216,4109.530407240684,310.9517185217473
119,95.67200674184429,3175.321146964294,293.9287193439372
120,294.6451497515053,3187.410527673384,304.0514615295573
121,524.0022114068986,2818.5705645340636,67.36307140028376
123,55.821274526371745,4093.4850202842763,294.9682958222721
124,371.5243145598457,2559.988921595136,281.7467516663964
125,219.27867801256872,2926.7384129056513,296.27413086522444
127,545.9098855128682,2579.7483423465346,71.94641867826272
128,1186.48376231519,2690.842152559231,455.3147270575228
131,227.865137115756,2221.5569927929428,295.7148350331296
132,244.24305583472113,2901.9335375820588,303.9107461903912
134,383.81069814556764,3213.31047880897,295.24550507791923
135,266.9375565009579,2513.52016208436,325.8164824217715
136,669.8897810992688,2536.333587605946,318.95392678403226
137,638.3045039886088,2950.1921823918397,373.9722960856193
138,257.1024880718135,2609.562806462685,377.03107706096085
139,368.74004524060814,3078.6897137070587,222.82797836476968
140,1133.8124322317585,2885.2642595919115,323.52426846642396
141,682.0045674530212,2976.65955948521,373.4531327972388
142,169.7927804375877,3588.209529519467,378.9402958445857
143,450.23689219374484,2970.604754525372,195.15137380522046
144,179.2245557704333,2515.897599653373,188.0498023357531
145,299.50837131938346,3092.4751636948426,59.16616952588573
146,322.7943836129463,2556.9709971841985,71.74186937357052
150,334.60855337647763,2732.005440006762,306.5266754565077
151,727.3566768807971,3258.2458438555077,295.0572581037175
152,554.7344553014157,2839.173984181756,61.22543305348283
154,228.33623444885023,2236.6372456390477,300.93792589016374
155,739.6549673668777,3154.1282412945397,293.0105173006983
156,227.96356149342813,3033.22142517909,299.2347434684052
157,74.5455295947766,3548.6536653467083,317.17339257607955
158,393.53517220354036,2862.115572282333,285.916625018082
160,601.1829681718007,2186.8816350512247,324.5255770395582
161,384.1921148868041,2625.852026964685,301.79106580839164
162,40.070132118836405,2924.9969246190776,291.88963654154514
163,681.6982794523552,3023.229467053889,295.79674470672836
164,512.7142920664824,2660.0557192603515,299.96752818191004
165,135.3160287220378,3526.653521859633,299.9660890785961
166,283.26329240318483,2670.7191345492397,303.50221064315963
167,134.397044172345,3265.640317739897,280.3746460890254
168,2307.364099674822,2739.1395753372503,290.6474067688341
170,72.886381416297,2994.223104407371,317.57029595564046
171,336.61340948336897,2360.223736195133,318.36121266187547
172,454.8509624700313,2939.417955181037,286.8070801321031
173,204.53946381354143,2976.0953387009217,296.89903766100764
175,272.99065131820265,2786.132190009309,65.57528721832414
177,315.9091070453386,2502.2800762572665,67.0295470041058
178,5.158259113855378,3464.3606757329826,315.0181931898633
179,314.00207420087446,2119.411973331138,298.48140944896625
180,530.6621482007405,3098.555353868511,291.88419292820674
181,161.7389566725335,3394.018780647706,384.0705475590228
