,wf,Electricity,Water
0,183.65785338065962,2667.016459758782,66.93293928326156
1,2504.606618191955,2645.8998409950823,301.4906662026104
2,967.8007865483994,2038.3750346650068,189.23786601326083
3,1260.6955358158825,4051.703480230215,291.08109814323865
4,318.58862737164435,3489.011098924942,281.9409099128736
5,108.5582053026578,2946.6725850794874,218.3951087185627
6,600.7246422138701,2312.5277002249913,298.01585023881074
7,831.2029420368956,3086.7815785777693,293.1741847884596
9,323.4330849337419,2151.1493183522934,298.83741356566344
10,562.0114362786153,3030.5789905294077,286.73276401530137
11,93.265424209931,2923.1028530729213,293.30084949004373
13,288.0546040833047,2719.0077504817473,298.0000057656989
14,16.990639602966255,3104.060868426146,286.3772925631104
15,454.65807065701324,2873.8882628932383,186.57880188540142
16,1257.3690237864466,2917.7003197595927,340.43424641289096
17,601.5518839660286,2537.6253000056963,-29.155758205244894
18,384.89588254422785,3114.781347990121,289.98739412478415
19,514.6499130929648,2854.3446002403552,288.331174494441
23,89.93772590352638,3184.0915503385468,323.9266043808155
26,557.6555737515696,2364.40611485233,306.01176333675295
28,263.54996889793586,2928.626724731333,289.9449279966923
29,687.2833247736826,2386.564024733385,302.68669936964216
30,254.71710846000974,2525.0440723022252,290.31674648004014
31,495.4298716345477,2682.9799998056224,294.62643981397326
32,608.4974513939737,2491.696236544029,370.7311895621669
33,365.2809057233383,3564.159079115475,289.3513306948488
34,208.97372644759173,3040.380175580713,298.5763058918181
35,327.40917111742715,2988.7135255125872,297.71222993814234
36,127.26618082045817,2921.7740784372904,293.35217379606536
37,29.68839073489796,2990.61875559954,326.33262598418963
40,849.1874132409794,2381.0998312247,292.60287306946543
41,850.7059814832982,2689.4291220255927,294.46189359663487
42,418.40511108416683,2322.883331980095,186.97300619698024
43,116.62097855930068,2866.2435067719216,291.66168709407424
45,1079.1370417708933,4021.573838081323,309.0832596518153
46,29.651270138181026,3749.65367539754,309.389456694438
48,1037.5246171482718,3199.7077557627417,316.9924223745294
49,37.839441432346774,3242.8535162156304,311.93072407634037
50,444.50000156841145,2519.633060378213,298.4905140465036
51,192.11258615255812,3330.661945000269,283.31680852969237
53,384.92952341691125,3604.6780376819397,284.9438079871112
54,111.63882543281085,3136.606428749384,297.6123423867099
55,508.3139042229236,2978.958133834907,295.07808136750566
56,352.3110774053159,3416.280121472183,297.37154175548716
58,469.87456761666783,2491.0330514583793,366.9019963896525
61,506.8258668079053,2155.0288047668287,318.8598236170732
62,115.98403211613527,2964.395435968828,322.0492193522516
63,661.5727595738608,3244.231089756486,449.10078918067217
64,259.851632057596,2945.0385006282927,285.5159090499997
65,158.06035132779758,2790.0820999781126,283.6662844851731
66,165.4577698872282,3104.6782520708784,295.7757498481778
67,321.3269421384922,3553.8451481839343,367.42039375089263
69,466.5127008548968,2943.2955548627065,293.50236867843734
70,146.6258461417682,2966.061910137197,283.75785825662587
71,164.9891339378896,3232.412509097284,302.5661214720157
72,498.4154317726386,2277.400477018014,288.2501242602138
73,157.08834325649468,2764.688298995343,293.51924952120726
74,75.14247384707544,2833.465367806124,304.36842996972086
75,906.6405998970627,3020.464244856733,185.56532405770508
