,index,w_ConstructionType,c_w_ConstructionType,w_Age,c_w_Age,w_ConstructionYear,c_w_ConstructionYear,w_HHSize,c_w_HHSize,c_w_Income,c_e_ConstructionType,e_sqm,c_e_sqm,c_e_Income,c_e_HHSize,c_e_ConstructionYear,w_Intercept,w_Income,Water,e_Intercept,e_CDD,e_HDD,Electricity,w
0,0,1,1.0770752989562622,32.36815868543198,0.002873352190793408,1975,0.015116040959651538,2,10.612481631168578,0.0009605955903584672,2680.481635253661,71.93781689632337,16.70321689144397,0.02957083897244328,1006.2806832316028,15.79926137339085,-5.28240917773532,14032.467153694924,31.74480283567292,-29960.626895641995,833.3,3006.5,1404.7780299777667,1549.9625318066157
1,1,1,1.2613031413879818,59.183647816368364,0.0036162237144951328,1955,0.014549097018118578,1,10.397996366475594,0.0009527814281452832,2697.955190399652,73.70998777521406,16.358242682137984,0.03568282931406968,1026.3281952349332,16.02288668161909,-5.28240917773532,13455.713590895852,25.663482646867962,-29960.626895641995,833.3,3006.5,1378.342273830738,1549.9625318066157
2,2,0,1.1232441376403457,26.268390251696573,0.0007412157856882133,1934,0.015533996392300244,4,10.357681623155331,0.0009584458802134488,2964.0967195398616,73.25555931900128,16.645831037465452,0.027768670867065328,1013.2014064704782,9.733756575093393,-5.28240917773532,13615.685052938172,40.831384524190135,-29960.626895641995,833.3,3006.5,961.8796954966573,1549.9625318066157
3,3,0,1.0715390083177143,80.21208313813486,0.0003807174818304688,1954,0.0176073689576505,3,10.679703472821474,0.0009624833681207506,2947.3862814234426,72.06562451242962,16.61901954404156,0.027673484816461768,1015.665444900124,5.426381756367982,-5.28240917773532,13554.07828410333,38.40552891219515,-29960.626895641995,833.3,3006.5,647.5685185948741,1549.9625318066157
4,5,1,1.046865563543781,20.879897771734928,0.0021288686355474817,1921,0.015313777354342637,1,10.45432901142099,0.0009397493897110847,2688.5026854256007,73.48503818825371,17.436038917412436,0.036560101673526295,1086.8894475474049,13.582898549867956,-5.28240917773532,13641.736836949103,25.97551096304536,-29960.626895641995,833.3,3006.5,1205.5427251383223,1549.9625318066157
5,6,1,1.098640028856796,31.851020105945853,0.002594620521657365,1919,0.014248330006697443,1,10.460958193051363,0.0009346129128898074,2635.771475325945,72.29243603848944,17.117226321302248,0.03187332167851016,1049.446907762506,15.441986606001734,-5.28240917773532,13499.561647175968,24.921882306513645,-29960.626895641995,833.3,3006.5,1318.9341178495667,1549.9625318066157
6,7,1,1.2081734900879035,69.69990247919489,-0.0010771233970877747,1979,0.017473684566112528,4,10.826174276218405,0.0009376170119657092,2787.6932389928857,71.35083753259798,17.53234605170476,0.029048076113421355,1074.5787722325663,12.493604570076778,-5.28240917773532,13285.517469097662,44.17935892320633,-29960.626895641995,833.3,3006.5,1266.674149672652,1549.9625318066157
7,9,1,1.385038239079449,56.0462553804711,0.0008725889755141772,1903,0.016121857508936004,4,10.762568418863669,0.0009496731636335924,2606.2739910196938,73.4081649355027,16.956481634271256,0.030629841436394432,1047.5780635244644,12.758804343148242,-5.28240917773532,13868.256720816791,42.66259170822924,-29960.626895641995,833.3,3006.5,1242.8404593376238,1549.9625318066157
8,10,1,1.1885841072676793,62.83476767267065,0.001777626846028802,1923,0.015367462336346697,4,10.301712984588015,0.0009582804775433682,2441.921607307668,72.10168543357325,15.947208061405707,0.031037073774491664,994.4875686909033,11.565198370635569,-5.28240917773532,13531.11720117891,41.0644280852181,-29960.626895641995,833.3,3006.5,1157.3509968587566,1549.9625318066157
9,11,1,1.2452927229291937,84.84811002570385,0.00021598953880858464,1959,0.015374156224528325,4,10.302470202387939,0.0009686742232423707,2689.978669811717,73.75902262352325,17.403616848190115,0.037844294007834914,1034.4057262519723,14.071622604958836,-5.28240917773532,13746.089348754249,41.49020481541152,-29960.626895641995,833.3,3006.5,1360.095531170881,1549.9625318066157
10,13,1,1.1593057968189069,53.075645937793205,0.0007331069406631492,2028,0.014635390180901956,1,10.345385779323529,0.0009673389142017801,2720.1228105935793,73.31148891181745,16.990171417000383,0.025333451220536117,1043.5940409676004,12.207709395404999,-5.28240917773532,13647.344016726243,26.285843502053122,-29960.626895641995,833.3,3006.5,1153.3671241123627,1549.9625318066157
11,14,1,0.946408263159057,32.37260173219314,0.0004234274879381154,1905,0.01711412659958389,1,10.28147351468612,0.0009402311643485188,2823.346815926212,72.46908788462758,16.121180307693866,0.03780133656112091,1054.9445781694192,11.142570259814976,-5.28240917773532,13537.79073669503,27.32271193927557,-29960.626895641995,833.3,3006.5,1040.3358856713267,1549.9625318066157
12,15,1,1.2780514565594672,39.56114636982757,0.002451859910602921,1992,0.01420172853642595,4,10.190575754029096,0.0009678011084932822,2733.1755929001597,73.36309511716014,17.05752886001317,0.03491168220954414,1028.5840072771107,11.240685923519326,-5.28240917773532,13909.153293452357,40.51535365654429,-29960.626895641995,833.3,3006.5,1182.7068141138204,1549.9625318066157
13,16,1,1.1728015829667988,49.619153652910846,-0.00030756908382507383,1915,0.014544669069292285,6,10.061886354243864,0.0009707578626818172,2638.870941287653,72.48426277114417,16.13377431211857,0.03331755750909802,1011.7884906099757,11.800030574979733,-5.28240917773532,13571.099763630311,49.53121390053477,-29960.626895641995,833.3,3006.5,1249.0279563176534,1549.9625318066157
14,17,1,1.1985639419767398,57.9711217138231,0.0007262044627144845,1902,0.014906295626809191,4,10.099894744565463,0.0009564817554340619,2608.261584947269,72.72520890257677,16.599386899953927,0.03199637904413273,1036.998651653706,12.814426319061663,-5.28240917773532,13528.784239281946,40.05342554347382,-29960.626895641995,833.3,3006.5,1243.6300491440475,1549.9625318066157
15,18,1,1.1342907923547696,61.005203382108924,-0.0017978981091686702,1902,0.015425045459664569,3,10.728013199624431,0.0009627405181817094,2960.9888878754,73.6435209872532,16.685859358452223,0.031389369415812336,1007.7444352549753,16.407751192582406,-5.28240917773532,13682.961511658774,36.570354047728436,-29960.626895641995,833.3,3006.5,1450.1945286814084,1549.9625318066157
16,19,1,1.1679714821895433,42.27105259617305,-0.002689868458975429,1902,0.01599833253237695,2,10.679357099575668,0.0009597180716939123,2794.5965670079145,74.0211212438255,16.07881867967146,0.031876622785265235,1003.6312399758316,16.949772904158692,-5.28240917773532,13723.546382870847,31.881866591154214,-29960.626895641995,833.3,3006.5,1444.008157283314,1549.9625318066157
17,20,0,1.3406874315162045,51.67660978650135,0.001912229380539513,2015,0.016378974059133033,7,10.184896023834444,0.0009682914946971367,2638.3289129858604,73.81576639973028,16.507173511093942,0.037314461411263725,1020.1386870098523,13.742325237906954,-5.28240917773532,13627.55479286588,56.79311025997013,-29960.626895641995,833.3,3006.5,1372.3573597448656,1549.9625318066157
18,21,1,1.09632583617169,83.32262785682909,0.0020742539709364648,1915,0.016074352345160154,5,10.259979920122932,0.0009392433670184768,2810.0127913018487,75.01556987191934,16.668858485485867,0.02814888534195328,992.3529108090922,7.519832883023232,-5.28240917773532,13604.695427720471,46.427384902387494,-29960.626895641995,833.3,3006.5,939.1282605058279,1549.9625318066157
19,22,1,1.1079724050627549,64.4158975036251,0.0004441706278186426,1996,0.014076962958399138,2,10.884966292586212,0.0009510418595159436,2913.1511063402604,72.9423521773393,15.976358662812824,0.02850886552697237,988.2069751931607,12.50480871384706,-5.28240917773532,13778.135891578286,30.961898253998648,-29960.626895641995,833.3,3006.5,1197.3607337363494,1549.9625318066157
20,26,1,1.267888593499378,74.86141032244298,0.0010785603954417485,2013,0.013560958943837402,3,10.21071103578983,0.0009662417040837287,2522.7946645791158,73.60427085360173,17.11366485124896,0.02406371361629259,1029.0389250487233,13.709185508780113,-5.28240917773532,13481.165119288624,34.92093141456194,-29960.626895641995,833.3,3006.5,1312.290686447559,1549.9625318066157
