,Electricity,Water,e_sqm,real_index,sw,w,w_Age,w_ConstructionType,w_ConstructionYear,w_HHSize,w_Income,wf
0,1342.7497303005914,31.85272004320723,73.50137878437094,0.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_2030,HHSize_2,13691.05345528227,1186.319747341296
1,1239.333303591336,46.81202342470332,74.50483945028671,1.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_1961,HHSize_5,13776.285367933491,1202.3250783589815
2,1311.2154509567806,47.46844231186461,74.08156595030991,2.0,11.0,1,Age_39,ConstructionType_hous,ConstructionYear_2001,HHSize_5,13793.444107426722,1202.3261513803877
3,906.9823319787542,26.13506890454273,72.48207758159714,3.0,1.0,1,Age_39,ConstructionType_hous,ConstructionYear_2001,HHSize_1,13587.51848152478,2045.313271583192
4,1064.6812364651041,37.42156364313126,73.90161884016737,4.0,21.0,1,Age_79,ConstructionType_appt,ConstructionYear_2001,HHSize_3,13815.703106177336,703.3275434679317
5,1129.8789004055714,43.73424097452544,72.66929780144591,5.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_1981,HHSize_4,13698.965218093294,1168.3202418901114
6,1575.2011213070114,52.47291466067266,73.51622930268755,6.0,11.0,1,Age_120,ConstructionType_hous,ConstructionYear_1945,HHSize_6,13685.383489380845,1193.3193927260081
7,1171.4805309499645,43.77354187616783,73.33291985277562,7.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_2001,HHSize_4,13680.988266037772,1195.3191177749368
8,1177.1211001886545,48.76857859165565,73.40511341418488,8.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_2011,HHSize_5,13635.439004027288,2027.3162689989854
9,1100.284328339032,42.44867996190143,73.99578499956456,9.0,11.0,1,Age_54,ConstructionType_appt,ConstructionYear_2011,HHSize_4,13486.310237598691,1206.3069421932582
10,1477.4209916515058,41.94967730343424,73.41665364912666,10.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_2020,HHSize_4,13693.131857055825,1213.31987730245
11,1219.4619524560949,36.296550458886536,71.82533511775947,11.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_2020,HHSize_3,13537.673747104824,2027.3101539123204
12,1308.164590295553,36.72208105666874,73.51987587583456,12.0,21.0,1,Age_54,ConstructionType_appt,ConstructionYear_2020,HHSize_3,13651.135912120866,706.3172507700383
13,1261.191836385966,30.29588775046081,71.57033775271746,13.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_2020,HHSize_2,13574.317785062834,2034.3124456643868
14,1357.5178779024166,32.981473703038056,72.36384356258925,14.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_2020,HHSize_2,13664.615150521791,1200.318093422593
15,1320.2840111832572,30.16274770053463,72.86656399361769,15.0,11.0,1,Age_54,ConstructionType_appt,ConstructionYear_2020,HHSize_2,13591.059744220613,1228.313493191673
16,1129.2854054931402,31.68392460433289,72.70358425628011,16.0,11.0,1,Age_39,ConstructionType_hous,ConstructionYear_2011,HHSize_2,13658.582495414978,1190.3177162339389
17,1046.5625227813505,36.267954347456325,71.96853597408544,17.0,11.0,1,Age_29,ConstructionType_hous,ConstructionYear_2011,HHSize_3,13676.495333291785,1194.318836314877
18,1076.3613699932891,26.807184114270658,71.1286844194926,18.0,21.0,1,Age_39,ConstructionType_appt,ConstructionYear_1991,HHSize_1,13706.608640057457,681.3207194140855
19,1434.0828478756762,31.439056031112628,73.63826269215436,19.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_1991,HHSize_2,13542.223909997789,2038.3104391012034
20,1255.0262013703439,36.38693653254182,73.27433832632835,20.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_1991,HHSize_3,13464.857217132792,2020.3056002136927
21,1403.144791960347,35.849022113705296,72.6022911045963,21.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_1945,HHSize_3,13530.481091800159,2019.3097043201683
22,1467.096892498606,36.22492253077718,72.62436179128711,22.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_1991,HHSize_3,13720.513134011926,1199.3215895524067
23,1443.6695543747164,41.0956957644806,72.26305973153168,23.0,1.0,1,Age_120,ConstructionType_hous,ConstructionYear_1945,HHSize_4,13612.826626646274,2033.3148543639131
24,1060.812688833927,36.47686918943287,73.11393262772826,24.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_2016,HHSize_3,13557.571242484983,2048.3113987978227
25,1433.0711474023713,36.467022252208,72.95204425198352,25.0,11.0,1,Age_39,ConstructionType_appt,ConstructionYear_1981,HHSize_3,13564.313227809778,1207.3118204051589
26,1396.1398739136248,37.86751751108638,73.051498727193,26.0,21.0,1,Age_39,ConstructionType_appt,ConstructionYear_1981,HHSize_3,13741.11813527487,702.322878394923
27,1265.1386689405042,37.44074086120516,74.31325377684986,27.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_1991,HHSize_3,13658.070035209781,1182.3176847222471
28,1213.8445616769468,47.06590267275114,73.18506119819881,28.0,1.0,1,Age_39,ConstructionType_hous,ConstructionYear_1970,HHSize_5,13604.901819229453,2033.314359029474
29,1276.112544975229,31.144821135474558,72.752756809327,29.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_2016,HHSize_2,13572.130031023276,2049.312309231197
30,1238.9078370202478,28.20072699094644,74.3314037433624,30.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_2035,HHSize_1,13763.849937270765,1195.3243005472027
31,1039.5437077486033,27.12510681663073,72.4890093695101,31.0,1.0,1,Age_39,ConstructionType_hous,ConstructionYear_1981,HHSize_1,13452.975585938942,2036.304856833116
32,945.1520734604989,29.377659254259964,73.71309235087534,32.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_1945,HHSize_1,13334.263811813233,2042.2974326207868
33,1284.9568605228144,44.49804296215312,73.18026515105798,33.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_2030,HHSize_5,13620.246942937589,2036.3153187624944
34,1339.1138698650418,46.36734244398756,73.21428224316563,34.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_2030,HHSize_5,13789.41114445839,1193.3258988556536
35,1264.9081041673553,50.49170172961482,73.27137699009384,35.0,11.0,1,Age_79,ConstructionType_appt,ConstructionYear_2001,HHSize_6,13634.039279825716,1169.3161814071964
36,1500.8116872938838,49.87747455757562,72.872239276211,36.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_2001,HHSize_6,13429.59416297579,2055.303394612015
