,Electricity,Water,e_sqm,real_index,sw,w,w_Age,w_ConstructionType,w_ConstructionYear,w_HHSize,w_Income,wf
0,1131.90200768,30.7601537994,72.4962080449,0.0,11.0,1,Age_39,ConstructionType_hous,ConstructionYear_1945,HHSize_2,13721.8794116,1322.3108017570944
1,1072.39073741,30.505543219899998,72.39954387739999,1.0,11.0,1,Age_39,ConstructionType_hous,ConstructionYear_1961,HHSize_2,13720.2129796,1328.3108120294626
2,1392.22681439,31.5200437516,74.3720521763,2.0,1.0,1,Age_120,ConstructionType_hous,ConstructionYear_2011,HHSize_2,13487.7619599,1623.3122444131427
3,1315.88800406,31.419899636900002,71.3160168021,3.0,11.0,1,Age_39,ConstructionType_hous,ConstructionYear_2011,HHSize_2,13757.8750703,1339.3105799775594
4,1117.67426987,30.1122422938,71.73150613060001,4.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_2020,HHSize_2,13747.664511200002,1315.3106428850494
5,1349.26032759,39.72909032,73.0323325732,5.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1961,HHSize_4,13586.2140831,1620.311637759033
6,1332.21041834,34.9833317744,73.53541409649999,6.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1961,HHSize_3,13559.0428425,1622.3118051816275
7,1370.11909853,37.9496316373,74.2489051808,7.0,1.0,1,Age_120,ConstructionType_hous,ConstructionYear_2016,HHSize_3,13549.1396063,1623.3118661856574
8,1298.8802847000004,35.2643176985,71.8684318683,8.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_2016,HHSize_3,13790.6541307,1360.3103779627554
9,1639.22101052,51.2550247171,72.1389885066,9.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_2016,HHSize_6,13828.0993088,1341.3101472028864
10,1121.16674209,30.3922681955,73.8257899659,10.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_2001,HHSize_2,13634.6171685,1617.3113394552206
11,1117.27710523,24.5945545337,74.292699722,11.0,21.0,1,Age_64,ConstructionType_appt,ConstructionYear_1981,HHSize_1,13756.9811966,1108.3105853882496
12,1157.42504885,45.2845219733,72.8756694876,12.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1981,HHSize_5,13595.1627056,1610.3115826195324
13,1022.94747466,41.3645856308,73.3822059087,13.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_1981,HHSize_4,13695.9675845,1340.3109614060738
