,Electricity,Water,e_sqm,real_index,sw,w,w_Age,w_ConstructionType,w_ConstructionYear,w_HHSize,w_Income,wf
0,1251.98435297,38.3510632877,71.9687238991,0.0,11.0,1,Age_39,ConstructionType_hous,ConstructionYear_1991,HHSize_3,13664.904655000002,1576.2062068838368
1,1237.20751055,39.9159631988,72.5805121053,1.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_1991,HHSize_4,13358.8291858,2036.2184471937962
2,1305.80002479,36.5312311566,73.0444886476,2.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_1970,HHSize_3,13760.0621083,1569.2024011567896
3,1582.80837642,40.2405901069,73.5530240556,3.0,11.0,1,Age_39,ConstructionType_hous,ConstructionYear_2001,HHSize_4,13819.4535372,1548.2000258913213
4,967.3456029660001,37.8344095483,71.91325747399999,4.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_1991,HHSize_3,13563.1822378,2050.210274935428
5,884.9316903710001,27.5328028538,71.7628107457,5.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_1961,HHSize_1,13589.6679859,2044.209215761613
6,923.286522578,31.074853945900003,73.2121155049,6.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1970,HHSize_2,13588.2759886,2021.2092711190398
7,1353.88674532,41.112703613,73.0159961342,7.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_1981,HHSize_4,13444.1608876,2043.2150345511886
8,1133.24176921,29.0907738309,71.9999294155,8.0,11.0,1,Age_39,ConstructionType_hous,ConstructionYear_1970,HHSize_2,13696.3339909,1546.2049499686864
9,989.9972872669999,48.2509440735,72.4016928233,9.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1970,HHSize_6,13649.6442849,2042.2068170777038
10,1160.73853253,36.1829104573,72.6502419632,10.0,11.0,1,Age_39,ConstructionType_hous,ConstructionYear_1991,HHSize_3,13850.460022,1522.1987860860572
11,1108.69308296,28.163469486799997,72.5027386757,11.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1970,HHSize_1,13345.4326675,2043.218982959008
12,1365.07028253,40.9090603979,72.5039761571,12.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1991,HHSize_4,13582.5751083,2040.2094992575626
13,1371.36407717,59.7350432822,73.6500593125,13.0,11.0,1,Age_79,ConstructionType_appt,ConstructionYear_2030,HHSize_8,13641.0215377,1537.2071616504581
14,1282.97653926,44.76253564090001,73.0866492281,14.0,11.0,1,Age_39,ConstructionType_appt,ConstructionYear_2020,HHSize_5,13600.486388299998,1542.2087828357471
15,1213.50498982,30.947109273699997,73.3521789012,15.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_2001,HHSize_2,13419.8400049,2047.216007109821
16,970.107394451,25.797474004,73.70154037270001,16.0,11.0,1,Age_79,ConstructionType_appt,ConstructionYear_2016,HHSize_1,13546.40259,1576.2109456006742
17,1112.45671268,26.055723485300003,74.3320097377,17.0,11.0,1,Age_79,ConstructionType_appt,ConstructionYear_2016,HHSize_1,13438.8757981,1524.215245631884
18,1241.35508388,26.3566909216,71.796807895,18.0,11.0,1,Age_39,ConstructionType_hous,ConstructionYear_1991,HHSize_1,13793.5141151,1540.201063626007
19,1170.51056629,30.8681372322,72.4983140178,19.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1970,HHSize_2,13532.3130454,2051.211509318181
20,1527.44580293,36.000313530999996,72.9941614776,20.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_2011,HHSize_3,13792.321144999998,1559.201111077752
21,1219.64157933,36.4554590944,73.8473576204,21.0,21.0,1,Age_54,ConstructionType_appt,ConstructionYear_2035,HHSize_3,13686.6145986,1203.2053382692907
22,971.3924189910001,36.7980311865,73.2198821098,22.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_2030,HHSize_3,13832.8649403,1542.1994896190881
23,1116.3773912,36.3007611251,73.8040984819,23.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_2030,HHSize_3,13796.503029499998,1536.200943664288
24,1352.94934241,25.572723695900002,72.1650441013,24.0,11.0,1,Age_39,ConstructionType_hous,ConstructionYear_2016,HHSize_1,13800.742444299998,1559.2007744751559
25,1294.32377652,31.5936845196,72.9441497495,25.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_2030,HHSize_2,13837.9691957,1553.1992855509711
26,1483.21060389,37.3791713441,73.1206355845,26.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_2030,HHSize_3,13683.6107784,1528.205458549804
27,1504.57887378,35.178735253,73.2218869527,27.0,11.0,1,Age_79,ConstructionType_appt,ConstructionYear_2030,HHSize_3,13588.010881,1536.209281721286
