,Electricity,Water,e_sqm,real_index,sw,w,w_Age,w_ConstructionType,w_ConstructionYear,w_HHSize,w_Income,wf
0,1404.7780299777667,31.74480283567292,71.93781689632337,0.0,11.0,1,Age_39,ConstructionType_hous,ConstructionYear_1981,HHSize_2,14032.467153694924,927.9639824263941
1,1378.342273830738,25.663482646867962,73.70998777521406,1.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_1961,HHSize_1,13455.713590895852,1483.9618085398804
2,961.8796954966573,40.831384524190135,73.25555931900128,2.0,11.0,1,Age_29,ConstructionType_appt,ConstructionYear_1945,HHSize_4,13615.685052938172,947.9624115012482
3,647.5685185948741,38.40552891219515,72.06562451242962,3.0,11.0,1,Age_120,ConstructionType_appt,ConstructionYear_1961,HHSize_3,13554.07828410333,937.9621792665921
4,1205.5427251383223,25.97551096304536,73.48503818825371,4.0,1.0,1,Age_24,ConstructionType_hous,ConstructionYear_1945,HHSize_1,13641.736836949103,1486.962509701448
5,1318.9341178495667,24.921882306513645,72.29243603848944,5.0,1.0,1,Age_39,ConstructionType_hous,ConstructionYear_1945,HHSize_1,13499.561647175968,1477.961973785125
6,1266.674149672652,44.17935892320633,71.35083753259798,6.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_1981,HHSize_4,13285.517469097662,1478.9611669824594
7,1242.8404593376238,42.66259170822924,73.4081649355027,7.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_1918,HHSize_4,13868.256720816791,940.9633635076166
8,1157.3509968587566,41.064428085218104,72.10168543357325,8.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_1945,HHSize_4,13531.11720117891,1489.9620927217734
9,1360.095531170881,41.49020481541152,73.75902262352325,9.0,11.0,1,Age_120,ConstructionType_hous,ConstructionYear_1961,HHSize_4,13746.089348754249,970.9629030365954
10,1153.3671241123627,26.285843502053122,73.31148891181745,10.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_2030,HHSize_1,13647.344016726245,1482.9625308327786
11,1040.3358856713267,27.32271193927557,72.46908788462758,11.0,1.0,1,Age_39,ConstructionType_hous,ConstructionYear_1918,HHSize_1,13537.79073669503,1474.9621178832472
12,1182.7068141138204,40.51535365654429,73.36309511716014,12.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_2001,HHSize_4,13909.153293452357,939.9635176557031
13,1249.0279563176534,49.53121390053477,72.48426277114417,13.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1918,HHSize_6,13571.099763630313,1487.9622434333005
14,1243.6300491440475,40.05342554347382,72.72520890257677,14.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_1918,HHSize_4,13528.784239281946,1477.962083940826
15,1450.1945286814084,36.570354047728436,73.6435209872532,15.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_1918,HHSize_3,13682.961511658774,946.9626650903867
16,1444.008157283314,31.881866591154214,74.0211212438255,16.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_1918,HHSize_2,13723.546382870847,953.9628180721206
17,1372.3573597448656,56.79311025997013,73.81576639973028,17.0,11.0,1,Age_54,ConstructionType_appt,ConstructionYear_2016,HHSize_7,13627.55479286588,941.962456252405
18,939.1282605058279,46.427384902387494,75.01556987191934,18.0,1.0,1,Age_120,ConstructionType_hous,ConstructionYear_1918,HHSize_5,13604.695427720471,1467.9623701143664
19,1197.3607337363494,30.961898253998648,72.9423521773393,19.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_2001,HHSize_2,13778.135891578286,917.9630238112695
20,1312.290686447559,34.92093141456194,73.60427085360173,20.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_2016,HHSize_3,13481.165119288624,1475.961904470695
21,1181.342554453614,25.172513802775484,71.87910212157048,21.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_1918,HHSize_1,13542.7842744806,1488.9621366931967
22,1509.479660444331,37.476107059304695,71.4369149163873,22.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1918,HHSize_3,13537.306959473535,1478.9621160390693
23,904.3440023961576,40.54271092739288,75.0559785007372,23.0,21.0,1,Age_54,ConstructionType_appt,ConstructionYear_1918,HHSize_4,13759.697160258624,606.9629543536853
24,1183.725525569395,29.68192602883833,71.32736825693036,24.0,11.0,1,Age_54,ConstructionType_appt,ConstructionYear_1970,HHSize_2,13587.447649232581,935.9623050288865
25,1055.2311023648886,31.43181321017402,72.54967056522197,25.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_1918,HHSize_2,13775.247056118611,943.9630129146472
26,1001.0315169016086,28.532271615743824,72.56623396266812,26.0,1.0,1,Age_39,ConstructionType_hous,ConstructionYear_1918,HHSize_1,13567.56891218862,1477.962230126275
27,1082.458931319784,28.325043241027245,72.51171098938829,27.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_2001,HHSize_1,13612.446960127507,1482.9623992813104
28,1243.8325839907372,31.601513100764322,72.51625384545392,28.0,1.0,1,Age_39,ConstructionType_hous,ConstructionYear_1961,HHSize_2,13626.01754573133,1483.9624504322308
29,1280.412216713539,42.60968136672872,72.50081931865721,29.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_2001,HHSize_4,13532.595574604322,1487.9620983021634
30,1227.9814755679852,28.308286784735174,73.65236491670322,30.0,1.0,1,Age_29,ConstructionType_hous,ConstructionYear_1900,HHSize_1,13555.867075786535,1481.9621860410914
31,1131.359835653278,31.253204321998034,72.99403186473663,31.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_1900,HHSize_2,13718.197250431289,950.9627978892081
32,1043.8555195811946,25.45750604073273,72.4003362337782,32.0,11.0,1,Age_54,ConstructionType_appt,ConstructionYear_1961,HHSize_1,13460.030352617798,931.961824784195
33,1422.7196643798513,35.78902174936949,73.77324493804754,33.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_1961,HHSize_3,13414.459367232463,1485.9616530441947
34,1410.1037768119388,40.3659958489845,72.81623592973384,34.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_1991,HHSize_4,13596.19004953339,1482.9623380112796
35,1402.5577509347809,43.468783126710385,71.45495022148023,35.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_2016,HHSize_4,13579.960839171297,1473.9622768120614
36,1271.1411482733079,43.11544971192379,72.20232937299652,36.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_2016,HHSize_4,13687.885182262346,969.9626836198236
37,1445.272132995574,23.70781606714641,72.25743772527547,37.0,21.0,1,Age_54,ConstructionType_appt,ConstructionYear_1900,HHSize_1,13756.905367514146,588.9629437742481
38,1131.5831695274885,28.21617197158628,73.50428645408408,38.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_1961,HHSize_1,13676.81463703655,963.9626419184872
39,1123.4476800269344,41.65627988126198,71.84462125659437,39.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_1970,HHSize_4,13634.603048897374,1477.9624827794971
40,1300.5068933777106,57.425637487515786,73.71339551005235,40.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_1918,HHSize_7,13800.543443666544,937.963108286207
41,1257.614906191747,27.41049745257372,73.43813320609105,41.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1945,HHSize_1,13644.775325023225,1486.9625211533646
42,1199.831258086497,27.550438991153392,73.3235445534646,42.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1945,HHSize_1,13645.35650569834,1490.9625233416634
43,1356.175090489937,36.23872715738736,74.80594093194034,43.0,11.0,1,Age_29,ConstructionType_hous,ConstructionYear_1981,HHSize_3,13781.7748364226,919.9630375648528
44,1247.2669756298587,51.89292658022115,72.55531342939716,44.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1991,HHSize_6,13451.729070348943,1482.9617934980124
