,Electricity,Water,e_sqm,real_index,sw,w,w_Age,w_ConstructionType,w_ConstructionYear,w_HHSize,w_Income,wf
0,1495.5405307414724,41.6998873523139,73.43784784715928,0.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_2030,HHSize_4,13545.987896495322,1864.503228948109
1,1036.9423922213803,43.192789529224775,72.30380974036534,1.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_2001,HHSize_4,13481.827432985936,1889.5014260336432
2,1162.7148292107313,40.19397972984432,73.01169804074028,2.0,11.0,1,Age_79,ConstructionType_appt,ConstructionYear_1961,HHSize_4,13517.298291239564,1201.5024227781353
3,1194.6489465784266,52.310343670645636,72.55268960536182,3.0,1.0,1,Age_39,ConstructionType_hous,ConstructionYear_2011,HHSize_6,13432.266539128685,1889.5000335371853
4,1349.5123421641433,49.476013283398714,72.63594048127499,4.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_2030,HHSize_6,13888.056779107024,1135.512840082107
5,1272.1016876618291,53.71112318211638,73.05937857511762,5.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_1970,HHSize_6,13733.943933816367,1196.5085099715452
6,986.4668981031108,53.134005475029795,73.39281626189965,6.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_1961,HHSize_6,13677.332651193296,1148.5069193904649
7,1509.6311884385864,51.71923044225457,73.11828972397697,7.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_1918,HHSize_6,13750.33683082086,1192.5089705783814
8,1320.081333663484,51.94658601978126,72.38380650717484,8.0,1.0,1,Age_39,ConstructionType_hous,ConstructionYear_1918,HHSize_6,13517.036686134756,1883.5024153345155
9,1148.9664407442815,52.10922775314534,73.62134131392592,9.0,21.0,1,Age_39,ConstructionType_appt,ConstructionYear_1918,HHSize_6,13741.549541410885,737.5087237518712
10,1456.459701605684,45.44006727432254,73.00229185116527,10.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_1918,HHSize_5,13576.758571168484,1899.504093458892
11,1321.9252834077256,46.27817064946544,73.50312547661865,11.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1945,HHSize_5,13299.665791541302,1892.4963079409092
12,1379.8441961472226,50.36577720242168,71.33372420591922,12.0,11.0,1,Age_64,ConstructionType_appt,ConstructionYear_2030,HHSize_6,13402.028279672915,1179.4991837352334
13,1449.5670045922532,45.720259866875935,71.75048162755884,13.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_2016,HHSize_5,13404.668900634966,1896.4992579942316
14,1298.0370159181462,37.22628256422009,72.50641844966592,14.0,1.0,1,Age_24,ConstructionType_hous,ConstructionYear_2035,HHSize_3,13509.92643900229,1880.5022155733616
15,1245.0542471884985,32.68007644500058,73.61433746754305,15.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_1991,HHSize_2,13687.506499709585,1192.5072052828893
16,1588.3102959064652,51.163263276392314,72.40811058036735,16.0,1.0,1,Age_29,ConstructionType_hous,ConstructionYear_1981,HHSize_6,13584.95310149574,1882.5043236144645
17,1253.4170744624532,32.21667655391629,73.38076749095903,17.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_2001,HHSize_2,13579.028641586905,1876.5041572993023
18,951.1351700714996,33.455710537849306,73.80917749353365,18.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_1961,HHSize_2,13600.940426620513,1910.5047730284266
19,1370.3985352963693,33.15910625191925,72.46395909218707,19.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_1970,HHSize_2,14008.186329567292,1234.516215387389
20,1084.7185830645797,25.705447624234885,74.09266871259737,20.0,1.0,1,Age_29,ConstructionType_hous,ConstructionYear_1945,HHSize_1,13429.295627227842,1888.4999502933088
21,931.4149992918692,32.52893734919085,72.06551675758055,21.0,1.0,1,Age_39,ConstructionType_hous,ConstructionYear_2011,HHSize_2,13496.650735402936,1893.5018424944287
22,1528.070474665931,50.27405102560382,72.94120872224137,22.0,1.0,1,Age_39,ConstructionType_hous,ConstructionYear_1981,HHSize_6,13565.267621839424,1890.503770583525
23,1174.923159363486,32.258649421443884,72.62724461619463,23.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_2035,HHSize_2,13742.204520147414,1209.5087420079903
24,1078.897343397546,27.82397597913084,73.13688372149598,24.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_2016,HHSize_1,13656.124273165413,1186.506323450944
25,1072.3148065940472,28.56251381440964,73.16732878830824,25.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1981,HHSize_1,13577.289069913122,1890.5041083894118
26,1353.9638874342554,45.16284113293809,72.49168169929013,26.0,11.0,1,Age_120,ConstructionType_hous,ConstructionYear_1981,HHSize_4,13916.27817659718,1184.5136330086032
27,1108.4146803774847,39.92537366609993,74.35669493497856,27.0,21.0,1,Age_54,ConstructionType_appt,ConstructionYear_1970,HHSize_4,13846.938366212358,758.5116850176
28,1168.2953120885045,26.251525858266863,74.14663169390899,28.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1981,HHSize_1,13572.563267460442,1884.5039757537133
29,1174.1793835481294,50.309076433162325,73.12368793656441,29.0,21.0,1,Age_64,ConstructionType_appt,ConstructionYear_2001,HHSize_6,13749.661513584611,725.5089516028766
30,1415.4463240276373,30.417818394720758,72.6693629510038,30.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_2030,HHSize_2,13813.990084176165,1187.5107590039115
31,1123.6409680143634,45.60301605291089,73.05918044120523,31.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_1945,HHSize_5,13696.665849119443,1162.5074625534974
32,975.4892036520273,31.5625631414039,73.3662755195126,32.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_1981,HHSize_2,13683.82721947614,1147.5071018672986
33,1269.924845035109,48.38630811472477,72.29270231385982,33.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_1981,HHSize_5,13574.362117794126,1883.5040260182195
34,1229.8004740935926,33.93234087510529,72.29394753421197,34.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_2011,HHSize_2,13569.848643476227,1885.5038992016412
35,1477.0775523897423,28.32177920886021,73.09438255448413,35.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_2030,HHSize_1,13503.68906200943,1892.5020404076267
36,1362.013421228743,55.068400291866645,74.20781549967853,36.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_1981,HHSize_7,13621.957324881641,1899.505363608669
37,1509.1262648628103,53.97593543823148,73.0395620380946,37.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_1945,HHSize_7,13365.526083016624,1882.4981583755387
38,1195.9010027008972,56.34172609992479,72.77633781328116,38.0,1.0,1,Age_39,ConstructionType_hous,ConstructionYear_2001,HHSize_7,13549.516832131108,1895.5033280020166
