,index,w_ConstructionType,w_Age,w_ConstructionYear,w_HHSize,e_sqm,w_Income,Water,Electricity,w,wf
0,0,ConstructionType_hous,Age_79,ConstructionYear_2030,HHSize_2,73.50137878437094,13691.05345528227,31.85272004320723,1342.7497303005914,2145.3167184801378,2145.3197473412956
1,1,ConstructionType_hous,Age_54,ConstructionYear_1961,HHSize_5,74.50483945028671,13776.28536793349,46.81202342470332,1239.333303591336,2145.3167184801378,2145.3250783589815
2,2,ConstructionType_hous,Age_39,ConstructionYear_2001,HHSize_5,74.08156595030991,13793.444107426722,47.46844231186461,1311.2154509567806,2145.3167184801378,2145.326151380388
3,3,ConstructionType_hous,Age_39,ConstructionYear_2001,HHSize_1,72.48207758159714,13587.51848152478,26.13506890454273,906.9823319787542,2145.3167184801378,2145.313271583192
4,4,ConstructionType_appt,Age_79,ConstructionYear_2001,HHSize_3,73.90161884016737,13815.703106177336,37.42156364313126,1064.6812364651041,2145.3167184801378,2145.3275434679313
5,5,ConstructionType_hous,Age_54,ConstructionYear_1981,HHSize_4,72.66929780144591,13698.965218093294,43.734240974525434,1129.8789004055714,2145.3167184801378,2145.3202418901114
6,6,ConstructionType_hous,Age_120,ConstructionYear_1945,HHSize_6,73.51622930268755,13685.383489380845,52.47291466067266,1575.2011213070114,2145.3167184801378,2145.319392726008
7,7,ConstructionType_hous,Age_79,ConstructionYear_2001,HHSize_4,73.33291985277562,13680.988266037772,43.77354187616783,1171.4805309499645,2145.3167184801378,2145.3191177749372
8,8,ConstructionType_hous,Age_64,ConstructionYear_2011,HHSize_5,73.40511341418488,13635.439004027288,48.768578591655654,1177.1211001886545,2145.3167184801378,2145.3162689989854
9,9,ConstructionType_appt,Age_54,ConstructionYear_2011,HHSize_4,73.99578499956456,13486.310237598691,42.44867996190143,1100.284328339032,2145.3167184801378,2145.3069421932582
10,10,ConstructionType_hous,Age_79,ConstructionYear_2020,HHSize_4,73.41665364912666,13693.131857055825,41.94967730343424,1477.4209916515058,2145.3167184801378,2145.31987730245
11,11,ConstructionType_hous,Age_54,ConstructionYear_2020,HHSize_3,71.82533511775947,13537.673747104824,36.296550458886536,1219.4619524560949,2145.3167184801378,2145.3101539123204
12,12,ConstructionType_appt,Age_54,ConstructionYear_2020,HHSize_3,73.51987587583456,13651.135912120866,36.72208105666874,1308.164590295553,2145.3167184801378,2145.317250770038
