,Electricity,Water,e_sqm,real_index,sw,w,w_Age,w_ConstructionType,w_ConstructionYear,w_HHSize,w_Income,wf
0,1162.2883474867767,38.989495237780325,72.6831497523997,0.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_2030,HHSize_3,13719.218086701609,624.4772580786735
1,1002.8251763010317,28.28672858417622,73.0737805024402,1.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_1970,HHSize_1,13792.313688522749,667.4774294215656
2,1204.9680230869199,36.52063158739597,72.84411910433035,2.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1945,HHSize_3,13572.38542089376,1525.4769139010255
3,1237.1837439853211,36.518271248869375,72.8130002741885,3.0,21.0,1,Age_64,ConstructionType_appt,ConstructionYear_2011,HHSize_3,13685.937554539794,254.47718006969603
4,1424.8913119821093,35.57316415484994,72.05789371141721,4.0,11.0,1,Age_29,ConstructionType_hous,ConstructionYear_1970,HHSize_3,13688.954993750127,652.4771871333014
5,1383.6619991190082,34.66468085512987,73.32850746740627,5.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1970,HHSize_2,13611.314348478369,1514.477005157527
6,1343.2903254711675,39.610872745107415,73.51000597275082,6.0,11.0,1,Age_64,ConstructionType_appt,ConstructionYear_2030,HHSize_4,13545.563518244124,673.4768510379336
7,1239.148282404886,43.244144732460384,72.46058344515271,7.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_1961,HHSize_4,13771.710620174525,648.4773811197783
8,1219.6350483651456,31.10355309398839,73.70150064470369,8.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_2011,HHSize_2,13723.032556734232,652.4772670326611
9,1425.5239668722115,37.94766735087553,71.99279613418395,9.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_1918,HHSize_3,13762.271636005698,616.4773589886854
10,1198.5952786206535,35.37042709754826,74.20714293298198,10.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_1918,HHSize_3,13608.790983995515,1527.4769992537094
11,1236.1267567488494,32.34272698939878,72.07668174122287,11.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_1918,HHSize_2,13686.13011330722,648.4771805119733
12,983.2364417321304,36.80734214460278,71.79050833429125,12.0,21.0,1,Age_64,ConstructionType_appt,ConstructionYear_1918,HHSize_3,13799.397192215178,283.47744600929036
13,1250.96699432871,37.12674780752293,72.80882543908311,13.0,11.0,1,Age_29,ConstructionType_hous,ConstructionYear_1918,HHSize_3,13658.857193696726,694.4771165926682
14,1267.4553652610184,36.346553917627396,72.68267995438741,14.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_1961,HHSize_3,13613.659993468671,1531.4770106476858
15,1120.8502350904998,32.19400438478334,73.19902713341604,15.0,1.0,1,Age_39,ConstructionType_hous,ConstructionYear_1918,HHSize_2,13555.26534228074,1530.4768737755096
16,1364.073648247107,27.40127638599452,73.25853699198981,16.0,1.0,1,Age_29,ConstructionType_hous,ConstructionYear_1918,HHSize_1,13637.842630416917,1524.477067339567
17,1274.3471390404754,24.21675075308887,73.08583699376804,17.0,1.0,1,Age_39,ConstructionType_hous,ConstructionYear_1900,HHSize_1,13459.42066540471,1523.4766491115595
18,1324.7900081321684,43.82416712041388,74.25765834096325,18.0,21.0,1,Age_39,ConstructionType_appt,ConstructionYear_1970,HHSize_4,13938.851381336694,268.47777292454134
