,Electricity,Water,e_sqm,real_index,sw,w,w_Age,w_ConstructionType,w_ConstructionYear,w_HHSize,w_Income,wf
0,1145.33060725,41.0732754135,72.4540000197,0.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_1961,HHSize_4,13840.8471524,1414.9736728076705
1,1163.54296822,31.081922787699998,71.8130971084,1.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_1981,HHSize_2,13614.107949,1741.0201138275227
2,1189.12064313,32.532072108899996,71.7900297544,2.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_1961,HHSize_2,13740.7708155,1412.9941709886484
3,1150.21027056,26.661811884899997,72.2588227855,3.0,21.0,1,Age_79,ConstructionType_appt,ConstructionYear_1981,HHSize_1,13956.1564188,1148.9500555962918
4,1042.64886507,34.2057286061,72.4436920942,4.0,11.0,1,Age_39,ConstructionType_appt,ConstructionYear_2011,HHSize_3,13445.4967005,1421.0546478066308
5,1365.38905348,34.287036483200005,72.7747899291,5.0,21.0,1,Age_79,ConstructionType_appt,ConstructionYear_2011,HHSize_3,13754.1087552,1166.9914380711587
6,1551.60083537,42.7113429123,73.9750352039,6.0,11.0,1,Age_39,ConstructionType_hous,ConstructionYear_1981,HHSize_4,13706.599942899997,1447.0011674198847
7,1230.17511837,37.6101737806,71.773292712,7.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_1981,HHSize_3,13809.4494739,1401.9801043664295
8,1327.59023416,35.8741952234,72.9751791834,8.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_2001,HHSize_3,13509.4730882,1755.0415436806907
9,1080.00001727,32.0945553237,72.63103680020001,9.0,21.0,1,Age_120,ConstructionType_appt,ConstructionYear_2001,HHSize_2,13806.5211908,1132.9807032106619
10,1218.43904691,31.572931575100004,73.1579762905,10.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_2016,HHSize_2,13547.215481600002,1743.0338131519984
11,1314.46687935,29.375816731300002,73.7587371964,11.0,1.0,1,Age_39,ConstructionType_hous,ConstructionYear_2001,HHSize_2,13556.834797,1742.0318422858516
12,1184.04253238,24.8009963127,73.6548540828,12.0,21.0,1,Age_54,ConstructionType_appt,ConstructionYear_2011,HHSize_1,13744.563096000002,1171.9933922367895
13,1127.21892783,31.5010815531,72.7802232802,13.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_1991,HHSize_2,13553.1600713,1749.0325960045652
14,1289.04821322,29.4564273133,72.3865692026,14.0,11.0,1,Age_39,ConstructionType_hous,ConstructionYear_1900,HHSize_2,13744.238016,1434.9934601943278
15,1236.89350062,35.4465273154,72.5665870798,15.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1991,HHSize_3,13543.4336095,1743.0345883938894
16,1304.41317701,31.0988744669,73.1786992947,16.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_1991,HHSize_2,13830.3525181,1438.9758215066302
17,1329.1299092,33.489080521700004,71.81099134829998,17.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_1961,HHSize_3,13820.8685972,1427.9777654798486
18,1172.64719513,43.783622185,73.1145784621,18.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_1961,HHSize_5,13664.606045700002,1418.0097694748395
19,1396.67518886,55.6366732287,73.7635608801,19.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1961,HHSize_7,13616.664148700002,1750.0195881394766
20,1607.47283287,55.737064622700004,72.2088579487,20.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_2011,HHSize_7,13628.4385624,1735.017178227128
21,988.3662529310001,51.9352881998,72.1211318283,21.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_2011,HHSize_6,13635.1402204,1739.0158057000087
22,1089.64441119,42.922998695,74.4346450201,22.0,11.0,1,Age_54,ConstructionType_appt,ConstructionYear_1970,HHSize_4,13427.7470278,1425.0582810849496
23,1093.33501927,31.499510559,73.3821544764,23.0,1.0,1,Age_120,ConstructionType_hous,ConstructionYear_2001,HHSize_2,13466.376018,1746.050370305612
24,978.641368281,26.0144814465,73.1374355753,24.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_1991,HHSize_1,13729.8403826,1369.9964082700474
25,1248.67494729,23.824042254400002,72.9699225035,25.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1961,HHSize_1,13600.0084176,1757.0230004049567
26,1235.56975854,29.145423214,73.1638696948,26.0,11.0,1,Age_39,ConstructionType_hous,ConstructionYear_2030,HHSize_2,13650.1395284,1439.0127324280359
27,1455.86407853,29.2640310017,73.4663456339,27.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_2001,HHSize_2,13629.5979347,1746.0169393873348
28,1527.16398706,38.5263787619,73.0781936621,28.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_2001,HHSize_4,13636.164616,1757.0155948368406
29,1226.41099666,41.338208916300005,73.5118795307,29.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_2020,HHSize_4,13648.039678,1746.0131621340388
30,1222.60704009,29.566929939,73.7720271323,30.0,21.0,1,Age_64,ConstructionType_appt,ConstructionYear_1991,HHSize_2,13802.852898700005,1147.9814532932128
31,1064.01453366,29.5643096294,73.9004173149,31.0,21.0,1,Age_79,ConstructionType_appt,ConstructionYear_2016,HHSize_2,13792.6988377,1181.9835328892536
32,1176.82680385,35.184022395599996,73.5233233188,32.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_1970,HHSize_3,13793.3900926,1447.9833917071364
33,1327.73772856,36.7372336392,72.4317767096,33.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1961,HHSize_3,13502.5174692,1742.0429689121634
34,1273.07950486,36.4643990888,73.8773289307,34.0,11.0,1,Age_29,ConstructionType_hous,ConstructionYear_1970,HHSize_3,13751.3709123,1453.9919976171882
35,1344.1319855999998,35.7435930528,73.77377441590001,35.0,1.0,1,Age_39,ConstructionType_hous,ConstructionYear_2011,HHSize_3,13613.484853999998,1741.020239305475
36,1289.31207693,35.5268218455,72.5856117621,36.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_2020,HHSize_3,13593.797326499998,1747.0242729692354
37,1192.95680326,32.9590667894,72.7321643104,37.0,1.0,1,Age_39,ConstructionType_hous,ConstructionYear_1991,HHSize_2,13639.171189899998,1746.0149794149204
38,1313.84575687,32.280248869699996,72.8536494806,38.0,1.0,1,Age_29,ConstructionType_hous,ConstructionYear_2016,HHSize_2,13535.3862931,1745.0362363222046
39,967.4549992560001,25.0400513972,73.1325245123,39.0,1.0,1,Age_39,ConstructionType_hous,ConstructionYear_2035,HHSize_1,13491.1477658,1746.045296875983
40,959.638955333,30.621208298800006,72.7718616812,40.0,11.0,1,Age_64,ConstructionType_appt,ConstructionYear_1991,HHSize_2,13538.6532521,1440.0355672880041
41,1040.71339255,32.6134854097,73.8235877558,41.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_2030,HHSize_2,13475.369332700002,1745.0485278249607
42,1357.14243362,36.9962047012,71.8383743503,42.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_2030,HHSize_3,13776.9441358,1412.9867619825054
43,1468.18570142,31.7030349006,71.4838334449,43.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_2011,HHSize_2,13515.9732912,1739.0402139535067
44,1262.63008997,25.606780515900002,73.99979630760001,44.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_2030,HHSize_1,13806.211921899998,1404.9807650469031
45,1256.24366661,37.0066783955,73.56358619640001,45.0,21.0,1,Age_54,ConstructionType_appt,ConstructionYear_1981,HHSize_3,13879.900877700002,1198.965672689374
46,1136.88697548,34.8745471061,72.8778377138,46.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1981,HHSize_3,13572.580172999998,1748.0286183063943
47,1095.34595233,34.0989663192,72.386917797,47.0,21.0,1,Age_64,ConstructionType_appt,ConstructionYear_1981,HHSize_3,13675.2098081,1160.0075984381672
48,1162.93308479,34.6141932149,72.85985895520001,48.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_2011,HHSize_3,13677.0762593,1430.0072156238296
49,1093.99853043,24.80712078,72.7386777526,49.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_1991,HHSize_1,13679.8584733,1451.0066459117347
50,994.1577143530001,25.3272751115,72.3903741841,50.0,11.0,1,Age_79,ConstructionType_appt,ConstructionYear_2016,HHSize_1,13520.8860864,1395.0392067475916
51,1318.78562888,41.185032845,72.8096116494,51.0,11.0,1,Age_39,ConstructionType_hous,ConstructionYear_2011,HHSize_4,13694.360776499998,1454.0036754985986
52,1265.49348431,41.0099505918,73.0695601186,52.0,11.0,1,Age_39,ConstructionType_hous,ConstructionYear_2001,HHSize_4,13741.3408761,1424.9940528339316
53,1165.12633734,31.405774699299997,73.6036517397,53.0,11.0,1,Age_29,ConstructionType_hous,ConstructionYear_1991,HHSize_2,13845.1163894,1396.9727971344669
54,1186.92083192,32.0199683922,73.4263720197,54.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_2016,HHSize_2,13752.368703100004,1416.9917937410175
55,1154.02428327,23.0752703992,71.9780646155,55.0,11.0,1,Age_64,ConstructionType_appt,ConstructionYear_2001,HHSize_1,13554.7204887,1419.032277296763
56,1012.34477869,27.1656883907,73.5614733435,56.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1991,HHSize_1,13569.4759713,1734.0292533595236
57,1193.36460991,30.708911064000002,72.86862436310001,57.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_2011,HHSize_2,13734.3020472,1400.9954947311405
58,980.466054675,31.368228409,74.0435751819,58.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_2001,HHSize_2,13737.6022954,1402.9948174953229
59,1188.53932863,40.1330430771,73.7124078424,59.0,11.0,1,Age_39,ConstructionType_appt,ConstructionYear_2011,HHSize_4,13520.7365812,1417.0392359222076
60,1088.15651444,40.322947684,72.4174750522,60.0,21.0,1,Age_79,ConstructionType_appt,ConstructionYear_1945,HHSize_4,13849.2151805,1174.9719589343829
61,1300.11547735,39.2497338864,73.1711386108,61.0,11.0,1,Age_54,ConstructionType_appt,ConstructionYear_1961,HHSize_4,13576.8743707,1435.0277384690974
62,1244.28472171,47.3233975475,73.3904846777,62.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1945,HHSize_5,13627.3088231,1750.0174083234297
63,1648.90845486,43.994421462700004,72.1815992041,63.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_1945,HHSize_5,13721.730865,1436.9980702926057
64,1521.01001967,37.0216429584,71.9396753403,64.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_1981,HHSize_3,13997.9452197,1411.9414968226324
65,917.959763953,35.1455590938,73.8926048916,65.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_2016,HHSize_3,13656.8267391,1419.0113619665574
66,1261.52565056,36.2583411705,72.5816166713,66.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_2030,HHSize_3,13632.4588779,1743.0163543818933
67,1235.26008243,41.1386348228,73.4557248475,67.0,11.0,1,Age_39,ConstructionType_hous,ConstructionYear_1961,HHSize_4,13769.3599169,1436.988313601409
68,1285.59443585,46.1129366778,73.892758336,68.0,11.0,1,Age_29,ConstructionType_hous,ConstructionYear_1970,HHSize_5,13695.4961572,1401.003441770408
69,1031.01641845,29.128555160999998,74.403559116,69.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_1945,HHSize_2,13492.6115258,1740.0449956748432
70,1142.97473733,31.6342327092,72.8778316108,70.0,21.0,1,Age_39,ConstructionType_appt,ConstructionYear_2011,HHSize_2,13791.8712087,1149.9837035221765
71,1343.9180061,26.139672368200003,73.1013437564,71.0,11.0,1,Age_54,ConstructionType_appt,ConstructionYear_1945,HHSize_1,13602.3498011,1416.0225207157644
72,1291.86939829,25.590822194,74.99269888159999,72.0,21.0,1,Age_54,ConstructionType_appt,ConstructionYear_1945,HHSize_1,13824.300485,1177.9770591037855
73,1134.34400727,39.2555504556,71.88971279729999,73.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1981,HHSize_4,13627.864421,1740.0172961669186
74,1254.31603176,35.1922298641,73.1793166589,74.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1981,HHSize_3,13598.0788426,1740.0233953846357
75,977.3603979489999,35.9523907275,73.58307080899999,75.0,11.0,1,Age_79,ConstructionType_appt,ConstructionYear_1961,HHSize_3,13563.7615496,1449.0304237627095
76,1265.62916863,35.9596352955,73.252710048,76.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_2011,HHSize_3,13720.3501359,1410.9983519159134
77,1537.60225991,41.2545637384,72.3500819737,77.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_2035,HHSize_4,13614.441454299998,1747.020044933472
78,982.3744963889999,39.9572799329,73.3493646181,78.0,1.0,1,Age_39,ConstructionType_hous,ConstructionYear_2035,HHSize_4,13526.8087446,1740.03799261828
79,1354.15829735,27.9519252505,73.8034427364,79.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_2011,HHSize_1,13793.2215195,1406.9834259310096
80,1323.70032168,31.8826597698,72.6862697146,80.0,11.0,1,Age_120,ConstructionType_hous,ConstructionYear_2011,HHSize_2,13811.8432605,1432.9796130812133
81,1309.13558112,35.0362272077,73.32219291130002,81.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_1970,HHSize_3,13651.5731301,1405.0124386247828
82,1072.85842077,39.4474861802,72.9233555576,82.0,21.0,1,Age_54,ConstructionType_appt,ConstructionYear_1991,HHSize_4,13664.4030527,1172.0098112713938
83,1155.64473831,41.6708321135,73.754649063,83.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_2011,HHSize_4,13707.2525939,1425.0010339853186
84,1207.48586257,36.9923309968,73.4859973509,84.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_2020,HHSize_3,14007.972951299998,1396.9394412689987
85,1102.4662147,23.8184368658,71.6335928662,85.0,11.0,1,Age_79,ConstructionType_appt,ConstructionYear_2001,HHSize_1,13568.7087741,1435.0294126166032
86,1231.625739,24.430342978200002,72.6309531468,86.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_2011,HHSize_1,13719.4536865,1433.9985362086406
87,1364.07736087,42.1969000845,71.4175807671,87.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_2030,HHSize_4,13400.3324848,1744.0638993698233
88,1087.31116477,23.495445467800003,73.5055417263,88.0,11.0,1,Age_64,ConstructionType_appt,ConstructionYear_2001,HHSize_1,13426.7377615,1444.0584888207854
89,1341.43234533,28.5857259894,72.8624695167,89.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1970,HHSize_2,13400.8628877,1739.063789152445
90,1180.42480273,47.1816171037,73.1198205255,90.0,21.0,1,Age_79,ConstructionType_appt,ConstructionYear_1945,HHSize_6,13698.422967200002,1169.0028431606722
91,1168.95940142,43.7845538209,72.74231811140001,91.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_2011,HHSize_5,13886.9603337,1413.964227672892
92,1201.48148225,35.5776113868,72.2508451687,92.0,11.0,1,Age_120,ConstructionType_hous,ConstructionYear_1961,HHSize_3,13695.6514789,1458.0034117506113
93,1171.55433482,36.4870222878,73.2590614075,93.0,1.0,1,Age_120,ConstructionType_hous,ConstructionYear_1961,HHSize_3,13646.5706747,1743.0134632910683
94,1529.77028065,48.563732611000006,71.6328823165,94.0,1.0,1,Age_120,ConstructionType_hous,ConstructionYear_2030,HHSize_6,13570.8920295,1747.028965438406
95,1223.77433053,31.261546298800006,73.4819790736,95.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1981,HHSize_2,13647.1681573,1752.0133406678835
96,954.2031747839999,25.215700564299997,72.94284841,96.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_2001,HHSize_1,13624.4197833,1748.018000542976
97,1010.91884821,34.7884876205,72.9712806909,97.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_1981,HHSize_3,13620.6758359,1730.018767336835
