,index,w_ConstructionType,w_Age,w_ConstructionYear,w_HHSize,e_sqm,w_Income,Water,Electricity,w,wf
0,0,ConstructionType_hous,Age_64,ConstructionYear_1918,HHSize_3,73.25325464924386,13662.392888445682,38.47681645613177,1077.7186109581978,1460.8710256410259,1460.870723026822
1,1,ConstructionType_appt,Age_29,ConstructionYear_1961,HHSize_2,73.45290587763043,13910.887552674072,31.498816480161878,942.7276934026463,1460.8710256410259,1460.8637240253217
2,2,ConstructionType_hous,Age_39,ConstructionYear_1961,HHSize_1,72.52833947360624,13427.635503871441,25.734883541731538,1253.4681462825654,1460.8710256410259,1460.8773351929594
3,3,ConstructionType_appt,Age_64,ConstructionYear_1945,HHSize_3,72.50416228069021,13718.985572970683,38.61439670075315,1307.2978677193464,1460.8710256410259,1460.8691291803175
4,4,ConstructionType_hous,Age_64,ConstructionYear_1945,HHSize_4,73.91650723135615,13454.991782359317,41.37100684223832,1428.2005034349252,1460.8710256410259,1460.8765644802386
5,5,ConstructionType_hous,Age_64,ConstructionYear_1961,HHSize_4,74.2026019554582,13636.15023641233,40.14652831128127,1079.189579162421,1460.8710256410259,1460.8714620212045
6,6,ConstructionType_hous,Age_64,ConstructionYear_1961,HHSize_2,72.27172706232244,13406.155232979172,32.71876998320511,1071.980407121286,1460.8710256410259,1460.8779402333757
7,7,ConstructionType_hous,Age_64,ConstructionYear_1945,HHSize_2,72.08557594420195,13480.618043870678,32.10028462394492,1055.1656186377695,1460.8710256410259,1460.8758429796235
8,8,ConstructionType_hous,Age_64,ConstructionYear_1945,HHSize_2,73.46882379214955,13641.498319474058,30.31607782484407,1340.6950066486274,1460.8710256410259,1460.8713114998604
9,9,ConstructionType_hous,Age_54,ConstructionYear_1918,HHSize_1,72.56968112227649,13415.651777750349,25.31063344601573,1120.1035015627626,1460.8710256410259,1460.8776727140619
10,10,ConstructionType_hous,Age_54,ConstructionYear_1918,HHSize_3,73.07377200962122,13884.324262238744,37.15642907952454,1186.8031786675042,1460.8710256410259,1460.8644722482743
11,11,ConstructionType_hous,Age_54,ConstructionYear_2001,HHSize_1,74.2210865614195,13809.219975577123,28.431163454139675,1179.9988303515754,1460.8710256410259,1460.8665874250912
